Parent	Child
203	183
204	184
204	185
204	186
211	188
202	189
204	190
203	191
206	192
202	193
213	194
204	195
213	196
204	197
204	198
206	199
206	200
206	201
221	202
219	203
216	204
217	205
216	206
216	207
217	208
216	209
216	210
216	211
214	212
243	213
224	214
236	215
223	216
223	217
251	218
237	219
223	220
223	221
224	222
242	223
245	224
242	226
303	227
238	228
239	229
241	230
249	231
240	232
250	233
258	234
240	235
247	236
241	237
260	238
260	239
257	240
278	241
256	242
282	243
254	244
259	245
259	246
254	247
280	248
256	249
331	250
257	251
261	252
258	253
265	254
285	255
266	256
274	257
274	258
264	259
264	260
281	261
283	262
290	263
279	264
279	265
287	266
281	267
278	268
285	269
281	270
283	271
277	272
286	273
316	274
279	275
303	276
309	277
300	278
291	279
314	280
313	281
292	282
308	283
293	284
321	285
301	286
297	287
315	288
310	289
296	290
328	291
393	292
311	293
320	294
309	295
332	296
328	297
304	298
306	299
305	300
342	301
305	302
345	303
318	304
322	305
318	306
319	308
327	309
317	310
327	311
325	312
327	313
323	314
322	315
340	316
346	317
343	318
343	319
379	320
346	321
344	322
333	323
330	324
332	325
338	326
340	327
348	328
352	329
356	330
369	331
382	332
350	333
411	334
356	335
352	336
376	338
361	339
375	340
379	341
362	342
368	343
356	344
364	345
362	346
369	347
362	348
363	349
370	350
372	351
370	352
371	353
382	354
362	355
377	356
362	357
366	358
362	359
376	360
448	361
386	362
382	363
403	364
380	366
384	367
378	368
379	369
380	370
377	371
375	372
383	373
406	374
390	375
386	376
392	377
390	378
448	379
387	380
399	381
399	382
394	383
391	384
401	385
443	386
400	387
406	388
407	389
411	390
397	391
402	392
399	393
402	394
426	395
420	396
436	397
415	398
419	399
447	400
418	401
429	402
420	403
420	404
419	405
426	406
420	407
420	408
418	409
436	411
418	412
438	413
438	414
439	415
431	416
444	417
433	418
444	419
438	420
448	421
445	422
431	423
432	424
441	425
439	426
437	427
438	428
433	429
444	430
448	431
448	432
448	433
448	434
448	435
448	436
448	437
448	438
448	439
448	440
448	441
448	442
448	443
448	444
448	445
448	446
448	447
