Parent	Child
189	184
193	186
191	187
199	189
206	192
208	194
214	196
222	199
209	200
222	206
219	210
222	211
221	217
222	219
227	221
235	222
235	226
233	227
237	228
238	230
246	231
239	233
237	235
257	236
244	237
243	239
246	240
242	241
252	242
249	243
248	244
251	246
261	248
255	249
256	250
283	251
259	252
284	253
295	255
271	257
264	258
273	259
277	260
280	261
271	264
275	266
295	267
273	269
280	270
295	271
295	272
284	273
282	274
280	275
294	276
280	277
288	280
292	281
289	282
295	283
294	284
288	285
295	286
295	288
295	289
295	290
295	291
295	292
295	293
295	294
