GO	NS	name	p_uncorrected
.GO:0050896	BP	response to stimulus          	0.011
.GO:0009987	BP	cellular process              	0.0154
...GO:0050794	BP	regulation of cellular process	0.0414
.GO:0065007	BP	biological regulation         	0.0414
..GO:0009628	BP	response to abiotic stimulus  	0.0414
...GO:0009266	BP	response to temperature stimulus	0.0414
..GO:0050789	BP	regulation of biological process	0.0414
..GO:0006950	BP	response to stress            	0.0426
