threshold	term	GeneSize	WindowSize	key	value
1.0	183	6	8	AT2G42975,AT4G13010,AT3G60370,AT1G50250,AT5G53170,AT5G12470	6,7,8,9,10,11,12,13
1.0	184	7	7	AT2G17630,AT5G39830,AT5G13120,AT1G54050,AT5G19370,AT5G15250,AT5G01500	6,7,8,9,10,11,12
1.0	185	9	9	AT3G55330,AT1G07510,AT4G20820,AT4G35770,AT2G40760,AT5G42070,AT3G57680,AT5G21430,AT3G24590	6,7,8,9,10,11,12,13,14
1.0	186	7	9	AT1G07510,AT4G20820,AT3G22690,AT2G40760,AT3G57680,AT2G37230,AT3G24590	6,7,8,9,10,11,12,13,14
1.0	187	5	11	AT5G23890,AT2G30950,AT1G55370,AT5G42765,AT4G04020	6,7,8,9,10,11,12,13,14,15,16
1.0	188	9	2	AT1G20810,AT2G21160,AT1G27510,AT1G78915,AT1G54580,AT2G21530,AT4G38100,AT1G65260,AT2G37400	6,7
1.0	189	6	2	AT4G16155,AT1G75690,AT1G22020,AT1G51350,AT5G01220,AT1G56500	6,7
0.95	190	13	10	AT2G30950,AT1G55370,AT5G13120,AT1G76760,AT4G39960,AT1G54050,AT4G04020,AT5G19370,AT1G12250,AT5G15250,AT1G80030,AT5G23890,AT5G01500	6,7,8,9,10,11,12,13,14,15
0.95	191	6	2	AT1G15140,AT5G02160,AT4G18370,AT4G24750,AT4G01050,AT1G06690	6,7
0.95	192	5	6	AT3G56040,AT1G79040,AT1G44575,AT1G65230,AT1G71500	6,7,8,9,10,11
0.95	193	7	2	AT1G15140,AT2G24020,AT4G18370,AT4G24750,AT4G01050,AT4G39730,AT1G06690	6,7
0.95	194	5	6	AT1G78915,AT1G65260,AT1G03090,AT2G21160,AT2G37400	6,7,8,9,10,11
0.95	195	7	10	AT2G29500,AT2G20260,AT1G03160,AT2G37660,AT1G14150,AT1G18730,AT3G15110	6,7,8,9,10,11,12,13,14,15
0.95	196	16	10	AT4G13670,AT3G10130,AT3G55330,AT1G52220,AT4G20820,AT1G07510,AT1G15820,AT2G22360,AT3G22690,AT5G52970,AT2G40760,AT5G42070,AT3G57680,AT5G21430,AT4G35770,AT3G24590	6,7,8,9,10,11,12,13,14,15
0.95	197	6	2	AT1G15140,AT2G24020,AT1G42960,AT4G18370,AT4G24750,AT1G06690	6,7
0.9	198	22	10	AT4G13670,AT1G07510,AT4G20820,AT5G42070,AT3G10130,AT1G66670,AT5G52970,AT3G22690,AT2G40760,AT5G21430,AT3G24590,AT1G17850,AT1G15820,AT2G22360,AT1G67280,AT3G26580,AT2G37230,AT3G55330,AT1G52220,AT1G79230,AT3G57680,AT4G35770	6,7,8,9,10,11,12,13,14,15
0.9	199	5	8	AT4G01050,AT4G24750,AT1G42960,AT4G18370,AT1G06690	6,7,8,9,10,11,12,13
0.9	200	5	8	AT3G56040,AT1G79040,AT1G44575,AT1G65230,AT1G71500	6,7,8,9,10,11,12,13
0.9	201	26	10	AT2G42975,AT1G07510,AT1G50250,AT5G53170,AT3G15360,AT1G10170,AT5G59250,AT3G60370,AT5G52970,AT3G58010,AT4G38380,AT3G22690,AT4G39460,AT2G37230,AT4G20820,AT5G21430,AT1G56500,AT3G24590,AT1G29920,AT4G13010,AT1G15820,AT2G22360,AT5G12470,AT3G55330,AT5G16660,AT1G22450	6,7,8,9,10,11,12,13,14,15
0.9	202	5	4	AT1G21750,AT1G74070,AT5G62720,AT2G01140,AT3G53560	6,7,8,9
0.9	203	5	2	AT3G25480,AT3G46780,AT3G21055,AT1G54780,AT5G08540	6,7
0.9	204	5	2	AT3G15840,AT2G42220,AT1G16790,AT1G23740,AT4G28025	6,7
0.9	205	16	10	AT5G39830,AT2G30950,AT1G74710,AT1G55370,AT5G42765,AT5G13120,AT1G76760,AT4G39960,AT1G54050,AT4G04020,AT5G19370,AT1G12250,AT5G15250,AT2G27290,AT1G80030,AT1G72640	6,7,8,9,10,11,12,13,14,15
0.9	206	5	9	AT4G01050,AT5G16660,AT1G10170,AT4G18370,AT1G06690	6,7,8,9,10,11,12,13,14
0.9	207	11	10	AT2G30950,AT5G20140,AT1G55370,AT1G66670,AT5G42765,AT4G04020,AT4G39960,AT5G03455,AT1G67280,AT2G27290,AT5G23890	6,7,8,9,10,11,12,13,14,15
0.9	208	10	10	AT1G10170,AT1G07510,AT4G20820,AT3G22690,AT2G40760,AT5G16660,AT3G57680,AT3G24590,AT3G15360,AT2G37230	6,7,8,9,10,11,12,13,14,15
0.9	209	27	10	AT4G13670,AT2G42975,AT1G07510,AT4G20820,AT5G42070,AT5G53170,AT3G15360,AT3G10130,AT1G10170,AT4G35770,AT3G60370,AT5G52970,AT1G50250,AT3G22690,AT2G40760,AT5G12470,AT5G21430,AT3G24590,AT1G29920,AT4G13010,AT1G15820,AT2G22360,AT2G37230,AT3G55330,AT1G52220,AT1G79230,AT3G57680	6,7,8,9,10,11,12,13,14,15
0.9	210	8	10	AT2G29500,AT2G20260,AT1G03160,AT1G67700,AT1G18730,AT3G01440,AT1G14345,AT4G37925	6,7,8,9,10,11,12,13,14,15
0.9	211	9	6	AT2G21160,AT1G78915,AT1G03090,AT1G54580,AT2G21530,AT4G38100,AT1G65260,AT2G01140,AT2G37400	6,7,8,9,10,11
0.85	212	5	8	AT3G56040,AT1G79040,AT1G44575,AT1G65230,AT1G71500	6,7,8,9,10,11,12,13
0.85	213	25	10	AT3G10470,AT1G07510,AT4G20820,AT4G13670,AT5G42070,AT3G10130,AT1G66670,AT3G60370,AT5G52970,AT3G22690,AT2G40760,AT2G37230,AT5G21430,AT3G24590,AT1G17850,AT1G15820,AT2G22360,AT1G67280,AT3G26580,AT5G12470,AT3G55330,AT1G52220,AT1G79230,AT3G57680,AT4G35770	6,7,8,9,10,11,12,13,14,15
0.85	214	5	6	AT3G15840,AT2G42220,AT1G23740,AT4G28025,AT4G39730	6,7,8,9,10,11
0.85	215	6	8	AT2G37400,AT3G53560,AT1G78915,AT1G65260,AT2G01140,AT2G21160	6,7,8,9,10,11,12,13
0.85	216	6	2	AT2G26340,AT4G31560,AT3G47060,AT5G53490,AT3G26080,AT1G14590	6,7
0.85	217	5	2	AT2G26340,AT3G47060,AT2G43010,AT1G03850,AT1G14590	6,7
0.85	218	5	4	AT3G15840,AT5G16660,AT3G25480,AT3G46780,AT5G01220	6,7,8,9
0.85	219	31	10	AT4G13670,AT2G42975,AT1G07510,AT4G20820,AT5G42070,AT5G53170,AT3G15360,AT3G10130,AT1G10170,AT1G66670,AT3G60370,AT5G52970,AT1G50250,AT3G22690,AT2G40760,AT5G12470,AT5G21430,AT3G24590,AT1G17850,AT4G13010,AT1G15820,AT2G22360,AT1G67280,AT3G26580,AT2G37230,AT3G55330,AT1G52220,AT1G79230,AT5G16660,AT3G57680,AT4G35770	6,7,8,9,10,11,12,13,14,15
0.85	220	5	2	AT2G42220,AT1G16790,AT4G28025,AT1G50460,AT4G23890	6,7
0.85	221	13	10	AT3G46780,AT4G16155,AT1G75690,AT1G22020,AT5G16660,AT1G50250,AT4G38380,AT5G19500,AT1G51110,AT5G16150,AT1G51350,AT3G25480,AT1G56500	6,7,8,9,10,11,12,13,14,15
0.85	222	7	10	AT2G42220,AT1G23740,AT2G24020,AT1G42960,AT4G01050,AT4G01900,AT1G06690	6,7,8,9,10,11,12,13,14,15
0.85	223	19	10	AT1G29920,AT2G42975,AT1G10170,AT3G55330,AT1G07510,AT1G15820,AT4G35770,AT1G50250,AT4G13010,AT3G22690,AT2G40760,AT5G16660,AT3G57680,AT3G24590,AT4G20820,AT5G53170,AT3G15360,AT2G37230,AT1G17850	6,7,8,9,10,11,12,13,14,15
0.85	224	5	10	AT4G01050,AT5G16660,AT1G23740,AT1G10170,AT1G06690	6,7,8,9,10,11,12,13,14,15
0.85	225	5	5	AT1G21750,AT1G74070,AT1G67840,AT2G01140,AT1G50450	6,7,8,9,10
0.85	226	5	9	AT1G78915,AT1G65260,AT2G01140,AT2G21530,AT4G38100	6,7,8,9,10,11,12,13,14
0.85	227	32	10	AT2G42975,AT1G07510,AT3G58010,AT5G53170,AT3G15360,AT5G59250,AT1G10170,AT4G35770,AT3G60370,AT5G52970,AT1G50250,AT4G38380,AT3G22690,AT2G40760,AT4G39460,AT5G12470,AT4G20820,AT5G21430,AT1G56500,AT3G24590,AT1G29920,AT5G19500,AT4G13010,AT1G22020,AT1G15820,AT2G22360,AT2G37230,AT3G55330,AT5G16150,AT5G16660,AT3G57680,AT1G22450	6,7,8,9,10,11,12,13,14,15
0.85	228	5	2	AT3G26080,AT2G01918,AT3G47060,AT1G05385,AT1G14590	6,7
0.85	229	31	10	AT2G42975,AT1G07510,AT1G50250,AT5G53170,AT3G15360,AT4G16155,AT3G60370,AT5G52970,AT3G58010,AT4G38380,AT1G51350,AT4G39460,AT5G12470,AT1G75690,AT5G21430,AT1G56500,AT3G24590,AT1G29920,AT5G19500,AT4G13010,AT3G28850,AT1G22020,AT1G15820,AT2G22360,AT3G25480,AT4G20820,AT2G37230,AT3G55330,AT5G16150,AT5G59250,AT1G22450	6,7,8,9,10,11,12,13,14,15
0.85	230	5	10	AT4G01050,AT2G24020,AT1G23740,AT1G10170,AT1G06690	6,7,8,9,10,11,12,13,14,15
0.8	231	5	10	AT1G78915,AT1G65260,AT2G01140,AT2G21530,AT4G38100	6,7,8,9,10,11,12,13,14,15
0.8	232	5	3	AT4G33010,AT3G08920,AT4G27700,AT3G14420,AT2G29180	6,7,8
0.8	233	5	10	AT3G56040,AT1G79040,AT1G44575,AT1G65230,AT1G71500	6,7,8,9,10,11,12,13,14,15
0.8	234	9	10	AT2G42220,AT1G23740,AT1G30510,AT2G24020,AT1G42960,AT4G39730,AT4G01050,AT4G01900,AT1G06690	6,7,8,9,10,11,12,13,14,15
0.8	235	25	10	AT2G42975,AT1G07510,AT1G50250,AT3G15360,AT1G23740,AT1G10170,AT3G58010,AT4G38380,AT3G22690,AT4G01050,AT2G40760,AT4G39460,AT4G20820,AT1G56500,AT3G24590,AT1G29920,AT5G19500,AT4G13010,AT1G22020,AT4G39730,AT2G37230,AT1G06690,AT5G16150,AT5G16660,AT3G57680	6,7,8,9,10,11,12,13,14,15
0.8	236	5	3	AT3G47060,AT5G53490,AT2G43010,AT4G31560,AT1G14590	6,7,8
0.8	237	25	10	AT2G42975,AT1G07510,AT1G75690,AT3G15360,AT1G50250,AT1G10170,AT3G58010,AT4G38380,AT3G22690,AT2G40760,AT4G39460,AT4G20820,AT1G56500,AT3G24590,AT1G29920,AT5G19500,AT4G13010,AT1G22020,AT1G51350,AT3G25480,AT2G37230,AT4G16155,AT5G16150,AT5G16660,AT3G57680	6,7,8,9,10,11,12,13,14,15
0.8	238	23	10	AT2G42975,AT1G07510,AT1G50250,AT1G42960,AT3G15360,AT1G23740,AT1G10170,AT3G58010,AT3G22690,AT4G01050,AT2G40760,AT4G39460,AT4G20820,AT3G24590,AT1G29920,AT5G19500,AT4G13010,AT4G39730,AT2G37230,AT1G06690,AT5G16150,AT5G16660,AT3G57680	6,7,8,9,10,11,12,13,14,15
0.8	239	40	10	AT4G13670,AT2G42975,AT1G07510,AT3G58010,AT5G42070,AT5G53170,AT3G15360,AT5G59250,AT3G10130,AT1G10170,AT1G66670,AT3G60370,AT5G52970,AT1G50250,AT4G38380,AT3G22690,AT4G01050,AT2G40760,AT4G39460,AT5G12470,AT4G20820,AT5G21430,AT1G56500,AT3G24590,AT1G17850,AT1G29920,AT4G13010,AT1G22020,AT1G15820,AT2G22360,AT3G26580,AT2G37230,AT1G06690,AT3G55330,AT1G52220,AT1G79230,AT5G16660,AT3G57680,AT1G22450,AT4G35770	6,7,8,9,10,11,12,13,14,15
0.8	240	15	10	AT3G46780,AT1G10170,AT1G75690,AT1G22020,AT5G16660,AT1G50250,AT4G38380,AT5G19500,AT1G51110,AT5G16150,AT1G51350,AT3G25480,AT3G15840,AT1G56500,AT4G16155	6,7,8,9,10,11,12,13,14,15
0.75	241	5	3	AT2G26340,AT3G47060,AT1G79450,AT4G31560,AT1G14590	6,7,8
0.75	242	49	10	AT3G10470,AT2G42975,AT5G02160,AT1G07510,AT4G20820,AT3G26580,AT4G13670,AT1G12250,AT5G42070,AT5G53170,AT3G15360,AT1G74710,AT1G10170,AT2G20270,AT1G66670,AT3G60370,AT5G52970,AT1G50250,AT3G22690,AT4G18370,AT2G40760,AT5G12470,AT5G21430,AT2G27290,AT5G23890,AT3G24590,AT1G17850,AT1G29920,AT2G35040,AT4G13010,AT1G15820,AT5G42765,AT2G22360,AT3G10130,AT1G67280,AT1G80030,AT2G37230,AT2G30950,AT5G20140,AT1G55370,AT3G55330,AT1G52220,AT1G79230,AT4G39960,AT4G04020,AT5G03455,AT3G57680,AT4G35770,AT2G40400	6,7,8,9,10,11,12,13,14,15
