threshold	term	GeneSize	WindowSize	key	value
1.0	183	5	3	AT2G20260,AT2G29500,AT1G02560,AT1G03160,AT1G14345	45,46,47
1.0	184	5	9	AT4G20820,AT3G22690,AT1G15820,AT2G43010,AT1G06690	45,46,47,48,49,50,51,52,53
1.0	185	5	5	AT2G26800,AT1G76760,AT3G01440,AT4G18370,AT1G14150	45,46,47,48,49
1.0	186	5	3	AT1G74070,AT4G38100,AT1G54790,AT1G03850,AT2G01140	45,46,47
1.0	187	7	9	AT2G35040,AT4G13010,AT1G52220,AT4G38380,AT5G16150,AT5G19500,AT5G16660	45,46,47,48,49,50,51,52,53
1.0	188	5	3	AT4G39730,AT1G74070,AT4G38100,AT1G54790,AT2G01140	45,46,47
1.0	189	5	3	AT2G17630,AT1G80030,AT1G12250,AT5G19370,AT2G37660	45,46,47
1.0	190	8	2	AT2G30695,AT1G76760,AT4G04020,AT2G40100,AT5G42070,AT3G01440,AT4G37925,AT1G14150	45,46
1.0	191	5	9	AT5G20140,AT5G03455,AT5G39830,AT1G54050,AT5G15250	45,46,47,48,49,50,51,52,53
1.0	192	9	9	AT1G15140,AT4G13010,AT2G24020,AT5G52970,AT1G15820,AT4G38380,AT5G16150,AT5G19500,AT5G16660	45,46,47,48,49,50,51,52,53
1.0	193	8	9	AT1G15140,AT4G13010,AT2G24020,AT4G38380,AT1G51110,AT5G16150,AT5G19500,AT5G16660	45,46,47,48,49,50,51,52,53
1.0	194	10	9	AT1G29920,AT4G20820,AT5G13120,AT4G13670,AT3G22690,AT2G40760,AT3G57680,AT1G06690,AT5G12470,AT1G17850	45,46,47,48,49,50,51,52,53
1.0	195	5	3	AT1G67700,AT2G29500,AT1G02560,AT5G01500,AT2G44990	45,46,47
1.0	196	14	9	AT4G13670,AT1G15140,AT1G55370,AT2G20270,AT5G52970,AT3G58010,AT3G60370,AT5G16660,AT1G15820,AT2G40760,AT1G74710,AT3G57680,AT2G43010,AT5G12470	45,46,47,48,49,50,51,52,53
1.0	197	5	9	AT2G17630,AT1G80030,AT1G12250,AT5G42070,AT5G19370	45,46,47,48,49,50,51,52,53
1.0	198	5	5	AT3G47060,AT3G10470,AT1G54580,AT4G31560,AT5G39830	45,46,47,48,49
1.0	199	5	9	AT1G72640,AT5G03455,AT4G39460,AT1G54050,AT1G66670	45,46,47,48,49,50,51,52,53
1.0	200	5	9	AT1G75690,AT1G51350,AT3G46780,AT4G16155,AT3G28850	45,46,47,48,49,50,51,52,53
0.95	201	8	9	AT2G29500,AT2G37660,AT1G67700,AT1G12250,AT1G02560,AT1G80030,AT5G01500,AT2G44990	45,46,47,48,49,50,51,52,53
0.95	202	9	9	AT4G31560,AT3G47060,AT4G18370,AT1G14150,AT1G18730,AT1G54580,AT3G26580,AT4G04020,AT2G26800	45,46,47,48,49,50,51,52,53
0.95	203	15	9	AT5G39830,AT2G30950,AT5G20140,AT5G15250,AT4G31560,AT1G66670,AT3G47060,AT3G10470,AT1G54050,AT1G14150,AT1G18730,AT1G54580,AT4G18370,AT3G26580,AT2G26800	45,46,47,48,49,50,51,52,53
0.95	204	5	7	AT3G53560,AT2G01140,AT1G05385,AT1G03850,AT1G54790	45,46,47,48,49,50,51
0.95	205	15	9	AT5G39830,AT2G30950,AT5G20140,AT4G39460,AT4G31560,AT1G66670,AT3G47060,AT3G10470,AT1G54050,AT1G18730,AT3G26580,AT2G27290,AT1G72640,AT5G03455,AT5G15250	45,46,47,48,49,50,51,52,53
0.95	206	9	9	AT2G17630,AT5G19370,AT2G40100,AT2G37660,AT1G67700,AT1G12250,AT5G42070,AT1G80030,AT5G01500	45,46,47,48,49,50,51,52,53
0.95	207	21	9	AT1G29920,AT1G74710,AT3G55330,AT2G20270,AT4G35770,AT5G12470,AT1G06690,AT5G13120,AT5G03455,AT1G42960,AT2G30950,AT3G57680,AT2G40760,AT4G39460,AT3G22690,AT1G67280,AT3G15110,AT2G27290,AT1G72640,AT4G13670,AT1G17850	45,46,47,48,49,50,51,52,53
0.95	208	5	3	AT2G18790,AT1G80380,AT4G33010,AT5G42270,AT2G29180	45,46,47
0.95	209	5	3	AT1G21750,AT1G03090,AT1G54500,AT4G19830,AT1G65260	45,46,47
0.95	210	7	6	AT1G20810,AT2G37400,AT1G21750,AT1G16790,AT1G54500,AT1G78915,AT1G65260	45,46,47,48,49,50
0.95	211	14	9	AT5G39830,AT2G30950,AT5G20140,AT4G39460,AT3G55330,AT1G66670,AT3G10470,AT1G42960,AT1G54050,AT1G18730,AT2G27290,AT1G72640,AT5G03455,AT5G15250	45,46,47,48,49,50,51,52,53
0.95	212	10	9	AT2G17630,AT2G40100,AT2G37660,AT1G14150,AT5G19370,AT1G12250,AT5G42070,AT1G80030,AT4G04020,AT2G26800	45,46,47,48,49,50,51,52,53
0.95	213	8	9	AT2G29500,AT2G20260,AT1G03160,AT1G67700,AT1G02560,AT1G14345,AT5G01500,AT2G44990	45,46,47,48,49,50,51,52,53
0.95	214	33	9	AT4G13670,AT5G13120,AT1G07510,AT4G20820,AT5G19500,AT2G43010,AT1G74710,AT2G20270,AT4G35770,AT3G60370,AT5G52970,AT3G58010,AT4G38380,AT3G22690,AT2G40760,AT2G27290,AT1G17850,AT1G29920,AT2G35040,AT4G13010,AT1G15820,AT1G67280,AT5G12470,AT1G06690,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT1G52220,AT5G16150,AT5G16660,AT3G57680,AT3G15110	45,46,47,48,49,50,51,52,53
