threshold	term	GeneSize	WindowSize	key	value
1.0	183	6	7	AT2G17630,AT5G39830,AT2G30950,AT3G47060,AT2G40100,AT5G15250	15,16,17,18,19,20,21
1.0	184	6	3	AT2G42220,AT5G19500,AT3G58010,AT4G38380,AT5G16150,AT4G39460	15,16,17
1.0	185	8	9	AT2G17630,AT3G01440,AT1G14150,AT2G44990,AT3G15110,AT4G23890,AT2G41330,AT2G26800	15,16,17,18,19,20,21,22,23
1.0	186	5	2	AT5G21430,AT4G13670,AT5G52970,AT2G22360,AT1G52220	15,16
1.0	187	5	6	AT2G42975,AT5G16660,AT1G50250,AT5G12470,AT4G13010	15,16,17,18,19,20
1.0	188	5	6	AT1G50250,AT2G42975,AT1G15820,AT5G12470,AT1G07510	15,16,17,18,19,20
1.0	189	6	3	AT1G74710,AT5G02160,AT3G47060,AT1G27510,AT5G15250,AT2G40400	15,16,17
1.0	190	5	10	AT5G21430,AT1G15820,AT3G24590,AT2G22360,AT1G07510	15,16,17,18,19,20,21,22,23,24
1.0	191	5	3	AT2G40760,AT4G35770,AT3G57680,AT5G42070,AT3G22690	15,16,17
1.0	192	5	2	AT4G20820,AT3G22690,AT3G57680,AT5G42070,AT1G06690	15,16
1.0	193	6	6	AT1G07510,AT1G15820,AT1G42960,AT5G21430,AT3G15360,AT3G24590	15,16,17,18,19,20
1.0	194	6	6	AT1G07510,AT1G15820,AT1G50250,AT1G42960,AT3G15360,AT3G24590	15,16,17,18,19,20
0.95	195	8	9	AT2G42220,AT5G19500,AT3G58010,AT4G38380,AT4G39730,AT5G16150,AT4G39460,AT2G43010	15,16,17,18,19,20,21,22,23
0.95	196	12	9	AT1G29920,AT1G10170,AT3G55330,AT1G07510,AT1G15820,AT2G24020,AT1G50250,AT3G22690,AT3G24590,AT1G31180,AT4G20820,AT2G37230	15,16,17,18,19,20,21,22,23
0.95	197	10	9	AT3G10130,AT3G55330,AT1G15820,AT3G22690,AT2G40760,AT5G42070,AT3G57680,AT1G31180,AT3G24590,AT1G06690	15,16,17,18,19,20,21,22,23
0.95	198	11	9	AT2G42220,AT5G19500,AT2G42975,AT4G13010,AT5G16660,AT3G58010,AT4G38380,AT5G16150,AT4G39460,AT2G43010,AT5G12470	15,16,17,18,19,20,21,22,23
0.95	199	12	9	AT1G29920,AT1G23740,AT1G10170,AT3G55330,AT1G07510,AT1G50250,AT2G24020,AT1G15820,AT3G24590,AT1G31180,AT4G20820,AT2G37230	15,16,17,18,19,20,21,22,23
0.95	200	23	9	AT2G17630,AT1G27510,AT1G14150,AT1G12250,AT5G39830,AT2G20270,AT4G37925,AT5G03455,AT3G01440,AT4G23890,AT2G30950,AT5G20140,AT2G20260,AT3G47060,AT5G13120,AT1G76760,AT4G24750,AT2G44990,AT3G15110,AT5G35170,AT2G41330,AT2G26800,AT2G40400	15,16,17,18,19,20,21,22,23
0.95	201	9	9	AT1G29920,AT1G23740,AT1G10170,AT1G79230,AT4G20820,AT1G31180,AT4G24930,AT2G37230,AT1G30510	15,16,17,18,19,20,21,22,23
0.95	202	9	9	AT3G10130,AT1G66670,AT4G35770,AT3G22690,AT2G40760,AT5G42070,AT3G57680,AT1G67280,AT3G26580	15,16,17,18,19,20,21,22,23
0.95	203	14	9	AT1G29920,AT3G55330,AT1G07510,AT1G15820,AT2G24020,AT1G50250,AT1G42960,AT2G22360,AT3G22690,AT5G52970,AT5G21430,AT3G15360,AT3G24590,AT1G06690	15,16,17,18,19,20,21,22,23
0.95	204	15	9	AT4G13670,AT3G55330,AT1G07510,AT4G35770,AT1G15820,AT1G42960,AT2G22360,AT3G22690,AT5G52970,AT2G40760,AT5G42070,AT3G57680,AT5G21430,AT3G24590,AT1G06690	15,16,17,18,19,20,21,22,23
0.95	205	8	9	AT5G19500,AT1G22020,AT3G58010,AT4G38380,AT5G16150,AT3G25480,AT4G39460,AT1G50460	15,16,17,18,19,20,21,22,23
0.95	206	9	9	AT1G29920,AT1G23740,AT1G10170,AT2G24020,AT4G20820,AT1G50250,AT1G31180,AT2G37230,AT1G30510	15,16,17,18,19,20,21,22,23
0.95	207	13	9	AT3G55330,AT2G24020,AT5G12470,AT1G07510,AT1G15820,AT1G42960,AT3G22690,AT5G52970,AT3G57680,AT3G24590,AT5G21430,AT3G15360,AT2G37230	15,16,17,18,19,20,21,22,23
0.95	208	14	9	AT2G29500,AT2G20260,AT3G08920,AT1G76760,AT3G01440,AT1G14150,AT5G19370,AT2G44990,AT3G15110,AT4G37925,AT5G35170,AT4G23890,AT2G41330,AT2G26800	15,16,17,18,19,20,21,22,23
0.95	209	8	9	AT3G10130,AT1G10170,AT4G31560,AT4G35770,AT3G22690,AT2G40760,AT5G42070,AT1G06690	15,16,17,18,19,20,21,22,23
0.95	210	8	9	AT3G10130,AT1G10170,AT4G31560,AT3G22690,AT2G40760,AT5G42070,AT1G31180,AT1G06690	15,16,17,18,19,20,21,22,23
0.95	211	7	9	AT3G10130,AT4G31560,AT3G22690,AT2G40760,AT5G42070,AT3G26580,AT4G01900	15,16,17,18,19,20,21,22,23
0.95	212	5	2	AT4G38100,AT1G67840,AT1G74880,AT1G50450,AT2G21530	15,16
