threshold	term	GeneSize	WindowSize	key	value
1.0	183	5	8	AT2G17630,AT1G80030,AT1G12250,AT5G19370,AT2G37660	40,41,42,43,44,45,46,47
1.0	184	5	5	AT4G37925,AT2G26800,AT4G04020,AT3G01440,AT1G14150	40,41,42,43,44
1.0	185	5	7	AT4G20820,AT1G29920,AT3G57680,AT1G27510,AT2G40760	40,41,42,43,44,45,46
1.0	186	5	14	AT5G52970,AT1G15140,AT1G15820,AT4G38380,AT2G24020	40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	187	6	3	AT2G17630,AT2G30695,AT2G20260,AT2G44990,AT5G01500,AT1G02560	40,41,42
1.0	188	5	14	AT1G75690,AT1G51350,AT5G59250,AT4G16155,AT3G28850	40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	189	6	3	AT3G47060,AT4G18370,AT4G04020,AT5G42070,AT3G01440,AT4G23890	40,41,42
1.0	190	5	14	AT5G20140,AT5G03455,AT5G39830,AT1G54050,AT5G15250	40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	191	5	7	AT1G67700,AT2G44990,AT2G29500,AT1G02560,AT2G20260	40,41,42,43,44,45,46
1.0	192	8	14	AT1G74710,AT1G55370,AT2G20270,AT1G15820,AT2G40760,AT3G57680,AT2G43010,AT5G12470	40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	193	5	2	AT1G67840,AT4G19830,AT1G74880,AT1G50450,AT2G21530	40,41
1.0	194	5	5	AT2G37400,AT1G74070,AT4G38100,AT1G54790,AT2G01140	40,41,42,43,44
1.0	195	6	14	AT1G74710,AT2G20270,AT1G07510,AT1G15820,AT3G57680,AT2G43010	40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	196	5	14	AT5G52970,AT1G15820,AT2G43010,AT5G12470,AT1G07510	40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	197	5	6	AT5G52780,AT2G27290,AT5G13120,AT5G15250,AT4G01050	40,41,42,43,44,45
1.0	198	5	7	AT4G37925,AT2G40100,AT1G76760,AT3G01440,AT1G14150	40,41,42,43,44,45,46
1.0	199	5	5	AT1G75690,AT1G22020,AT5G59250,AT4G27700,AT3G28850	40,41,42,43,44
1.0	200	7	10	AT1G29920,AT3G10130,AT3G55330,AT4G35770,AT4G24750,AT3G22690,AT1G06690	40,41,42,43,44,45,46,47,48,49
1.0	201	5	14	AT2G27290,AT5G13120,AT1G67280,AT3G55330,AT4G35770	40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	202	5	14	AT5G16150,AT5G19500,AT5G16660,AT4G38380,AT4G13010	40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	203	17	14	AT5G20140,AT2G30950,AT1G72640,AT5G15250,AT3G55330,AT1G66670,AT5G39830,AT4G35770,AT1G42960,AT1G54050,AT3G22690,AT5G03455,AT1G67280,AT5G13120,AT2G27290,AT1G06690,AT1G17850	40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	204	7	14	AT2G37660,AT5G19370,AT1G12250,AT2G44990,AT1G80030,AT5G01500,AT1G02560	40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	205	14	14	AT5G39830,AT2G30950,AT5G20140,AT4G31560,AT1G66670,AT3G47060,AT3G10470,AT4G18370,AT1G18730,AT1G54580,AT3G26580,AT1G72640,AT5G03455,AT5G15250	40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	206	6	7	AT2G37400,AT1G74070,AT1G78915,AT1G54790,AT4G38100,AT2G01140	40,41,42,43,44,45,46
0.95	207	8	14	AT2G17630,AT2G40100,AT2G37660,AT5G19370,AT1G12250,AT1G80030,AT1G14150,AT5G01500	40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	208	17	14	AT1G15140,AT1G55370,AT4G13010,AT2G20270,AT1G52220,AT2G24020,AT1G07510,AT1G15820,AT4G38380,AT5G52970,AT5G16150,AT5G19500,AT2G35040,AT5G21430,AT5G16660,AT3G58010,AT2G43010	40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	209	8	14	AT2G17630,AT2G40100,AT2G37660,AT1G14150,AT5G19370,AT1G12250,AT1G80030,AT2G26800	40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	210	12	14	AT5G59250,AT3G46780,AT4G16155,AT3G28850,AT1G75690,AT1G22020,AT1G52220,AT5G16150,AT1G51350,AT5G19500,AT5G21430,AT1G50460	40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	211	5	6	AT1G67840,AT4G19830,AT1G74880,AT1G50450,AT2G21530	40,41,42,43,44,45
0.95	212	13	14	AT5G39830,AT2G30950,AT5G20140,AT1G66670,AT5G13120,AT3G10470,AT1G54050,AT1G18730,AT1G67280,AT2G27290,AT1G72640,AT5G03455,AT5G15250	40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	213	22	14	AT4G13670,AT1G07510,AT4G20820,AT2G35040,AT2G43010,AT1G74710,AT2G20270,AT3G60370,AT5G52970,AT4G38380,AT2G40760,AT1G29920,AT5G19500,AT4G13010,AT1G15820,AT5G12470,AT1G15140,AT1G55370,AT2G24020,AT5G16150,AT5G16660,AT3G57680	40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	214	16	14	AT1G15140,AT1G55370,AT4G13010,AT2G20270,AT2G24020,AT3G58010,AT1G07510,AT1G15820,AT4G38380,AT5G52970,AT5G16150,AT5G19500,AT2G35040,AT5G16660,AT2G43010,AT5G12470	40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	215	20	14	AT1G29920,AT1G74710,AT1G55370,AT3G55330,AT2G20270,AT4G35770,AT4G20820,AT3G60370,AT1G15820,AT1G42960,AT3G22690,AT2G40760,AT4G39460,AT3G57680,AT1G67280,AT3G15110,AT4G13670,AT2G43010,AT5G12470,AT1G06690	40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	216	12	14	AT1G15140,AT4G13010,AT2G24020,AT1G52220,AT4G38380,AT2G35040,AT5G16150,AT5G19500,AT3G46780,AT5G21430,AT5G16660,AT1G50460	40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	217	20	14	AT1G29920,AT1G74710,AT1G55370,AT3G55330,AT2G20270,AT1G07510,AT4G20820,AT3G60370,AT4G35770,AT1G15820,AT1G42960,AT3G22690,AT2G40760,AT4G39460,AT3G57680,AT1G67280,AT4G13670,AT2G43010,AT5G12470,AT1G06690	40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	218	6	13	AT1G21750,AT1G50450,AT1G74880,AT1G67840,AT2G21530,AT1G65260	40,41,42,43,44,45,46,47,48,49,50,51,52
0.9	219	26	14	AT3G10470,AT5G13120,AT4G31560,AT1G42960,AT1G14150,AT1G54580,AT5G39830,AT1G66670,AT1G54050,AT3G22690,AT5G15250,AT2G27290,AT1G72640,AT1G17850,AT4G18370,AT5G03455,AT1G67280,AT3G26580,AT1G06690,AT2G30950,AT5G20140,AT3G55330,AT3G47060,AT4G35770,AT1G18730,AT2G26800	40,41,42,43,44,45,46,47,48,49,50,51,52,53
