threshold	term	GeneSize	WindowSize	key	value
1.0	183	5	15	AT2G27290,AT5G13120,AT1G42960,AT3G55330,AT1G67280	39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	184	5	11	AT4G35770,AT3G10130,AT4G24750,AT3G55330,AT1G06690	39,40,41,42,43,44,45,46,47,48,49
1.0	185	5	3	AT1G67840,AT4G19830,AT1G74880,AT1G50450,AT2G21530	39,40,41
1.0	186	5	3	AT1G67700,AT3G08920,AT1G16880,AT2G30695,AT2G29500	39,40,41
1.0	187	5	14	AT5G16660,AT1G15140,AT1G50250,AT4G38380,AT2G24020	39,40,41,42,43,44,45,46,47,48,49,50,51,52
1.0	188	5	15	AT5G13120,AT4G35770,AT1G42960,AT3G55330,AT1G67280	39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	189	6	6	AT5G13120,AT1G54050,AT4G01050,AT1G67280,AT3G26580,AT2G27290	39,40,41,42,43,44
1.0	190	5	15	AT5G16150,AT5G19500,AT5G16660,AT4G38380,AT4G13010	39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	191	5	15	AT1G75690,AT1G51350,AT5G59250,AT4G16155,AT3G28850	39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	192	5	6	AT2G37400,AT1G74070,AT4G38100,AT1G54790,AT2G01140	39,40,41,42,43,44
1.0	193	6	4	AT2G17630,AT2G30695,AT2G20260,AT3G08920,AT2G44990,AT1G02560	39,40,41,42
1.0	194	5	9	AT2G17630,AT1G80030,AT1G12250,AT5G19370,AT2G37660	39,40,41,42,43,44,45,46,47
1.0	195	8	15	AT1G74710,AT2G20270,AT1G07510,AT5G52970,AT1G15820,AT3G57680,AT2G43010,AT5G12470	39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	196	5	4	AT3G08920,AT2G29500,AT2G30695,AT1G02560,AT2G44990	39,40,41,42
1.0	197	5	9	AT5G52780,AT1G72640,AT1G66670,AT1G54050,AT1G14590	39,40,41,42,43,44,45,46,47
1.0	198	5	10	AT2G27290,AT4G39960,AT5G13120,AT1G67280,AT1G17850	39,40,41,42,43,44,45,46,47,48
1.0	199	5	6	AT4G37925,AT2G26800,AT4G04020,AT3G01440,AT1G14150	39,40,41,42,43,44
