threshold	term	GeneSize	WindowSize	key	value
1.0	183	5	2	AT1G51110,AT3G46780,AT1G50460,AT2G42975,AT4G13010	49,50
1.0	184	18	5	AT5G20140,AT2G30950,AT5G13120,AT4G39460,AT4G31560,AT3G55330,AT4G35770,AT3G47060,AT3G10470,AT1G42960,AT1G54050,AT1G18730,AT1G67280,AT2G27290,AT1G72640,AT5G39830,AT5G03455,AT5G15250	49,50,51,52,53
1.0	185	7	4	AT2G21160,AT1G79450,AT3G53560,AT1G27510,AT1G03850,AT2G37230,AT5G02160	49,50,51,52
1.0	186	11	5	AT1G15140,AT2G20270,AT4G13010,AT3G28850,AT2G24020,AT1G15820,AT4G38380,AT5G52970,AT5G16150,AT5G19500,AT5G16660	49,50,51,52,53
1.0	187	12	5	AT1G74710,AT2G20270,AT2G24020,AT3G58010,AT1G07510,AT1G15820,AT4G38380,AT5G52970,AT5G16150,AT5G19500,AT1G15140,AT5G16660	49,50,51,52,53
1.0	188	5	5	AT5G62720,AT2G40400,AT5G02160,AT1G27510,AT1G31180	49,50,51,52,53
1.0	189	10	5	AT2G17630,AT2G40100,AT2G37660,AT5G19370,AT1G12250,AT5G42070,AT2G44990,AT1G80030,AT4G04020,AT5G01500	49,50,51,52,53
1.0	190	8	5	AT2G35040,AT4G13010,AT3G28850,AT1G52220,AT4G38380,AT5G16150,AT1G51350,AT5G19500	49,50,51,52,53
1.0	191	12	5	AT1G15140,AT4G13010,AT2G20270,AT3G28850,AT1G52220,AT1G15820,AT4G38380,AT5G52970,AT5G16150,AT5G19500,AT2G35040,AT5G16660	49,50,51,52,53
1.0	192	14	5	AT1G29920,AT1G74710,AT1G07510,AT4G20820,AT3G60370,AT5G13120,AT4G13670,AT3G22690,AT2G40760,AT3G57680,AT1G06690,AT2G43010,AT5G12470,AT1G17850	49,50,51,52,53
1.0	193	12	5	AT1G74710,AT2G20270,AT2G24020,AT1G07510,AT1G15820,AT4G38380,AT5G52970,AT5G16150,AT5G19500,AT1G15140,AT5G16660,AT3G28850	49,50,51,52,53
1.0	194	8	5	AT3G46780,AT4G16155,AT4G13010,AT3G28850,AT1G75690,AT1G51350,AT5G21430,AT1G50460	49,50,51,52,53
1.0	195	18	5	AT4G13670,AT1G15140,AT1G55370,AT2G20270,AT5G52970,AT3G58010,AT3G60370,AT5G16660,AT1G15820,AT3G22690,AT2G40760,AT1G74710,AT3G57680,AT3G15110,AT1G06690,AT2G43010,AT5G12470,AT1G17850	49,50,51,52,53
1.0	196	7	5	AT4G16155,AT4G13010,AT3G28850,AT1G75690,AT2G24020,AT1G51350,AT5G21430	49,50,51,52,53
1.0	197	7	5	AT3G46780,AT4G16155,AT4G13010,AT1G75690,AT1G51110,AT5G21430,AT1G50460	49,50,51,52,53
1.0	198	12	5	AT5G20140,AT1G29920,AT5G13120,AT3G55330,AT4G35770,AT3G47060,AT3G10470,AT2G30950,AT1G42960,AT5G15250,AT1G67280,AT2G27290	49,50,51,52,53
1.0	199	6	5	AT4G16155,AT4G13010,AT2G24020,AT1G75690,AT1G51110,AT5G21430	49,50,51,52,53
1.0	200	11	5	AT2G17630,AT1G66670,AT2G37660,AT4G18370,AT1G14150,AT5G19370,AT2G40100,AT3G26580,AT1G80030,AT4G04020,AT2G26800	49,50,51,52,53
1.0	201	18	5	AT5G15250,AT2G30950,AT5G20140,AT4G31560,AT3G55330,AT1G66670,AT3G47060,AT3G10470,AT1G42960,AT1G54050,AT1G14150,AT4G18370,AT4G39460,AT1G67280,AT2G27290,AT1G72640,AT5G39830,AT2G26800	49,50,51,52,53
1.0	202	6	5	AT2G35040,AT4G13010,AT3G28850,AT1G52220,AT1G51350,AT5G59250	49,50,51,52,53
1.0	203	6	5	AT2G29500,AT2G20260,AT1G03160,AT5G42270,AT1G14345,AT1G02560	49,50,51,52,53
1.0	204	7	5	AT2G40100,AT2G37660,AT1G67700,AT1G12250,AT2G44990,AT1G80030,AT5G01500	49,50,51,52,53
1.0	205	14	5	AT1G74710,AT2G20270,AT1G07510,AT3G58010,AT3G60370,AT5G16660,AT1G15820,AT4G38380,AT5G52970,AT5G16150,AT5G19500,AT1G15140,AT3G15110,AT2G43010	49,50,51,52,53
1.0	206	10	5	AT1G15140,AT2G20270,AT4G13010,AT2G24020,AT5G52970,AT4G38380,AT1G51110,AT5G16150,AT5G19500,AT5G16660	49,50,51,52,53
1.0	207	13	5	AT1G74710,AT2G20270,AT1G52220,AT1G07510,AT1G15820,AT4G38380,AT2G35040,AT5G52970,AT5G16150,AT5G19500,AT1G15140,AT5G16660,AT3G28850	49,50,51,52,53
1.0	208	15	5	AT1G74710,AT2G20270,AT1G52220,AT3G58010,AT3G60370,AT1G07510,AT1G15820,AT4G38380,AT2G35040,AT5G52970,AT5G16150,AT5G19500,AT1G15140,AT3G15110,AT5G16660	49,50,51,52,53
1.0	209	7	5	AT5G19500,AT4G13010,AT3G28850,AT2G24020,AT4G38380,AT5G16150,AT1G51350	49,50,51,52,53
1.0	210	18	5	AT4G13670,AT1G15140,AT2G20270,AT1G07510,AT3G58010,AT3G60370,AT5G16660,AT1G15820,AT3G22690,AT5G52970,AT2G40760,AT1G74710,AT3G57680,AT3G15110,AT1G06690,AT2G43010,AT5G12470,AT1G17850	49,50,51,52,53
1.0	211	5	5	AT3G15840,AT1G20810,AT3G25480,AT2G37400,AT3G15360	49,50,51,52,53
0.95	212	40	5	AT5G20140,AT3G10470,AT5G13120,AT1G07510,AT4G20820,AT1G42960,AT5G19500,AT2G43010,AT5G39830,AT1G74710,AT2G20270,AT4G35770,AT3G60370,AT5G52970,AT3G58010,AT4G38380,AT3G22690,AT2G40760,AT5G16660,AT2G27290,AT1G17850,AT1G29920,AT2G35040,AT1G15820,AT1G18730,AT1G67280,AT4G13670,AT5G12470,AT1G06690,AT2G30950,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT3G47060,AT1G52220,AT5G16150,AT5G15250,AT3G57680,AT3G15110	49,50,51,52,53
0.95	213	41	5	AT3G10470,AT5G13120,AT1G07510,AT4G20820,AT1G42960,AT4G38380,AT5G19500,AT2G43010,AT1G74710,AT2G20270,AT4G35770,AT3G60370,AT5G52970,AT3G58010,AT2G40760,AT3G22690,AT1G51350,AT5G16660,AT2G27290,AT1G17850,AT1G29920,AT2G35040,AT4G13010,AT3G28850,AT1G15820,AT5G20140,AT1G67280,AT4G13670,AT5G12470,AT1G06690,AT2G30950,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT3G47060,AT1G52220,AT5G16150,AT5G15250,AT3G57680,AT3G15110	49,50,51,52,53
0.95	214	11	5	AT2G29500,AT5G53170,AT2G20260,AT2G37660,AT1G67700,AT2G40100,AT1G12250,AT1G02560,AT1G80030,AT5G01500,AT2G44990	49,50,51,52,53
0.95	215	41	5	AT3G10470,AT5G13120,AT1G07510,AT4G20820,AT1G42960,AT5G19500,AT2G43010,AT5G39830,AT1G74710,AT2G20270,AT4G35770,AT3G60370,AT5G52970,AT3G58010,AT4G38380,AT3G22690,AT2G40760,AT5G16660,AT2G27290,AT1G17850,AT1G29920,AT2G35040,AT4G13010,AT3G28850,AT1G15820,AT5G20140,AT1G67280,AT4G13670,AT5G12470,AT1G06690,AT2G30950,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT3G47060,AT1G52220,AT5G16150,AT5G15250,AT3G57680,AT3G15110	49,50,51,52,53
0.95	216	17	5	AT2G17630,AT5G19370,AT2G40100,AT5G53170,AT1G66670,AT2G37660,AT4G18370,AT1G14150,AT1G67700,AT1G12250,AT5G42070,AT2G44990,AT3G26580,AT1G80030,AT4G04020,AT5G01500,AT2G26800	49,50,51,52,53
0.95	217	33	5	AT3G10470,AT5G13120,AT4G31560,AT4G20820,AT1G42960,AT1G14150,AT2G43010,AT5G39830,AT1G66670,AT1G54050,AT3G22690,AT2G40760,AT4G39460,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT5G15250,AT4G18370,AT1G18730,AT1G67280,AT3G26580,AT4G13670,AT5G12470,AT1G06690,AT2G30950,AT5G20140,AT3G55330,AT3G47060,AT4G35770,AT5G03455,AT3G57680,AT2G26800	49,50,51,52,53
0.95	218	43	5	AT5G20140,AT3G10470,AT4G31560,AT1G07510,AT4G20820,AT1G42960,AT5G19500,AT2G43010,AT5G39830,AT1G74710,AT2G20270,AT4G35770,AT3G60370,AT5G16660,AT3G58010,AT4G38380,AT1G54050,AT3G22690,AT2G40760,AT4G39460,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT1G15820,AT1G18730,AT1G67280,AT4G13670,AT5G12470,AT1G06690,AT2G30950,AT1G15140,AT1G55370,AT3G55330,AT3G47060,AT5G13120,AT5G52970,AT5G16150,AT5G03455,AT3G57680,AT3G15110	49,50,51,52,53
0.95	219	13	5	AT2G17630,AT5G19370,AT2G29500,AT5G53170,AT2G37660,AT1G67700,AT2G40100,AT1G12250,AT5G42070,AT1G02560,AT1G80030,AT5G01500,AT2G44990	49,50,51,52,53
0.95	220	9	5	AT1G20810,AT2G30695,AT2G37400,AT1G21750,AT1G03090,AT3G25480,AT2G21530,AT3G15840,AT3G15360	49,50,51,52,53
0.95	221	11	5	AT2G29500,AT5G53170,AT2G20260,AT1G03160,AT1G67700,AT5G42270,AT1G12250,AT1G02560,AT1G14345,AT5G01500,AT2G44990	49,50,51,52,53
0.95	222	39	5	AT5G20140,AT3G10470,AT5G13120,AT1G07510,AT1G42960,AT5G19500,AT5G59250,AT1G74710,AT2G20270,AT4G35770,AT3G60370,AT5G52970,AT3G58010,AT4G38380,AT3G22690,AT2G40760,AT5G16660,AT2G27290,AT1G17850,AT1G29920,AT2G35040,AT3G28850,AT1G15820,AT1G18730,AT1G67280,AT4G13670,AT5G12470,AT1G06690,AT2G30950,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT3G47060,AT1G52220,AT5G16150,AT5G15250,AT3G57680,AT3G15110	49,50,51,52,53
0.95	223	31	5	AT2G17630,AT3G10470,AT4G31560,AT1G42960,AT1G14150,AT1G12250,AT5G42070,AT5G39830,AT1G66670,AT1G54050,AT2G40100,AT4G39460,AT2G27290,AT1G72640,AT5G15250,AT2G37660,AT4G18370,AT5G19370,AT1G18730,AT1G67280,AT3G26580,AT1G80030,AT5G01500,AT2G30950,AT5G20140,AT3G55330,AT3G47060,AT4G04020,AT5G03455,AT2G41330,AT2G26800	49,50,51,52,53
0.95	224	9	5	AT2G21160,AT3G53560,AT5G02160,AT1G27510,AT1G31180,AT5G62720,AT1G30510,AT2G37230,AT2G40400	49,50,51,52,53
0.95	225	25	5	AT1G07510,AT1G75690,AT5G19500,AT2G43010,AT1G74710,AT4G16155,AT2G20270,AT3G60370,AT5G52970,AT3G58010,AT4G38380,AT1G51350,AT5G21430,AT2G35040,AT4G13010,AT3G28850,AT1G15820,AT1G15140,AT1G55370,AT1G52220,AT2G24020,AT1G51110,AT5G16150,AT5G16660,AT3G15110	49,50,51,52,53
