threshold	term	GeneSize	WindowSize	key	value
1.0	183	5	2	AT1G78915,AT1G65260,AT4G38100,AT2G21160,AT2G37400	9,10
1.0	184	6	2	AT1G20810,AT1G21750,AT3G53560,AT1G74070,AT1G54580,AT2G01140	9,10
1.0	185	8	4	AT2G17630,AT5G39830,AT5G13120,AT1G54050,AT5G19370,AT5G15250,AT1G72640,AT5G01500	9,10,11,12
1.0	186	5	7	AT4G39960,AT1G12250,AT5G42765,AT2G30950,AT4G04020	9,10,11,12,13,14,15
1.0	187	5	2	AT1G67700,AT4G27700,AT4G37925,AT3G01440,AT1G14345	9,10
1.0	188	9	6	AT3G55330,AT1G07510,AT4G20820,AT3G22690,AT2G40760,AT3G57680,AT2G37230,AT3G24590,AT1G06690	9,10,11,12,13,14
1.0	189	5	11	AT2G44990,AT5G52780,AT2G41330,AT1G02560,AT2G26800	9,10,11,12,13,14,15,16,17,18,19
1.0	190	5	8	AT5G23890,AT1G12250,AT1G55370,AT2G30950,AT4G04020	9,10,11,12,13,14,15,16
1.0	191	9	6	AT3G55330,AT1G07510,AT4G20820,AT3G22690,AT2G40760,AT2G37230,AT5G21430,AT3G24590,AT1G06690	9,10,11,12,13,14
1.0	192	11	6	AT3G55330,AT1G07510,AT4G20820,AT4G35770,AT3G22690,AT2G40760,AT5G42070,AT3G57680,AT2G37230,AT5G21430,AT3G24590	9,10,11,12,13,14
1.0	193	5	9	AT2G40760,AT4G35770,AT3G57680,AT5G42070,AT3G22690	9,10,11,12,13,14,15,16,17
1.0	194	5	2	AT1G03090,AT1G67840,AT1G74880,AT1G50450,AT2G21530	9,10
1.0	195	5	9	AT1G18730,AT3G15110,AT2G20260,AT2G29500,AT1G14150	9,10,11,12,13,14,15,16,17
1.0	196	7	4	AT2G17630,AT5G39830,AT1G74710,AT5G13120,AT1G54050,AT5G15250,AT1G72640	9,10,11,12
1.0	197	5	7	AT5G19370,AT1G80030,AT1G72640,AT1G55370,AT5G23890	9,10,11,12,13,14,15
1.0	198	5	3	AT1G20810,AT1G54580,AT2G21160,AT3G53560,AT2G37400	9,10,11
1.0	199	9	6	AT4G13670,AT1G52220,AT1G07510,AT5G42070,AT3G57680,AT5G21430,AT4G35770,AT3G24590,AT1G17850	9,10,11,12,13,14
0.95	200	5	2	AT2G42220,AT4G39730,AT1G50460,AT1G23740,AT2G24020	9,10
0.95	201	5	4	AT4G01050,AT2G24020,AT1G10170,AT4G01900,AT1G06690	9,10,11,12
0.95	202	5	8	AT4G38100,AT1G67840,AT1G74880,AT1G50450,AT2G21530	9,10,11,12,13,14,15,16
0.95	203	8	10	AT2G29500,AT2G30695,AT2G20260,AT2G37660,AT1G14150,AT1G18730,AT3G15110,AT5G35170	9,10,11,12,13,14,15,16,17,18
0.95	204	5	3	AT3G56040,AT1G79040,AT1G44575,AT1G65230,AT1G71500	9,10,11
0.95	205	9	3	AT1G20810,AT2G21160,AT1G21750,AT3G53560,AT1G78915,AT1G54580,AT1G65260,AT2G01140,AT2G37400	9,10,11
0.95	206	5	9	AT1G67700,AT3G08920,AT4G37925,AT3G01440,AT1G14345	9,10,11,12,13,14,15,16,17
0.95	207	16	10	AT5G39830,AT2G30950,AT1G55370,AT5G02160,AT5G13120,AT1G76760,AT4G39960,AT4G04020,AT5G19370,AT1G12250,AT5G15250,AT1G80030,AT1G72640,AT5G23890,AT5G01500,AT2G40400	9,10,11,12,13,14,15,16,17,18
0.95	208	6	10	AT2G42220,AT5G19500,AT1G22020,AT5G16150,AT3G25480,AT1G50460	9,10,11,12,13,14,15,16,17,18
0.95	209	8	10	AT2G29500,AT2G30695,AT2G20260,AT1G14150,AT1G67700,AT1G18730,AT3G15110,AT5G35170	9,10,11,12,13,14,15,16,17,18
0.95	210	19	10	AT1G29920,AT2G42975,AT4G13010,AT3G55330,AT1G07510,AT1G15820,AT3G60370,AT2G24020,AT1G50250,AT1G42960,AT2G22360,AT3G22690,AT5G52970,AT5G16660,AT5G12470,AT5G21430,AT3G15360,AT3G24590,AT1G06690	9,10,11,12,13,14,15,16,17,18
0.95	211	6	10	AT3G10470,AT5G20140,AT4G18370,AT4G24750,AT5G03455,AT2G27290	9,10,11,12,13,14,15,16,17,18
0.95	212	9	10	AT2G29500,AT2G30695,AT2G20260,AT1G14150,AT1G67700,AT1G18730,AT3G01440,AT3G15110,AT4G37925	9,10,11,12,13,14,15,16,17,18
0.95	213	6	10	AT2G42220,AT5G19500,AT1G22020,AT4G38380,AT5G16150,AT3G25480	9,10,11,12,13,14,15,16,17,18
0.95	214	12	10	AT4G13670,AT3G10130,AT3G55330,AT1G07510,AT4G35770,AT3G22690,AT2G40760,AT5G42070,AT3G57680,AT5G21430,AT3G24590,AT1G06690	9,10,11,12,13,14,15,16,17,18
0.95	215	11	10	AT2G30950,AT5G20140,AT1G55370,AT1G76760,AT4G39960,AT4G04020,AT1G12250,AT2G27290,AT4G24750,AT5G23890,AT2G40400	9,10,11,12,13,14,15,16,17,18
0.95	216	18	10	AT4G13670,AT3G55330,AT1G07510,AT2G24020,AT3G60370,AT1G52220,AT1G15820,AT1G42960,AT2G22360,AT3G22690,AT5G52970,AT5G42070,AT3G57680,AT5G12470,AT5G21430,AT3G15360,AT3G24590,AT1G06690	9,10,11,12,13,14,15,16,17,18
0.95	217	5	3	AT1G78915,AT1G65260,AT1G03090,AT2G21160,AT2G37400	9,10,11
0.9	218	5	10	AT3G15840,AT2G42220,AT3G25480,AT1G50460,AT4G39730	9,10,11,12,13,14,15,16,17,18
0.9	219	18	10	AT1G29920,AT5G19500,AT1G23740,AT1G10170,AT3G55330,AT2G24020,AT5G16660,AT1G50250,AT3G58010,AT1G15820,AT1G42960,AT4G13010,AT4G38380,AT4G39460,AT2G42975,AT3G15360,AT5G12470,AT1G06690	9,10,11,12,13,14,15,16,17,18
0.9	220	12	10	AT2G29500,AT2G30695,AT2G20260,AT1G03160,AT3G08920,AT1G14150,AT1G67700,AT1G18730,AT3G01440,AT3G15110,AT1G14345,AT4G37925	9,10,11,12,13,14,15,16,17,18
0.9	221	14	10	AT2G17630,AT5G52780,AT2G20260,AT2G44990,AT2G37660,AT1G14150,AT5G42270,AT2G40100,AT1G18730,AT1G02560,AT3G15110,AT5G35170,AT2G41330,AT2G26800	9,10,11,12,13,14,15,16,17,18
0.9	222	5	5	AT3G56040,AT1G79040,AT1G44575,AT1G65230,AT1G71500	9,10,11,12,13
0.9	223	20	10	AT1G29920,AT5G19500,AT1G23740,AT1G30510,AT3G55330,AT2G24020,AT1G50250,AT3G60370,AT5G16660,AT1G15820,AT1G42960,AT4G13010,AT4G39460,AT5G12470,AT4G20820,AT2G42975,AT1G06690,AT3G15360,AT2G37230,AT1G10170	9,10,11,12,13,14,15,16,17,18
