threshold	term	GeneSize	WindowSize	key	value
1.0	183	6	3	AT2G42975,AT4G13010,AT5G16660,AT1G50250,AT4G39460,AT5G53170	11,12,13
1.0	184	5	4	AT3G15360,AT1G15820,AT1G42960,AT2G22360,AT2G24020	11,12,13,14
1.0	185	5	5	AT5G19370,AT2G30950,AT1G72640,AT1G76760,AT4G39960	11,12,13,14,15
1.0	186	5	2	AT1G67700,AT4G37925,AT2G29500,AT2G30695,AT1G03160	11,12
1.0	187	9	2	AT2G17630,AT5G39830,AT1G74710,AT5G13120,AT1G54050,AT5G19370,AT5G15250,AT1G72640,AT5G01500	11,12
1.0	188	5	2	AT1G75690,AT1G22020,AT3G58010,AT4G38380,AT5G08540	11,12
1.0	189	6	8	AT3G55330,AT5G52970,AT3G60370,AT1G15820,AT1G42960,AT2G22360	11,12,13,14,15,16,17,18
1.0	190	5	5	AT5G52970,AT1G15820,AT1G42960,AT5G12470,AT3G15360	11,12,13,14,15
1.0	191	5	6	AT4G20820,AT3G22690,AT3G57680,AT5G42070,AT1G06690	11,12,13,14,15,16
1.0	192	6	3	AT1G29920,AT1G10170,AT5G52970,AT2G24020,AT1G15820,AT1G42960	11,12,13
1.0	193	7	2	AT2G17630,AT5G39830,AT1G74710,AT5G13120,AT2G40100,AT5G15250,AT5G01500	11,12
1.0	194	6	3	AT5G42765,AT5G20140,AT4G18370,AT4G24750,AT1G67280,AT3G26580	11,12,13
1.0	195	6	2	AT2G29500,AT2G30695,AT1G67700,AT3G01440,AT1G14345,AT4G37925	11,12
1.0	196	8	3	AT2G35040,AT2G20270,AT1G66670,AT4G35770,AT1G52220,AT5G03455,AT5G42070,AT1G17850	11,12,13
1.0	197	6	2	AT1G74710,AT5G02160,AT1G54050,AT5G19370,AT1G72640,AT5G01500	11,12
1.0	198	5	7	AT2G40760,AT4G35770,AT3G57680,AT5G42070,AT3G22690	11,12,13,14,15,16,17
1.0	199	5	3	AT5G20140,AT3G10470,AT4G24750,AT4G18370,AT3G26580	11,12,13
1.0	200	5	10	AT2G42975,AT5G16660,AT1G50250,AT5G12470,AT4G13010	11,12,13,14,15,16,17,18,19,20
1.0	201	5	2	AT1G75690,AT1G22020,AT5G19500,AT3G58010,AT4G38380	11,12
1.0	202	5	9	AT2G44990,AT5G52780,AT2G20260,AT3G15110,AT1G14150	11,12,13,14,15,16,17,18,19
