threshold	term	GeneSize	WindowSize	key	value
1.0	183	5	22	AT1G50250,AT2G42975,AT1G15820,AT2G43010,AT3G24590	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
1.0	184	5	12	AT2G40760,AT4G35770,AT3G57680,AT5G42070,AT1G06690	20,21,22,23,24,25,26,27,28,29,30,31
1.0	185	5	2	AT3G15840,AT4G27700,AT1G22020,AT5G59250,AT1G51350	20,21
1.0	186	5	12	AT5G52970,AT4G35770,AT3G57680,AT5G42070,AT1G06690	20,21,22,23,24,25,26,27,28,29,30,31
1.0	187	5	11	AT5G12470,AT5G21430,AT1G50250,AT3G24590,AT2G22360	20,21,22,23,24,25,26,27,28,29,30
1.0	188	6	11	AT1G29920,AT1G23740,AT1G10170,AT4G20820,AT2G37230,AT1G30510	20,21,22,23,24,25,26,27,28,29,30
1.0	189	6	5	AT1G29920,AT2G42975,AT1G30510,AT1G50250,AT2G43010,AT2G37230	20,21,22,23,24
1.0	190	7	5	AT5G20140,AT5G13120,AT4G18370,AT4G04020,AT2G40100,AT5G15250,AT5G52780	20,21,22,23,24
1.0	191	10	4	AT2G17630,AT2G30950,AT3G01440,AT1G14150,AT5G03455,AT2G44990,AT5G35170,AT4G23890,AT2G41330,AT2G26800	20,21,22,23
1.0	192	7	5	AT5G20140,AT5G02160,AT4G18370,AT4G04020,AT2G40100,AT5G15250,AT5G52780	20,21,22,23,24
1.0	193	5	2	AT2G27290,AT3G10470,AT1G74710,AT4G39960,AT1G14590	20,21
1.0	194	9	4	AT2G17630,AT2G30950,AT3G01440,AT1G14150,AT1G12250,AT2G44990,AT3G15110,AT2G41330,AT2G26800	20,21,22,23
1.0	195	11	4	AT2G17630,AT2G30950,AT5G08540,AT3G01440,AT1G14150,AT5G03455,AT2G44990,AT3G15110,AT4G23890,AT2G41330,AT2G26800	20,21,22,23
1.0	196	6	2	AT2G42975,AT4G13010,AT1G15820,AT1G50250,AT3G24590,AT5G12470	20,21
1.0	197	5	11	AT2G42975,AT1G50250,AT2G43010,AT4G13010,AT4G39730	20,21,22,23,24,25,26,27,28,29,30
1.0	198	5	3	AT2G24020,AT3G57680,AT5G42070,AT3G55330,AT1G07510	20,21,22
1.0	199	5	5	AT3G08920,AT1G12250,AT1G76760,AT2G20260,AT2G44990	20,21,22,23,24
1.0	200	5	16	AT5G16150,AT4G39460,AT3G58010,AT4G38380,AT5G16660	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
1.0	201	5	2	AT4G38100,AT1G67840,AT1G74880,AT1G50450,AT2G21530	20,21
1.0	202	5	2	AT5G23890,AT3G10470,AT1G52220,AT1G55370,AT1G17850	20,21
1.0	203	5	14	AT4G20820,AT1G23740,AT1G15820,AT1G10170,AT3G22690	20,21,22,23,24,25,26,27,28,29,30,31,32,33
1.0	204	5	7	AT4G01050,AT5G42765,AT1G31180,AT4G31560,AT1G67280	20,21,22,23,24,25,26
1.0	205	5	15	AT3G58010,AT4G39460,AT1G54500,AT4G38380,AT5G16150	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1.0	206	5	2	AT1G74710,AT4G39960,AT1G66670,AT2G27290,AT1G14590	20,21
1.0	207	5	3	AT5G16150,AT3G25480,AT1G50460,AT3G58010,AT5G19500	20,21,22
1.0	208	5	4	AT2G44990,AT1G12250,AT2G29500,AT2G20260,AT2G30950	20,21,22,23
1.0	209	6	4	AT3G10470,AT1G55370,AT4G39960,AT2G27290,AT5G23890,AT1G17850	20,21,22,23
1.0	210	5	4	AT2G27290,AT2G40100,AT1G72640,AT4G18370,AT4G04020	20,21,22,23
1.0	211	5	23	AT5G21430,AT1G50250,AT1G15820,AT3G24590,AT1G07510	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
1.0	212	5	11	AT5G21430,AT1G50250,AT3G24590,AT2G22360,AT1G07510	20,21,22,23,24,25,26,27,28,29,30
1.0	213	5	9	AT3G26580,AT3G10130,AT5G42765,AT1G31180,AT1G67280	20,21,22,23,24,25,26,27,28
1.0	214	5	15	AT1G29920,AT3G24590,AT1G15820,AT1G30510,AT2G37230	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0.95	215	5	4	AT1G29920,AT1G15140,AT1G54500,AT2G43010,AT4G39730	20,21,22,23
0.95	216	5	3	AT1G67700,AT1G80380,AT5G42270,AT1G03160,AT1G14345	20,21,22
0.95	217	5	11	AT5G53490,AT1G20810,AT1G74070,AT1G15140,AT1G79450	20,21,22,23,24,25,26,27,28,29,30
0.95	218	5	9	AT2G27290,AT3G10470,AT1G72640,AT5G39830,AT1G14590	20,21,22,23,24,25,26,27,28
0.95	219	12	22	AT2G42220,AT1G29920,AT2G42975,AT4G13010,AT1G15820,AT4G24930,AT1G50250,AT5G16660,AT5G12470,AT4G20820,AT2G43010,AT3G24590	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.95	220	6	10	AT5G39830,AT5G20140,AT5G13120,AT4G18370,AT4G04020,AT5G03455	20,21,22,23,24,25,26,27,28,29
0.95	221	6	22	AT3G47060,AT1G14150,AT3G01440,AT4G23890,AT4G37925,AT2G26800	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.95	222	6	7	AT5G39830,AT2G20270,AT4G18370,AT4G24750,AT5G03455,AT1G72640	20,21,22,23,24,25,26
0.95	223	6	4	AT2G30695,AT2G37660,AT1G67700,AT1G03090,AT1G02560,AT5G01500	20,21,22,23
0.95	224	11	22	AT1G74710,AT1G55370,AT3G55330,AT4G35770,AT2G40760,AT3G10130,AT3G57680,AT1G67280,AT3G26580,AT2G27290,AT1G06690	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.95	225	15	22	AT1G29920,AT3G10130,AT1G23740,AT3G55330,AT2G24020,AT4G20820,AT1G79230,AT1G15820,AT3G22690,AT5G52970,AT2G40760,AT3G57680,AT4G24930,AT3G15360,AT1G06690	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.95	226	5	16	AT5G16150,AT5G19500,AT1G54500,AT2G43010,AT4G38380	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.95	227	5	10	AT5G20140,AT4G39960,AT4G04020,AT4G18370,AT1G14590	20,21,22,23,24,25,26,27,28,29
0.95	228	14	22	AT2G42220,AT1G29920,AT2G42975,AT4G13010,AT2G24020,AT1G15820,AT1G07510,AT1G50250,AT2G22360,AT5G16660,AT5G12470,AT5G21430,AT2G43010,AT3G24590	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.95	229	5	17	AT4G38100,AT1G67840,AT1G74880,AT1G50450,AT2G21530	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0.95	230	12	22	AT2G42220,AT1G29920,AT2G42975,AT4G13010,AT1G79230,AT1G15820,AT4G24930,AT1G50250,AT5G12470,AT4G20820,AT2G43010,AT3G24590	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.95	231	5	8	AT2G27290,AT3G26580,AT1G66670,AT5G42765,AT1G14590	20,21,22,23,24,25,26,27
0.95	232	5	17	AT1G20810,AT5G19500,AT1G50460,AT4G38380,AT5G16150	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0.95	233	5	9	AT1G72640,AT1G66670,AT2G27290,AT5G39830,AT1G14590	20,21,22,23,24,25,26,27,28
0.95	234	6	22	AT1G29920,AT1G23740,AT1G79230,AT4G20820,AT4G24930,AT2G43010	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.95	235	6	5	AT2G18790,AT1G80380,AT4G33010,AT5G42270,AT1G14345,AT2G29180	20,21,22,23,24
0.95	236	6	22	AT5G19500,AT3G58010,AT4G38380,AT5G16150,AT5G16660,AT1G50460	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.95	237	5	14	AT2G17630,AT2G44990,AT3G08920,AT2G20260,AT1G14150	20,21,22,23,24,25,26,27,28,29,30,31,32,33
0.95	238	15	22	AT1G29920,AT1G23740,AT1G79230,AT2G24020,AT1G50250,AT1G07510,AT1G15820,AT3G15360,AT3G57680,AT4G20820,AT5G21430,AT2G42975,AT3G22690,AT2G43010,AT3G24590	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.95	239	10	22	AT2G42220,AT5G19500,AT2G42975,AT4G13010,AT5G16660,AT3G58010,AT4G38380,AT5G16150,AT4G39460,AT5G12470	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.95	240	16	22	AT1G29920,AT1G23740,AT2G24020,AT1G50250,AT1G07510,AT1G15820,AT4G13670,AT3G15360,AT5G52970,AT2G40760,AT3G57680,AT4G20820,AT5G21430,AT3G22690,AT2G43010,AT3G24590	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.95	241	8	22	AT4G16155,AT3G28850,AT1G75690,AT1G22020,AT1G51350,AT5G59250,AT1G22450,AT3G15840	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.95	242	5	2	AT1G20810,AT1G74070,AT1G15140,AT2G21160,AT4G39730	20,21
0.95	243	6	22	AT1G55370,AT4G35770,AT3G26580,AT2G27290,AT1G72640,AT1G06690	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.95	244	17	22	AT1G29920,AT1G23740,AT3G55330,AT2G24020,AT4G20820,AT1G07510,AT1G15820,AT4G13670,AT3G22690,AT5G52970,AT2G40760,AT3G57680,AT5G21430,AT4G35770,AT3G15360,AT3G24590,AT1G06690	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.9	245	8	22	AT5G39830,AT1G14590,AT1G66670,AT5G13120,AT5G03455,AT2G27290,AT1G72640,AT2G40400	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.9	246	21	22	AT2G42220,AT1G29920,AT1G15140,AT1G23740,AT4G13010,AT1G07510,AT1G50250,AT1G79230,AT1G15820,AT4G38380,AT2G22360,AT5G16150,AT5G19500,AT4G24930,AT5G12470,AT4G20820,AT5G21430,AT2G42975,AT2G43010,AT3G24590,AT5G16660	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.9	247	6	11	AT1G15140,AT2G21160,AT1G79450,AT1G79230,AT4G01050,AT1G54580	20,21,22,23,24,25,26,27,28,29,30
0.9	248	13	22	AT2G42220,AT2G42975,AT4G13010,AT1G07510,AT3G58010,AT5G16660,AT1G50250,AT1G42960,AT4G39460,AT5G12470,AT5G21430,AT3G15360,AT3G24590	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
