threshold	term	GeneSize	WindowSize	key	value
1.0	183	5	3	AT3G10470,AT5G13120,AT4G39960,AT4G31560,AT1G14590	28,29,30
1.0	184	5	6	AT2G17630,AT4G23890,AT2G26800,AT5G62720,AT1G14150	28,29,30,31,32,33
1.0	185	5	3	AT5G39830,AT3G10470,AT5G03455,AT4G31560,AT1G14590	28,29,30
1.0	186	7	7	AT5G42765,AT3G10130,AT1G23740,AT1G10170,AT2G40760,AT1G74710,AT3G26580	28,29,30,31,32,33,34
1.0	187	5	2	AT5G35170,AT1G03090,AT2G29500,AT1G27510,AT2G37660	28,29
1.0	188	5	3	AT2G17630,AT4G23890,AT2G41330,AT5G19370,AT2G26800	28,29,30
1.0	189	6	2	AT3G46780,AT5G53170,AT3G28850,AT1G22020,AT3G25480,AT3G15840	28,29
1.0	190	5	13	AT5G16150,AT5G19500,AT1G50460,AT3G58010,AT5G16660	28,29,30,31,32,33,34,35,36,37,38,39,40
1.0	191	5	6	AT5G62720,AT4G23890,AT4G37925,AT2G20260,AT1G14150	28,29,30,31,32,33
1.0	192	5	20	AT4G16155,AT1G22020,AT5G59250,AT1G51350,AT3G28850	28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
1.0	193	6	26	AT5G52970,AT1G07510,AT1G15820,AT3G57680,AT2G43010,AT5G12470	28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	194	5	2	AT2G44990,AT5G35170,AT2G29500,AT1G27510,AT2G37660	28,29
1.0	195	5	3	AT4G23890,AT2G40100,AT2G41330,AT3G01440,AT2G26800	28,29,30
1.0	196	6	11	AT4G24750,AT1G67280,AT3G26580,AT2G27290,AT1G72640,AT4G01900	28,29,30,31,32,33,34,35,36,37,38
1.0	197	5	26	AT5G16150,AT5G19500,AT5G16660,AT4G38380,AT4G13010	28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	198	5	25	AT2G27290,AT3G22690,AT1G10170,AT1G67280,AT1G06690	28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0.95	199	5	2	AT5G19370,AT5G52780,AT2G01918,AT2G40100,AT5G01500	28,29
0.95	200	5	26	AT5G59250,AT1G22020,AT3G46780,AT1G51350,AT3G28850	28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	201	7	26	AT5G39830,AT4G31560,AT1G66670,AT1G54050,AT5G03455,AT1G67280,AT2G27290	28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	202	5	2	AT5G35170,AT1G03090,AT2G29500,AT2G37660,AT1G03160	28,29
0.95	203	9	26	AT1G15140,AT4G13010,AT5G16660,AT3G58010,AT4G38380,AT5G16150,AT5G19500,AT2G35040,AT5G21430	28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	204	5	9	AT1G67840,AT4G19830,AT2G21530,AT1G50450,AT4G38100	28,29,30,31,32,33,34,35,36
0.95	205	6	26	AT4G16155,AT3G28850,AT1G75690,AT1G22020,AT1G51350,AT5G59250	28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	206	18	26	AT1G29920,AT1G74710,AT1G55370,AT3G55330,AT2G20270,AT1G07510,AT4G20820,AT3G60370,AT4G35770,AT1G15820,AT4G13670,AT3G22690,AT5G52970,AT4G39460,AT3G57680,AT2G43010,AT5G12470,AT1G06690	28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	207	5	9	AT4G38100,AT1G67840,AT1G74880,AT1G50450,AT2G21530	28,29,30,31,32,33,34,35,36
0.95	208	5	9	AT5G62720,AT3G47060,AT4G37925,AT1G27510,AT1G14150	28,29,30,31,32,33,34,35,36
0.95	209	5	15	AT3G47060,AT2G26800,AT4G37925,AT4G23890,AT1G14150	28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0.95	210	5	3	AT5G35170,AT1G03090,AT2G29500,AT2G30695,AT2G37660	28,29,30
