threshold	term	GeneSize	WindowSize	key	value
1.0	183	6	6	AT3G47060,AT1G27510,AT1G14150,AT5G62720,AT5G35170,AT4G23890	29,30,31,32,33,34
1.0	184	5	6	AT1G74710,AT5G42765,AT1G72640,AT4G24750,AT3G26580	29,30,31,32,33,34
1.0	185	5	2	AT5G35170,AT3G08920,AT2G29500,AT2G37660,AT2G44990	29,30
1.0	186	6	10	AT4G24750,AT1G67280,AT3G26580,AT2G27290,AT1G72640,AT4G01900	29,30,31,32,33,34,35,36,37,38
1.0	187	6	4	AT5G39830,AT4G31560,AT5G13120,AT4G39960,AT5G03455,AT1G14590	29,30,31,32
1.0	188	7	2	AT5G39830,AT4G24750,AT5G03455,AT1G54580,AT1G31180,AT2G27290,AT1G17850	29,30
1.0	189	5	2	AT3G53560,AT1G74070,AT5G53490,AT2G21160,AT4G24930	29,30
1.0	190	7	2	AT2G20260,AT3G08920,AT2G37660,AT1G27510,AT2G44990,AT5G35170,AT1G02560	29,30
1.0	191	6	5	AT2G17630,AT5G62720,AT1G14150,AT5G19370,AT4G23890,AT2G26800	29,30,31,32,33
1.0	192	5	19	AT4G16155,AT1G22020,AT5G59250,AT1G51350,AT3G28850	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
1.0	193	7	6	AT5G42765,AT3G10130,AT1G23740,AT2G40760,AT1G74710,AT5G42070,AT3G26580	29,30,31,32,33,34
1.0	194	6	25	AT5G52970,AT1G07510,AT1G15820,AT3G57680,AT2G43010,AT5G12470	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	195	5	6	AT4G24930,AT1G15140,AT1G30510,AT2G37230,AT1G79230	29,30,31,32,33,34
1.0	196	6	2	AT5G39830,AT3G10470,AT4G31560,AT5G03455,AT2G27290,AT1G17850	29,30
1.0	197	5	8	AT3G47060,AT2G26800,AT5G62720,AT4G23890,AT1G14150	29,30,31,32,33,34,35,36
1.0	198	5	25	AT5G16150,AT5G19500,AT5G16660,AT4G38380,AT4G13010	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	199	7	25	AT5G39830,AT1G66670,AT5G13120,AT1G54050,AT5G03455,AT2G27290,AT1G17850	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	200	6	14	AT3G47060,AT1G14150,AT2G40100,AT4G23890,AT4G37925,AT2G26800	29,30,31,32,33,34,35,36,37,38,39,40,41,42
0.95	201	5	25	AT5G39830,AT3G10470,AT5G03455,AT1G54050,AT5G13120	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	202	5	25	AT2G17630,AT5G19370,AT2G40100,AT2G26800,AT1G14150	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	203	6	2	AT2G29500,AT2G30695,AT2G37660,AT1G03090,AT2G44990,AT5G35170	29,30
0.95	204	5	6	AT1G12250,AT5G15250,AT1G76760,AT2G30950,AT5G02160	29,30,31,32,33,34
0.95	205	15	25	AT1G29920,AT1G74710,AT1G55370,AT2G20270,AT1G07510,AT4G20820,AT3G60370,AT2G24020,AT1G15820,AT4G13670,AT5G52970,AT2G40760,AT3G57680,AT2G43010,AT5G12470	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	206	6	25	AT1G66670,AT1G67280,AT3G26580,AT2G27290,AT1G72640,AT1G17850	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	207	5	17	AT1G67840,AT4G19830,AT1G74880,AT1G50450,AT2G21530	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0.95	208	14	25	AT1G29920,AT1G74710,AT1G55370,AT3G55330,AT2G20270,AT4G35770,AT4G20820,AT5G52970,AT1G15820,AT1G42960,AT3G22690,AT2G40760,AT3G57680,AT1G06690	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	209	8	25	AT1G74710,AT1G55370,AT4G35770,AT3G22690,AT2G40760,AT1G67280,AT2G27290,AT1G06690	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	210	15	25	AT1G15140,AT4G13010,AT2G20270,AT2G24020,AT3G58010,AT3G60370,AT1G07510,AT1G15820,AT4G38380,AT5G52970,AT5G16150,AT5G16660,AT3G57680,AT2G43010,AT5G12470	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	211	5	11	AT1G80030,AT1G12250,AT5G15250,AT1G76760,AT2G30950	29,30,31,32,33,34,35,36,37,38,39
0.9	212	5	11	AT5G52780,AT2G30950,AT5G15250,AT1G76760,AT5G01500	29,30,31,32,33,34,35,36,37,38,39
0.9	213	5	10	AT1G03090,AT2G29500,AT2G30695,AT2G37660,AT2G44990	29,30,31,32,33,34,35,36,37,38
0.9	214	5	14	AT5G52780,AT1G12250,AT5G15250,AT1G76760,AT2G30950	29,30,31,32,33,34,35,36,37,38,39,40,41,42
0.9	215	5	8	AT1G80030,AT5G20140,AT5G15250,AT5G02160,AT4G04020	29,30,31,32,33,34,35,36
0.9	216	9	25	AT5G39830,AT3G10470,AT5G20140,AT4G31560,AT5G13120,AT4G18370,AT1G18730,AT3G15110,AT5G03455	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	217	5	11	AT5G19370,AT5G52780,AT2G30950,AT2G40100,AT5G01500	29,30,31,32,33,34,35,36,37,38,39
0.9	218	7	25	AT2G17630,AT2G37660,AT1G14150,AT5G19370,AT2G40100,AT5G01500,AT2G26800	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	219	5	21	AT1G67840,AT4G19830,AT1G74880,AT1G50450,AT2G21530	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.9	220	28	25	AT4G13670,AT1G07510,AT4G20820,AT5G19500,AT2G43010,AT2G20270,AT4G35770,AT3G60370,AT5G52970,AT3G58010,AT4G38380,AT3G22690,AT2G40760,AT5G21430,AT1G29920,AT2G35040,AT4G13010,AT1G15820,AT2G22360,AT5G12470,AT1G06690,AT1G15140,AT3G55330,AT2G24020,AT1G52220,AT5G16150,AT5G16660,AT3G57680	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	221	29	25	AT4G13670,AT1G07510,AT4G20820,AT5G19500,AT2G43010,AT1G74710,AT2G20270,AT4G35770,AT3G60370,AT5G52970,AT3G58010,AT4G38380,AT3G22690,AT2G40760,AT5G21430,AT1G29920,AT2G35040,AT4G13010,AT1G15820,AT5G12470,AT1G06690,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT1G52220,AT5G16150,AT5G16660,AT3G57680	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	222	13	25	AT5G39830,AT3G10470,AT4G31560,AT1G66670,AT5G13120,AT1G54050,AT5G03455,AT1G54580,AT1G67280,AT3G26580,AT2G27290,AT1G72640,AT1G17850	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	223	5	5	AT1G67700,AT1G16880,AT2G29180,AT1G03160,AT1G14345	29,30,31,32,33
0.85	224	35	25	AT4G13670,AT3G46780,AT1G07510,AT4G20820,AT1G42960,AT5G19500,AT2G43010,AT1G74710,AT2G20270,AT4G35770,AT3G60370,AT5G52970,AT3G58010,AT4G38380,AT3G22690,AT2G40760,AT5G21430,AT2G27290,AT1G50460,AT1G29920,AT2G35040,AT4G13010,AT1G15820,AT2G22360,AT1G67280,AT5G12470,AT1G06690,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT1G52220,AT5G16150,AT5G16660,AT3G57680	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.85	225	32	25	AT4G13670,AT1G07510,AT3G58010,AT1G42960,AT2G43010,AT1G74710,AT2G20270,AT1G66670,AT3G60370,AT5G52970,AT1G50250,AT3G22690,AT2G40760,AT4G39460,AT4G20820,AT5G21430,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT4G13010,AT1G15820,AT1G67280,AT5G12470,AT1G06690,AT1G55370,AT3G55330,AT2G24020,AT1G52220,AT5G16660,AT3G57680,AT4G35770	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.85	226	5	25	AT5G19370,AT2G30950,AT5G15250,AT2G40100,AT2G26800	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.85	227	6	25	AT2G30950,AT5G20140,AT4G04020,AT1G12250,AT5G15250,AT1G80030	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.85	228	8	4	AT3G46780,AT2G21160,AT3G53560,AT1G74070,AT1G51110,AT3G25480,AT5G53490,AT3G26080	29,30,31,32
0.85	229	35	25	AT4G13670,AT3G46780,AT1G07510,AT4G20820,AT1G42960,AT4G38380,AT5G19500,AT2G43010,AT1G74710,AT4G16155,AT2G20270,AT4G35770,AT3G60370,AT5G52970,AT3G58010,AT1G51350,AT3G22690,AT2G40760,AT5G21430,AT1G50460,AT1G29920,AT2G35040,AT4G13010,AT1G15820,AT2G22360,AT5G12470,AT1G06690,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT1G52220,AT5G16150,AT5G16660,AT3G57680	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.85	230	5	21	AT1G67840,AT4G19830,AT1G74880,AT1G50450,AT2G21530	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.85	231	7	25	AT2G17630,AT2G30950,AT3G47060,AT1G14150,AT5G19370,AT2G40100,AT2G26800	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.85	232	11	25	AT2G17630,AT2G29500,AT2G20260,AT2G44990,AT2G37660,AT1G14150,AT5G19370,AT2G40100,AT1G02560,AT5G01500,AT2G26800	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.85	233	16	25	AT5G39830,AT3G10470,AT5G20140,AT4G31560,AT1G66670,AT5G13120,AT1G54050,AT4G04020,AT4G18370,AT1G18730,AT1G54580,AT1G67280,AT3G15110,AT2G27290,AT5G03455,AT1G17850	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.85	234	5	2	AT2G26340,AT5G07020,AT3G21055,AT1G54780,AT5G01220	29,30
0.8	235	43	25	AT4G13670,AT3G46780,AT5G53170,AT1G07510,AT3G58010,AT1G42960,AT4G38380,AT5G19500,AT2G43010,AT5G59250,AT1G74710,AT4G16155,AT2G20270,AT4G35770,AT3G60370,AT5G52970,AT1G50250,AT2G40760,AT3G22690,AT1G51350,AT4G39460,AT4G20820,AT5G21430,AT2G27290,AT1G50460,AT1G17850,AT1G29920,AT2G35040,AT4G13010,AT3G28850,AT1G22020,AT1G15820,AT1G67280,AT5G12470,AT1G06690,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT1G52220,AT5G16150,AT5G16660,AT3G57680	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.8	236	41	25	AT3G10470,AT5G13120,AT4G31560,AT1G07510,AT3G58010,AT1G42960,AT1G54580,AT2G43010,AT2G42220,AT1G74710,AT2G20270,AT1G66670,AT3G60370,AT5G52970,AT1G50250,AT1G54050,AT3G22690,AT2G40760,AT4G39460,AT4G20820,AT5G21430,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT4G13010,AT5G39830,AT1G15820,AT5G03455,AT1G67280,AT3G26580,AT4G13670,AT5G12470,AT1G06690,AT1G55370,AT3G55330,AT2G24020,AT1G52220,AT5G16660,AT3G57680,AT4G35770	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.8	237	39	25	AT4G13670,AT3G46780,AT5G53170,AT1G07510,AT1G75690,AT1G42960,AT4G38380,AT5G19500,AT2G43010,AT5G59250,AT4G16155,AT2G20270,AT4G35770,AT3G60370,AT5G52970,AT3G58010,AT1G51350,AT3G22690,AT2G40760,AT4G39460,AT4G20820,AT5G21430,AT1G50460,AT1G29920,AT2G35040,AT4G13010,AT3G28850,AT1G22020,AT1G15820,AT2G22360,AT5G12470,AT1G06690,AT1G15140,AT3G55330,AT2G24020,AT1G52220,AT5G16150,AT5G16660,AT3G57680	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.8	238	15	25	AT5G39830,AT3G10470,AT5G20140,AT4G31560,AT5G13120,AT1G54050,AT4G04020,AT4G18370,AT1G18730,AT1G54580,AT1G67280,AT3G15110,AT2G27290,AT5G03455,AT1G17850	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.8	239	7	25	AT2G30950,AT5G20140,AT4G04020,AT1G12250,AT5G15250,AT1G80030,AT5G01500	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.8	240	8	25	AT5G20140,AT5G13120,AT4G18370,AT4G04020,AT1G12250,AT5G15250,AT3G15110,AT1G80030	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.8	241	5	21	AT1G67840,AT4G19830,AT1G74880,AT1G50450,AT2G21530	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.8	242	6	3	AT2G26340,AT1G54780,AT5G07020,AT1G65230,AT5G01220,AT3G21055	29,30,31
