threshold	term	GeneSize	WindowSize	key	value
1.0	183	7	3	AT2G29500,AT2G20260,AT1G03160,AT3G08920,AT1G67700,AT1G02560,AT1G16880	44,45,46
1.0	184	5	6	AT4G35770,AT3G10130,AT1G67280,AT3G55330,AT1G17850	44,45,46,47,48,49
1.0	185	10	10	AT4G13670,AT1G74710,AT2G20270,AT1G07510,AT5G52970,AT1G15820,AT2G40760,AT3G57680,AT2G43010,AT5G12470	44,45,46,47,48,49,50,51,52,53
1.0	186	6	6	AT3G10130,AT3G55330,AT4G35770,AT4G24750,AT1G06690,AT1G17850	44,45,46,47,48,49
1.0	187	6	10	AT5G19500,AT4G13010,AT1G52220,AT5G16660,AT5G16150,AT2G35040	44,45,46,47,48,49,50,51,52,53
1.0	188	5	4	AT1G74070,AT4G38100,AT1G54790,AT1G03850,AT2G01140	44,45,46,47
1.0	189	11	10	AT4G13670,AT1G74710,AT2G20270,AT4G20820,AT1G15820,AT3G22690,AT2G40760,AT3G57680,AT2G43010,AT5G12470,AT1G06690	44,45,46,47,48,49,50,51,52,53
1.0	190	5	10	AT5G52970,AT5G16660,AT1G15140,AT4G38380,AT2G24020	44,45,46,47,48,49,50,51,52,53
1.0	191	5	10	AT5G52970,AT1G15140,AT1G15820,AT4G38380,AT2G24020	44,45,46,47,48,49,50,51,52,53
1.0	192	6	2	AT2G30695,AT2G37660,AT5G19370,AT2G40100,AT4G37925,AT1G80030	44,45
1.0	193	8	6	AT1G29920,AT3G10130,AT3G55330,AT4G35770,AT4G13670,AT3G22690,AT4G24750,AT1G06690	44,45,46,47,48,49
1.0	194	6	3	AT2G29500,AT1G03160,AT3G08920,AT1G02560,AT1G14345,AT1G16880	44,45,46
1.0	195	5	4	AT2G17630,AT1G80030,AT1G12250,AT5G19370,AT2G37660	44,45,46,47
1.0	196	8	3	AT2G30695,AT1G76760,AT4G04020,AT2G40100,AT5G42070,AT3G01440,AT4G37925,AT1G14150	44,45,46
1.0	197	5	10	AT5G20140,AT5G03455,AT5G39830,AT1G54050,AT5G15250	44,45,46,47,48,49,50,51,52,53
1.0	198	6	6	AT3G55330,AT4G35770,AT5G13120,AT4G24750,AT2G27290,AT1G17850	44,45,46,47,48,49
1.0	199	6	6	AT1G29920,AT3G10130,AT3G55330,AT4G35770,AT3G22690,AT1G67280	44,45,46,47,48,49
1.0	200	6	10	AT5G19500,AT2G24020,AT5G16660,AT4G38380,AT5G16150,AT1G15140	44,45,46,47,48,49,50,51,52,53
1.0	201	6	3	AT2G29500,AT1G03160,AT1G67700,AT1G02560,AT1G16880,AT2G44990	44,45,46
1.0	202	6	10	AT2G30950,AT3G55330,AT5G13120,AT1G42960,AT1G67280,AT2G27290	44,45,46,47,48,49,50,51,52,53
1.0	203	7	10	AT1G29920,AT4G20820,AT4G13670,AT3G22690,AT2G40760,AT3G57680,AT1G06690	44,45,46,47,48,49,50,51,52,53
1.0	204	5	10	AT2G27290,AT2G30950,AT4G39460,AT5G03455,AT3G55330	44,45,46,47,48,49,50,51,52,53
1.0	205	5	10	AT1G72640,AT5G03455,AT4G39460,AT1G54050,AT1G66670	44,45,46,47,48,49,50,51,52,53
1.0	206	5	10	AT1G75690,AT1G51350,AT3G46780,AT4G16155,AT3G28850	44,45,46,47,48,49,50,51,52,53
1.0	207	6	10	AT3G55330,AT4G35770,AT5G13120,AT1G42960,AT1G67280,AT2G27290	44,45,46,47,48,49,50,51,52,53
1.0	208	7	3	AT2G20260,AT1G03160,AT1G67700,AT2G44990,AT1G16880,AT5G01500,AT1G02560	44,45,46
0.95	209	18	10	AT5G59250,AT1G15140,AT4G16155,AT4G13010,AT2G24020,AT1G75690,AT1G52220,AT4G38380,AT5G19500,AT5G52970,AT5G16150,AT1G51350,AT2G35040,AT3G46780,AT5G21430,AT5G16660,AT1G50460,AT3G28850	44,45,46,47,48,49,50,51,52,53
0.95	210	6	6	AT1G74070,AT4G39730,AT1G54790,AT4G38100,AT2G01140,AT1G03850	44,45,46,47,48,49
0.95	211	22	10	AT4G13670,AT1G07510,AT4G20820,AT2G43010,AT1G74710,AT2G20270,AT3G60370,AT5G52970,AT4G38380,AT3G22690,AT2G40760,AT1G29920,AT2G35040,AT1G15820,AT5G12470,AT1G06690,AT1G15140,AT1G55370,AT2G24020,AT1G52220,AT5G16660,AT3G57680	44,45,46,47,48,49,50,51,52,53
0.95	212	15	10	AT5G39830,AT2G30950,AT5G20140,AT4G39460,AT4G31560,AT1G66670,AT3G47060,AT3G10470,AT1G54050,AT1G18730,AT3G26580,AT2G27290,AT1G72640,AT5G03455,AT5G15250	44,45,46,47,48,49,50,51,52,53
0.95	213	8	10	AT2G29500,AT2G37660,AT1G67700,AT1G12250,AT1G02560,AT1G80030,AT5G01500,AT2G44990	44,45,46,47,48,49,50,51,52,53
0.95	214	18	10	AT1G29920,AT3G55330,AT2G20270,AT4G35770,AT1G06690,AT5G13120,AT5G03455,AT1G42960,AT2G30950,AT2G40760,AT4G39460,AT3G22690,AT1G67280,AT3G15110,AT2G27290,AT1G72640,AT4G13670,AT1G17850	44,45,46,47,48,49,50,51,52,53
0.95	215	6	2	AT1G50450,AT4G19830,AT1G74880,AT1G03090,AT1G67840,AT2G21530	44,45
0.95	216	15	10	AT1G15140,AT4G13010,AT2G24020,AT3G58010,AT1G52220,AT1G15820,AT4G38380,AT5G52970,AT5G16150,AT5G19500,AT2G35040,AT3G46780,AT5G21430,AT5G16660,AT1G50460	44,45,46,47,48,49,50,51,52,53
0.95	217	10	10	AT2G17630,AT2G40100,AT2G37660,AT1G14150,AT5G19370,AT1G12250,AT5G42070,AT1G80030,AT4G04020,AT2G26800	44,45,46,47,48,49,50,51,52,53
0.95	218	18	10	AT1G29920,AT1G74710,AT1G55370,AT2G20270,AT1G07510,AT4G20820,AT3G60370,AT2G24020,AT1G15820,AT4G13670,AT3G22690,AT5G52970,AT2G40760,AT3G57680,AT3G15110,AT2G43010,AT5G12470,AT1G06690	44,45,46,47,48,49,50,51,52,53
0.95	219	15	10	AT5G39830,AT2G30950,AT5G20140,AT5G15250,AT4G31560,AT1G66670,AT3G47060,AT3G10470,AT1G54050,AT1G14150,AT1G18730,AT1G54580,AT4G18370,AT3G26580,AT2G26800	44,45,46,47,48,49,50,51,52,53
0.95	220	17	10	AT5G59250,AT1G15140,AT4G16155,AT4G13010,AT2G24020,AT1G07510,AT1G52220,AT4G38380,AT5G19500,AT5G52970,AT5G16150,AT1G51350,AT2G35040,AT5G21430,AT5G16660,AT1G50460,AT3G28850	44,45,46,47,48,49,50,51,52,53
0.95	221	5	4	AT2G18790,AT1G80380,AT4G33010,AT5G42270,AT2G29180	44,45,46,47
0.95	222	15	10	AT1G15140,AT4G13010,AT2G24020,AT1G07510,AT3G58010,AT1G52220,AT1G15820,AT4G38380,AT5G52970,AT5G16150,AT5G19500,AT2G35040,AT5G21430,AT5G16660,AT1G50460	44,45,46,47,48,49,50,51,52,53
0.95	223	8	10	AT4G31560,AT3G47060,AT4G18370,AT4G04020,AT5G19370,AT5G42070,AT1G14150,AT2G26800	44,45,46,47,48,49,50,51,52,53
0.95	224	25	10	AT4G13670,AT1G07510,AT4G20820,AT1G42960,AT2G43010,AT1G74710,AT2G20270,AT4G35770,AT3G60370,AT5G52970,AT3G22690,AT2G40760,AT4G39460,AT2G27290,AT1G17850,AT1G29920,AT1G15820,AT1G67280,AT5G12470,AT1G06690,AT1G55370,AT3G55330,AT5G13120,AT3G57680,AT3G15110	44,45,46,47,48,49,50,51,52,53
0.95	225	8	10	AT2G17630,AT5G19370,AT2G40100,AT2G37660,AT1G67700,AT1G12250,AT1G80030,AT5G01500	44,45,46,47,48,49,50,51,52,53
0.95	226	24	10	AT4G13670,AT1G07510,AT4G20820,AT5G19500,AT2G43010,AT1G74710,AT2G20270,AT3G60370,AT5G52970,AT4G38380,AT3G22690,AT2G40760,AT1G29920,AT2G35040,AT4G13010,AT1G15820,AT5G12470,AT1G15140,AT1G55370,AT1G52220,AT2G24020,AT5G16150,AT5G16660,AT3G57680	44,45,46,47,48,49,50,51,52,53
0.95	227	16	10	AT1G15140,AT1G55370,AT4G13010,AT2G20270,AT1G52220,AT2G24020,AT1G07510,AT1G15820,AT4G38380,AT5G52970,AT5G16150,AT5G19500,AT2G35040,AT5G21430,AT5G16660,AT3G58010	44,45,46,47,48,49,50,51,52,53
