threshold	term	GeneSize	WindowSize	key	value
1.0	183	7	13	AT4G35770,AT1G07510,AT2G40760,AT5G42070,AT3G57680,AT5G21430,AT1G17850	2,3,4,5,6,7,8,9,10,11,12,13,14
1.0	184	6	6	AT3G10130,AT2G42975,AT1G76760,AT4G39960,AT2G37230,AT3G24590	2,3,4,5,6,7
0.95	185	8	12	AT2G20270,AT4G35770,AT3G60370,AT1G07510,AT1G15820,AT5G52970,AT2G40760,AT5G03455	2,3,4,5,6,7,8,9,10,11,12,13
0.95	186	5	2	AT4G24930,AT5G53490,AT4G01900,AT1G54790,AT1G79450	2,3
0.95	187	6	2	AT2G26340,AT5G02160,AT1G79450,AT3G53560,AT4G24750,AT5G53490	2,3
0.95	188	5	10	AT3G56040,AT1G79040,AT1G44575,AT1G65230,AT1G71500	2,3,4,5,6,7,8,9,10,11
0.95	189	18	12	AT4G13670,AT2G35040,AT3G55330,AT2G20270,AT1G79230,AT1G07510,AT4G20820,AT1G52220,AT1G15820,AT5G42070,AT3G22690,AT5G52970,AT2G40760,AT5G03455,AT3G57680,AT5G21430,AT4G35770,AT1G17850	2,3,4,5,6,7,8,9,10,11,12,13
0.95	190	17	12	AT4G13670,AT2G35040,AT3G55330,AT2G20270,AT1G79230,AT1G07510,AT4G20820,AT1G66670,AT1G15820,AT5G42070,AT1G52220,AT5G52970,AT2G40760,AT5G03455,AT3G57680,AT3G22690,AT1G17850	2,3,4,5,6,7,8,9,10,11,12,13
0.95	191	5	9	AT4G39960,AT3G10130,AT1G76760,AT3G24590,AT2G37230	2,3,4,5,6,7,8,9,10
0.95	192	5	2	AT3G08920,AT5G53170,AT4G33010,AT3G14420,AT2G29180	2,3
0.95	193	7	2	AT2G26340,AT1G79450,AT3G53560,AT4G24750,AT5G53490,AT1G54790,AT4G01900	2,3
0.9	194	9	2	AT1G23740,AT1G10170,AT1G79450,AT5G53490,AT1G54790,AT4G24930,AT4G01900,AT1G05385,AT1G14590	2,3
