threshold	term	GeneSize	WindowSize	key	value
1.0	183	5	4	AT1G22020,AT4G39460,AT3G58010,AT4G38380,AT5G59250	13,14,15,16
1.0	184	5	3	AT3G47060,AT2G40100,AT5G13120,AT5G39830,AT5G15250	13,14,15
1.0	185	5	2	AT2G27290,AT3G10470,AT5G20140,AT5G42765,AT4G18370	13,14
1.0	186	5	12	AT5G21430,AT1G15820,AT3G24590,AT2G22360,AT1G07510	13,14,15,16,17,18,19,20,21,22,23,24
1.0	187	5	9	AT2G44990,AT2G29500,AT1G02560,AT3G15110,AT1G14150	13,14,15,16,17,18,19,20,21
1.0	188	6	3	AT1G29920,AT2G42975,AT4G13010,AT2G24020,AT1G15820,AT1G50250	13,14,15
1.0	189	5	2	AT2G42220,AT3G25480,AT1G50460,AT5G19500,AT5G16150	13,14
1.0	190	5	10	AT2G27290,AT4G24750,AT5G20140,AT4G18370,AT4G04020	13,14,15,16,17,18,19,20,21,22
1.0	191	7	5	AT2G30950,AT1G74710,AT1G55370,AT4G39960,AT4G04020,AT1G12250,AT1G72640	13,14,15,16,17
1.0	192	7	2	AT1G29920,AT2G42975,AT4G13010,AT5G16660,AT3G58010,AT4G38380,AT4G39460	13,14
1.0	193	5	5	AT2G40760,AT4G35770,AT3G57680,AT5G42070,AT3G22690	13,14,15,16,17
1.0	194	6	2	AT2G42975,AT1G10170,AT4G13010,AT1G50250,AT3G15360,AT2G37230	13,14
1.0	195	5	8	AT2G42975,AT5G16660,AT1G50250,AT5G12470,AT4G13010	13,14,15,16,17,18,19,20
1.0	196	5	6	AT2G30950,AT1G72640,AT5G02160,AT4G39960,AT4G04020	13,14,15,16,17,18
1.0	197	9	2	AT3G10130,AT1G52220,AT4G35770,AT3G22690,AT2G40760,AT5G42070,AT3G57680,AT1G06690,AT1G17850	13,14
1.0	198	5	11	AT4G23890,AT2G26800,AT2G44990,AT3G15110,AT1G14150	13,14,15,16,17,18,19,20,21,22,23
1.0	199	6	3	AT1G29920,AT1G23740,AT4G13010,AT2G24020,AT1G50250,AT2G42975	13,14,15
1.0	200	6	2	AT1G10170,AT3G55330,AT1G07510,AT2G37230,AT5G21430,AT3G24590	13,14
1.0	201	5	6	AT2G27290,AT5G03455,AT5G20140,AT4G18370,AT4G24750	13,14,15,16,17,18
0.95	202	6	11	AT3G10470,AT5G20140,AT4G18370,AT4G24750,AT2G27290,AT4G04020	13,14,15,16,17,18,19,20,21,22,23
0.95	203	7	2	AT1G23740,AT1G30510,AT4G31560,AT1G31180,AT1G14590,AT2G43010,AT4G01900	13,14
0.95	204	8	11	AT1G29920,AT2G42975,AT4G13010,AT2G24020,AT1G15820,AT1G50250,AT3G15360,AT5G12470	13,14,15,16,17,18,19,20,21,22,23
0.95	205	9	11	AT2G29500,AT2G20260,AT3G08920,AT1G14150,AT2G44990,AT3G15110,AT5G35170,AT4G37925,AT2G41330	13,14,15,16,17,18,19,20,21,22,23
0.95	206	8	11	AT1G29920,AT1G23740,AT3G55330,AT2G24020,AT1G07510,AT2G37230,AT5G21430,AT3G24590	13,14,15,16,17,18,19,20,21,22,23
0.95	207	5	4	AT4G31560,AT4G01900,AT1G31180,AT2G37230,AT1G14590	13,14,15,16
0.95	208	6	11	AT5G39830,AT5G02160,AT3G47060,AT5G13120,AT2G40100,AT5G15250	13,14,15,16,17,18,19,20,21,22,23
0.95	209	9	11	AT1G29920,AT2G42975,AT4G13010,AT1G07510,AT1G15820,AT1G50250,AT5G16660,AT5G12470,AT3G24590	13,14,15,16,17,18,19,20,21,22,23
0.95	210	5	11	AT5G52780,AT4G23890,AT2G40100,AT2G41330,AT2G26800	13,14,15,16,17,18,19,20,21,22,23
0.95	211	10	11	AT2G29500,AT2G20260,AT1G14150,AT2G44990,AT3G15110,AT4G37925,AT5G35170,AT4G23890,AT2G41330,AT2G26800	13,14,15,16,17,18,19,20,21,22,23
0.95	212	15	11	AT4G13670,AT3G55330,AT1G07510,AT4G35770,AT1G15820,AT1G42960,AT2G22360,AT3G22690,AT5G52970,AT2G40760,AT5G42070,AT3G57680,AT5G21430,AT3G24590,AT1G06690	13,14,15,16,17,18,19,20,21,22,23
0.95	213	10	11	AT2G17630,AT2G29500,AT2G20260,AT1G14150,AT2G44990,AT3G15110,AT5G35170,AT4G23890,AT2G41330,AT2G26800	13,14,15,16,17,18,19,20,21,22,23
0.95	214	8	11	AT5G19500,AT1G22020,AT3G58010,AT4G38380,AT5G16150,AT3G25480,AT4G39460,AT1G50460	13,14,15,16,17,18,19,20,21,22,23
0.95	215	5	11	AT2G44990,AT4G23890,AT2G41330,AT1G27510,AT2G26800	13,14,15,16,17,18,19,20,21,22,23
0.95	216	8	11	AT1G29920,AT2G42975,AT4G13010,AT2G24020,AT1G50250,AT2G43010,AT3G15360,AT5G12470	13,14,15,16,17,18,19,20,21,22,23
0.95	217	5	11	AT2G43010,AT4G24930,AT1G23740,AT1G30510,AT1G31180	13,14,15,16,17,18,19,20,21,22,23
0.95	218	5	11	AT1G29920,AT1G23740,AT1G30510,AT2G37230,AT2G24020	13,14,15,16,17,18,19,20,21,22,23
0.95	219	5	4	AT4G38100,AT1G67840,AT1G74880,AT1G50450,AT2G21530	13,14,15,16
0.95	220	9	11	AT5G20140,AT1G55370,AT5G02160,AT4G18370,AT4G04020,AT4G39960,AT2G27290,AT1G72640,AT5G23890	13,14,15,16,17,18,19,20,21,22,23
0.95	221	14	11	AT4G13670,AT3G55330,AT2G24020,AT1G15820,AT1G07510,AT1G50250,AT1G42960,AT2G22360,AT3G22690,AT5G52970,AT5G12470,AT5G21430,AT3G15360,AT3G24590	13,14,15,16,17,18,19,20,21,22,23
0.95	222	5	10	AT2G17630,AT3G47060,AT2G40100,AT4G23890,AT2G26800	13,14,15,16,17,18,19,20,21,22
0.95	223	7	11	AT2G29500,AT2G20260,AT3G08920,AT1G14150,AT3G01440,AT3G15110,AT5G35170	13,14,15,16,17,18,19,20,21,22,23
0.95	224	7	11	AT2G42220,AT5G19500,AT3G58010,AT4G38380,AT4G39730,AT5G16150,AT2G43010	13,14,15,16,17,18,19,20,21,22,23
0.95	225	5	3	AT1G21750,AT3G26080,AT3G53560,AT2G21160,AT2G37400	13,14,15
0.95	226	6	11	AT1G29920,AT1G23740,AT1G30510,AT2G24020,AT4G24930,AT2G43010	13,14,15,16,17,18,19,20,21,22,23
0.95	227	7	11	AT5G39830,AT2G30950,AT5G13120,AT4G04020,AT5G15250,AT1G72640,AT2G40400	13,14,15,16,17,18,19,20,21,22,23
0.95	228	8	11	AT3G10130,AT1G66670,AT4G35770,AT2G40760,AT5G42070,AT3G57680,AT1G67280,AT3G26580	13,14,15,16,17,18,19,20,21,22,23
0.95	229	10	11	AT2G42220,AT5G19500,AT2G42975,AT4G13010,AT5G16660,AT3G58010,AT4G38380,AT5G16150,AT4G39460,AT5G12470	13,14,15,16,17,18,19,20,21,22,23
0.95	230	7	2	AT1G23740,AT1G30510,AT4G31560,AT4G39730,AT1G31180,AT4G24930,AT2G43010	13,14
0.9	231	25	11	AT2G42975,AT1G07510,AT4G20820,AT3G58010,AT1G42960,AT3G15360,AT1G10170,AT5G52970,AT1G50250,AT3G22690,AT4G39460,AT2G37230,AT5G21430,AT3G24590,AT1G29920,AT1G30510,AT4G13010,AT1G15820,AT2G22360,AT5G12470,AT3G55330,AT2G24020,AT1G79230,AT2G43010,AT5G16660	13,14,15,16,17,18,19,20,21,22,23
