threshold	term	GeneSize	WindowSize	key	value
1.0	183	11	2	AT1G20810,AT2G30695,AT2G37400,AT1G21750,AT5G35170,AT1G03090,AT3G25480,AT2G21530,AT5G08050,AT3G15840,AT3G15360	1,2
1.0	184	5	17	AT2G40760,AT4G35770,AT3G57680,AT5G42070,AT3G22690	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1.0	185	5	7	AT2G42975,AT4G39960,AT3G10130,AT1G76760,AT3G24590	1,2,3,4,5,6,7
1.0	186	5	7	AT2G42975,AT4G39960,AT3G10130,AT1G76760,AT2G37230	1,2,3,4,5,6,7
0.95	187	6	3	AT2G26340,AT5G02160,AT1G79450,AT3G53560,AT4G24750,AT5G53490	1,2,3
0.95	188	13	16	AT4G13670,AT3G55330,AT1G52220,AT4G20820,AT1G07510,AT1G15820,AT3G22690,AT5G52970,AT2G40760,AT5G42070,AT3G57680,AT5G21430,AT4G35770	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.95	189	5	2	AT5G52780,AT4G37925,AT2G01918,AT1G74880,AT3G01440	1,2
0.95	190	5	3	AT3G08920,AT5G53170,AT4G33010,AT1G03160,AT3G14420	1,2,3
0.95	191	5	2	AT4G24930,AT3G10130,AT1G80380,AT4G01050,AT1G14590	1,2
0.95	192	7	3	AT2G26340,AT1G79450,AT3G53560,AT4G24750,AT5G53490,AT1G54790,AT4G01900	1,2,3
0.95	193	5	3	AT3G08920,AT5G53170,AT4G33010,AT3G14420,AT2G29180	1,2,3
0.9	194	9	3	AT2G26340,AT5G02160,AT1G79450,AT3G53560,AT4G24750,AT5G53490,AT1G54790,AT4G24930,AT4G01900	1,2,3
0.9	195	9	3	AT2G26340,AT1G23740,AT5G02160,AT1G79450,AT4G24750,AT5G53490,AT1G54790,AT4G24930,AT4G01900	1,2,3
0.9	196	6	2	AT1G10170,AT4G01050,AT1G80380,AT1G05385,AT3G24590,AT1G14590	1,2
