threshold	term	GeneSize	WindowSize	key	value
1.0	183	5	5	AT1G74070,AT1G15140,AT4G28025,AT3G26080,AT1G79450	24,25,26,27,28
1.0	184	5	14	AT4G20820,AT1G29920,AT1G15820,AT1G30510,AT1G79230	24,25,26,27,28,29,30,31,32,33,34,35,36,37
1.0	185	5	17	AT5G16150,AT5G19500,AT1G50460,AT3G58010,AT4G38380	24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1.0	186	5	3	AT4G01050,AT1G54580,AT4G31560,AT1G54050,AT4G01900	24,25,26
1.0	187	5	11	AT1G23740,AT1G29920,AT1G15820,AT3G57680,AT1G06690	24,25,26,27,28,29,30,31,32,33,34
1.0	188	5	20	AT1G50250,AT1G15820,AT5G12470,AT3G24590,AT1G07510	24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
1.0	189	5	3	AT4G01050,AT4G01900,AT1G54580,AT4G31560,AT3G26580	24,25,26
1.0	190	5	19	AT2G42975,AT1G50250,AT4G13010,AT3G24590,AT1G07510	24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
1.0	191	5	14	AT4G35770,AT2G40760,AT3G22690,AT1G10170,AT1G06690	24,25,26,27,28,29,30,31,32,33,34,35,36,37
1.0	192	5	2	AT3G15840,AT1G51350,AT3G28850,AT4G16155,AT1G22450	24,25
1.0	193	5	2	AT3G58010,AT3G25480,AT1G50460,AT1G54500,AT5G16150	24,25
1.0	194	6	10	AT1G29920,AT1G23740,AT1G10170,AT4G20820,AT1G15820,AT3G22690	24,25,26,27,28,29,30,31,32,33
1.0	195	5	4	AT4G35770,AT1G17850,AT5G23890,AT5G42070,AT1G06690	24,25,26,27
1.0	196	5	25	AT5G52970,AT2G24020,AT1G15820,AT5G12470,AT1G07510	24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1.0	197	5	3	AT4G01050,AT3G26580,AT1G54580,AT4G31560,AT1G14590	24,25,26
