threshold	term	GeneSize	WindowSize	key	value
1.0	183	5	15	AT3G57680,AT2G40760,AT4G35770,AT1G55370,AT1G06690	27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
1.0	184	5	4	AT5G39830,AT3G10470,AT5G03455,AT4G31560,AT1G14590	27,28,29,30
1.0	185	5	5	AT2G27290,AT1G72640,AT1G67280,AT4G24750,AT1G17850	27,28,29,30,31
1.0	186	6	3	AT3G46780,AT5G53170,AT3G28850,AT1G22020,AT3G25480,AT3G15840	27,28,29
1.0	187	5	27	AT1G75690,AT1G51350,AT5G59250,AT4G16155,AT3G28850	27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	188	5	2	AT5G20140,AT4G39960,AT5G13120,AT4G18370,AT4G04020	27,28
1.0	189	5	3	AT2G44990,AT5G35170,AT2G29500,AT1G27510,AT2G37660	27,28,29
1.0	190	5	7	AT5G62720,AT4G23890,AT4G37925,AT2G20260,AT1G14150	27,28,29,30,31,32,33
1.0	191	5	7	AT2G17630,AT4G23890,AT5G62720,AT2G20260,AT1G14150	27,28,29,30,31,32,33
1.0	192	6	27	AT5G52970,AT1G07510,AT1G15820,AT3G57680,AT2G43010,AT5G12470	27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	193	6	2	AT3G10470,AT4G31560,AT4G01050,AT5G03455,AT1G54580,AT1G14590	27,28
0.95	194	5	19	AT5G39830,AT4G39960,AT4G18370,AT3G15110,AT1G14590	27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0.95	195	5	10	AT4G38100,AT1G67840,AT1G74880,AT1G50450,AT2G21530	27,28,29,30,31,32,33,34,35,36
0.95	196	7	7	AT3G08920,AT2G37660,AT1G27510,AT1G02560,AT3G47060,AT5G35170,AT4G37925	27,28,29,30,31,32,33
0.95	197	5	10	AT1G67840,AT4G19830,AT2G21530,AT1G50450,AT4G38100	27,28,29,30,31,32,33,34,35,36
0.95	198	6	23	AT5G39830,AT3G10470,AT5G13120,AT4G39960,AT5G03455,AT1G14590	27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.95	199	5	20	AT3G47060,AT2G40100,AT2G26800,AT3G01440,AT1G14150	27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0.95	200	5	27	AT5G59250,AT1G22020,AT3G46780,AT1G51350,AT3G28850	27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	201	6	27	AT5G19500,AT4G13010,AT5G16660,AT4G38380,AT5G16150,AT2G35040	27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	202	5	13	AT2G17630,AT3G47060,AT4G37925,AT4G23890,AT1G14150	27,28,29,30,31,32,33,34,35,36,37,38,39
0.95	203	7	27	AT5G39830,AT4G31560,AT1G66670,AT1G54050,AT5G03455,AT1G67280,AT2G27290	27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	204	6	23	AT5G39830,AT5G13120,AT1G54050,AT4G39960,AT1G18730,AT1G14590	27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.95	205	18	27	AT1G29920,AT1G74710,AT1G55370,AT3G55330,AT2G20270,AT1G07510,AT4G20820,AT3G60370,AT4G35770,AT1G15820,AT4G13670,AT3G22690,AT5G52970,AT4G39460,AT3G57680,AT2G43010,AT5G12470,AT1G06690	27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	206	15	27	AT1G15140,AT4G13010,AT2G20270,AT2G24020,AT3G58010,AT3G60370,AT1G07510,AT1G15820,AT4G38380,AT5G52970,AT5G16150,AT5G16660,AT3G57680,AT2G43010,AT5G12470	27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	207	5	8	AT5G52780,AT2G30950,AT5G15250,AT5G02160,AT5G01500	27,28,29,30,31,32,33,34
0.9	208	5	27	AT5G19370,AT3G47060,AT2G26800,AT2G37660,AT1G14150	27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
