threshold	term	GeneSize	WindowSize	key	value
1.0	183	5	2	AT1G66670,AT5G03455,AT3G22690,AT2G20270,AT1G17850	12,13
1.0	184	5	5	AT2G27290,AT5G42765,AT5G20140,AT4G18370,AT4G24750	12,13,14,15,16
1.0	185	5	5	AT1G22020,AT4G39460,AT3G58010,AT4G38380,AT5G59250	12,13,14,15,16
1.0	186	5	4	AT3G47060,AT2G40100,AT5G13120,AT5G39830,AT5G15250	12,13,14,15
1.0	187	5	6	AT1G50250,AT2G42975,AT1G15820,AT3G15360,AT4G13010	12,13,14,15,16,17
1.0	188	6	2	AT4G16155,AT3G28850,AT1G75690,AT1G22020,AT5G59250,AT1G56500	12,13
1.0	189	5	10	AT2G44990,AT2G29500,AT1G02560,AT3G15110,AT1G14150	12,13,14,15,16,17,18,19,20,21
1.0	190	6	4	AT1G29920,AT2G42975,AT4G13010,AT2G24020,AT1G15820,AT1G50250	12,13,14,15
1.0	191	5	7	AT2G30950,AT1G72640,AT5G02160,AT4G39960,AT4G04020	12,13,14,15,16,17,18
1.0	192	6	2	AT4G16155,AT3G28850,AT1G75690,AT1G22020,AT1G51350,AT1G56500	12,13
1.0	193	5	6	AT2G40760,AT4G35770,AT3G57680,AT5G42070,AT3G22690	12,13,14,15,16,17
1.0	194	5	2	AT5G20140,AT3G10470,AT4G24750,AT4G18370,AT3G26580	12,13
1.0	195	7	2	AT5G59250,AT3G28850,AT1G75690,AT1G22020,AT4G39460,AT1G22450,AT1G56500	12,13
1.0	196	6	2	AT3G10470,AT3G10130,AT2G20270,AT1G66670,AT5G03455,AT1G17850	12,13
1.0	197	5	9	AT5G21430,AT3G24590,AT1G42960,AT2G22360,AT1G07510	12,13,14,15,16,17,18,19,20
1.0	198	5	2	AT5G59250,AT4G39460,AT5G53170,AT5G08540,AT1G22450	12,13
1.0	199	5	12	AT4G23890,AT2G26800,AT2G44990,AT3G15110,AT1G14150	12,13,14,15,16,17,18,19,20,21,22,23
0.95	200	5	11	AT2G43010,AT4G24930,AT1G23740,AT1G30510,AT1G31180	12,13,14,15,16,17,18,19,20,21,22
0.95	201	6	11	AT5G39830,AT5G02160,AT3G47060,AT5G13120,AT2G40100,AT5G15250	12,13,14,15,16,17,18,19,20,21,22
0.95	202	5	2	AT1G20810,AT3G26080,AT1G16790,AT1G54580,AT1G21750	12,13
0.95	203	5	5	AT4G38100,AT1G67840,AT1G74880,AT1G50450,AT2G21530	12,13,14,15,16
0.95	204	14	11	AT4G13670,AT3G55330,AT2G24020,AT1G15820,AT1G07510,AT1G50250,AT1G42960,AT2G22360,AT3G22690,AT5G52970,AT5G12470,AT5G21430,AT3G15360,AT3G24590	12,13,14,15,16,17,18,19,20,21,22
0.95	205	10	11	AT2G30950,AT5G20140,AT1G55370,AT3G10470,AT4G18370,AT4G04020,AT4G39960,AT2G27290,AT4G24750,AT5G23890	12,13,14,15,16,17,18,19,20,21,22
0.95	206	15	11	AT4G13670,AT3G55330,AT1G07510,AT4G35770,AT1G15820,AT1G42960,AT2G22360,AT3G22690,AT5G52970,AT2G40760,AT5G42070,AT3G57680,AT5G21430,AT3G24590,AT1G06690	12,13,14,15,16,17,18,19,20,21,22
0.95	207	9	11	AT2G30950,AT5G20140,AT4G18370,AT4G04020,AT4G39960,AT2G27290,AT4G24750,AT5G23890,AT2G40400	12,13,14,15,16,17,18,19,20,21,22
0.95	208	9	11	AT2G29500,AT2G20260,AT3G08920,AT1G14150,AT2G44990,AT3G15110,AT5G35170,AT4G37925,AT2G41330	12,13,14,15,16,17,18,19,20,21,22
0.95	209	7	11	AT5G19500,AT1G22020,AT5G16660,AT3G58010,AT4G38380,AT5G16150,AT4G39460	12,13,14,15,16,17,18,19,20,21,22
0.95	210	5	11	AT3G15840,AT1G75690,AT1G22020,AT1G51350,AT3G28850	12,13,14,15,16,17,18,19,20,21,22
0.95	211	6	11	AT2G17630,AT5G39830,AT3G47060,AT5G13120,AT2G40100,AT5G15250	12,13,14,15,16,17,18,19,20,21,22
0.95	212	10	11	AT5G39830,AT2G30950,AT5G02160,AT5G13120,AT1G76760,AT4G04020,AT1G12250,AT5G15250,AT1G72640,AT2G40400	12,13,14,15,16,17,18,19,20,21,22
0.95	213	11	11	AT2G29500,AT2G20260,AT1G14150,AT5G52780,AT2G44990,AT3G15110,AT4G37925,AT5G35170,AT4G23890,AT2G41330,AT2G26800	12,13,14,15,16,17,18,19,20,21,22
0.95	214	8	11	AT5G19500,AT2G42975,AT4G13010,AT5G16660,AT3G58010,AT4G38380,AT5G16150,AT4G39460	12,13,14,15,16,17,18,19,20,21,22
0.95	215	7	11	AT5G19500,AT4G39460,AT1G22020,AT3G58010,AT4G38380,AT5G16150,AT3G25480	12,13,14,15,16,17,18,19,20,21,22
0.95	216	6	11	AT3G10470,AT3G10130,AT1G66670,AT1G67280,AT3G26580,AT1G17850	12,13,14,15,16,17,18,19,20,21,22
0.95	217	7	11	AT5G19500,AT1G22020,AT3G58010,AT4G38380,AT5G16150,AT3G25480,AT1G50460	12,13,14,15,16,17,18,19,20,21,22
0.9	218	27	11	AT4G13670,AT2G42975,AT1G07510,AT4G20820,AT1G42960,AT5G42070,AT3G15360,AT1G23740,AT1G10170,AT4G35770,AT5G52970,AT1G50250,AT3G22690,AT2G40760,AT5G12470,AT5G21430,AT3G24590,AT1G29920,AT4G13010,AT1G15820,AT2G22360,AT2G37230,AT1G06690,AT3G55330,AT2G24020,AT5G16660,AT3G57680	12,13,14,15,16,17,18,19,20,21,22
