threshold	term	GeneSize	WindowSize	key	value
1.0	183	5	14	AT5G12470,AT5G21430,AT1G50250,AT3G24590,AT2G22360	17,18,19,20,21,22,23,24,25,26,27,28,29,30
1.0	184	5	18	AT5G52970,AT4G35770,AT3G57680,AT3G55330,AT1G06690	17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1.0	185	5	2	AT3G15840,AT1G51350,AT5G59250,AT1G56500,AT3G28850	17,18
1.0	186	7	2	AT1G29920,AT1G23740,AT1G10170,AT1G15820,AT3G24590,AT2G43010,AT2G37230	17,18
1.0	187	10	7	AT2G17630,AT2G30950,AT3G01440,AT1G14150,AT5G03455,AT2G44990,AT5G35170,AT4G23890,AT2G41330,AT2G26800	17,18,19,20,21,22,23
1.0	188	5	3	AT2G27290,AT5G20140,AT5G23890,AT4G18370,AT4G24750	17,18,19
1.0	189	6	8	AT5G20140,AT5G02160,AT4G18370,AT4G04020,AT2G40100,AT5G15250	17,18,19,20,21,22,23,24
1.0	190	5	4	AT5G19500,AT4G39460,AT3G58010,AT4G38380,AT4G39730	17,18,19,20
1.0	191	6	4	AT3G55330,AT5G52970,AT4G35770,AT2G40760,AT3G57680,AT1G06690	17,18,19,20
1.0	192	5	2	AT1G67700,AT1G80030,AT2G30695,AT2G37660,AT3G08920	17,18
1.0	193	5	4	AT3G26580,AT1G66670,AT5G42765,AT1G67280,AT1G14590	17,18,19,20
0.95	194	6	17	AT5G42765,AT3G10130,AT1G66670,AT1G67280,AT3G26580,AT1G17850	17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0.95	195	7	17	AT2G20260,AT3G47060,AT1G14150,AT3G01440,AT4G37925,AT4G23890,AT2G26800	17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0.95	196	5	8	AT5G62720,AT5G42765,AT1G66670,AT1G54050,AT1G14590	17,18,19,20,21,22,23,24
0.95	197	7	17	AT5G42765,AT3G10130,AT1G66670,AT2G40760,AT1G67280,AT3G26580,AT4G01900	17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
