88001	1	1	0.0111111111111	0.0943396226415	1	0	1	1
11823	1	0.982292337411	0.0111111111111	0	1	0	0	1
87603	1	0.907276239536	0.0222222222222	0.0754716981132	0	0	0	1
69153	1	0.785254346426	0.0111111111111	0	1	1	1	0
106653	1	0.764971023825	0.0222222222222	0	1	1	1	0
3813	1	0.746297488731	0.0111111111111	0.0188679245283	1	0	0	1
93116	1	0.736316806182	0.0333333333333	0	1	1	1	0
3796	1	0.709272376046	0.0333333333333	0	1	0	1	0
5583	1	0.703477141017	0.0222222222222	0	1	0	0	1
106652	1	0.703477141017	0.0222222222222	0	1	1	1	0
93115	2	0.535093367675	0.0111111111111	0	1	1	1	0
1998	2	0.518673535093	0.0111111111111	0.0188679245283	0	0	1	0
69172	2	0.511268512556	0.0444444444444	0	1	1	1	0
2006	2	0.445589182228	0	0.0377358490566	1	0	1	1
125845	2	0.441403734707	0.0222222222222	0.150943396226	1	0	0	0
141747	2	0.429813264649	0.0111111111111	0.132075471698	1	0	1	1
141032	2	0.427559562138	0.0111111111111	0	1	0	0	1
130374	2	0.408886027044	0.0333333333333	0.132075471698	1	0	1	1
121926	3	0.406310367032	0.0111111111111	0.283018867925	1	1	1	0
188139	2	0.405022537025	0.0111111111111	0.0188679245283	1	1	1	0
162147	2	0.396973599485	0.0222222222222	0	0	0	0	1
118777	2	0.381519639408	0.0222222222222	0	0	1	1	1
213	2	0.374114616871	0	0.0377358490566	1	0	1	0
1991	2	0.372504829363	0.0111111111111	0.0188679245283	1	0	1	0
100020	2	0.35608499678	0.0111111111111	0	1	0	0	1
50243	2	0.35608499678	0.0111111111111	0	1	1	1	0
162873	2	0.35608499678	0.0111111111111	0.0943396226415	1	1	1	1
5594	2	0.344172569221	0.0666666666667	0.0188679245283	1	0	1	0
77463	4	0.340309079202	0.0222222222222	0.301886792453	1	0	0	0
124320	2	0.332260141661	0.0444444444444	0	0	0	0	0
8674	2	0.328718609144	0.0888888888889	0	1	0	1	0
23520	2	0.328718609144	0.0222222222222	0.0566037735849	1	1	1	1
71219	2	0.326142949131	0	0.169811320755	1	0	0	1
165280	2	0.320347714102	0.0333333333333	0	1	0	1	1
1976	2	0.320347714102	0.0111111111111	0	1	0	1	1
155446	2	0.320347714102	0.0111111111111	0	1	1	1	0
93114	2	0.320347714102	0.0222222222222	0	1	1	0	0
134444	2	0.306825499034	0.0555555555556	0.11320754717	1	0	0	0
58476	2	0.304893754024	0.0222222222222	0.169811320755	1	0	0	1
163287	2	0.295878943979	0.0222222222222	0.132075471698	0	1	0	0
126936	4	0.293625241468	0	0.264150943396	1	0	0	0
28263	2	0.291049581455	0.0333333333333	0.0188679245283	0	1	0	0
23688	2	0.289761751449	0	0.0754716981132	1	1	0	0
126947	4	0.289117836446	0.0333333333333	0.264150943396	1	0	0	0
160956	4	0.283000643915	0.0111111111111	0.22641509434	1	1	1	1
93129	2	0.280103026401	0.0333333333333	0	1	1	0	0
164066	4	0.279459111397	0.0111111111111	0.207547169811	1	1	1	0
162178	2	0.278815196394	0.0333333333333	0.0188679245283	0	1	0	0
179762	2	0.277205408886	0.0222222222222	0.0188679245283	0	0	1	1
162216	2	0.277205408886	0.0222222222222	0.0188679245283	1	0	1	1
70621	2	0.274629748873	0.0333333333333	0.132075471698	1	0	0	1
180024	2	0.273663876368	0.0111111111111	0.0566037735849	0	0	1	1
23466	2	0.273663876368	0.0111111111111	0.0566037735849	0	0	0	1
124312	2	0.272698003863	0.0444444444444	0	0	0	0	0
69359	2	0.266580811333	0.0111111111111	0.0377358490566	0	1	1	1
141136	2	0.266580811333	0.0777777777778	0.0377358490566	1	0	0	0
179630	2	0.266580811333	0.0333333333333	0	0	1	0	0
148329	2	0.266580811333	0.0111111111111	0	1	0	0	1
160217	2	0.266580811333	0.0333333333333	0.150943396226	0	1	1	0
162143	2	0.266580811333	0.0333333333333	0	0	1	0	0
76329	2	0.263361236317	0.0444444444444	0.150943396226	0	0	0	0
33378	2	0.261751448809	0.0555555555556	0.0188679245283	0	0	0	1
46222	2	0.258209916291	0	0.169811320755	1	0	0	1
132141	4	0.257887958789	0.0222222222222	0.301886792453	0	1	1	1
155445	2	0.257887958789	0.0777777777778	0	1	0	0	0
33573	2	0.256600128783	0.0444444444444	0.0377358490566	0	1	1	0
159066	2	0.256600128783	0.0444444444444	0.0377358490566	0	1	1	0
35613	4	0.25402446877	0	0.207547169811	1	0	0	0
162214	2	0.253702511269	0.0888888888889	0.0188679245283	0	1	1	1
182355	2	0.253380553767	0	0.11320754717	1	1	1	1
177463	2	0.25209272376	0.0666666666667	0	1	1	1	0
58227	2	0.250804893754	0.0111111111111	0.132075471698	0	0	0	1
34860	2	0.248873148744	0	0.150943396226	1	1	1	0
148328	2	0.248873148744	0.0111111111111	0	1	0	0	1
133156	3	0.247585318738	0	0.396226415094	1	1	1	1
148786	2	0.247585318738	0.0777777777778	0.0754716981132	1	0	0	0
106680	2	0.246619446233	0.0666666666667	0.0188679245283	0	1	0	1
155747	2	0.24597553123	0.0666666666667	0.0566037735849	1	1	1	1
162462	2	0.24597553123	0.0444444444444	0.0566037735849	0	1	0	0
159096	2	0.244365743722	0.0777777777778	0.0377358490566	1	1	1	1
57279	2	0.243721828719	0.111111111111	0.0754716981132	1	1	1	0
165883	2	0.242433998712	0.0666666666667	0.0754716981132	1	1	1	0
172389	2	0.242433998712	0.0666666666667	0.0377358490566	1	1	1	0
126501	4	0.242433998712	0.0111111111111	0.22641509434	0	0	0	0
23362	2	0.241146168706	0.0222222222222	0.0377358490566	1	0	1	1
126168	4	0.239858338699	0.0111111111111	0.188679245283	0	0	0	0
160544	4	0.239858338699	0.0111111111111	0.188679245283	0	1	1	0
131332	4	0.237604636188	0.0333333333333	0.245283018868	0	1	1	1
100293	2	0.236960721185	0.0444444444444	0.0377358490566	1	0	0	0
45369	2	0.236316806182	0.0666666666667	0.11320754717	1	1	1	0
93040	2	0.234385061172	0.0555555555556	0	1	1	1	1
129578	2	0.234385061172	0.0555555555556	0	1	1	1	0
69327	2	0.230199613651	0.0333333333333	0.0188679245283	1	1	0	1
158898	2	0.229555698648	0.0888888888889	0	0	1	1	0
34859	2	0.228267868641	0.0222222222222	0.150943396226	0	1	1	0
106630	2	0.228267868641	0.0222222222222	0	1	1	1	0
180182	2	0.228267868641	0	0.0754716981132	1	0	0	1
69471	2	0.226336123632	0.166666666667	0.0377358490566	0	1	1	0
141707	2	0.225692208628	0	0.132075471698	1	1	0	1
132142	4	0.225370251127	0.0111111111111	0.301886792453	1	1	1	1
125653	2	0.223760463619	0.0222222222222	0.132075471698	0	0	1	0
148369	2	0.223438506117	0.0888888888889	0.0188679245283	0	1	1	1
70401	2	0.223116548616	0.0222222222222	0.0943396226415	0	0	0	1
162174	2	0.222794591114	0.0555555555556	0.0188679245283	0	1	0	1
57018	2	0.221828718609	0.133333333333	0.0566037735849	0	0	0	0
167246	4	0.219896973599	0.0333333333333	0.188679245283	1	1	1	1
34695	2	0.219253058596	0.0111111111111	0.132075471698	0	0	0	1
155613	2	0.218931101095	0.111111111111	0.0377358490566	0	0	0	0
131338	4	0.218931101095	0.0666666666667	0.245283018868	0	1	1	1
134103	2	0.215711526079	0.1	0.0377358490566	0	0	0	0
74784	2	0.215711526079	0.0222222222222	0.0377358490566	0	0	0	1
134642	4	0.215067611075	0.0666666666667	0.150943396226	1	0	0	0
2032	2	0.215067611075	0.0333333333333	0.0566037735849	1	0	1	0
35132	4	0.215067611075	0.0111111111111	0.169811320755	0	0	0	1
35125	4	0.215067611075	0.0111111111111	0.169811320755	0	0	0	0
130909	4	0.214101738571	0.0444444444444	0.207547169811	0	1	1	1
63634	2	0.214101738571	0.144444444444	0.0566037735849	1	0	0	1
100008	2	0.213135866066	0.0555555555556	0	0	0	0	0
70094	2	0.213135866066	0	0.0754716981132	1	1	1	1
106636	2	0.213135866066	0.0111111111111	0	1	1	1	0
74412	2	0.213135866066	0.0555555555556	0.0188679245283	0	1	0	1
174216	4	0.213135866066	0	0.188679245283	1	1	1	1
112847	2	0.213135866066	0.0777777777778	0	1	0	0	0
181471	2	0.213135866066	0.0666666666667	0	0	1	1	0
160957	4	0.213135866066	0	0.22641509434	1	1	1	1
34620	2	0.211526078558	0.0333333333333	0.132075471698	0	0	0	1
45371	2	0.210882163554	0.0777777777778	0.11320754717	0	1	1	0
175105	2	0.20991629105	0.0777777777778	0.0188679245283	1	1	0	0
162679	2	0.209272376046	0.0777777777778	0.0754716981132	0	0	0	0
142985	4	0.208306503542	0.0333333333333	0.245283018868	1	0	1	1
129891	2	0.20798454604	0.0888888888889	0.0566037735849	0	0	0	1
129889	2	0.20798454604	0.0888888888889	0.0566037735849	0	0	0	1
159090	2	0.207018673535	0.0444444444444	0.0377358490566	1	1	1	1
87597	2	0.206374758532	0.0222222222222	0.0754716981132	0	0	0	0
87600	2	0.206374758532	0.0222222222222	0.0754716981132	1	0	0	0
172033	2	0.205408886027	0.1	0	0	1	1	0
57282	2	0.202833226014	0.144444444444	0.0754716981132	0	1	1	0
165276	2	0.202189311011	0.0555555555556	0	1	1	1	1
112905	2	0.201223438506	0.0444444444444	0	1	0	0	1
183766	2	0.201223438506	0.0111111111111	0.0943396226415	1	1	0	1
93113	2	0.201223438506	0.0444444444444	0	1	1	1	1
129686	2	0.200579523503	0.1	0.0188679245283	0	0	0	1
141736	2	0.200257566001	0	0.132075471698	1	0	1	1
183438	2	0.200257566001	0.0444444444444	0.0566037735849	0	1	0	0
141596	4	0.199613650998	0.0444444444444	0.11320754717	0	0	0	0
125416	4	0.199613650998	0.0333333333333	0.11320754717	0	0	0	1
166835	4	0.197037990985	0.0444444444444	0.150943396226	0	1	1	1
173736	4	0.197037990985	0.0444444444444	0.150943396226	1	1	1	0
69476	2	0.19607211848	0.155555555556	0.0377358490566	0	1	1	0
130619	4	0.19607211848	0.0555555555556	0.169811320755	0	1	0	1
130624	4	0.19607211848	0.0555555555556	0.169811320755	1	0	0	1
142984	4	0.195428203477	0.0444444444444	0.245283018868	1	1	1	1
133971	4	0.195106245976	0.144444444444	0	0	0	0	0
126169	4	0.195106245976	0.0111111111111	0.188679245283	1	0	0	0
126946	4	0.195106245976	0	0.264150943396	1	0	0	0
166475	2	0.194462330972	0.0888888888889	0.11320754717	0	1	1	0
93739	2	0.194462330972	0.0333333333333	0.0566037735849	0	1	0	1
40123	4	0.194140373471	0.0555555555556	0.132075471698	1	0	1	1
183192	2	0.193496458467	0.0222222222222	0.0188679245283	0	0	1	1
185824	2	0.193496458467	0.0333333333333	0.0188679245283	0	1	1	1
23044	2	0.193496458467	0.0666666666667	0	0	1	1	0
162232	2	0.193496458467	0	0.0188679245283	1	1	0	0
172943	2	0.192852543464	0.0888888888889	0.0754716981132	0	1	1	0
45097	2	0.192530585963	0.1	0.0943396226415	0	0	0	1
168881	4	0.192208628461	0.0777777777778	0.0377358490566	1	0	0	0
40393	4	0.192208628461	0.0333333333333	0.150943396226	1	0	0	1
38763	4	0.191564713458	0.111111111111	0	0	0	1	1
188059	2	0.191564713458	0.0555555555556	0	0	1	1	0
58742	4	0.190276883451	0	0.169811320755	1	0	0	1
181999	4	0.18995492595	0.0555555555556	0.0754716981132	0	1	1	0
165461	4	0.189311010947	0.111111111111	0.0377358490566	0	1	1	0
130628	4	0.188989053445	0.0333333333333	0.169811320755	1	0	0	0
40120	4	0.187701223439	0.0555555555556	0.132075471698	0	0	0	1
40121	4	0.187701223439	0.0555555555556	0.132075471698	1	0	1	1
40122	4	0.187701223439	0.0555555555556	0.132075471698	1	0	1	1
45658	4	0.187701223439	0.0333333333333	0.132075471698	0	0	0	1
188902	4	0.186413393432	0.0666666666667	0.0754716981132	1	1	0	1
165267	4	0.18609143593	0.122222222222	0	1	1	1	0
142258	4	0.18609143593	0.0555555555556	0.188679245283	0	0	0	0
186258	2	0.184481648422	0	0.0943396226415	1	1	1	1
132138	4	0.184159690921	0.0333333333333	0.301886792453	1	1	1	1
168884	4	0.184159690921	0.0888888888889	0.0377358490566	1	0	0	0
141603	2	0.184159690921	0.0888888888889	0.11320754717	0	0	0	0
168886	4	0.184159690921	0.0888888888889	0.0377358490566	1	0	0	0
188065	2	0.183837733419	0.0666666666667	0	1	1	1	1
188041	4	0.182871860914	0.0333333333333	0.11320754717	1	1	1	1
188911	2	0.182227945911	0	0.0754716981132	1	1	1	1
73358	5	0.180940115905	0.0333333333333	0.490566037736	1	1	1	1
141745	4	0.180618158403	0.0444444444444	0.132075471698	1	1	1	1
128700	3	0.180296200901	0.0222222222222	0.415094339623	1	0	1	1
38843	4	0.179652285898	0.1	0.0188679245283	0	0	0	1
33577	4	0.177398583387	0.0444444444444	0.0377358490566	0	1	1	0
28457	4	0.177398583387	0	0.0377358490566	1	0	1	1
175770	4	0.177398583387	0.0555555555556	0.0943396226415	1	1	0	0
