threshold	term	GeneSize	WindowSize	key	value
1.0	183	5	21	AT2G42220,AT2G42975,AT1G50250,AT5G12470,AT4G13010	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1.0	184	5	30	AT1G50250,AT2G24020,AT1G15820,AT3G24590,AT1G07510	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1.0	185	5	9	AT4G35770,AT1G17850,AT1G55370,AT5G23890,AT1G06690	20,21,22,23,24,25,26,27,28
1.0	186	5	29	AT5G12470,AT2G42975,AT1G50250,AT2G43010,AT3G24590	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1.0	187	7	5	AT2G17630,AT2G30950,AT5G08540,AT1G14150,AT1G12250,AT5G03455,AT2G44990	20,21,22,23,24
1.0	188	5	2	AT3G15840,AT4G27700,AT1G22020,AT5G59250,AT1G51350	20,21
1.0	189	5	29	AT4G20820,AT1G29920,AT1G15820,AT2G43010,AT3G24590	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1.0	190	6	15	AT5G42765,AT3G10130,AT2G40760,AT1G74710,AT1G67280,AT3G26580	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1.0	191	5	22	AT1G23740,AT1G29920,AT1G15820,AT3G24590,AT4G20820	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
1.0	192	5	29	AT1G50250,AT1G15820,AT2G43010,AT3G24590,AT1G07510	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1.0	193	5	20	AT5G52970,AT3G57680,AT1G42960,AT3G55330,AT3G15360	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1.0	194	6	2	AT2G30695,AT3G08920,AT2G37660,AT1G02560,AT1G80030,AT5G01500	20,21
1.0	195	5	18	AT1G23740,AT1G29920,AT1G15820,AT1G30510,AT2G24020	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
1.0	196	5	16	AT5G16150,AT4G39460,AT3G58010,AT4G38380,AT5G16660	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
1.0	197	5	4	AT4G38100,AT1G67840,AT1G74880,AT1G50450,AT2G21530	20,21,22,23
1.0	198	5	2	AT4G35770,AT3G60370,AT1G52220,AT1G55370,AT1G17850	20,21
1.0	199	5	29	AT3G57680,AT2G24020,AT1G15820,AT3G24590,AT1G07510	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1.0	200	7	5	AT2G17630,AT2G30950,AT2G20260,AT1G14150,AT1G12250,AT5G03455,AT2G44990	20,21,22,23,24
1.0	201	5	5	AT3G26580,AT1G66670,AT5G23890,AT4G39960,AT1G06690	20,21,22,23,24
1.0	202	6	7	AT5G42765,AT4G31560,AT4G01050,AT1G31180,AT3G26580,AT1G67280	20,21,22,23,24,25,26
1.0	203	7	5	AT2G17630,AT2G30950,AT2G29500,AT2G20260,AT1G14150,AT1G12250,AT2G44990	20,21,22,23,24
1.0	204	5	6	AT5G16150,AT4G39460,AT3G58010,AT4G38380,AT4G13010	20,21,22,23,24,25
1.0	205	5	5	AT1G72640,AT2G40100,AT1G18730,AT4G04020,AT1G14590	20,21,22,23,24
1.0	206	6	5	AT1G55370,AT4G39960,AT3G26580,AT1G06690,AT5G23890,AT1G17850	20,21,22,23,24
1.0	207	5	18	AT3G57680,AT5G52970,AT1G15820,AT3G55330,AT2G24020	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
1.0	208	5	22	AT2G40760,AT4G35770,AT3G57680,AT3G55330,AT1G06690	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
1.0	209	5	8	AT5G20140,AT5G13120,AT5G39830,AT4G18370,AT4G04020	20,21,22,23,24,25,26,27
1.0	210	5	2	AT2G42220,AT4G39460,AT3G58010,AT4G13010,AT5G16660	20,21
1.0	211	7	5	AT2G17630,AT2G30950,AT2G29500,AT5G08540,AT1G14150,AT1G12250,AT2G44990	20,21,22,23,24
1.0	212	6	5	AT2G29500,AT2G20260,AT3G08920,AT1G76760,AT1G12250,AT2G44990	20,21,22,23,24
1.0	213	5	5	AT2G27290,AT2G40100,AT1G72640,AT4G18370,AT4G04020	20,21,22,23,24
1.0	214	5	10	AT5G42765,AT3G10130,AT3G22690,AT1G31180,AT1G67280	20,21,22,23,24,25,26,27,28,29
0.95	215	5	3	AT1G67700,AT1G80380,AT5G42270,AT1G03160,AT1G14345	20,21,22
0.95	216	5	26	AT5G13120,AT5G39830,AT5G03455,AT4G18370,AT1G14590	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0.95	217	5	29	AT3G26580,AT3G10130,AT5G42765,AT1G67280,AT3G22690	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0.95	218	14	29	AT1G29920,AT2G42975,AT2G24020,AT1G15820,AT1G07510,AT1G50250,AT3G22690,AT5G52970,AT2G40760,AT3G57680,AT5G12470,AT4G20820,AT2G43010,AT3G24590	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0.95	219	5	17	AT4G39730,AT1G29920,AT1G15140,AT2G43010,AT1G79230	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0.95	220	5	17	AT5G53490,AT1G20810,AT5G19500,AT1G15140,AT4G38380	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0.95	221	5	29	AT5G16150,AT5G19500,AT1G50460,AT3G46780,AT4G38380	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0.95	222	14	29	AT4G13670,AT1G74710,AT3G55330,AT2G24020,AT4G20820,AT1G07510,AT1G15820,AT3G22690,AT5G52970,AT2G40760,AT3G57680,AT4G35770,AT3G24590,AT1G06690	20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
