threshold	term	GeneSize	WindowSize	key	value
1.0	183	5	9	AT1G67840,AT4G19830,AT1G74880,AT1G50450,AT2G21530	36,37,38,39,40,41,42,43,44
1.0	184	8	18	AT1G29920,AT1G74710,AT2G20270,AT4G20820,AT1G15820,AT2G40760,AT3G57680,AT2G43010	36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	185	6	12	AT2G17630,AT2G37660,AT5G19370,AT1G12250,AT1G80030,AT5G01500	36,37,38,39,40,41,42,43,44,45,46,47
1.0	186	5	18	AT5G16150,AT5G19500,AT5G16660,AT4G38380,AT4G13010	36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	187	5	14	AT5G39830,AT3G10470,AT1G18730,AT1G54580,AT4G31560	36,37,38,39,40,41,42,43,44,45,46,47,48,49
1.0	188	5	12	AT2G27290,AT5G13120,AT1G67280,AT1G54050,AT4G01050	36,37,38,39,40,41,42,43,44,45,46,47
1.0	189	7	10	AT5G39830,AT4G31560,AT5G03455,AT1G54580,AT5G52780,AT1G14590,AT5G15250	36,37,38,39,40,41,42,43,44,45
1.0	190	6	7	AT3G47060,AT4G04020,AT3G01440,AT4G23890,AT2G26800,AT2G40400	36,37,38,39,40,41,42
1.0	191	5	18	AT5G13120,AT2G27290,AT1G72640,AT1G54050,AT1G66670	36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	192	5	18	AT1G75690,AT1G51350,AT5G59250,AT4G16155,AT3G28850	36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	193	5	5	AT5G59250,AT1G75690,AT3G28850,AT4G27700,AT1G22450	36,37,38,39,40
1.0	194	5	18	AT4G35770,AT1G29920,AT3G22690,AT2G40760,AT1G06690	36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	195	8	18	AT1G55370,AT2G20270,AT1G07510,AT5G52970,AT1G15820,AT3G57680,AT2G43010,AT5G12470	36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	196	5	7	AT4G23890,AT2G40100,AT2G26800,AT4G37925,AT1G14150	36,37,38,39,40,41,42
