threshold	term	GeneSize	WindowSize	key	value
1.0	183	6	2	AT2G30695,AT2G37660,AT1G14150,AT1G02560,AT3G15110,AT2G26800	8,9
1.0	184	5	3	AT2G40100,AT5G15250,AT5G23890,AT5G02160,AT5G01500	8,9,10
1.0	185	7	2	AT1G74710,AT2G37660,AT1G14150,AT1G02560,AT3G15110,AT1G72640,AT2G26800	8,9
1.0	186	5	4	AT1G78915,AT2G37400,AT1G54580,AT2G01140,AT2G21160	8,9,10,11
1.0	187	5	8	AT1G22020,AT5G59250,AT3G58010,AT1G56500,AT4G38380	8,9,10,11,12,13,14,15
1.0	188	5	6	AT5G19370,AT5G39830,AT5G13120,AT5G01500,AT5G15250	8,9,10,11,12,13
1.0	189	6	5	AT1G10170,AT4G20820,AT1G42960,AT3G22690,AT3G15360,AT2G37230	8,9,10,11,12
1.0	190	8	5	AT2G17630,AT5G39830,AT1G74710,AT5G13120,AT1G54050,AT2G40100,AT5G15250,AT1G72640	8,9,10,11,12
1.0	191	5	3	AT1G42960,AT5G16150,AT5G16660,AT1G10170,AT1G06690	8,9,10
1.0	192	5	3	AT1G03090,AT1G67840,AT1G74880,AT1G50450,AT2G21530	8,9,10
1.0	193	5	3	AT1G20810,AT1G74070,AT1G54580,AT2G01140,AT2G37400	8,9,10
1.0	194	5	11	AT5G21430,AT4G13670,AT3G55330,AT3G24590,AT1G07510	8,9,10,11,12,13,14,15,16,17,18
1.0	195	5	10	AT1G18730,AT2G30695,AT2G20260,AT2G29500,AT1G14150	8,9,10,11,12,13,14,15,16,17
1.0	196	7	3	AT1G10170,AT4G20820,AT1G50250,AT1G42960,AT5G16150,AT5G16660,AT3G15360	8,9,10
1.0	197	5	11	AT5G23890,AT2G30950,AT1G55370,AT4G39960,AT4G04020	8,9,10,11,12,13,14,15,16,17,18
1.0	198	5	5	AT1G42960,AT3G22690,AT1G10170,AT2G37230,AT1G06690	8,9,10,11,12
1.0	199	6	10	AT4G35770,AT4G20820,AT3G22690,AT2G40760,AT5G42070,AT3G57680	8,9,10,11,12,13,14,15,16,17
0.95	200	6	4	AT1G20810,AT2G37400,AT1G21750,AT3G53560,AT1G54580,AT2G01140	8,9,10,11
0.95	201	5	5	AT3G56040,AT1G79040,AT1G44575,AT1G65230,AT1G71500	8,9,10,11,12
0.95	202	8	10	AT2G29500,AT2G30695,AT2G20260,AT1G03160,AT2G37660,AT1G14150,AT1G18730,AT3G15110	8,9,10,11,12,13,14,15,16,17
0.95	203	19	10	AT4G13670,AT3G55330,AT1G79230,AT5G12470,AT4G20820,AT3G60370,AT1G07510,AT1G15820,AT1G42960,AT2G22360,AT3G22690,AT5G52970,AT2G40760,AT5G42070,AT3G57680,AT3G24590,AT5G21430,AT4G35770,AT2G37230	8,9,10,11,12,13,14,15,16,17
0.95	204	20	10	AT4G13670,AT3G10130,AT3G55330,AT1G79230,AT4G20820,AT3G60370,AT1G07510,AT1G15820,AT1G42960,AT2G22360,AT3G22690,AT5G52970,AT2G40760,AT5G42070,AT3G57680,AT3G24590,AT5G21430,AT4G35770,AT2G37230,AT1G06690	8,9,10,11,12,13,14,15,16,17
0.95	205	7	4	AT1G20810,AT2G37400,AT3G53560,AT1G78915,AT1G54580,AT2G01140,AT2G21160	8,9,10,11
0.95	206	10	10	AT2G29500,AT2G30695,AT2G20260,AT1G03160,AT1G14150,AT1G67700,AT1G18730,AT3G01440,AT3G15110,AT4G37925	8,9,10,11,12,13,14,15,16,17
0.95	207	7	4	AT1G20810,AT2G21160,AT1G78915,AT1G54580,AT1G65260,AT2G01140,AT2G37400	8,9,10,11
0.95	208	10	10	AT5G19500,AT4G13010,AT5G59250,AT1G22020,AT5G16660,AT3G58010,AT4G38380,AT5G16150,AT4G39460,AT1G56500	8,9,10,11,12,13,14,15,16,17
0.95	209	15	10	AT5G39830,AT2G30950,AT1G55370,AT5G02160,AT5G13120,AT1G76760,AT4G39960,AT1G54050,AT4G04020,AT5G19370,AT1G12250,AT5G15250,AT1G80030,AT5G23890,AT2G40400	8,9,10,11,12,13,14,15,16,17
0.95	210	10	10	AT2G29500,AT2G30695,AT2G20260,AT2G37660,AT1G14150,AT1G18730,AT3G15110,AT5G35170,AT2G41330,AT2G26800	8,9,10,11,12,13,14,15,16,17
0.95	211	6	4	AT2G21160,AT1G78915,AT1G03090,AT1G54580,AT1G65260,AT2G37400	8,9,10,11
0.95	212	22	10	AT2G42975,AT1G07510,AT4G20820,AT1G42960,AT3G15360,AT1G10170,AT3G60370,AT5G52970,AT1G50250,AT3G22690,AT2G37230,AT5G21430,AT3G24590,AT1G29920,AT4G13010,AT1G15820,AT2G22360,AT5G12470,AT1G06690,AT3G55330,AT5G16660,AT3G57680	8,9,10,11,12,13,14,15,16,17
0.95	213	5	2	AT2G42220,AT1G15140,AT1G50460,AT4G01900,AT2G24020	8,9
0.95	214	5	2	AT1G21750,AT1G74070,AT5G62720,AT1G54790,AT3G53560	8,9
0.95	215	5	10	AT4G38100,AT1G67840,AT1G74880,AT1G50450,AT2G21530	8,9,10,11,12,13,14,15,16,17
0.95	216	9	10	AT2G37660,AT1G14150,AT5G52780,AT1G18730,AT1G02560,AT3G15110,AT5G35170,AT2G41330,AT2G26800	8,9,10,11,12,13,14,15,16,17
0.95	217	5	2	AT3G15840,AT2G42220,AT4G39730,AT1G23740,AT2G24020	8,9
0.95	218	5	7	AT5G16150,AT4G39730,AT1G23740,AT5G16660,AT2G24020	8,9,10,11,12,13,14
0.95	219	16	10	AT5G39830,AT2G30950,AT1G74710,AT1G55370,AT5G02160,AT5G13120,AT1G76760,AT4G39960,AT1G54050,AT4G04020,AT5G19370,AT1G12250,AT5G15250,AT1G80030,AT1G72640,AT5G23890	8,9,10,11,12,13,14,15,16,17
0.95	220	5	2	AT4G01900,AT1G15140,AT1G30510,AT1G50460,AT2G24020	8,9
0.9	221	5	10	AT2G42220,AT4G39730,AT1G50460,AT1G23740,AT2G24020	8,9,10,11,12,13,14,15,16,17
0.9	222	28	10	AT2G42975,AT1G07510,AT1G50250,AT1G42960,AT5G53170,AT3G15360,AT1G23740,AT1G10170,AT3G60370,AT3G58010,AT4G38380,AT4G39460,AT5G12470,AT5G21430,AT1G56500,AT3G24590,AT1G29920,AT5G19500,AT4G13010,AT1G22020,AT1G15820,AT2G22360,AT2G37230,AT1G06690,AT3G55330,AT2G24020,AT5G16150,AT5G16660	8,9,10,11,12,13,14,15,16,17
0.9	223	13	10	AT2G29500,AT2G30695,AT2G20260,AT1G03160,AT3G08920,AT2G37660,AT1G14150,AT1G67700,AT1G18730,AT3G01440,AT3G15110,AT1G14345,AT4G37925	8,9,10,11,12,13,14,15,16,17
0.9	224	5	6	AT1G78915,AT2G37400,AT3G53560,AT2G01140,AT2G21160	8,9,10,11,12,13
0.9	225	9	10	AT2G42220,AT5G19500,AT1G23740,AT1G10170,AT2G24020,AT1G22020,AT4G39730,AT5G16150,AT5G16660	8,9,10,11,12,13,14,15,16,17
0.9	226	5	5	AT1G78915,AT1G65260,AT3G53560,AT2G01140,AT2G21160	8,9,10,11,12
0.9	227	12	10	AT5G19500,AT4G16155,AT5G59250,AT1G50250,AT1G22020,AT5G16660,AT3G58010,AT4G38380,AT5G16150,AT3G25480,AT3G15840,AT1G56500	8,9,10,11,12,13,14,15,16,17
0.9	228	5	5	AT1G78915,AT1G65260,AT1G54500,AT2G21530,AT4G38100	8,9,10,11,12
0.9	229	8	10	AT2G42220,AT5G19500,AT1G22020,AT5G16660,AT4G39730,AT5G16150,AT1G51350,AT3G25480	8,9,10,11,12,13,14,15,16,17
0.9	230	18	10	AT2G17630,AT5G39830,AT2G29500,AT5G52780,AT2G20260,AT1G03160,AT2G44990,AT5G13120,AT2G37660,AT1G14150,AT5G42270,AT2G40100,AT1G18730,AT1G02560,AT3G15110,AT5G35170,AT2G41330,AT2G26800	8,9,10,11,12,13,14,15,16,17
0.9	231	16	10	AT2G30950,AT5G20140,AT1G55370,AT5G42765,AT2G20270,AT4G39960,AT1G76760,AT3G10470,AT4G04020,AT1G12250,AT5G03455,AT1G67280,AT3G26580,AT2G27290,AT5G23890,AT2G40400	8,9,10,11,12,13,14,15,16,17
0.9	232	5	6	AT3G56040,AT1G79040,AT1G44575,AT1G65230,AT1G71500	8,9,10,11,12,13
0.9	233	20	10	AT5G39830,AT2G30950,AT1G74710,AT1G55370,AT5G02160,AT5G13120,AT1G76760,AT4G39960,AT1G54050,AT4G04020,AT5G19370,AT1G12250,AT5G15250,AT5G42765,AT2G27290,AT1G80030,AT1G72640,AT5G23890,AT5G01500,AT2G40400	8,9,10,11,12,13,14,15,16,17
0.9	234	5	7	AT2G42220,AT4G39730,AT4G01900,AT1G30510,AT2G24020	8,9,10,11,12,13,14
0.9	235	26	10	AT4G13670,AT1G07510,AT4G20820,AT1G42960,AT5G42070,AT3G10130,AT1G10170,AT4G35770,AT3G60370,AT5G52970,AT3G22690,AT4G01050,AT2G40760,AT5G21430,AT3G24590,AT1G17850,AT1G15820,AT2G22360,AT1G67280,AT3G26580,AT2G37230,AT1G06690,AT3G55330,AT1G52220,AT1G79230,AT3G57680	8,9,10,11,12,13,14,15,16,17
0.9	236	5	4	AT3G15840,AT2G42220,AT1G50460,AT4G28025,AT4G39730	8,9,10,11
0.9	237	6	3	AT1G15140,AT1G30510,AT4G24930,AT1G50460,AT4G28025,AT4G01900	8,9,10
0.9	238	28	10	AT4G13670,AT2G42975,AT1G07510,AT3G58010,AT1G42960,AT5G42070,AT5G53170,AT3G15360,AT1G10170,AT3G60370,AT5G52970,AT1G50250,AT4G38380,AT3G22690,AT4G39460,AT5G12470,AT4G20820,AT5G21430,AT3G24590,AT1G29920,AT4G13010,AT1G15820,AT2G22360,AT2G37230,AT1G06690,AT3G55330,AT5G16660,AT3G57680	8,9,10,11,12,13,14,15,16,17
0.9	239	6	3	AT1G15140,AT1G30510,AT1G79450,AT4G24930,AT4G28025,AT1G14590	8,9,10
0.9	240	5	5	AT1G78915,AT1G65260,AT2G01140,AT2G21530,AT4G38100	8,9,10,11,12
0.9	241	8	10	AT2G42220,AT1G23740,AT1G10170,AT2G24020,AT1G42960,AT4G39730,AT5G16150,AT5G16660	8,9,10,11,12,13,14,15,16,17
0.9	242	17	10	AT2G17630,AT5G39830,AT2G29500,AT5G52780,AT2G20260,AT2G44990,AT5G13120,AT2G37660,AT5G15250,AT1G14150,AT5G42270,AT1G18730,AT1G02560,AT3G15110,AT5G35170,AT2G41330,AT2G26800	8,9,10,11,12,13,14,15,16,17
0.9	243	6	10	AT3G46780,AT4G16155,AT1G22020,AT5G16150,AT3G25480,AT3G15840	8,9,10,11,12,13,14,15,16,17
0.85	244	7	6	AT2G37400,AT3G53560,AT1G54500,AT1G78915,AT1G65260,AT2G01140,AT2G21160	8,9,10,11,12,13
0.85	245	40	10	AT4G13670,AT2G42975,AT1G07510,AT3G58010,AT1G42960,AT5G42070,AT5G53170,AT3G22690,AT3G15360,AT5G59250,AT3G10130,AT1G23740,AT1G10170,AT4G35770,AT3G60370,AT5G52970,AT1G50250,AT4G38380,AT1G79230,AT2G40760,AT4G39460,AT5G12470,AT4G20820,AT5G21430,AT1G56500,AT3G24590,AT1G29920,AT5G19500,AT4G13010,AT1G22020,AT1G15820,AT2G22360,AT2G37230,AT1G06690,AT3G55330,AT2G24020,AT1G52220,AT5G16660,AT3G57680,AT1G22450	8,9,10,11,12,13,14,15,16,17
