threshold	term	GeneSize	WindowSize	key	value
1.0	183	5	10	AT3G10130,AT2G24020,AT1G15820,AT3G57680,AT1G07510	21,22,23,24,25,26,27,28,29,30
1.0	184	5	11	AT2G40760,AT4G35770,AT3G57680,AT5G42070,AT1G06690	21,22,23,24,25,26,27,28,29,30,31
1.0	185	5	29	AT1G50250,AT2G24020,AT1G15820,AT3G24590,AT1G07510	21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1.0	186	5	8	AT4G35770,AT1G17850,AT1G55370,AT5G23890,AT1G06690	21,22,23,24,25,26,27,28
1.0	187	5	19	AT4G13670,AT5G52970,AT1G42960,AT3G55330,AT3G15360	21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1.0	188	8	4	AT5G02160,AT5G15250,AT4G04020,AT2G40100,AT1G18730,AT5G52780,AT1G72640,AT1G14590	21,22,23,24
1.0	189	5	7	AT5G20140,AT5G13120,AT5G39830,AT4G18370,AT4G04020	21,22,23,24,25,26,27
1.0	190	5	28	AT4G20820,AT1G29920,AT1G15820,AT2G43010,AT3G24590	21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1.0	191	5	22	AT2G42220,AT2G42975,AT1G50250,AT2G43010,AT4G13010	21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
1.0	192	5	4	AT5G16150,AT1G22020,AT1G50460,AT3G58010,AT4G39460	21,22,23,24
1.0	193	6	14	AT5G42765,AT3G10130,AT2G40760,AT1G74710,AT1G67280,AT3G26580	21,22,23,24,25,26,27,28,29,30,31,32,33,34
1.0	194	5	17	AT1G50250,AT1G29920,AT1G15820,AT2G43010,AT3G24590	21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
1.0	195	8	4	AT2G17630,AT2G30950,AT2G20260,AT1G14150,AT1G12250,AT5G03455,AT2G44990,AT5G08540	21,22,23,24
1.0	196	5	10	AT3G10130,AT2G40760,AT2G24020,AT3G57680,AT1G07510	21,22,23,24,25,26,27,28,29,30
1.0	197	5	10	AT3G10130,AT2G24020,AT1G15820,AT3G22690,AT1G07510	21,22,23,24,25,26,27,28,29,30
