threshold	term	GeneSize	WindowSize	key	value
1.0	183	5	2	AT3G15840,AT1G22020,AT1G50460,AT3G25480,AT5G59250	22,23
1.0	184	8	3	AT2G17630,AT2G29500,AT5G08540,AT3G08920,AT1G76760,AT5G19370,AT1G12250,AT2G44990	22,23,24
1.0	185	5	27	AT5G21430,AT2G42975,AT5G16660,AT1G50250,AT4G13010	22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1.0	186	9	3	AT5G20140,AT5G02160,AT5G13120,AT4G18370,AT4G04020,AT2G40100,AT5G15250,AT5G52780,AT1G72640	22,23,24
1.0	187	5	2	AT2G18790,AT2G29180,AT4G33010,AT5G42270,AT1G14345	22,23
1.0	188	5	3	AT5G16150,AT1G22020,AT1G50460,AT3G58010,AT4G39460	22,23,24
1.0	189	9	3	AT5G02160,AT1G66670,AT5G15250,AT4G04020,AT2G40100,AT1G18730,AT5G52780,AT1G72640,AT1G14590	22,23,24
1.0	190	8	3	AT2G17630,AT2G30950,AT2G20260,AT1G14150,AT1G12250,AT5G03455,AT2G44990,AT5G08540	22,23,24
1.0	191	5	2	AT5G42270,AT1G80380,AT4G33010,AT2G29180,AT1G14345	22,23
1.0	192	5	20	AT1G23740,AT1G29920,AT1G15820,AT3G57680,AT2G24020	22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
1.0	193	5	19	AT3G10130,AT2G40760,AT1G74710,AT5G42765,AT3G22690	22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1.0	194	9	3	AT5G20140,AT5G02160,AT2G20270,AT5G13120,AT4G18370,AT4G04020,AT2G40100,AT5G15250,AT5G52780	22,23,24
1.0	195	5	14	AT5G16150,AT4G39460,AT3G58010,AT4G38380,AT5G16660	22,23,24,25,26,27,28,29,30,31,32,33,34,35
1.0	196	5	3	AT5G19370,AT1G80030,AT2G29500,AT5G01500,AT3G08920	22,23,24
1.0	197	5	2	AT4G38100,AT1G67840,AT1G74880,AT1G50450,AT2G21530	22,23
1.0	198	6	27	AT2G42975,AT1G07510,AT1G50250,AT3G24590,AT2G43010,AT5G12470	22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1.0	199	5	27	AT4G13670,AT5G52970,AT1G15820,AT3G24590,AT1G07510	22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
