threshold	term	GeneSize	WindowSize	key	value
1.0	183	5	17	AT2G40760,AT4G35770,AT3G57680,AT5G42070,AT1G06690	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1.0	184	7	9	AT2G17630,AT2G30950,AT1G14150,AT5G35170,AT4G23890,AT2G41330,AT2G26800	15,16,17,18,19,20,21,22,23
1.0	185	5	4	AT5G21430,AT3G60370,AT4G13670,AT2G22360,AT1G52220	15,16,17,18
1.0	186	5	16	AT5G21430,AT1G15820,AT3G24590,AT2G22360,AT1G07510	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1.0	187	5	29	AT2G24020,AT1G15820,AT3G15360,AT3G24590,AT1G07510	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
1.0	188	6	6	AT2G42975,AT4G13010,AT1G50250,AT5G16660,AT3G15360,AT5G12470	15,16,17,18,19,20
1.0	189	6	3	AT1G10170,AT1G79230,AT4G20820,AT1G31180,AT2G37230,AT1G06690	15,16,17
1.0	190	6	10	AT3G01440,AT3G15110,AT5G35170,AT4G23890,AT2G41330,AT2G26800	15,16,17,18,19,20,21,22,23,24
1.0	191	5	3	AT3G15840,AT1G75690,AT1G51350,AT3G25480,AT3G28850	15,16,17
1.0	192	7	3	AT3G55330,AT1G07510,AT4G20820,AT1G15820,AT3G22690,AT3G24590,AT1G06690	15,16,17
1.0	193	5	8	AT5G16150,AT5G19500,AT4G39460,AT3G58010,AT4G38380	15,16,17,18,19,20,21,22
1.0	194	5	3	AT1G75690,AT1G22020,AT3G25480,AT1G51350,AT3G28850	15,16,17
1.0	195	8	8	AT2G17630,AT5G39830,AT2G30950,AT1G27510,AT5G15250,AT5G35170,AT2G41330,AT1G72640	15,16,17,18,19,20,21,22
1.0	196	6	3	AT3G10130,AT4G35770,AT3G22690,AT2G40760,AT5G42070,AT3G57680	15,16,17
1.0	197	5	34	AT2G42975,AT1G50250,AT5G12470,AT3G24590,AT1G07510	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1.0	198	5	5	AT3G08920,AT2G29500,AT2G30695,AT2G20260,AT3G01440	15,16,17,18,19
1.0	199	5	3	AT4G20820,AT3G22690,AT5G42070,AT2G37230,AT1G06690	15,16,17
1.0	200	5	3	AT2G24020,AT1G79230,AT1G10170,AT2G37230,AT1G31180	15,16,17
1.0	201	5	2	AT4G31560,AT1G79230,AT1G10170,AT2G37230,AT1G31180	15,16
0.95	202	6	33	AT3G10130,AT4G35770,AT1G66670,AT3G22690,AT1G67280,AT3G26580	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.95	203	8	33	AT2G42220,AT5G19500,AT2G42975,AT4G13010,AT3G58010,AT4G38380,AT5G16150,AT5G16660	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.95	204	5	28	AT3G15840,AT1G75690,AT1G22020,AT1G51350,AT3G28850	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0.95	205	5	27	AT4G20820,AT1G29920,AT4G24930,AT1G10170,AT1G79230	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.95	206	11	33	AT2G42220,AT1G29920,AT2G42975,AT4G13010,AT1G07510,AT1G15820,AT1G50250,AT4G38380,AT5G16660,AT2G43010,AT5G12470	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.95	207	11	33	AT1G29920,AT4G13010,AT2G24020,AT1G15820,AT1G07510,AT1G50250,AT5G52970,AT3G57680,AT5G12470,AT4G20820,AT3G24590	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.95	208	12	33	AT1G10170,AT3G55330,AT1G07510,AT4G20820,AT4G35770,AT1G15820,AT1G42960,AT3G22690,AT5G52970,AT2G40760,AT3G57680,AT1G06690	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.95	209	5	33	AT4G20820,AT1G29920,AT4G24930,AT1G50250,AT2G24020	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.95	210	5	23	AT4G20820,AT1G79230,AT3G22690,AT1G10170,AT1G30510	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0.95	211	5	32	AT4G35770,AT2G40760,AT3G10130,AT4G01900,AT3G22690	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0.95	212	6	15	AT5G39830,AT3G10470,AT5G20140,AT4G18370,AT4G04020,AT4G39960	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.95	213	7	33	AT3G10130,AT4G35770,AT4G20820,AT3G22690,AT2G40760,AT3G57680,AT1G06690	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.95	214	12	33	AT1G29920,AT2G42975,AT4G13010,AT2G24020,AT1G15820,AT1G07510,AT1G50250,AT3G22690,AT5G52970,AT3G57680,AT5G12470,AT3G24590	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.95	215	5	4	AT4G38100,AT1G67840,AT1G74880,AT1G50450,AT2G21530	15,16,17,18
0.95	216	13	33	AT4G13670,AT3G55330,AT1G07510,AT4G20820,AT4G35770,AT1G15820,AT1G42960,AT3G22690,AT5G52970,AT2G40760,AT3G57680,AT5G12470,AT1G06690	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.95	217	5	28	AT3G47060,AT2G26800,AT4G37925,AT4G23890,AT1G14150	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0.95	218	5	33	AT1G29920,AT4G24930,AT1G50250,AT2G43010,AT2G24020	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.95	219	8	33	AT1G29920,AT2G24020,AT1G07510,AT1G15820,AT5G52970,AT5G12470,AT2G43010,AT3G24590	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.95	220	5	33	AT1G29920,AT1G50250,AT2G43010,AT4G13010,AT4G24930	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.95	221	6	33	AT2G42220,AT5G19500,AT3G58010,AT4G38380,AT5G16150,AT2G43010	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.95	222	10	33	AT2G42220,AT5G19500,AT2G42975,AT4G13010,AT1G50250,AT4G38380,AT5G16150,AT5G16660,AT2G43010,AT5G12470	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.95	223	12	33	AT1G29920,AT3G55330,AT2G24020,AT4G20820,AT1G07510,AT1G15820,AT3G22690,AT5G52970,AT3G57680,AT5G12470,AT3G24590,AT1G06690	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.95	224	10	33	AT4G13670,AT2G24020,AT1G07510,AT1G15820,AT3G22690,AT5G52970,AT3G57680,AT5G12470,AT3G24590,AT1G06690	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.95	225	6	33	AT2G42220,AT5G19500,AT3G58010,AT4G38380,AT5G16150,AT1G50460	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.9	226	19	33	AT4G13670,AT3G10130,AT1G10170,AT3G55330,AT1G07510,AT4G20820,AT3G60370,AT4G35770,AT1G15820,AT1G42960,AT3G22690,AT5G52970,AT2G40760,AT3G57680,AT1G67280,AT3G26580,AT1G06690,AT3G24590,AT1G17850	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.9	227	23	33	AT4G13670,AT2G42975,AT1G07510,AT4G20820,AT1G42960,AT3G10130,AT1G10170,AT4G35770,AT3G60370,AT5G52970,AT1G50250,AT3G22690,AT2G40760,AT5G21430,AT3G24590,AT1G29920,AT4G13010,AT1G15820,AT5G12470,AT1G06690,AT3G55330,AT2G24020,AT3G57680	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.9	228	21	33	AT2G42220,AT1G29920,AT5G19500,AT2G42975,AT4G13010,AT3G55330,AT2G24020,AT1G15820,AT1G07510,AT1G50250,AT4G38380,AT2G22360,AT3G22690,AT5G52970,AT4G39460,AT5G12470,AT4G20820,AT5G21430,AT5G16660,AT2G43010,AT3G24590	15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
