threshold	term	GeneSize	WindowSize	key	value
1.0	183	7	11	AT1G15140,AT4G13010,AT2G24020,AT4G38380,AT5G16150,AT5G19500,AT5G16660	43,44,45,46,47,48,49,50,51,52,53
1.0	184	7	4	AT2G29500,AT2G20260,AT1G03160,AT3G08920,AT1G67700,AT1G02560,AT1G16880	43,44,45,46
1.0	185	5	5	AT5G19370,AT1G80030,AT1G12250,AT2G40100,AT2G37660	43,44,45,46,47
1.0	186	5	2	AT2G17630,AT5G19370,AT1G12250,AT2G44990,AT5G01500	43,44
1.0	187	5	3	AT1G78915,AT1G20810,AT2G37400,AT1G65260,AT1G21750	43,44,45
1.0	188	5	5	AT1G74070,AT4G38100,AT1G54790,AT1G03850,AT2G01140	43,44,45,46,47
1.0	189	5	4	AT4G37925,AT2G40100,AT2G30695,AT3G01440,AT1G14150	43,44,45,46
1.0	190	6	10	AT2G42220,AT3G46780,AT4G13010,AT2G22360,AT5G21430,AT1G50460	43,44,45,46,47,48,49,50,51,52
1.0	191	5	5	AT4G04020,AT1G76760,AT3G01440,AT5G42070,AT1G14150	43,44,45,46,47
1.0	192	6	11	AT3G46780,AT4G16155,AT3G28850,AT1G75690,AT1G51350,AT5G59250	43,44,45,46,47,48,49,50,51,52,53
1.0	193	5	6	AT1G67700,AT2G44990,AT2G29500,AT1G02560,AT2G20260	43,44,45,46,47,48
1.0	194	5	5	AT2G17630,AT1G80030,AT1G12250,AT5G19370,AT2G37660	43,44,45,46,47
1.0	195	6	11	AT5G19500,AT2G24020,AT5G16660,AT3G58010,AT5G16150,AT2G35040	43,44,45,46,47,48,49,50,51,52,53
1.0	196	5	2	AT2G17630,AT1G12250,AT2G20260,AT5G01500,AT2G44990	43,44
1.0	197	7	11	AT1G74710,AT2G24020,AT1G07510,AT1G15820,AT4G38380,AT5G52970,AT1G15140	43,44,45,46,47,48,49,50,51,52,53
1.0	198	12	11	AT1G29920,AT1G74710,AT2G20270,AT4G20820,AT1G15820,AT4G13670,AT3G22690,AT2G40760,AT3G57680,AT2G43010,AT5G12470,AT1G06690	43,44,45,46,47,48,49,50,51,52,53
1.0	199	10	11	AT2G30950,AT3G55330,AT1G66670,AT5G13120,AT1G54050,AT4G39460,AT1G67280,AT2G27290,AT1G72640,AT5G03455	43,44,45,46,47,48,49,50,51,52,53
1.0	200	5	2	AT2G17630,AT2G44990,AT1G02560,AT5G01500,AT2G20260	43,44
1.0	201	6	10	AT2G42220,AT3G46780,AT3G28850,AT2G22360,AT1G51350,AT1G50460	43,44,45,46,47,48,49,50,51,52
1.0	202	13	11	AT4G13670,AT1G74710,AT2G20270,AT1G07510,AT4G20820,AT5G52970,AT1G15820,AT3G22690,AT2G40760,AT3G57680,AT2G43010,AT5G12470,AT1G06690	43,44,45,46,47,48,49,50,51,52,53
1.0	203	5	3	AT1G03090,AT1G67840,AT1G74880,AT1G50450,AT2G21530	43,44,45
1.0	204	5	7	AT4G04020,AT1G76760,AT3G01440,AT4G18370,AT2G26800	43,44,45,46,47,48,49
1.0	205	12	11	AT1G29920,AT1G74710,AT2G20270,AT4G20820,AT4G13670,AT3G22690,AT2G40760,AT3G57680,AT3G15110,AT2G43010,AT5G12470,AT1G06690	43,44,45,46,47,48,49,50,51,52,53
1.0	206	6	11	AT5G19500,AT4G13010,AT1G52220,AT5G16150,AT2G35040,AT5G21430	43,44,45,46,47,48,49,50,51,52,53
1.0	207	5	2	AT4G04020,AT1G76760,AT5G42070,AT4G18370,AT2G40400	43,44
0.95	208	7	11	AT2G29500,AT2G20260,AT1G67700,AT1G12250,AT2G44990,AT5G01500,AT1G02560	43,44,45,46,47,48,49,50,51,52,53
0.95	209	8	11	AT2G37660,AT4G18370,AT4G04020,AT2G40100,AT5G42070,AT1G80030,AT1G14150,AT2G26800	43,44,45,46,47,48,49,50,51,52,53
0.95	210	23	11	AT4G13670,AT4G20820,AT1G42960,AT2G43010,AT1G74710,AT2G20270,AT4G35770,AT1G54050,AT3G22690,AT2G40760,AT4G39460,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT5G03455,AT1G67280,AT1G06690,AT2G30950,AT3G55330,AT5G13120,AT3G57680,AT3G15110	43,44,45,46,47,48,49,50,51,52,53
0.95	211	9	11	AT2G17630,AT2G40100,AT2G37660,AT5G19370,AT1G12250,AT4G04020,AT5G42070,AT1G80030,AT1G14150	43,44,45,46,47,48,49,50,51,52,53
0.95	212	18	11	AT5G19500,AT5G59250,AT2G35040,AT4G16155,AT4G13010,AT1G52220,AT1G75690,AT1G22020,AT3G28850,AT3G58010,AT4G38380,AT2G22360,AT5G16150,AT1G51350,AT3G46780,AT5G21430,AT5G16660,AT1G50460	43,44,45,46,47,48,49,50,51,52,53
0.95	213	9	11	AT2G17630,AT5G19370,AT2G37660,AT1G67700,AT1G12250,AT1G02560,AT1G80030,AT5G01500,AT2G44990	43,44,45,46,47,48,49,50,51,52,53
0.95	214	5	7	AT1G74070,AT4G38100,AT1G54790,AT1G03850,AT2G01140	43,44,45,46,47,48,49
