threshold	term	GeneSize	WindowSize	key	value
1.0	183	7	16	AT1G15140,AT4G13010,AT2G24020,AT4G38380,AT5G16150,AT5G19500,AT5G16660	38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	184	6	5	AT2G17630,AT2G30695,AT2G20260,AT3G08920,AT2G44990,AT5G01500	38,39,40,41,42
1.0	185	7	16	AT4G13670,AT1G55370,AT2G20270,AT1G07510,AT5G52970,AT3G57680,AT5G12470	38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	186	7	5	AT2G30695,AT2G20260,AT3G08920,AT2G44990,AT1G16880,AT5G01500,AT1G02560	38,39,40,41,42
1.0	187	5	7	AT1G67840,AT4G19830,AT1G74880,AT1G50450,AT2G21530	38,39,40,41,42,43,44
1.0	188	5	16	AT2G27290,AT5G13120,AT1G67280,AT3G55330,AT1G17850	38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	189	5	16	AT5G52970,AT5G16660,AT1G15140,AT4G38380,AT2G24020	38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	190	6	5	AT2G30695,AT3G08920,AT1G67700,AT1G02560,AT1G16880,AT2G44990	38,39,40,41,42
1.0	191	5	7	AT4G39960,AT1G54580,AT1G31180,AT1G54050,AT1G66670	38,39,40,41,42,43,44
1.0	192	5	12	AT4G04020,AT2G26800,AT1G76760,AT3G01440,AT1G14150	38,39,40,41,42,43,44,45,46,47,48,49
1.0	193	8	12	AT3G10130,AT3G55330,AT4G35770,AT3G22690,AT2G40760,AT1G67280,AT4G24750,AT1G06690	38,39,40,41,42,43,44,45,46,47,48,49
1.0	194	5	10	AT2G27290,AT5G13120,AT4G01050,AT1G54050,AT1G66670	38,39,40,41,42,43,44,45,46,47
1.0	195	5	10	AT2G27290,AT5G13120,AT1G67280,AT1G54050,AT4G01050	38,39,40,41,42,43,44,45,46,47
1.0	196	5	16	AT1G75690,AT1G51350,AT5G59250,AT4G16155,AT3G28850	38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	197	5	16	AT4G35770,AT1G29920,AT3G22690,AT2G40760,AT1G06690	38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	198	5	7	AT1G21750,AT4G38100,AT2G37400,AT2G01140,AT1G65260	38,39,40,41,42,43,44
1.0	199	8	16	AT1G55370,AT2G20270,AT1G07510,AT5G52970,AT1G15820,AT3G57680,AT2G43010,AT5G12470	38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	200	8	16	AT1G29920,AT2G20270,AT4G20820,AT1G15820,AT4G13670,AT3G57680,AT2G43010,AT5G12470	38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	201	8	12	AT1G29920,AT3G10130,AT3G55330,AT4G35770,AT3G22690,AT1G67280,AT4G24750,AT1G06690	38,39,40,41,42,43,44,45,46,47,48,49
1.0	202	9	16	AT1G29920,AT1G74710,AT2G20270,AT4G20820,AT1G15820,AT2G40760,AT3G57680,AT2G43010,AT5G12470	38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	203	5	16	AT5G20140,AT2G30950,AT5G15250,AT3G10470,AT5G39830	38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	204	6	16	AT1G15140,AT5G52970,AT1G07510,AT2G24020,AT1G15820,AT4G38380	38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	205	5	10	AT1G75690,AT1G22020,AT5G59250,AT4G16155,AT1G22450	38,39,40,41,42,43,44,45,46,47
1.0	206	7	16	AT5G39830,AT2G30950,AT5G20140,AT1G66670,AT5G15250,AT1G72640,AT5G03455	38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	207	7	16	AT4G13670,AT1G07510,AT5G52970,AT1G15820,AT3G57680,AT2G43010,AT5G12470	38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	208	6	10	AT2G17630,AT2G37660,AT5G19370,AT1G12250,AT1G80030,AT5G01500	38,39,40,41,42,43,44,45,46,47
0.95	209	15	16	AT1G29920,AT1G72640,AT3G55330,AT1G66670,AT4G35770,AT1G42960,AT1G54050,AT3G22690,AT4G39460,AT1G67280,AT3G15110,AT5G13120,AT2G27290,AT1G06690,AT1G17850	38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	210	19	16	AT5G15250,AT2G30950,AT5G13120,AT4G39460,AT4G31560,AT3G55330,AT1G66670,AT5G39830,AT3G10470,AT1G42960,AT1G54050,AT1G18730,AT1G67280,AT3G26580,AT2G27290,AT5G20140,AT1G72640,AT5G03455,AT1G17850	38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	211	20	16	AT4G13670,AT1G15140,AT1G55370,AT4G13010,AT2G20270,AT1G52220,AT2G24020,AT3G60370,AT1G07510,AT1G15820,AT4G38380,AT5G52970,AT5G16150,AT5G19500,AT2G35040,AT5G21430,AT5G16660,AT3G58010,AT2G43010,AT5G12470	38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	212	21	16	AT1G29920,AT1G74710,AT1G55370,AT3G55330,AT2G20270,AT1G07510,AT4G20820,AT3G60370,AT4G35770,AT1G15820,AT4G13670,AT3G22690,AT5G52970,AT2G40760,AT4G39460,AT3G57680,AT1G67280,AT3G15110,AT2G43010,AT5G12470,AT1G06690	38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	213	19	16	AT1G29920,AT1G74710,AT1G55370,AT3G55330,AT2G20270,AT1G07510,AT4G20820,AT3G60370,AT2G24020,AT1G15820,AT4G13670,AT3G22690,AT5G52970,AT2G40760,AT3G57680,AT4G35770,AT2G43010,AT5G12470,AT1G06690	38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	214	16	16	AT1G72640,AT5G15250,AT3G55330,AT1G66670,AT4G35770,AT1G42960,AT1G54050,AT3G22690,AT2G40760,AT4G39460,AT1G67280,AT3G15110,AT5G13120,AT2G27290,AT1G06690,AT1G17850	38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	215	8	16	AT2G17630,AT2G40100,AT2G37660,AT1G14150,AT5G19370,AT1G12250,AT1G80030,AT2G26800	38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
