threshold	term	GeneSize	WindowSize	key	value
1.0	183	6	21	AT2G42975,AT1G07510,AT1G50250,AT4G38380,AT5G16660,AT3G24590	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1.0	184	5	8	AT3G10130,AT5G42765,AT1G72640,AT4G24750,AT3G26580	29,30,31,32,33,34,35,36
1.0	185	5	25	AT5G16660,AT1G15140,AT4G38380,AT4G13010,AT2G24020	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	186	5	25	AT5G52970,AT2G24020,AT1G15820,AT2G20270,AT1G07510	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	187	5	5	AT2G27290,AT4G01050,AT1G31180,AT1G67280,AT1G17850	29,30,31,32,33
1.0	188	5	2	AT2G44990,AT5G35170,AT2G29500,AT1G02560,AT2G37660	29,30
1.0	189	7	2	AT1G20810,AT2G21160,AT3G53560,AT1G74070,AT5G53490,AT4G24930,AT3G26080	29,30
1.0	190	5	5	AT5G39830,AT5G03455,AT4G31560,AT1G54050,AT5G13120	29,30,31,32,33
1.0	191	5	15	AT5G39830,AT3G10470,AT5G03455,AT4G39960,AT4G31560	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
1.0	192	5	4	AT5G16150,AT3G25480,AT1G50460,AT4G38380,AT2G35040	29,30,31,32
1.0	193	5	6	AT5G39830,AT3G10470,AT5G03455,AT1G54580,AT4G31560	29,30,31,32,33,34
1.0	194	5	21	AT1G29920,AT4G35770,AT2G40760,AT3G55330,AT1G06690	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1.0	195	5	25	AT1G75690,AT1G51350,AT5G59250,AT4G16155,AT3G28850	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	196	5	8	AT3G47060,AT2G26800,AT5G62720,AT4G23890,AT1G14150	29,30,31,32,33,34,35,36
1.0	197	6	11	AT3G28850,AT1G22020,AT1G51350,AT3G25480,AT5G59250,AT3G15840	29,30,31,32,33,34,35,36,37,38,39
1.0	198	6	5	AT2G17630,AT2G20260,AT3G47060,AT2G37660,AT1G14150,AT4G37925	29,30,31,32,33
1.0	199	5	8	AT4G23890,AT2G26800,AT5G62720,AT3G01440,AT1G14150	29,30,31,32,33,34,35,36
1.0	200	5	10	AT2G27290,AT1G74710,AT1G67280,AT4G24750,AT4G01900	29,30,31,32,33,34,35,36,37,38
0.95	201	5	17	AT1G67840,AT4G19830,AT1G74880,AT1G50450,AT2G21530	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0.95	202	5	19	AT2G17630,AT5G19370,AT2G40100,AT3G01440,AT5G01500	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.95	203	5	6	AT1G12250,AT5G15250,AT1G76760,AT2G30950,AT5G02160	29,30,31,32,33,34
0.95	204	19	25	AT4G13670,AT1G15140,AT1G55370,AT4G13010,AT2G20270,AT1G07510,AT4G20820,AT3G60370,AT2G24020,AT1G15820,AT4G38380,AT3G22690,AT5G52970,AT2G40760,AT1G74710,AT3G57680,AT5G16660,AT2G43010,AT5G12470	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	205	5	14	AT3G08920,AT2G29500,AT2G30695,AT2G37660,AT2G44990	29,30,31,32,33,34,35,36,37,38,39,40,41,42
0.95	206	9	25	AT1G74710,AT1G55370,AT4G35770,AT3G22690,AT2G40760,AT1G67280,AT2G27290,AT1G06690,AT1G17850	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	207	9	25	AT5G39830,AT3G10470,AT4G31560,AT1G66670,AT5G13120,AT1G54050,AT5G03455,AT2G27290,AT1G17850	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	208	17	25	AT4G13670,AT1G15140,AT4G13010,AT2G20270,AT2G24020,AT4G20820,AT1G07510,AT1G15820,AT4G38380,AT3G22690,AT5G52970,AT5G16150,AT2G40760,AT5G16660,AT3G57680,AT2G43010,AT5G12470	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	209	6	25	AT5G39830,AT4G31560,AT5G13120,AT1G54050,AT1G18730,AT5G03455	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	210	16	25	AT1G29920,AT1G74710,AT1G55370,AT3G55330,AT2G20270,AT4G35770,AT4G20820,AT5G52970,AT1G15820,AT1G42960,AT3G22690,AT2G40760,AT3G57680,AT1G67280,AT2G27290,AT1G06690	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	211	6	24	AT1G14150,AT5G19370,AT2G40100,AT3G01440,AT4G37925,AT2G26800	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0.9	212	5	9	AT5G52780,AT2G01918,AT1G76760,AT2G30950,AT5G01500	29,30,31,32,33,34,35,36,37
0.9	213	5	17	AT1G80030,AT1G12250,AT5G15250,AT1G76760,AT2G30950	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0.9	214	5	17	AT5G52780,AT1G12250,AT5G15250,AT1G76760,AT2G30950	29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0.9	215	5	11	AT5G52780,AT2G30950,AT5G15250,AT1G76760,AT5G01500	29,30,31,32,33,34,35,36,37,38,39
