Parent	Child
215	187
215	189
215	202
215	206
218	213
239	215
237	218
244	221
239	222
239	223
244	225
247	228
246	229
239	230
239	231
237	234
237	235
267	236
256	237
246	239
246	240
262	241
250	242
246	243
276	244
247	245
264	246
264	247
273	248
265	250
262	253
262	254
265	256
265	257
276	258
271	259
262	260
276	261
279	262
274	263
280	264
276	265
289	266
292	267
276	268
289	271
292	272
286	274
290	275
323	276
296	278
285	279
294	280
285	283
316	285
301	286
338	287
323	288
300	289
307	290
311	291
354	292
307	293
323	294
323	300
324	301
323	302
341	303
313	307
323	310
326	311
340	313
362	314
338	316
329	317
327	319
325	320
325	321
333	322
370	323
337	324
342	325
348	326
360	327
369	328
344	329
348	330
370	331
340	333
342	334
342	335
342	336
353	337
346	338
381	339
359	340
391	341
359	342
381	343
365	344
384	345
361	346
364	348
380	349
388	352
373	353
360	354
359	355
381	356
358	357
390	358
390	359
384	360
390	361
388	362
408	363
380	364
396	365
380	367
380	368
381	369
388	370
395	371
431	372
380	374
390	376
390	378
415	379
392	380
390	381
392	382
392	384
392	386
397	387
412	388
407	389
409	390
465	391
410	392
407	393
412	394
451	395
417	396
420	397
411	398
409	399
417	400
411	401
416	402
410	403
446	405
457	406
452	407
422	408
432	409
420	410
420	411
442	412
431	413
420	414
451	415
425	416
452	417
430	418
465	419
442	420
465	421
459	422
451	423
433	424
437	425
446	427
437	428
442	429
465	430
449	431
453	432
465	433
465	434
463	435
449	436
454	437
453	438
458	439
451	441
453	442
465	443
454	445
447	446
465	447
460	448
459	449
465	450
457	451
465	452
465	453
465	454
465	455
465	456
465	457
465	458
465	459
465	460
465	461
465	463
465	464
