Parent	Child
211	183
210	188
211	189
211	190
210	192
217	194
224	195
212	196
212	197
212	198
212	199
216	200
210	201
226	202
210	203
212	205
211	206
213	207
213	208
217	209
240	210
246	211
236	212
258	213
244	214
240	215
236	216
239	217
242	218
238	219
243	220
240	222
241	224
240	227
240	228
261	229
247	230
236	231
237	232
239	233
270	234
236	235
268	236
268	238
269	239
266	240
273	241
268	242
283	243
269	244
269	245
266	246
266	247
283	248
270	250
269	251
266	252
291	254
266	255
283	257
276	258
268	259
273	260
276	261
269	263
302	265
313	266
304	267
300	268
297	269
337	271
382	272
297	273
337	274
305	275
307	276
318	277
295	278
295	279
297	280
309	282
293	283
297	284
296	285
306	286
297	287
313	288
296	289
295	290
324	291
313	293
318	295
313	296
341	297
313	298
362	299
318	300
337	301
337	302
313	303
333	304
328	305
322	306
318	307
322	308
328	309
315	310
313	311
334	312
332	313
343	314
333	315
330	317
346	318
346	319
331	320
344	321
352	322
337	323
331	324
332	325
332	326
354	327
331	328
352	329
376	330
354	331
355	332
366	333
350	334
350	336
407	337
353	338
376	339
352	341
356	342
355	343
355	344
359	345
355	346
354	347
390	348
366	349
403	350
375	352
371	353
365	354
386	355
423	356
363	357
364	358
369	359
367	360
365	361
415	362
411	363
423	364
423	365
447	366
376	367
386	368
407	369
411	371
389	372
386	375
413	376
412	377
386	379
398	380
399	381
394	382
394	383
386	384
388	385
423	386
413	387
461	388
418	389
406	390
409	392
415	393
407	394
414	397
411	398
426	399
418	400
419	402
435	403
425	404
434	405
423	406
439	407
423	409
433	410
430	411
418	412
418	413
456	415
430	417
436	418
452	419
430	422
443	423
431	424
426	425
474	426
442	427
474	428
439	430
440	431
445	432
443	433
440	434
462	435
440	436
440	437
466	438
464	439
448	440
471	441
463	442
460	443
456	444
449	445
452	446
464	447
465	448
460	449
460	450
468	451
462	452
460	453
463	454
465	455
476	456
479	457
476	459
470	460
482	461
493	462
471	463
485	464
470	465
479	466
483	467
477	468
472	469
482	470
493	471
481	472
493	473
493	474
493	475
487	476
485	477
493	478
491	479
493	481
493	482
493	483
493	484
493	485
493	486
493	487
493	488
493	489
493	490
493	491
493	492
