Parent	Child
211	199
211	207
235	208
239	211
248	213
248	214
248	218
284	219
251	220
240	223
248	227
242	228
237	230
250	235
239	236
257	237
294	238
260	239
263	240
258	241
272	242
260	244
284	247
269	248
294	249
272	250
265	251
257	252
257	253
277	254
269	256
299	257
281	258
281	259
288	260
299	261
299	262
299	263
299	264
288	265
288	269
294	270
299	272
281	275
299	276
294	277
290	278
288	279
288	280
303	281
297	283
329	284
299	285
303	286
330	287
299	288
311	289
299	290
330	291
301	292
299	293
301	294
301	295
309	296
310	297
330	298
339	299
339	301
320	302
309	303
330	304
313	305
339	307
338	309
321	310
330	311
339	312
339	313
328	316
437	318
339	320
340	321
357	322
339	325
339	328
335	329
447	330
357	333
348	335
343	336
372	337
437	338
359	339
350	340
359	341
353	343
389	344
359	346
359	348
352	350
412	351
360	352
447	353
401	355
362	356
409	357
369	358
412	359
395	362
372	364
372	365
423	366
405	367
388	372
389	373
418	374
392	377
395	378
409	379
408	380
391	382
395	385
410	387
437	388
428	389
415	390
419	391
401	392
408	393
406	395
416	396
418	397
413	399
438	400
429	401
426	402
444	405
437	406
426	407
443	408
443	409
419	410
428	411
437	412
454	413
440	414
449	415
427	416
435	417
435	418
435	419
430	422
463	423
435	424
438	425
437	426
430	427
446	428
463	429
443	430
459	431
446	432
463	433
443	434
457	435
451	436
447	437
441	438
463	440
463	441
463	442
463	443
463	444
463	446
457	447
463	449
456	450
463	451
463	453
463	454
463	455
463	456
463	457
463	458
463	459
463	460
463	461
463	462
