threshold	term	GeneSize	WindowSize	key	value
1.0	183	5	4	AT5G35170,AT1G18730,AT2G37660,AT3G15110,AT1G14150	10,11,12,13
1.0	184	5	22	AT2G40760,AT4G35770,AT3G57680,AT5G42070,AT1G06690	10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1.0	185	5	21	AT5G21430,AT1G15820,AT3G24590,AT2G22360,AT1G07510	10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
1.0	186	5	3	AT1G67700,AT3G08920,AT4G37925,AT3G01440,AT1G14345	10,11,12
1.0	187	5	2	AT1G78915,AT2G37400,AT1G54580,AT2G01140,AT2G21160	10,11
1.0	188	5	11	AT2G42975,AT1G15820,AT1G42960,AT5G12470,AT3G15360	10,11,12,13,14,15,16,17,18,19,20
1.0	189	7	2	AT1G20810,AT2G37400,AT1G21750,AT3G53560,AT1G78915,AT1G54580,AT2G21160	10,11
1.0	190	5	4	AT5G39830,AT5G13120,AT5G01500,AT1G54050,AT5G15250	10,11,12,13
1.0	191	5	10	AT2G29500,AT2G30695,AT2G20260,AT3G15110,AT1G14150	10,11,12,13,14,15,16,17,18,19
1.0	192	5	4	AT1G75690,AT1G22020,AT2G42220,AT1G51350,AT1G56500	10,11,12,13
1.0	193	5	2	AT5G19500,AT4G39460,AT1G50250,AT4G38380,AT4G13010	10,11
1.0	194	5	6	AT3G58010,AT5G19500,AT1G23740,AT4G38380,AT5G16150	10,11,12,13,14,15
1.0	195	5	33	AT5G21430,AT1G15820,AT3G15360,AT3G24590,AT1G07510	10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
1.0	196	9	4	AT5G20140,AT3G10470,AT3G10130,AT1G66670,AT4G18370,AT4G24750,AT5G03455,AT3G26580,AT1G17850	10,11,12,13
1.0	197	5	14	AT5G35170,AT2G29500,AT2G20260,AT3G15110,AT1G14150	10,11,12,13,14,15,16,17,18,19,20,21,22,23
1.0	198	5	4	AT1G75690,AT5G19500,AT4G39460,AT3G58010,AT4G38380	10,11,12,13
1.0	199	5	3	AT1G67700,AT4G37925,AT3G01440,AT1G03160,AT1G14345	10,11,12
1.0	200	5	13	AT5G23890,AT4G39960,AT1G72640,AT1G55370,AT4G04020	10,11,12,13,14,15,16,17,18,19,20,21,22
1.0	201	5	8	AT4G37925,AT1G18730,AT2G30695,AT2G20260,AT2G29500	10,11,12,13,14,15,16,17
1.0	202	5	8	AT2G44990,AT5G42270,AT2G41330,AT2G37660,AT2G26800	10,11,12,13,14,15,16,17
1.0	203	6	6	AT1G22020,AT3G58010,AT4G38380,AT5G59250,AT1G22450,AT1G56500	10,11,12,13,14,15
0.95	204	15	32	AT4G13670,AT3G55330,AT2G24020,AT1G07510,AT1G15820,AT1G42960,AT2G22360,AT3G22690,AT5G52970,AT3G57680,AT5G12470,AT5G21430,AT3G15360,AT3G24590,AT1G06690	10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.95	205	6	32	AT2G42220,AT5G19500,AT3G58010,AT4G38380,AT5G16150,AT1G50460	10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
