threshold	term	GeneSize	WindowSize	key	value
1.0	183	5	2	AT2G01918,AT5G20140,AT1G54580,AT5G02160,AT4G18370	34,35
1.0	184	5	20	AT1G75690,AT1G51350,AT5G59250,AT4G16155,AT3G28850	34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	185	5	11	AT4G01050,AT4G39960,AT5G13120,AT1G31180,AT1G54050	34,35,36,37,38,39,40,41,42,43,44
1.0	186	6	4	AT2G30950,AT3G47060,AT4G04020,AT5G15250,AT5G62720,AT5G52780	34,35,36,37
1.0	187	5	3	AT1G03090,AT2G29500,AT2G30695,AT1G02560,AT2G44990	34,35,36
1.0	188	6	20	AT1G29920,AT2G20270,AT4G20820,AT1G15820,AT2G40760,AT3G57680	34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	189	5	5	AT2G01918,AT1G54580,AT5G02160,AT4G31560,AT1G14590	34,35,36,37,38
1.0	190	5	14	AT2G17630,AT1G80030,AT5G19370,AT2G37660,AT5G01500	34,35,36,37,38,39,40,41,42,43,44,45,46,47
1.0	191	5	12	AT5G39830,AT5G03455,AT1G54580,AT4G31560,AT1G14590	34,35,36,37,38,39,40,41,42,43,44,45
1.0	192	6	10	AT3G10130,AT1G10170,AT4G01050,AT1G67280,AT2G27290,AT4G01900	34,35,36,37,38,39,40,41,42,43
1.0	193	5	20	AT1G55370,AT1G15820,AT2G43010,AT2G20270,AT3G57680	34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	194	5	11	AT4G37925,AT2G40100,AT2G26800,AT3G01440,AT1G14150	34,35,36,37,38,39,40,41,42,43,44
1.0	195	5	9	AT3G08920,AT2G29500,AT2G30695,AT1G02560,AT2G44990	34,35,36,37,38,39,40,41,42
1.0	196	5	14	AT2G17630,AT1G80030,AT1G12250,AT5G19370,AT5G01500	34,35,36,37,38,39,40,41,42,43,44,45,46,47
1.0	197	5	5	AT5G19370,AT1G80030,AT1G12250,AT1G76760,AT1G14150	34,35,36,37,38
1.0	198	5	14	AT2G27290,AT5G13120,AT4G01050,AT1G54050,AT1G66670	34,35,36,37,38,39,40,41,42,43,44,45,46,47
1.0	199	5	3	AT4G31560,AT1G54580,AT1G31180,AT1G54050,AT3G15110	34,35,36
1.0	200	6	3	AT5G20140,AT5G02160,AT1G27510,AT4G18370,AT5G15250,AT5G52780	34,35,36
1.0	201	5	8	AT2G17630,AT2G44990,AT2G20260,AT5G01500,AT2G37660	34,35,36,37,38,39,40,41
1.0	202	6	20	AT1G15140,AT5G52970,AT1G07510,AT2G24020,AT1G15820,AT4G38380	34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	203	5	10	AT4G24930,AT3G57680,AT1G74710,AT1G23740,AT4G20820	34,35,36,37,38,39,40,41,42,43
1.0	204	7	16	AT3G10130,AT3G55330,AT4G35770,AT4G24750,AT1G67280,AT3G22690,AT1G06690	34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1.0	205	5	11	AT1G67840,AT4G19830,AT1G74880,AT1G50450,AT2G21530	34,35,36,37,38,39,40,41,42,43,44
1.0	206	5	9	AT3G47060,AT4G04020,AT3G01440,AT4G23890,AT2G26800	34,35,36,37,38,39,40,41,42
0.95	207	5	4	AT1G67700,AT1G16880,AT2G30695,AT2G29500,AT1G03160	34,35,36,37
0.95	208	7	20	AT2G17630,AT2G40100,AT1G14150,AT5G19370,AT1G12250,AT1G80030,AT5G01500	34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	209	10	20	AT5G39830,AT3G10470,AT4G31560,AT1G66670,AT5G13120,AT1G54050,AT1G18730,AT2G27290,AT5G03455,AT1G17850	34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	210	8	20	AT3G55330,AT4G35770,AT3G22690,AT2G40760,AT1G67280,AT2G27290,AT1G06690,AT1G17850	34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	211	8	20	AT2G17630,AT2G37660,AT5G19370,AT1G12250,AT2G44990,AT1G80030,AT5G01500,AT1G02560	34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	212	12	20	AT5G39830,AT4G31560,AT1G66670,AT5G13120,AT1G54050,AT1G18730,AT1G67280,AT3G26580,AT2G27290,AT1G72640,AT5G03455,AT1G17850	34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	213	7	20	AT5G20140,AT3G47060,AT4G18370,AT4G04020,AT5G15250,AT1G14150,AT2G26800	34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	214	19	20	AT1G15140,AT4G13010,AT2G20270,AT1G52220,AT2G24020,AT3G60370,AT1G07510,AT1G15820,AT4G38380,AT5G52970,AT5G16150,AT5G19500,AT2G35040,AT4G20820,AT5G21430,AT5G16660,AT3G58010,AT1G50460,AT2G43010	34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	215	12	20	AT5G13120,AT3G55330,AT1G66670,AT1G06690,AT4G35770,AT1G54050,AT3G22690,AT1G67280,AT3G26580,AT2G27290,AT1G72640,AT1G17850	34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	216	5	12	AT1G75690,AT3G28850,AT4G27700,AT4G16155,AT1G22450	34,35,36,37,38,39,40,41,42,43,44,45
0.95	217	5	12	AT1G67840,AT4G19830,AT1G74880,AT1G50450,AT2G21530	34,35,36,37,38,39,40,41,42,43,44,45
0.95	218	21	20	AT4G13670,AT1G15140,AT1G55370,AT4G13010,AT2G20270,AT1G07510,AT4G20820,AT3G60370,AT2G24020,AT1G15820,AT4G38380,AT2G35040,AT3G22690,AT5G52970,AT5G16150,AT2G40760,AT1G74710,AT3G57680,AT5G16660,AT2G43010,AT5G12470	34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	219	5	9	AT1G67700,AT1G16880,AT2G30695,AT2G29500,AT2G44990	34,35,36,37,38,39,40,41,42
0.95	220	9	20	AT5G39830,AT2G30950,AT5G20140,AT4G31560,AT3G47060,AT3G10470,AT5G03455,AT1G54580,AT5G15250	34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
