Parent	Child
196	186
219	190
267	195
219	198
218	200
219	202
237	204
223	207
218	208
221	211
219	213
232	216
411	217
233	218
232	219
233	220
232	221
233	222
232	223
229	224
237	225
238	227
255	229
255	230
411	231
246	232
254	233
248	235
256	236
252	237
246	238
252	239
248	241
248	242
248	244
268	246
263	247
268	248
293	251
265	252
268	254
261	255
265	258
268	259
276	261
292	262
275	263
291	265
277	267
276	268
277	270
290	273
291	274
307	275
299	276
285	277
291	278
292	279
313	282
291	283
295	285
296	286
295	290
317	291
317	293
306	294
320	295
315	296
317	299
310	300
317	301
329	302
329	303
309	304
399	305
309	306
390	307
324	309
331	310
328	312
391	313
342	314
327	315
329	317
329	318
331	320
331	322
360	324
356	327
347	328
360	329
413	330
360	331
345	333
342	334
346	336
346	337
360	338
360	339
362	342
352	345
383	346
362	347
357	348
356	349
373	351
366	352
369	354
413	356
383	357
371	359
383	360
391	361
373	362
379	363
389	364
372	366
383	368
391	369
413	370
380	371
413	373
399	375
391	377
413	379
395	380
397	383
413	385
395	386
388	387
413	388
413	389
413	390
413	391
400	392
401	393
399	394
400	395
413	396
400	397
399	398
413	399
413	400
413	401
413	402
413	404
413	406
413	407
413	408
413	409
413	410
413	412
