Parent	Child
208	183
208	199
272	208
243	209
246	210
262	214
255	215
255	216
255	217
255	220
261	222
265	224
321	225
253	227
248	228
269	230
245	232
245	233
253	235
246	236
251	237
253	239
297	240
286	241
290	242
302	244
268	245
268	246
268	247
269	248
276	249
268	250
272	251
272	253
268	254
283	255
268	256
272	257
272	260
268	261
269	263
268	266
286	267
298	268
293	269
315	271
293	272
296	273
298	274
365	275
302	276
298	280
296	281
291	283
297	284
311	286
321	288
320	290
309	291
306	292
309	293
314	295
321	297
315	298
304	301
315	302
315	303
321	304
324	305
330	306
321	307
342	309
321	310
321	311
321	313
326	314
320	315
319	317
327	318
333	319
355	320
346	321
333	322
341	324
332	325
355	326
370	329
353	330
346	332
346	333
346	336
346	339
348	340
354	341
358	342
358	343
354	344
383	346
408	347
363	348
370	351
440	353
383	354
358	355
378	357
383	358
376	360
383	361
396	362
384	363
383	364
434	365
384	367
383	368
383	369
438	370
381	371
385	376
415	380
383	382
412	383
416	384
402	385
390	387
430	388
396	389
401	390
406	391
403	392
410	393
404	394
418	396
400	399
424	400
415	401
418	402
409	403
413	404
416	405
423	406
429	407
468	408
422	409
420	410
459	411
437	412
468	413
455	414
437	415
460	416
461	417
429	418
458	420
460	421
444	422
455	423
437	424
468	425
465	429
444	431
460	433
443	434
443	437
458	438
441	439
463	440
468	441
468	442
468	443
468	444
458	445
468	446
459	447
465	448
455	449
468	450
468	451
468	453
468	455
468	456
468	458
468	459
468	460
468	461
468	462
468	463
468	464
468	465
468	467
