threshold	term	GeneSize	WindowSize	key	value
1.0	183	6	2	AT1G66670,AT4G01050,AT1G67280,AT3G26580,AT1G14590,AT4G01900	16,17
1.0	184	5	2	AT3G15840,AT1G22020,AT1G50460,AT3G25480,AT5G59250	16,17
1.0	185	5	3	AT3G15840,AT1G75690,AT1G51350,AT5G59250,AT3G28850	16,17,18
1.0	186	5	3	AT3G15840,AT1G75690,AT1G51350,AT4G16155,AT3G28850	16,17,18
1.0	187	8	3	AT1G29920,AT1G23740,AT1G10170,AT1G07510,AT1G15820,AT3G22690,AT3G24590,AT2G37230	16,17,18
1.0	188	6	9	AT3G01440,AT3G15110,AT5G35170,AT4G23890,AT2G41330,AT2G26800	16,17,18,19,20,21,22,23,24
1.0	189	5	2	AT5G12470,AT2G42975,AT2G43010,AT4G13010,AT4G39730	16,17
1.0	190	5	7	AT5G16150,AT5G19500,AT4G39460,AT3G58010,AT4G38380	16,17,18,19,20,21,22
1.0	191	5	8	AT2G17630,AT5G35170,AT2G30950,AT5G03455,AT2G26800	16,17,18,19,20,21,22,23
1.0	192	8	9	AT5G39830,AT5G20140,AT4G18370,AT4G04020,AT2G40100,AT5G15250,AT5G52780,AT1G72640	16,17,18,19,20,21,22,23,24
1.0	193	7	3	AT1G29920,AT1G23740,AT1G10170,AT1G07510,AT1G15820,AT2G43010,AT2G37230	16,17,18
1.0	194	5	33	AT2G42975,AT1G50250,AT5G12470,AT3G24590,AT1G07510	16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1.0	195	8	2	AT3G10130,AT4G20820,AT3G22690,AT2G40760,AT5G42070,AT3G57680,AT1G31180,AT1G06690	16,17
1.0	196	5	9	AT2G17630,AT2G44990,AT1G12250,AT2G30950,AT1G14150	16,17,18,19,20,21,22,23,24
1.0	197	5	26	AT2G40760,AT4G35770,AT3G57680,AT3G55330,AT1G06690	16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
1.0	198	5	6	AT3G08920,AT2G29500,AT2G20260,AT3G15110,AT3G01440	16,17,18,19,20,21
1.0	199	5	33	AT2G42975,AT1G50250,AT2G43010,AT5G12470,AT1G07510	16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1.0	200	5	22	AT1G50250,AT1G29920,AT1G15820,AT2G43010,AT1G07510	16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
0.95	201	7	32	AT2G42975,AT4G13010,AT1G07510,AT1G15820,AT5G52970,AT1G50250,AT5G12470	16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.95	202	5	30	AT2G27290,AT3G26580,AT1G55370,AT1G67280,AT1G17850	16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0.95	203	11	32	AT2G42220,AT1G29920,AT2G42975,AT4G13010,AT1G07510,AT1G15820,AT1G50250,AT4G38380,AT5G16660,AT2G43010,AT5G12470	16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.95	204	5	3	AT1G67700,AT1G80380,AT2G30695,AT1G03160,AT1G14345	16,17,18
0.95	205	5	3	AT4G38100,AT1G67840,AT1G74880,AT1G50450,AT2G21530	16,17,18
0.95	206	15	32	AT1G29920,AT3G55330,AT2G24020,AT4G20820,AT1G07510,AT1G15820,AT3G22690,AT5G52970,AT2G40760,AT3G57680,AT5G12470,AT4G35770,AT2G43010,AT3G24590,AT1G06690	16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.95	207	6	32	AT5G19500,AT1G22020,AT3G58010,AT4G38380,AT5G16150,AT1G50460	16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.95	208	5	27	AT3G47060,AT2G26800,AT4G37925,AT4G23890,AT1G14150	16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0.95	209	6	20	AT5G59250,AT1G22020,AT3G58010,AT4G39460,AT3G25480,AT5G16660	16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.95	210	5	12	AT5G39830,AT1G72640,AT5G03455,AT4G18370,AT4G24750	16,17,18,19,20,21,22,23,24,25,26,27
0.95	211	7	32	AT4G16155,AT3G28850,AT1G75690,AT1G22020,AT1G51350,AT5G59250,AT1G22450	16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.95	212	5	18	AT4G27700,AT1G22020,AT5G59250,AT4G16155,AT1G22450	16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
