threshold	term	GeneSize	WindowSize	key	value
1.0	183	5	10	AT2G20260,AT2G29500,AT1G02560,AT1G03160,AT1G14345	44,45,46,47,48,49,50,51,52,53
1.0	184	7	10	AT1G15140,AT4G13010,AT2G24020,AT4G38380,AT5G16150,AT5G19500,AT5G16660	44,45,46,47,48,49,50,51,52,53
1.0	185	7	10	AT1G74710,AT2G24020,AT1G07510,AT1G15820,AT4G38380,AT5G52970,AT1G15140	44,45,46,47,48,49,50,51,52,53
1.0	186	6	10	AT1G29920,AT4G35770,AT4G13670,AT3G22690,AT2G40760,AT1G06690	44,45,46,47,48,49,50,51,52,53
1.0	187	5	4	AT1G74070,AT4G38100,AT1G54790,AT1G03850,AT2G01140	44,45,46,47
1.0	188	6	4	AT1G10170,AT4G24750,AT4G01050,AT4G39460,AT1G72640,AT5G03455	44,45,46,47
1.0	189	5	10	AT5G21430,AT1G50460,AT3G46780,AT4G16155,AT4G13010	44,45,46,47,48,49,50,51,52,53
1.0	190	5	10	AT5G52970,AT5G16660,AT1G15140,AT4G38380,AT2G24020	44,45,46,47,48,49,50,51,52,53
1.0	191	5	5	AT1G67700,AT2G44990,AT2G29500,AT1G02560,AT2G20260	44,45,46,47,48
1.0	192	7	10	AT2G30950,AT1G66670,AT1G54050,AT5G03455,AT2G27290,AT1G72640,AT5G15250	44,45,46,47,48,49,50,51,52,53
1.0	193	6	4	AT2G17630,AT2G37660,AT5G19370,AT1G12250,AT1G80030,AT5G01500	44,45,46,47
1.0	194	5	4	AT4G04020,AT1G76760,AT3G01440,AT5G42070,AT1G14150	44,45,46,47
1.0	195	6	6	AT1G29920,AT1G10170,AT4G24750,AT3G15110,AT3G22690,AT1G06690	44,45,46,47,48,49
1.0	196	7	3	AT2G20260,AT1G03160,AT3G08920,AT1G67700,AT2G44990,AT1G16880,AT1G02560	44,45,46
1.0	197	6	10	AT1G29920,AT4G35770,AT4G13670,AT3G22690,AT1G06690,AT1G17850	44,45,46,47,48,49,50,51,52,53
1.0	198	5	10	AT2G17630,AT1G80030,AT1G12250,AT5G19370,AT2G40100	44,45,46,47,48,49,50,51,52,53
