threshold	term	GeneSize	WindowSize	key	value
1.0	183	7	13	AT1G15140,AT4G13010,AT2G24020,AT4G38380,AT5G16150,AT5G19500,AT5G16660	41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	184	5	7	AT2G26800,AT4G04020,AT3G01440,AT5G42070,AT1G14150	41,42,43,44,45,46,47
1.0	185	5	13	AT5G16150,AT2G35040,AT3G58010,AT5G16660,AT2G24020	41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	186	6	13	AT3G55330,AT4G35770,AT5G13120,AT1G67280,AT2G27290,AT1G17850	41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	187	6	4	AT1G21750,AT2G37400,AT1G74070,AT4G38100,AT1G65260,AT2G01140	41,42,43,44
1.0	188	8	13	AT5G39830,AT2G30950,AT5G20140,AT1G66670,AT1G54050,AT5G03455,AT1G72640,AT5G15250	41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	189	5	5	AT2G01140,AT1G74070,AT4G38100,AT1G05385,AT1G54790	41,42,43,44,45
1.0	190	6	7	AT2G17630,AT2G37660,AT5G19370,AT1G12250,AT1G80030,AT5G01500	41,42,43,44,45,46,47
1.0	191	6	13	AT1G74710,AT2G20270,AT5G52970,AT1G07510,AT2G24020,AT1G15820	41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	192	5	8	AT1G67700,AT2G44990,AT2G29500,AT1G02560,AT2G20260	41,42,43,44,45,46,47,48
1.0	193	5	4	AT4G01050,AT1G66670,AT1G31180,AT1G54050,AT1G14590	41,42,43,44
1.0	194	5	13	AT1G75690,AT1G51350,AT5G59250,AT4G16155,AT3G28850	41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	195	7	13	AT1G74710,AT2G24020,AT1G07510,AT1G15820,AT4G38380,AT5G52970,AT1G15140	41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	196	5	13	AT1G75690,AT1G51350,AT3G46780,AT5G59250,AT3G28850	41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	197	5	8	AT5G21430,AT2G42220,AT2G35040,AT2G22360,AT1G52220	41,42,43,44,45,46,47,48
1.0	198	5	7	AT2G42220,AT1G50460,AT5G16150,AT2G22360,AT1G52220	41,42,43,44,45,46,47
1.0	199	5	2	AT2G17630,AT1G80030,AT1G12250,AT2G20260,AT5G01500	41,42
1.0	200	5	4	AT2G17630,AT2G44990,AT1G02560,AT5G01500,AT2G20260	41,42,43,44
1.0	201	8	2	AT2G17630,AT2G30695,AT2G20260,AT1G02560,AT1G80030,AT1G16880,AT5G01500,AT2G44990	41,42
1.0	202	11	13	AT4G13670,AT1G74710,AT2G20270,AT1G07510,AT4G20820,AT5G52970,AT1G15820,AT2G40760,AT3G57680,AT2G43010,AT5G12470	41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	203	5	7	AT2G42220,AT1G50460,AT3G46780,AT2G22360,AT5G16150	41,42,43,44,45,46,47
1.0	204	6	7	AT2G42220,AT5G19500,AT4G13010,AT4G38380,AT5G16150,AT1G50460	41,42,43,44,45,46,47
1.0	205	5	13	AT4G35770,AT1G29920,AT1G17850,AT3G22690,AT1G06690	41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	206	5	4	AT2G17630,AT1G80030,AT2G30695,AT2G37660,AT5G01500	41,42,43,44
1.0	207	5	4	AT1G67840,AT4G19830,AT1G74880,AT1G50450,AT2G21530	41,42,43,44
1.0	208	5	6	AT4G37925,AT2G40100,AT1G76760,AT3G01440,AT1G14150	41,42,43,44,45,46
0.95	209	17	13	AT5G19500,AT5G59250,AT2G35040,AT4G16155,AT4G13010,AT1G52220,AT1G75690,AT1G22020,AT3G28850,AT3G58010,AT4G38380,AT2G22360,AT5G16150,AT1G51350,AT3G46780,AT5G21430,AT1G50460	41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	210	5	7	AT2G37400,AT1G74070,AT1G54790,AT1G03850,AT2G01140	41,42,43,44,45,46,47
0.95	211	17	13	AT5G39830,AT2G30950,AT5G20140,AT4G31560,AT3G55330,AT1G66670,AT3G47060,AT5G13120,AT3G10470,AT1G54050,AT1G18730,AT1G67280,AT3G26580,AT2G27290,AT1G72640,AT5G03455,AT5G15250	41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	212	15	13	AT5G39830,AT2G30950,AT5G20140,AT4G31560,AT1G66670,AT3G47060,AT3G10470,AT1G54050,AT1G18730,AT1G54580,AT3G26580,AT2G27290,AT1G72640,AT5G03455,AT5G15250	41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	213	18	13	AT4G13670,AT1G15140,AT4G13010,AT2G24020,AT1G07510,AT3G58010,AT3G60370,AT1G52220,AT1G15820,AT4G38380,AT5G52970,AT5G16150,AT5G19500,AT2G35040,AT5G21430,AT5G16660,AT2G43010,AT5G12470	41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	214	21	13	AT5G20140,AT2G30950,AT1G72640,AT4G39460,AT5G15250,AT3G55330,AT1G66670,AT5G39830,AT3G10470,AT5G03455,AT1G42960,AT1G54050,AT3G22690,AT1G18730,AT1G67280,AT3G26580,AT5G13120,AT2G27290,AT1G06690,AT4G35770,AT1G17850	41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	215	17	13	AT5G39830,AT2G30950,AT5G20140,AT5G15250,AT4G31560,AT1G66670,AT3G47060,AT3G10470,AT1G54050,AT1G14150,AT1G18730,AT1G54580,AT4G18370,AT3G26580,AT1G72640,AT5G03455,AT2G26800	41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	216	25	13	AT4G13670,AT1G07510,AT4G20820,AT1G42960,AT2G43010,AT1G74710,AT2G20270,AT4G35770,AT3G60370,AT5G52970,AT3G22690,AT2G40760,AT4G39460,AT2G27290,AT1G17850,AT1G29920,AT1G15820,AT1G67280,AT5G12470,AT1G06690,AT1G55370,AT3G55330,AT5G13120,AT3G57680,AT3G15110	41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	217	19	13	AT1G15140,AT4G13010,AT2G20270,AT1G52220,AT2G24020,AT3G60370,AT1G07510,AT1G15820,AT4G38380,AT5G52970,AT5G16150,AT5G19500,AT2G35040,AT4G20820,AT5G21430,AT5G16660,AT3G58010,AT1G50460,AT2G43010	41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	218	17	13	AT1G15140,AT4G13010,AT1G52220,AT2G24020,AT1G07510,AT1G15820,AT4G38380,AT2G22360,AT5G52970,AT5G16150,AT5G19500,AT2G35040,AT3G46780,AT5G21430,AT5G16660,AT3G58010,AT1G50460	41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	219	23	13	AT4G13670,AT1G07510,AT4G20820,AT2G35040,AT2G43010,AT1G74710,AT2G20270,AT3G60370,AT5G52970,AT3G58010,AT4G38380,AT2G40760,AT5G21430,AT5G19500,AT4G13010,AT1G15820,AT5G12470,AT1G15140,AT1G55370,AT2G24020,AT5G16150,AT5G16660,AT3G57680	41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	220	5	8	AT1G78915,AT1G74070,AT1G16790,AT2G37400,AT4G38100	41,42,43,44,45,46,47,48
0.95	221	9	13	AT2G17630,AT5G19370,AT2G37660,AT1G67700,AT1G12250,AT1G02560,AT1G80030,AT5G01500,AT2G44990	41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	222	5	5	AT1G67840,AT4G19830,AT1G74880,AT1G50450,AT2G21530	41,42,43,44,45
0.95	223	8	13	AT2G17630,AT2G40100,AT2G37660,AT1G14150,AT5G19370,AT1G12250,AT1G80030,AT2G26800	41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	224	18	13	AT1G29920,AT1G72640,AT5G15250,AT3G55330,AT1G66670,AT4G35770,AT1G42960,AT1G54050,AT3G22690,AT2G40760,AT4G39460,AT1G67280,AT3G15110,AT5G13120,AT2G27290,AT1G06690,AT5G03455,AT1G17850	41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	225	9	13	AT2G40100,AT2G37660,AT5G19370,AT1G12250,AT4G04020,AT5G42070,AT1G80030,AT1G14150,AT2G26800	41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	226	7	13	AT2G17630,AT2G29500,AT2G20260,AT1G03160,AT1G67700,AT1G02560,AT2G44990	41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	227	20	13	AT5G39830,AT2G30950,AT5G20140,AT4G04020,AT5G15250,AT4G31560,AT1G66670,AT3G47060,AT5G42070,AT3G10470,AT1G54050,AT1G14150,AT2G40100,AT1G18730,AT1G54580,AT4G18370,AT3G26580,AT1G72640,AT5G03455,AT2G26800	41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	228	32	13	AT4G13670,AT3G46780,AT1G07510,AT4G20820,AT4G38380,AT5G19500,AT2G43010,AT1G74710,AT4G16155,AT2G20270,AT3G60370,AT5G52970,AT3G58010,AT1G51350,AT2G40760,AT5G21430,AT1G50460,AT1G29920,AT2G35040,AT4G13010,AT3G28850,AT1G22020,AT1G15820,AT2G22360,AT5G12470,AT1G15140,AT1G55370,AT2G24020,AT1G52220,AT5G16150,AT5G16660,AT3G57680	41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	229	34	13	AT4G13670,AT1G07510,AT4G20820,AT1G42960,AT5G19500,AT2G43010,AT1G74710,AT2G20270,AT4G35770,AT3G60370,AT5G52970,AT3G58010,AT4G38380,AT3G22690,AT2G40760,AT5G21430,AT2G27290,AT1G17850,AT1G29920,AT2G35040,AT4G13010,AT1G15820,AT1G67280,AT5G12470,AT1G06690,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT5G13120,AT5G16150,AT5G16660,AT3G57680,AT3G15110	41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	230	34	13	AT4G13670,AT5G13120,AT1G07510,AT4G20820,AT1G42960,AT5G19500,AT2G43010,AT1G74710,AT2G20270,AT4G35770,AT3G60370,AT5G52970,AT3G58010,AT4G38380,AT3G22690,AT2G40760,AT2G27290,AT1G17850,AT1G29920,AT2G35040,AT4G13010,AT1G15820,AT1G67280,AT5G12470,AT1G06690,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT1G52220,AT5G16150,AT5G16660,AT3G57680,AT3G15110	41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	231	21	13	AT5G39830,AT2G30950,AT5G20140,AT4G04020,AT5G15250,AT4G31560,AT1G66670,AT3G47060,AT5G13120,AT3G10470,AT1G54050,AT1G14150,AT4G18370,AT1G18730,AT1G54580,AT1G67280,AT3G26580,AT2G27290,AT1G72640,AT5G03455,AT2G26800	41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	232	5	10	AT1G78915,AT1G21750,AT1G16790,AT2G37400,AT1G65260	41,42,43,44,45,46,47,48,49,50
0.9	233	5	9	AT2G18790,AT1G80380,AT4G33010,AT5G42270,AT2G29180	41,42,43,44,45,46,47,48,49
0.9	234	30	13	AT3G10470,AT5G13120,AT4G31560,AT1G42960,AT5G39830,AT1G74710,AT2G20270,AT1G66670,AT1G54050,AT3G22690,AT2G40760,AT4G39460,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT5G15250,AT1G18730,AT1G67280,AT3G26580,AT4G13670,AT1G06690,AT2G30950,AT5G20140,AT3G55330,AT3G47060,AT4G35770,AT5G03455,AT3G57680,AT3G15110	41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	235	28	13	AT3G10470,AT5G13120,AT4G31560,AT1G42960,AT1G14150,AT1G54580,AT5G39830,AT1G66670,AT1G54050,AT3G22690,AT4G39460,AT2G27290,AT1G72640,AT1G17850,AT5G15250,AT4G18370,AT1G18730,AT1G67280,AT3G26580,AT1G06690,AT2G30950,AT5G20140,AT3G55330,AT3G47060,AT4G35770,AT5G03455,AT3G15110,AT2G26800	41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	236	34	13	AT4G13670,AT5G13120,AT1G07510,AT4G20820,AT1G42960,AT2G43010,AT5G39830,AT1G74710,AT2G20270,AT1G66670,AT3G60370,AT5G52970,AT1G54050,AT3G22690,AT2G40760,AT4G39460,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT1G15820,AT5G03455,AT1G67280,AT3G26580,AT5G12470,AT1G06690,AT2G30950,AT5G20140,AT1G55370,AT3G55330,AT4G35770,AT5G15250,AT3G57680,AT3G15110	41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	237	32	13	AT4G13670,AT3G46780,AT1G07510,AT1G75690,AT5G19500,AT2G43010,AT1G74710,AT4G16155,AT2G20270,AT3G60370,AT5G52970,AT3G58010,AT4G38380,AT1G51350,AT5G59250,AT4G20820,AT5G21430,AT1G50460,AT2G35040,AT4G13010,AT3G28850,AT1G22020,AT1G15820,AT2G22360,AT5G12470,AT1G15140,AT1G55370,AT2G24020,AT1G52220,AT5G16150,AT5G16660,AT3G57680	41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	238	28	13	AT3G10470,AT5G13120,AT4G31560,AT1G42960,AT1G54580,AT5G39830,AT1G66670,AT1G54050,AT3G22690,AT2G40760,AT4G39460,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT5G15250,AT4G18370,AT1G18730,AT1G67280,AT3G26580,AT1G06690,AT2G30950,AT5G20140,AT3G55330,AT3G47060,AT4G35770,AT5G03455,AT3G15110	41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	239	8	8	AT1G20810,AT2G37400,AT1G74070,AT1G16790,AT1G78915,AT1G54790,AT2G01140,AT1G03850	41,42,43,44,45,46,47,48
0.85	240	40	13	AT3G10470,AT5G13120,AT4G31560,AT1G07510,AT1G42960,AT1G54580,AT2G43010,AT5G39830,AT1G74710,AT2G20270,AT1G66670,AT3G60370,AT5G52970,AT1G54050,AT3G22690,AT2G40760,AT4G39460,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT5G15250,AT1G15820,AT4G18370,AT1G18730,AT1G67280,AT3G26580,AT4G13670,AT5G12470,AT1G06690,AT2G30950,AT5G20140,AT1G55370,AT3G55330,AT3G47060,AT4G35770,AT5G03455,AT3G57680,AT3G15110,AT2G26800	41,42,43,44,45,46,47,48,49,50,51,52,53
0.85	241	39	13	AT4G13670,AT3G46780,AT1G07510,AT3G58010,AT1G42960,AT5G19500,AT5G13120,AT2G43010,AT1G74710,AT2G20270,AT4G35770,AT3G60370,AT5G52970,AT1G50250,AT4G38380,AT3G22690,AT2G40760,AT4G39460,AT4G20820,AT5G21430,AT2G27290,AT1G50460,AT1G17850,AT1G29920,AT2G35040,AT4G13010,AT1G15820,AT1G67280,AT5G12470,AT1G06690,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT1G52220,AT5G16150,AT5G16660,AT3G57680,AT3G15110	41,42,43,44,45,46,47,48,49,50,51,52,53
0.85	242	6	12	AT1G20810,AT2G37400,AT1G21750,AT1G16790,AT1G78915,AT1G65260	41,42,43,44,45,46,47,48,49,50,51,52
