threshold	term	GeneSize	WindowSize	key	value
1.0	183	5	3	AT5G16150,AT3G25480,AT1G50460,AT3G46780,AT5G19500	30,31,32
1.0	184	5	13	AT4G23890,AT2G40100,AT2G26800,AT3G01440,AT1G14150	30,31,32,33,34,35,36,37,38,39,40,41,42
1.0	185	5	7	AT3G47060,AT5G62720,AT4G37925,AT4G23890,AT1G14150	30,31,32,33,34,35,36
1.0	186	7	20	AT3G10130,AT3G55330,AT4G35770,AT4G24750,AT2G40760,AT3G22690,AT1G06690	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
1.0	187	5	24	AT1G75690,AT1G51350,AT5G59250,AT4G16155,AT3G28850	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	188	5	24	AT5G16660,AT1G15140,AT4G38380,AT4G13010,AT2G24020	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	189	5	24	AT5G52970,AT2G24020,AT1G15820,AT2G20270,AT1G07510	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
1.0	190	6	14	AT3G10130,AT1G10170,AT4G24750,AT1G67280,AT2G27290,AT4G01900	30,31,32,33,34,35,36,37,38,39,40,41,42,43
1.0	191	5	4	AT1G67840,AT4G19830,AT2G21530,AT1G50450,AT4G38100	30,31,32,33
1.0	192	5	16	AT5G39830,AT5G03455,AT1G54580,AT4G31560,AT1G14590	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
1.0	193	5	5	AT5G52780,AT2G01918,AT5G15250,AT2G30950,AT3G01440	30,31,32,33,34
1.0	194	5	21	AT5G52970,AT2G42975,AT2G24020,AT1G15820,AT1G07510	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1.0	195	5	5	AT5G52780,AT2G01918,AT5G15250,AT2G30950,AT5G02160	30,31,32,33,34
1.0	196	5	3	AT5G16150,AT3G25480,AT1G50460,AT2G35040,AT5G19500	30,31,32
1.0	197	6	10	AT3G28850,AT1G22020,AT1G51350,AT3G25480,AT5G59250,AT3G15840	30,31,32,33,34,35,36,37,38,39
1.0	198	5	12	AT2G27290,AT3G10130,AT1G67280,AT4G01900,AT3G26580	30,31,32,33,34,35,36,37,38,39,40,41
0.95	199	17	24	AT4G13670,AT1G15140,AT4G13010,AT2G24020,AT3G58010,AT3G60370,AT1G07510,AT1G15820,AT4G38380,AT5G52970,AT5G16150,AT5G19500,AT2G35040,AT5G21430,AT5G16660,AT2G43010,AT5G12470	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	200	5	21	AT2G40100,AT2G26800,AT1G76760,AT3G01440,AT1G14150	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0.95	201	5	2	AT4G39960,AT5G20140,AT4G18370,AT3G15110,AT1G14590	30,31
0.95	202	5	21	AT5G19370,AT1G12250,AT1G76760,AT2G40100,AT3G01440	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0.95	203	5	24	AT2G27290,AT2G40760,AT4G35770,AT1G67280,AT1G17850	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	204	10	24	AT1G74710,AT1G55370,AT3G55330,AT2G20270,AT4G35770,AT4G20820,AT3G22690,AT2G40760,AT3G57680,AT1G06690	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	205	19	24	AT4G13670,AT1G15140,AT1G55370,AT4G13010,AT2G20270,AT1G07510,AT4G20820,AT3G60370,AT2G24020,AT1G15820,AT4G38380,AT3G22690,AT5G52970,AT2G40760,AT1G74710,AT3G57680,AT5G16660,AT2G43010,AT5G12470	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	206	9	24	AT5G39830,AT3G10470,AT4G31560,AT1G66670,AT5G13120,AT1G54050,AT5G03455,AT2G27290,AT1G17850	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	207	5	23	AT3G47060,AT2G30950,AT5G15250,AT3G01440,AT2G26800	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0.95	208	7	24	AT3G46780,AT4G16155,AT3G28850,AT1G75690,AT1G22020,AT1G51350,AT5G59250	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	209	5	16	AT1G67840,AT4G19830,AT1G74880,AT1G50450,AT2G21530	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0.95	210	18	24	AT4G13670,AT1G15140,AT4G13010,AT2G20270,AT2G24020,AT4G20820,AT3G60370,AT1G07510,AT1G15820,AT4G38380,AT3G22690,AT5G52970,AT5G16150,AT2G35040,AT3G57680,AT5G16660,AT2G43010,AT5G12470	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	211	17	24	AT4G13670,AT1G15140,AT4G13010,AT2G20270,AT2G24020,AT4G20820,AT1G07510,AT1G15820,AT4G38380,AT3G22690,AT5G52970,AT5G16150,AT2G40760,AT5G16660,AT3G57680,AT2G43010,AT5G12470	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	212	6	23	AT1G14150,AT5G19370,AT2G40100,AT3G01440,AT4G37925,AT2G26800	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
0.95	213	5	18	AT2G17630,AT2G44990,AT2G37660,AT1G02560,AT2G20260	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0.95	214	7	24	AT3G55330,AT4G35770,AT3G22690,AT2G40760,AT1G67280,AT2G27290,AT1G06690	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.95	215	9	24	AT5G59250,AT3G46780,AT4G16155,AT3G28850,AT1G22020,AT5G16150,AT1G51350,AT5G19500,AT1G50460	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	216	5	9	AT1G67700,AT1G03090,AT1G16880,AT2G30695,AT1G03160	30,31,32,33,34,35,36,37,38
0.9	217	5	13	AT5G52780,AT2G01918,AT5G15250,AT5G02160,AT4G04020	30,31,32,33,34,35,36,37,38,39,40,41,42
0.9	218	6	24	AT2G17630,AT2G29500,AT2G20260,AT2G37660,AT2G44990,AT1G02560	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	219	27	24	AT4G13670,AT1G07510,AT4G20820,AT2G43010,AT1G74710,AT2G20270,AT4G35770,AT3G60370,AT5G52970,AT3G58010,AT4G38380,AT3G22690,AT2G40760,AT1G29920,AT2G35040,AT4G13010,AT1G15820,AT1G67280,AT5G12470,AT1G06690,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT5G16150,AT5G16660,AT3G57680	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	220	8	24	AT3G47060,AT1G12250,AT2G37660,AT5G19370,AT2G40100,AT5G15250,AT1G14150,AT2G26800	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	221	28	24	AT4G13670,AT3G46780,AT1G07510,AT4G20820,AT5G19500,AT2G43010,AT4G16155,AT2G20270,AT3G60370,AT5G52970,AT3G58010,AT4G38380,AT1G51350,AT5G21430,AT1G50460,AT1G29920,AT2G35040,AT4G13010,AT1G22020,AT1G15820,AT2G22360,AT5G12470,AT1G15140,AT2G24020,AT1G52220,AT5G16150,AT5G16660,AT3G57680	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	222	5	24	AT5G19370,AT1G80030,AT1G12250,AT5G15250,AT2G40100	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	223	16	24	AT1G72640,AT1G55370,AT3G55330,AT1G66670,AT4G35770,AT1G54050,AT3G22690,AT2G40760,AT1G74710,AT1G67280,AT3G26580,AT5G13120,AT2G27290,AT1G06690,AT5G03455,AT1G17850	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	224	27	24	AT4G13670,AT3G46780,AT1G07510,AT4G20820,AT5G19500,AT2G43010,AT2G20270,AT3G60370,AT5G52970,AT3G58010,AT4G38380,AT3G22690,AT1G51350,AT5G21430,AT1G50460,AT1G29920,AT2G35040,AT4G13010,AT1G15820,AT2G22360,AT5G12470,AT1G15140,AT2G24020,AT1G52220,AT5G16150,AT5G16660,AT3G57680	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	225	28	24	AT4G13670,AT1G07510,AT4G20820,AT5G19500,AT2G43010,AT1G74710,AT2G20270,AT4G35770,AT3G60370,AT5G52970,AT3G58010,AT4G38380,AT3G22690,AT2G40760,AT1G29920,AT2G35040,AT4G13010,AT1G15820,AT5G12470,AT1G06690,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT1G52220,AT5G16150,AT5G16660,AT3G57680	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	226	5	24	AT1G80030,AT1G12250,AT5G15250,AT5G20140,AT4G04020	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0.9	227	5	20	AT1G67840,AT4G19830,AT1G74880,AT1G50450,AT2G21530	30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
