threshold	term	GeneSize	WindowSize	key	value
1.0	183	5	9	AT2G20260,AT2G29500,AT1G02560,AT1G03160,AT1G14345	45,46,47,48,49,50,51,52,53
1.0	184	8	9	AT2G30950,AT1G66670,AT1G54050,AT4G39460,AT2G27290,AT1G72640,AT5G03455,AT5G15250	45,46,47,48,49,50,51,52,53
1.0	185	19	9	AT4G13670,AT1G15140,AT1G55370,AT2G20270,AT1G52220,AT3G58010,AT3G60370,AT1G07510,AT1G15820,AT4G38380,AT2G35040,AT5G52970,AT5G16150,AT2G40760,AT1G74710,AT3G57680,AT3G15110,AT5G16660,AT5G12470	45,46,47,48,49,50,51,52,53
1.0	186	8	9	AT1G29920,AT3G55330,AT4G35770,AT5G13120,AT2G30950,AT1G67280,AT2G27290,AT1G17850	45,46,47,48,49,50,51,52,53
1.0	187	5	9	AT2G17630,AT1G80030,AT1G12250,AT5G42070,AT5G19370	45,46,47,48,49,50,51,52,53
1.0	188	5	3	AT2G17630,AT1G80030,AT2G37660,AT5G01500,AT2G44990	45,46,47
1.0	189	11	9	AT1G29920,AT3G55330,AT4G35770,AT5G13120,AT4G13670,AT2G40760,AT3G57680,AT1G67280,AT2G27290,AT5G12470,AT1G17850	45,46,47,48,49,50,51,52,53
1.0	190	6	3	AT2G17630,AT2G37660,AT5G19370,AT1G12250,AT1G80030,AT5G01500	45,46,47
1.0	191	5	3	AT4G04020,AT1G76760,AT3G01440,AT5G42070,AT1G14150	45,46,47
1.0	192	5	9	AT2G26800,AT4G04020,AT4G31560,AT4G18370,AT1G14150	45,46,47,48,49,50,51,52,53
1.0	193	5	4	AT1G67700,AT2G44990,AT2G29500,AT1G02560,AT2G20260	45,46,47,48
1.0	194	13	9	AT1G29920,AT1G74710,AT2G20270,AT4G20820,AT1G15820,AT4G13670,AT3G22690,AT2G40760,AT3G57680,AT3G15110,AT2G43010,AT5G12470,AT1G06690	45,46,47,48,49,50,51,52,53
1.0	195	5	9	AT3G47060,AT1G54580,AT4G31560,AT4G18370,AT2G26800	45,46,47,48,49,50,51,52,53
1.0	196	9	9	AT2G30950,AT3G55330,AT5G13120,AT1G54050,AT4G39460,AT1G67280,AT2G27290,AT1G72640,AT5G03455	45,46,47,48,49,50,51,52,53
1.0	197	9	9	AT1G15140,AT4G13010,AT2G24020,AT1G52220,AT4G38380,AT5G16150,AT5G19500,AT2G35040,AT5G16660	45,46,47,48,49,50,51,52,53
1.0	198	5	6	AT1G78915,AT1G20810,AT1G16790,AT1G54500,AT2G37400	45,46,47,48,49,50
1.0	199	8	9	AT5G39830,AT2G30950,AT5G20140,AT1G66670,AT1G54050,AT5G03455,AT1G72640,AT5G15250	45,46,47,48,49,50,51,52,53
1.0	200	6	3	AT1G74070,AT4G39730,AT1G54790,AT4G38100,AT2G01140,AT1G03850	45,46,47
1.0	201	7	9	AT5G19500,AT4G16155,AT4G13010,AT2G24020,AT4G38380,AT5G16150,AT5G21430	45,46,47,48,49,50,51,52,53
0.95	202	34	9	AT4G13670,AT5G13120,AT1G07510,AT4G20820,AT1G42960,AT2G43010,AT1G74710,AT2G20270,AT4G35770,AT3G60370,AT5G52970,AT3G58010,AT4G38380,AT3G22690,AT2G40760,AT4G39460,AT2G27290,AT1G17850,AT1G29920,AT2G35040,AT1G15820,AT5G03455,AT1G67280,AT5G12470,AT1G06690,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT1G52220,AT5G16150,AT5G16660,AT3G57680,AT3G15110	45,46,47,48,49,50,51,52,53
0.95	203	10	9	AT2G17630,AT5G19370,AT2G40100,AT2G37660,AT1G67700,AT1G12250,AT1G02560,AT1G80030,AT5G01500,AT2G44990	45,46,47,48,49,50,51,52,53
0.95	204	14	9	AT5G39830,AT3G10470,AT5G15250,AT4G31560,AT1G66670,AT3G47060,AT1G54050,AT1G14150,AT1G18730,AT1G54580,AT4G18370,AT3G26580,AT4G04020,AT2G26800	45,46,47,48,49,50,51,52,53
0.95	205	10	9	AT2G17630,AT5G19370,AT2G40100,AT2G37660,AT1G67700,AT1G12250,AT5G42070,AT2G44990,AT1G80030,AT5G01500	45,46,47,48,49,50,51,52,53
0.95	206	5	7	AT3G53560,AT2G01140,AT1G05385,AT1G03850,AT1G54790	45,46,47,48,49,50,51
0.95	207	33	9	AT4G13670,AT5G13120,AT1G07510,AT4G20820,AT5G19500,AT2G43010,AT1G74710,AT2G20270,AT4G35770,AT3G60370,AT5G52970,AT3G58010,AT4G38380,AT3G22690,AT2G40760,AT2G27290,AT1G17850,AT1G29920,AT2G35040,AT4G13010,AT1G15820,AT1G67280,AT5G12470,AT1G06690,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT1G52220,AT5G16150,AT5G16660,AT3G57680,AT3G15110	45,46,47,48,49,50,51,52,53
0.95	208	17	9	AT5G39830,AT2G30950,AT5G20140,AT5G15250,AT4G31560,AT1G66670,AT3G47060,AT3G10470,AT1G54050,AT1G14150,AT1G18730,AT1G54580,AT4G18370,AT3G26580,AT1G72640,AT5G03455,AT2G26800	45,46,47,48,49,50,51,52,53
0.95	209	11	9	AT2G17630,AT2G40100,AT2G37660,AT4G18370,AT1G14150,AT5G19370,AT1G12250,AT5G42070,AT1G80030,AT4G04020,AT2G26800	45,46,47,48,49,50,51,52,53
0.95	210	5	8	AT1G03090,AT1G67840,AT1G74880,AT1G50450,AT2G21530	45,46,47,48,49,50,51,52
0.95	211	5	3	AT2G18790,AT1G80380,AT4G33010,AT5G42270,AT2G29180	45,46,47
0.95	212	5	4	AT1G21750,AT1G03090,AT1G54500,AT4G19830,AT1G65260	45,46,47,48
0.95	213	7	6	AT1G20810,AT2G37400,AT1G21750,AT1G16790,AT1G54500,AT1G78915,AT1G65260	45,46,47,48,49,50
0.95	214	26	9	AT4G13670,AT1G07510,AT4G20820,AT1G42960,AT2G43010,AT1G74710,AT2G20270,AT4G35770,AT5G52970,AT3G22690,AT2G40760,AT4G39460,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT1G15820,AT5G03455,AT1G67280,AT5G12470,AT1G06690,AT2G30950,AT3G55330,AT5G13120,AT3G57680,AT3G15110	45,46,47,48,49,50,51,52,53
0.95	215	20	9	AT5G15250,AT2G30950,AT5G13120,AT4G39460,AT4G31560,AT3G55330,AT1G66670,AT3G47060,AT3G10470,AT1G42960,AT1G54050,AT1G18730,AT1G67280,AT3G26580,AT2G27290,AT5G20140,AT1G72640,AT5G39830,AT5G03455,AT1G17850	45,46,47,48,49,50,51,52,53
0.95	216	23	9	AT4G13670,AT5G13120,AT1G42960,AT1G74710,AT2G20270,AT1G66670,AT1G54050,AT3G22690,AT2G40760,AT4G39460,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT5G03455,AT1G67280,AT5G12470,AT1G06690,AT2G30950,AT3G55330,AT4G35770,AT3G57680,AT3G15110	45,46,47,48,49,50,51,52,53
0.9	217	25	9	AT3G10470,AT4G31560,AT1G42960,AT1G14150,AT1G54580,AT5G39830,AT1G66670,AT1G54050,AT4G39460,AT2G27290,AT1G72640,AT1G17850,AT5G15250,AT4G18370,AT1G18730,AT1G67280,AT3G26580,AT2G30950,AT5G20140,AT3G55330,AT3G47060,AT5G13120,AT4G04020,AT5G03455,AT2G26800	45,46,47,48,49,50,51,52,53
0.9	218	5	8	AT1G20810,AT1G03090,AT2G37400,AT1G65260,AT1G21750	45,46,47,48,49,50,51,52
0.9	219	42	9	AT4G13670,AT5G13120,AT1G07510,AT4G20820,AT1G42960,AT5G19500,AT2G43010,AT1G74710,AT2G20270,AT1G66670,AT3G60370,AT5G16660,AT3G58010,AT4G38380,AT1G54050,AT3G22690,AT2G40760,AT4G39460,AT5G21430,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT2G35040,AT4G13010,AT1G15820,AT5G03455,AT1G67280,AT5G12470,AT1G06690,AT2G30950,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT1G52220,AT5G52970,AT5G16150,AT5G15250,AT3G57680,AT3G15110,AT4G35770	45,46,47,48,49,50,51,52,53
0.9	220	5	5	AT2G18790,AT1G80380,AT4G33010,AT5G42270,AT2G29180	45,46,47,48,49
0.9	221	29	9	AT3G10470,AT5G13120,AT4G31560,AT1G42960,AT1G14150,AT1G54580,AT5G39830,AT1G66670,AT1G54050,AT3G22690,AT4G39460,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT5G15250,AT4G18370,AT1G18730,AT1G67280,AT3G26580,AT1G06690,AT2G30950,AT5G20140,AT3G55330,AT3G47060,AT4G35770,AT5G03455,AT3G15110,AT2G26800	45,46,47,48,49,50,51,52,53
0.9	222	18	9	AT2G17630,AT5G39830,AT3G10470,AT2G40100,AT4G31560,AT3G47060,AT5G42070,AT2G37660,AT4G18370,AT1G14150,AT5G19370,AT1G12250,AT1G18730,AT1G54580,AT3G26580,AT1G80030,AT4G04020,AT2G26800	45,46,47,48,49,50,51,52,53
0.9	223	5	4	AT2G21160,AT3G25480,AT5G62720,AT1G05385,AT1G30510	45,46,47,48
0.9	224	14	9	AT2G17630,AT5G19370,AT2G40100,AT4G31560,AT2G37660,AT4G18370,AT1G14150,AT1G67700,AT1G12250,AT5G42070,AT1G80030,AT4G04020,AT5G01500,AT2G26800	45,46,47,48,49,50,51,52,53
0.9	225	44	9	AT5G20140,AT4G13670,AT5G13120,AT1G07510,AT4G20820,AT1G42960,AT5G19500,AT2G43010,AT5G39830,AT1G74710,AT2G20270,AT1G66670,AT3G60370,AT5G16660,AT3G58010,AT4G38380,AT1G54050,AT3G22690,AT2G40760,AT4G39460,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT2G35040,AT4G13010,AT1G15820,AT5G03455,AT1G67280,AT3G26580,AT5G12470,AT1G06690,AT2G30950,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT1G52220,AT5G52970,AT5G16150,AT5G15250,AT3G57680,AT3G15110,AT4G35770	45,46,47,48,49,50,51,52,53
0.9	226	15	9	AT2G17630,AT5G19370,AT2G29500,AT2G20260,AT2G37660,AT1G14150,AT1G67700,AT2G40100,AT1G12250,AT5G42070,AT1G02560,AT1G80030,AT4G04020,AT5G01500,AT2G44990	45,46,47,48,49,50,51,52,53
0.9	227	16	9	AT2G17630,AT2G40100,AT4G31560,AT3G47060,AT2G37660,AT4G18370,AT1G14150,AT5G19370,AT1G12250,AT5G42070,AT1G54580,AT3G26580,AT1G80030,AT4G04020,AT5G01500,AT2G26800	45,46,47,48,49,50,51,52,53
0.9	228	5	8	AT3G15840,AT1G20810,AT2G37400,AT1G65260,AT1G21750	45,46,47,48,49,50,51,52
0.9	229	7	8	AT1G21750,AT1G50450,AT1G74880,AT1G03090,AT1G67840,AT2G21530,AT1G65260	45,46,47,48,49,50,51,52
0.9	230	43	9	AT4G13670,AT3G46780,AT1G07510,AT1G75690,AT4G38380,AT5G19500,AT5G13120,AT2G43010,AT1G74710,AT4G16155,AT2G20270,AT4G35770,AT3G60370,AT5G52970,AT3G58010,AT1G51350,AT3G22690,AT2G40760,AT5G59250,AT4G20820,AT5G21430,AT2G27290,AT1G50460,AT1G17850,AT1G29920,AT2G35040,AT4G13010,AT3G28850,AT1G15820,AT2G22360,AT1G67280,AT5G12470,AT1G06690,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT1G52220,AT1G51110,AT5G16150,AT5G16660,AT3G57680,AT3G15110	45,46,47,48,49,50,51,52,53
0.9	231	42	9	AT4G13670,AT3G46780,AT1G07510,AT4G20820,AT1G42960,AT5G19500,AT5G13120,AT2G43010,AT1G74710,AT2G20270,AT4G35770,AT3G60370,AT5G52970,AT3G58010,AT4G38380,AT3G22690,AT2G40760,AT4G39460,AT5G21430,AT2G27290,AT1G50460,AT1G17850,AT1G29920,AT2G35040,AT4G13010,AT1G15820,AT5G03455,AT1G67280,AT1G72640,AT5G12470,AT1G06690,AT2G30950,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT1G52220,AT1G51110,AT5G16150,AT5G16660,AT3G57680,AT3G15110	45,46,47,48,49,50,51,52,53
0.9	232	6	2	AT2G21160,AT1G79450,AT5G62720,AT2G41330,AT1G05385,AT1G30510	45,46
0.85	233	5	4	AT4G27700,AT5G53490,AT4G01900,AT1G23740,AT1G79230	45,46,47,48
0.85	234	27	9	AT2G17630,AT3G10470,AT4G31560,AT1G14150,AT1G12250,AT5G42070,AT1G54580,AT5G39830,AT1G66670,AT1G54050,AT2G40100,AT5G15250,AT1G80030,AT1G72640,AT2G37660,AT4G18370,AT1G67700,AT5G03455,AT3G26580,AT5G01500,AT5G19370,AT2G30950,AT5G20140,AT3G47060,AT4G04020,AT1G18730,AT2G26800	45,46,47,48,49,50,51,52,53
0.85	235	52	9	AT4G13670,AT3G46780,AT1G07510,AT1G75690,AT1G42960,AT4G38380,AT5G52970,AT5G19500,AT5G13120,AT2G43010,AT5G59250,AT1G74710,AT4G16155,AT2G20270,AT1G66670,AT3G60370,AT5G16660,AT3G58010,AT1G50460,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT4G20820,AT5G21430,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT2G35040,AT4G13010,AT3G28850,AT1G22020,AT1G15820,AT2G22360,AT5G03455,AT1G67280,AT5G12470,AT1G06690,AT2G30950,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT1G52220,AT2G40760,AT1G51110,AT5G16150,AT5G15250,AT3G57680,AT3G15110,AT4G35770	45,46,47,48,49,50,51,52,53
0.85	236	9	9	AT2G29500,AT2G20260,AT1G03160,AT3G08920,AT1G67700,AT1G02560,AT1G14345,AT5G01500,AT2G44990	45,46,47,48,49,50,51,52,53
0.85	237	9	9	AT2G29500,AT2G20260,AT1G03160,AT3G08920,AT1G80380,AT1G02560,AT1G14345,AT1G16880,AT5G42270	45,46,47,48,49,50,51,52,53
0.85	238	5	9	AT3G15840,AT1G20810,AT1G03090,AT2G37400,AT1G21750	45,46,47,48,49,50,51,52,53
0.85	239	5	3	AT3G15360,AT5G62720,AT2G41330,AT2G21160,AT1G79450	45,46,47
0.85	240	52	9	AT5G20140,AT4G13670,AT3G46780,AT1G07510,AT4G20820,AT1G42960,AT4G38380,AT5G52970,AT5G19500,AT5G13120,AT2G43010,AT5G39830,AT1G74710,AT4G16155,AT2G20270,AT1G66670,AT3G60370,AT5G16660,AT3G58010,AT1G50460,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT5G21430,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT2G35040,AT4G13010,AT3G28850,AT1G15820,AT2G22360,AT5G03455,AT1G67280,AT5G12470,AT1G06690,AT2G30950,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT1G52220,AT2G40760,AT1G51110,AT5G16150,AT5G15250,AT3G57680,AT3G15110,AT4G35770	45,46,47,48,49,50,51,52,53
0.85	241	30	9	AT2G17630,AT3G10470,AT4G31560,AT1G42960,AT1G14150,AT5G42070,AT1G54580,AT5G39830,AT1G66670,AT1G54050,AT2G40100,AT4G39460,AT2G27290,AT1G72640,AT1G17850,AT5G15250,AT2G37660,AT4G18370,AT5G19370,AT1G18730,AT1G67280,AT3G26580,AT2G30950,AT5G20140,AT3G55330,AT3G47060,AT5G13120,AT4G04020,AT5G03455,AT2G26800	45,46,47,48,49,50,51,52,53
0.85	242	27	9	AT2G17630,AT3G10470,AT4G31560,AT1G14150,AT1G12250,AT5G42070,AT1G54580,AT1G02560,AT5G39830,AT2G29500,AT1G66670,AT1G54050,AT2G40100,AT1G80030,AT2G37660,AT4G18370,AT1G67700,AT5G03455,AT3G26580,AT5G01500,AT5G19370,AT5G20140,AT3G47060,AT4G04020,AT5G15250,AT2G44990,AT2G26800	45,46,47,48,49,50,51,52,53
0.85	243	32	9	AT3G10470,AT5G13120,AT4G31560,AT1G42960,AT1G14150,AT5G42070,AT1G54580,AT5G39830,AT1G66670,AT1G54050,AT3G22690,AT2G40100,AT4G39460,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT5G15250,AT4G18370,AT1G18730,AT1G67280,AT3G26580,AT1G06690,AT2G30950,AT5G20140,AT3G55330,AT3G47060,AT4G35770,AT4G04020,AT5G03455,AT3G15110,AT2G26800	45,46,47,48,49,50,51,52,53
0.85	244	8	9	AT2G21160,AT1G79450,AT3G53560,AT1G54790,AT5G62720,AT1G05385,AT1G03850,AT1G30510	45,46,47,48,49,50,51,52,53
0.85	245	7	9	AT2G21160,AT3G53560,AT1G05385,AT1G54790,AT2G01140,AT1G03850,AT1G30510	45,46,47,48,49,50,51,52,53
0.85	246	5	9	AT1G78915,AT1G65260,AT1G16790,AT1G74880,AT1G50450	45,46,47,48,49,50,51,52,53
0.85	247	53	9	AT5G20140,AT3G10470,AT5G13120,AT5G53170,AT4G31560,AT1G07510,AT3G58010,AT1G42960,AT5G19500,AT1G54580,AT2G43010,AT5G39830,AT1G74710,AT2G20270,AT1G66670,AT3G60370,AT5G16660,AT1G50250,AT4G38380,AT1G54050,AT3G22690,AT2G40760,AT4G39460,AT4G20820,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT1G15820,AT4G18370,AT1G18730,AT1G67280,AT3G26580,AT4G13670,AT5G12470,AT1G06690,AT2G30950,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT3G47060,AT1G52220,AT5G52970,AT5G16150,AT5G03455,AT3G57680,AT3G15110,AT4G35770,AT2G26800	45,46,47,48,49,50,51,52,53
0.85	248	28	9	AT2G17630,AT3G10470,AT4G31560,AT1G42960,AT1G14150,AT1G12250,AT5G42070,AT1G54580,AT5G39830,AT1G66670,AT1G54050,AT2G40100,AT4G39460,AT2G27290,AT1G72640,AT5G15250,AT2G37660,AT4G18370,AT5G19370,AT1G18730,AT3G26580,AT1G80030,AT2G30950,AT5G20140,AT3G47060,AT4G04020,AT5G03455,AT2G26800	45,46,47,48,49,50,51,52,53
0.85	249	31	9	AT3G10470,AT5G13120,AT4G31560,AT1G42960,AT1G14150,AT1G54580,AT5G39830,AT1G66670,AT1G54050,AT3G22690,AT2G40100,AT4G39460,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT5G15250,AT4G18370,AT5G19370,AT1G18730,AT1G67280,AT3G26580,AT1G06690,AT2G30950,AT5G20140,AT3G55330,AT3G47060,AT4G35770,AT4G04020,AT5G03455,AT2G26800	45,46,47,48,49,50,51,52,53
0.8	250	62	9	AT5G20140,AT3G10470,AT3G46780,AT4G31560,AT1G07510,AT1G75690,AT3G58010,AT1G42960,AT4G38380,AT5G52970,AT5G19500,AT1G54580,AT5G13120,AT2G43010,AT2G42220,AT1G74710,AT4G16155,AT2G20270,AT1G66670,AT5G39830,AT3G60370,AT5G16660,AT1G50250,AT1G50460,AT1G54050,AT3G22690,AT1G51350,AT4G39460,AT5G59250,AT4G20820,AT5G21430,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT3G28850,AT1G22020,AT1G15820,AT2G22360,AT1G18730,AT1G67280,AT3G26580,AT4G13670,AT5G12470,AT1G06690,AT2G30950,AT1G15140,AT1G55370,AT3G55330,AT1G52220,AT3G47060,AT2G24020,AT2G40760,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT3G15110,AT4G35770	45,46,47,48,49,50,51,52,53
0.8	251	5	2	AT5G35170,AT5G53490,AT1G23740,AT1G31180,AT1G79230	45,46
0.8	252	9	9	AT1G30510,AT1G79450,AT3G53560,AT1G05385,AT1G54790,AT5G62720,AT2G01140,AT1G03850,AT2G21160	45,46,47,48,49,50,51,52,53
0.8	253	5	3	AT2G26360,AT3G17830,AT3G47450,AT4G25910,AT4G36810	45,46,47
0.8	254	13	9	AT2G17630,AT2G29500,AT2G20260,AT1G03160,AT5G08540,AT2G37660,AT1G67700,AT1G02560,AT1G14345,AT1G80030,AT1G56500,AT5G01500,AT2G44990	45,46,47,48,49,50,51,52,53
0.8	255	5	9	AT3G46610,AT1G79040,AT1G44575,AT3G56040,AT1G71500	45,46,47,48,49,50,51,52,53
0.8	256	60	9	AT4G38380,AT3G10470,AT3G46780,AT4G31560,AT1G07510,AT3G58010,AT1G42960,AT1G14150,AT5G52970,AT5G19500,AT1G54580,AT5G13120,AT2G43010,AT2G42220,AT1G74710,AT4G16155,AT2G20270,AT1G66670,AT3G60370,AT5G16660,AT1G50250,AT1G50460,AT1G54050,AT3G22690,AT4G18370,AT2G40760,AT4G39460,AT4G20820,AT5G21430,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT2G35040,AT5G15250,AT4G13010,AT5G39830,AT1G15820,AT2G22360,AT1G18730,AT1G67280,AT3G26580,AT5G20140,AT4G13670,AT5G12470,AT1G06690,AT2G30950,AT1G15140,AT1G55370,AT3G55330,AT1G52220,AT3G47060,AT2G24020,AT1G51110,AT5G16150,AT5G03455,AT3G57680,AT3G15110,AT4G35770,AT2G26800	45,46,47,48,49,50,51,52,53
0.8	257	5	9	AT3G15840,AT1G20810,AT3G25480,AT2G37400,AT4G38100	45,46,47,48,49,50,51,52,53
0.8	258	7	9	AT1G20810,AT2G37400,AT1G21750,AT1G03090,AT2G21530,AT4G38100,AT3G15840	45,46,47,48,49,50,51,52,53
0.8	259	38	9	AT2G17630,AT3G10470,AT5G13120,AT4G31560,AT3G26580,AT1G42960,AT1G14150,AT1G12250,AT5G42070,AT1G54580,AT5G39830,AT1G66670,AT1G54050,AT3G22690,AT2G40100,AT4G39460,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT5G15250,AT2G37660,AT4G18370,AT5G19370,AT1G18730,AT1G67280,AT1G80030,AT5G01500,AT1G06690,AT2G30950,AT5G20140,AT3G55330,AT3G47060,AT4G35770,AT4G04020,AT5G03455,AT2G44990,AT2G26800	45,46,47,48,49,50,51,52,53
0.8	260	16	9	AT2G17630,AT5G19370,AT2G29500,AT2G20260,AT1G03160,AT2G37660,AT4G04020,AT1G67700,AT2G40100,AT1G12250,AT5G42070,AT1G02560,AT1G14345,AT1G80030,AT5G01500,AT2G44990	45,46,47,48,49,50,51,52,53
0.8	261	5	2	AT3G26080,AT4G28025,AT2G21160,AT2G37230,AT3G15360	45,46
0.8	262	14	9	AT2G29500,AT2G20260,AT1G03160,AT2G44990,AT3G08920,AT1G67700,AT5G42270,AT2G18790,AT1G80380,AT1G02560,AT1G14345,AT1G16880,AT5G01500,AT2G29180	45,46,47,48,49,50,51,52,53
0.8	263	5	9	AT2G21160,AT5G62720,AT1G30510,AT2G37230,AT1G79450	45,46,47,48,49,50,51,52,53
0.8	264	5	6	AT2G26340,AT5G07020,AT3G21055,AT1G54780,AT5G01220	45,46,47,48,49,50
0.8	265	9	9	AT2G21160,AT3G53560,AT1G05385,AT1G54790,AT5G62720,AT4G39730,AT2G01140,AT1G03850,AT1G30510	45,46,47,48,49,50,51,52,53
0.8	266	38	9	AT2G17630,AT3G10470,AT5G13120,AT4G31560,AT3G26580,AT1G42960,AT1G14150,AT1G12250,AT5G42070,AT1G54580,AT1G02560,AT5G39830,AT2G29500,AT1G66670,AT1G54050,AT2G40100,AT4G39460,AT2G27290,AT1G72640,AT1G17850,AT5G15250,AT2G37660,AT4G18370,AT1G67700,AT1G18730,AT1G67280,AT1G80030,AT5G01500,AT5G19370,AT2G30950,AT5G20140,AT3G55330,AT3G47060,AT4G35770,AT4G04020,AT5G03455,AT2G44990,AT2G26800	45,46,47,48,49,50,51,52,53
0.75	267	31	9	AT2G17630,AT4G31560,AT1G14150,AT1G12250,AT5G42070,AT1G54580,AT1G02560,AT2G29500,AT1G03160,AT1G66670,AT1G54050,AT2G40100,AT1G14345,AT1G80030,AT1G72640,AT2G37660,AT4G18370,AT1G67700,AT1G18730,AT3G01440,AT3G26580,AT5G01500,AT5G08540,AT5G19370,AT2G20260,AT3G08920,AT4G04020,AT5G03455,AT2G44990,AT3G47060,AT2G26800	45,46,47,48,49,50,51,52,53
0.75	268	22	9	AT2G17630,AT1G14150,AT1G12250,AT5G42070,AT1G02560,AT2G29500,AT1G03160,AT2G40100,AT5G42270,AT1G14345,AT1G80030,AT1G56500,AT2G37660,AT5G19370,AT1G80380,AT5G01500,AT5G08540,AT1G67700,AT2G20260,AT3G08920,AT2G44990,AT1G16880	45,46,47,48,49,50,51,52,53
