threshold	term	GeneSize	WindowSize	key	value
1.0	183	5	7	AT2G20260,AT2G29500,AT1G02560,AT1G03160,AT1G14345	47,48,49,50,51,52,53
1.0	184	12	7	AT1G29920,AT4G35770,AT4G20820,AT5G13120,AT4G13670,AT3G22690,AT2G40760,AT3G57680,AT1G06690,AT2G43010,AT5G12470,AT1G17850	47,48,49,50,51,52,53
1.0	185	5	7	AT2G17630,AT1G80030,AT1G12250,AT5G42070,AT5G19370	47,48,49,50,51,52,53
1.0	186	5	3	AT4G04020,AT2G26800,AT1G76760,AT3G01440,AT1G14150	47,48,49
1.0	187	11	7	AT1G29920,AT3G55330,AT4G35770,AT5G13120,AT4G13670,AT2G40760,AT3G57680,AT1G67280,AT2G27290,AT5G12470,AT1G17850	47,48,49,50,51,52,53
1.0	188	5	7	AT2G37230,AT3G53560,AT1G54790,AT1G03850,AT2G21160	47,48,49,50,51,52,53
1.0	189	7	4	AT1G30510,AT3G53560,AT5G62720,AT1G54790,AT5G08050,AT2G01140,AT1G03850	47,48,49,50
1.0	190	12	7	AT5G39830,AT2G30950,AT5G20140,AT3G55330,AT4G35770,AT3G47060,AT3G10470,AT4G39460,AT1G67280,AT2G27290,AT5G03455,AT5G15250	47,48,49,50,51,52,53
1.0	191	5	2	AT1G67700,AT2G44990,AT2G29500,AT1G02560,AT2G20260	47,48
1.0	192	16	7	AT5G39830,AT2G30950,AT5G20140,AT4G39460,AT4G31560,AT3G55330,AT1G66670,AT3G47060,AT3G10470,AT1G54050,AT1G18730,AT1G67280,AT2G27290,AT1G72640,AT5G03455,AT5G15250	47,48,49,50,51,52,53
1.0	193	5	2	AT1G67700,AT2G29500,AT1G02560,AT5G01500,AT2G44990	47,48
1.0	194	16	7	AT1G74710,AT2G20270,AT1G52220,AT2G24020,AT3G60370,AT1G07510,AT1G15820,AT4G38380,AT2G35040,AT5G52970,AT5G16150,AT5G19500,AT1G15140,AT3G15110,AT5G16660,AT3G58010	47,48,49,50,51,52,53
1.0	195	7	4	AT1G20810,AT2G37400,AT1G16790,AT1G54500,AT1G78915,AT3G15840,AT1G65260	47,48,49,50
1.0	196	5	7	AT2G17630,AT1G80030,AT1G12250,AT5G19370,AT2G40100	47,48,49,50,51,52,53
1.0	197	22	7	AT4G13670,AT1G07510,AT4G20820,AT2G43010,AT1G74710,AT2G20270,AT3G60370,AT5G52970,AT3G58010,AT4G38380,AT3G22690,AT2G40760,AT1G29920,AT1G15820,AT5G12470,AT1G06690,AT1G15140,AT1G55370,AT5G16150,AT5G16660,AT3G57680,AT3G15110	47,48,49,50,51,52,53
0.95	198	5	2	AT3G08920,AT2G18790,AT1G80380,AT5G42270,AT2G29180	47,48
0.95	199	8	7	AT2G29500,AT2G20260,AT1G67700,AT1G12250,AT1G02560,AT1G80030,AT5G01500,AT2G44990	47,48,49,50,51,52,53
0.95	200	11	7	AT2G17630,AT2G40100,AT2G37660,AT4G18370,AT1G14150,AT5G19370,AT1G12250,AT5G42070,AT1G80030,AT4G04020,AT2G26800	47,48,49,50,51,52,53
0.95	201	6	7	AT2G21160,AT3G53560,AT1G54790,AT5G62720,AT1G03850,AT2G37230	47,48,49,50,51,52,53
0.95	202	38	7	AT4G13670,AT1G07510,AT4G20820,AT1G42960,AT2G43010,AT1G74710,AT2G20270,AT4G35770,AT3G60370,AT5G16660,AT3G58010,AT4G38380,AT1G54050,AT3G22690,AT2G40760,AT4G39460,AT2G27290,AT1G72640,AT1G17850,AT1G29920,AT5G20140,AT5G15250,AT1G15820,AT1G18730,AT1G67280,AT5G12470,AT1G06690,AT2G30950,AT1G15140,AT1G55370,AT3G55330,AT2G24020,AT5G13120,AT5G52970,AT5G16150,AT5G03455,AT3G57680,AT3G15110	47,48,49,50,51,52,53
