threshold	term	GeneSize	WindowSize	key	value
1.0	183	7	12	AT1G15140,AT4G13010,AT2G24020,AT4G38380,AT5G16150,AT5G19500,AT5G16660	42,43,44,45,46,47,48,49,50,51,52,53
1.0	184	5	3	AT2G17630,AT5G19370,AT1G12250,AT2G44990,AT5G01500	42,43,44
1.0	185	9	12	AT1G74710,AT1G55370,AT2G20270,AT1G07510,AT5G52970,AT1G15820,AT3G57680,AT2G43010,AT5G12470	42,43,44,45,46,47,48,49,50,51,52,53
1.0	186	6	12	AT3G55330,AT4G35770,AT5G13120,AT1G67280,AT2G27290,AT1G17850	42,43,44,45,46,47,48,49,50,51,52,53
1.0	187	5	5	AT1G67700,AT2G44990,AT1G16880,AT1G02560,AT2G20260	42,43,44,45,46
1.0	188	6	6	AT2G17630,AT2G37660,AT5G19370,AT1G12250,AT1G80030,AT5G01500	42,43,44,45,46,47
1.0	189	5	6	AT4G04020,AT1G76760,AT3G01440,AT5G42070,AT1G14150	42,43,44,45,46,47
1.0	190	6	12	AT3G46780,AT4G16155,AT3G28850,AT1G75690,AT1G51350,AT5G59250	42,43,44,45,46,47,48,49,50,51,52,53
1.0	191	5	7	AT1G67700,AT2G44990,AT2G29500,AT1G02560,AT2G20260	42,43,44,45,46,47,48
1.0	192	6	12	AT1G66670,AT5G13120,AT1G54050,AT5G03455,AT2G27290,AT1G72640	42,43,44,45,46,47,48,49,50,51,52,53
1.0	193	6	3	AT1G50450,AT4G19830,AT1G74880,AT1G54500,AT1G67840,AT2G21530	42,43,44
1.0	194	7	3	AT1G21750,AT2G37400,AT1G74070,AT1G78915,AT4G38100,AT1G65260,AT2G01140	42,43,44
1.0	195	6	12	AT5G19500,AT2G24020,AT5G16660,AT3G58010,AT5G16150,AT2G35040	42,43,44,45,46,47,48,49,50,51,52,53
1.0	196	7	12	AT1G74710,AT2G24020,AT1G07510,AT1G15820,AT4G38380,AT5G52970,AT1G15140	42,43,44,45,46,47,48,49,50,51,52,53
1.0	197	8	12	AT5G39830,AT2G30950,AT5G20140,AT1G66670,AT1G54050,AT5G03455,AT1G72640,AT5G15250	42,43,44,45,46,47,48,49,50,51,52,53
1.0	198	5	12	AT1G51350,AT1G50460,AT3G46780,AT4G16155,AT3G28850	42,43,44,45,46,47,48,49,50,51,52,53
1.0	199	5	12	AT2G27290,AT5G13120,AT1G42960,AT1G67280,AT1G17850	42,43,44,45,46,47,48,49,50,51,52,53
1.0	200	8	12	AT1G29920,AT1G74710,AT2G20270,AT4G13670,AT3G22690,AT2G40760,AT3G57680,AT2G43010	42,43,44,45,46,47,48,49,50,51,52,53
1.0	201	5	12	AT1G29920,AT4G35770,AT1G67280,AT3G55330,AT2G40760	42,43,44,45,46,47,48,49,50,51,52,53
1.0	202	8	8	AT3G55330,AT4G35770,AT3G22690,AT1G67280,AT3G15110,AT4G24750,AT1G06690,AT1G17850	42,43,44,45,46,47,48,49
1.0	203	11	12	AT4G13670,AT1G74710,AT2G20270,AT1G07510,AT4G20820,AT5G52970,AT1G15820,AT2G40760,AT3G57680,AT2G43010,AT5G12470	42,43,44,45,46,47,48,49,50,51,52,53
1.0	204	5	3	AT2G17630,AT1G80030,AT2G30695,AT2G37660,AT5G01500	42,43,44
1.0	205	6	12	AT5G19500,AT4G13010,AT1G52220,AT5G16150,AT2G35040,AT5G21430	42,43,44,45,46,47,48,49,50,51,52,53
0.95	206	22	12	AT4G13670,AT1G07510,AT4G20820,AT2G35040,AT2G43010,AT1G74710,AT2G20270,AT3G60370,AT5G52970,AT4G38380,AT3G22690,AT2G40760,AT5G19500,AT4G13010,AT1G15820,AT5G12470,AT1G15140,AT1G55370,AT2G24020,AT5G16150,AT5G16660,AT3G57680	42,43,44,45,46,47,48,49,50,51,52,53
0.95	207	7	12	AT2G29500,AT2G20260,AT1G67700,AT1G12250,AT2G44990,AT5G01500,AT1G02560	42,43,44,45,46,47,48,49,50,51,52,53
0.95	208	15	12	AT5G39830,AT2G30950,AT5G20140,AT4G31560,AT1G66670,AT3G47060,AT3G10470,AT1G54050,AT1G18730,AT1G54580,AT3G26580,AT2G27290,AT1G72640,AT5G03455,AT5G15250	42,43,44,45,46,47,48,49,50,51,52,53
0.95	209	7	12	AT2G29500,AT2G20260,AT1G03160,AT1G67700,AT2G44990,AT5G01500,AT1G02560	42,43,44,45,46,47,48,49,50,51,52,53
0.95	210	25	12	AT4G13670,AT1G07510,AT4G20820,AT1G42960,AT2G43010,AT1G74710,AT2G20270,AT4G35770,AT3G60370,AT5G52970,AT3G22690,AT2G40760,AT4G39460,AT2G27290,AT1G17850,AT1G29920,AT1G15820,AT1G67280,AT5G12470,AT1G06690,AT1G55370,AT3G55330,AT5G13120,AT3G57680,AT3G15110	42,43,44,45,46,47,48,49,50,51,52,53
0.95	211	21	12	AT5G20140,AT2G30950,AT1G72640,AT4G39460,AT5G15250,AT3G55330,AT1G66670,AT5G39830,AT3G10470,AT5G03455,AT1G42960,AT1G54050,AT3G22690,AT1G18730,AT1G67280,AT3G26580,AT5G13120,AT2G27290,AT1G06690,AT4G35770,AT1G17850	42,43,44,45,46,47,48,49,50,51,52,53
0.95	212	17	12	AT5G39830,AT2G30950,AT5G20140,AT5G15250,AT4G31560,AT1G66670,AT3G47060,AT3G10470,AT1G54050,AT1G14150,AT1G18730,AT1G54580,AT4G18370,AT3G26580,AT1G72640,AT5G03455,AT2G26800	42,43,44,45,46,47,48,49,50,51,52,53
0.95	213	19	12	AT5G15250,AT2G30950,AT5G13120,AT4G31560,AT3G55330,AT1G66670,AT3G47060,AT3G10470,AT1G42960,AT1G54050,AT1G18730,AT1G67280,AT3G26580,AT2G27290,AT5G20140,AT1G72640,AT5G39830,AT5G03455,AT1G17850	42,43,44,45,46,47,48,49,50,51,52,53
0.95	214	6	12	AT2G29500,AT2G20260,AT1G03160,AT1G67700,AT1G02560,AT1G14345	42,43,44,45,46,47,48,49,50,51,52,53
0.95	215	18	12	AT1G29920,AT1G72640,AT5G15250,AT3G55330,AT1G66670,AT4G35770,AT1G42960,AT1G54050,AT3G22690,AT2G40760,AT4G39460,AT1G67280,AT3G15110,AT5G13120,AT2G27290,AT1G06690,AT5G03455,AT1G17850	42,43,44,45,46,47,48,49,50,51,52,53
0.95	216	18	12	AT5G19500,AT5G59250,AT2G35040,AT4G16155,AT4G13010,AT1G52220,AT1G75690,AT1G22020,AT3G28850,AT3G58010,AT4G38380,AT2G22360,AT5G16150,AT1G51350,AT3G46780,AT5G21430,AT5G16660,AT1G50460	42,43,44,45,46,47,48,49,50,51,52,53
0.95	217	8	12	AT2G17630,AT2G40100,AT2G37660,AT5G19370,AT1G12250,AT2G44990,AT1G80030,AT5G01500	42,43,44,45,46,47,48,49,50,51,52,53
0.95	218	23	12	AT4G13670,AT1G07510,AT4G20820,AT2G35040,AT2G43010,AT1G74710,AT2G20270,AT3G60370,AT5G52970,AT3G58010,AT4G38380,AT2G40760,AT5G21430,AT5G19500,AT4G13010,AT1G15820,AT5G12470,AT1G15140,AT1G55370,AT2G24020,AT5G16150,AT5G16660,AT3G57680	42,43,44,45,46,47,48,49,50,51,52,53
0.95	219	9	12	AT2G17630,AT5G19370,AT2G37660,AT1G67700,AT1G12250,AT1G02560,AT1G80030,AT5G01500,AT2G44990	42,43,44,45,46,47,48,49,50,51,52,53
0.95	220	21	12	AT4G13670,AT1G15140,AT1G55370,AT4G13010,AT2G20270,AT1G52220,AT2G24020,AT1G07510,AT1G15820,AT4G38380,AT2G35040,AT5G52970,AT5G16150,AT5G19500,AT1G74710,AT3G57680,AT5G21430,AT5G16660,AT3G58010,AT2G43010,AT5G12470	42,43,44,45,46,47,48,49,50,51,52,53
0.95	221	5	8	AT1G74070,AT4G38100,AT1G54790,AT1G03850,AT2G01140	42,43,44,45,46,47,48,49
0.95	222	15	12	AT5G19500,AT2G35040,AT4G13010,AT2G24020,AT1G52220,AT3G58010,AT4G38380,AT2G22360,AT5G16150,AT1G51350,AT3G46780,AT5G21430,AT5G16660,AT1G50460,AT3G28850	42,43,44,45,46,47,48,49,50,51,52,53
0.95	223	8	12	AT2G17630,AT2G40100,AT2G37660,AT1G14150,AT5G19370,AT1G12250,AT1G80030,AT2G26800	42,43,44,45,46,47,48,49,50,51,52,53
