GO	NS	name	p_uncorrected
GO:0008150	BP	biological_process            	0.0353
.GO:0032502	BP	developmental process         	0.05
...GO:0044436	CC	thylakoid part                	0.0187
.GO:0044464	CC	cell part                     	0.0421
..GO:0044424	CC	intracellular part            	0.0421
GO:0005575	CC	cellular_component            	0.0438
.....GO:0010287	CC	plastoglobule                 	0.05
......GO:0008270	MF	zinc ion binding              	0.05
