GO	NS	name	p_uncorrected
....GO:0009735	BP	response to cytokinin         	0.0229
..GO:0009719	BP	response to endogenous stimulus	0.0229
...GO:0010033	BP	response to organic substance 	0.0229
...GO:0009725	BP	response to hormone           	0.0229
..GO:0050789	BP	regulation of biological process	0.0476
.GO:0065007	BP	biological regulation         	0.0476
...GO:0050794	BP	regulation of cellular process	0.0476
..GO:0016853	MF	isomerase activity            	0.0266
