GO	NS	name	p_uncorrected
...GO:1901360	BP	organic cyclic compound metabolic process	0.0264
...GO:0006725	BP	cellular aromatic compound metabolic process	0.0264
...GO:0006139	BP	nucleobase-containing compound metabolic process	0.0264
...GO:0046483	BP	heterocycle metabolic process 	0.0264
...GO:0034641	BP	cellular nitrogen compound metabolic process	0.0264
.GO:0009987	BP	cellular process              	0.0298
..GO:0043167	MF	ion binding                   	0.0264
.GO:0005488	MF	binding                       	0.0427
