GO	NS	name	p_uncorrected
....GO:0015031	BP	protein transport             	0.033
..GO:0032259	BP	methylation                   	0.033
.....GO:0042886	BP	amide transport               	0.033
...GO:0045184	BP	establishment of protein localization	0.033
..GO:0033036	BP	macromolecule localization    	0.033
...GO:0008104	BP	protein localization          	0.033
.....GO:0015833	BP	peptide transport             	0.033
....GO:0008168	MF	methyltransferase activity    	0.033
