GO	NS	name	p_uncorrected
..GO:0050789	BP	regulation of biological process	0.00553
...GO:0050794	BP	regulation of cellular process	0.00553
.GO:0065007	BP	biological regulation         	0.00553
.GO:0009987	BP	cellular process              	0.0315
.GO:0050896	BP	response to stimulus          	0.0395
..GO:0031224	CC	intrinsic component of membrane	0.0377
.GO:0044425	CC	membrane part                 	0.0377
...GO:0016021	CC	integral component of membrane	0.0377
