term_id	sign_score	level	annotation_gene	start_time	end_time	geneSize	time_size
73399	1.0	2	AT3G25480,AT5G19500,AT5G59250,AT2G42220,AT1G75690,AT1G50460,AT4G27700,AT5G16150,AT1G22020,AT1G56500,AT3G58010,AT4G39460,AT3G15840,AT4G38380	67	77	14	11
73398	1.0	2	AT1G22020,AT1G50460,AT1G56500,AT1G75690,AT3G15840,AT3G25480,AT3G28850,AT3G58010,AT4G27700,AT4G39460,AT5G19500,AT5G59250	67	77	12	11
73462	1.0	2	AT3G15360,AT2G43010,AT2G42220,AT1G23740,AT5G52970,AT4G13670,AT3G24590,AT2G37230,AT5G21430,AT1G30510,AT3G22690,AT2G42975,AT4G39730,AT4G13010,AT1G07510,AT1G10170,AT5G16660,AT2G22360,AT1G29920,AT1G50250,AT4G20820,AT1G15820,AT5G12470,AT2G24020,AT1G42960	67	77	25	11
73465	1.0	1	AT1G07510,AT1G10170,AT1G15820,AT1G23740,AT1G29920,AT1G50250,AT2G24020,AT2G37230,AT2G42220,AT2G42975,AT2G43010,AT3G24590,AT3G58010,AT4G13010,AT4G39730,AT5G12470,AT5G16660,AT5G21430	67	77	18	11
28991	1.0	10	AT1G22020,AT1G75690,AT3G25480,AT3G28850,AT3G58010,AT5G19500	59	77	6	19
28998	1.0	9	AT1G22020,AT1G75690,AT3G15840,AT3G25480,AT3G28850,AT5G19500	59	77	6	19
132648	1.0	2	AT1G06690,AT1G07510,AT1G10170,AT1G15140,AT1G15820,AT1G20810,AT1G23740,AT1G29920,AT1G30510,AT1G42960,AT1G50250,AT1G52220,AT1G55370,AT1G74710,AT1G79230,AT1G79450,AT2G20270,AT2G21160,AT2G24020,AT2G37230,AT2G40760,AT2G42220,AT2G42975,AT2G43010,AT3G10130,AT3G15360,AT3G22690,AT3G24590,AT3G26080,AT3G26580,AT3G53560,AT3G55330,AT3G57680,AT3G58010,AT3G60370,AT4G13010,AT4G13670,AT4G20820,AT4G24930,AT4G35770,AT4G38380,AT4G39460,AT4G39730,AT5G12470,AT5G16150,AT5G21430,AT5G23890,AT5G42765,AT5G52970	79	89	49	11
132643	1.0	2	AT1G06690,AT1G07510,AT1G10170,AT1G15140,AT1G15820,AT1G20810,AT1G29920,AT1G30510,AT1G42960,AT1G50250,AT1G52220,AT1G54500,AT1G55370,AT1G79230,AT1G79450,AT2G20270,AT2G21160,AT2G22360,AT2G24020,AT2G35040,AT2G37230,AT2G42220,AT2G42975,AT2G43010,AT3G15360,AT3G24590,AT3G53560,AT3G55330,AT3G57680,AT3G58010,AT3G60370,AT4G13010,AT4G13670,AT4G20820,AT4G24930,AT4G35770,AT4G38380,AT4G39460,AT4G39730,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G23890,AT5G52970,AT5G53490	79	89	47	11
132641	1.0	2	AT1G07510,AT1G10170,AT1G15820,AT1G29920,AT1G30510,AT1G50250,AT1G79230,AT1G79450,AT2G21160,AT2G24020,AT2G37230,AT2G42220,AT2G42975,AT2G43010,AT3G15360,AT3G24590,AT3G26080,AT3G53560,AT4G20820,AT4G24930,AT4G28025,AT4G39730,AT5G12470,AT5G23890,AT5G52970,AT5G53490	79	89	26	11
132644	1.0	2	AT2G43010,AT2G42220,AT4G13670,AT3G60370,AT3G24590,AT2G40760,AT2G37230,AT5G21430,AT4G39460,AT1G30510,AT3G22690,AT1G79230,AT4G38380,AT1G15140,AT1G54500,AT4G24930,AT1G52220,AT1G07510,AT5G16150,AT1G50250,AT2G20270,AT4G20820,AT3G55330,AT3G26080,AT5G19500,AT3G15360,AT1G06690,AT1G23740,AT5G52970,AT2G21160,AT1G79450,AT1G55370,AT2G42975,AT4G39730,AT4G13010,AT1G20810,AT5G53490,AT1G10170,AT5G23890,AT5G16660,AT3G53560,AT2G22360,AT1G29920,AT3G58010,AT3G57680,AT1G74710,AT1G15820,AT5G12470,AT4G35770,AT2G24020,AT1G42960	79	89	51	11
61177	1.0	2	AT1G14590,AT1G17850,AT1G27510,AT1G66670,AT1G67280,AT1G74710,AT2G27290,AT3G10130,AT3G10470,AT3G26580,AT3G47060,AT5G02160,AT5G23890,AT5G42765	65	76	14	12
73349	1.0	2	AT1G14590,AT1G27510,AT1G54050,AT1G55370,AT1G67280,AT1G72640,AT1G74710,AT2G01918,AT2G27290,AT2G40100,AT3G10470,AT3G26580,AT4G04020,AT4G18370,AT4G39960,AT5G02160,AT5G20140,AT5G23890,AT5G42765,AT5G62720	67	77	20	11
117788	1.0	1	AT3G10470,AT1G54580,AT5G39830,AT5G03455,AT1G14590,AT1G76760,AT5G20140,AT5G13120,AT1G12250,AT1G54050,AT4G18370,AT4G04020,AT4G01050,AT1G80030,AT4G39960,AT1G18730,AT3G15110	75	84	17	10
82997	1.0	1	AT1G50460,AT1G54500,AT3G25480,AT3G58010,AT4G38380,AT5G16150,AT5G19500	68	93	7	26
135036	1.0	9	AT1G07510,AT1G15140,AT1G15820,AT1G50250,AT1G52220,AT2G22360,AT2G24020,AT2G35040,AT2G42220,AT2G42975,AT2G43010,AT3G24590,AT3G58010,AT4G13010,AT4G38380,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G23890,AT5G52970	79	108	21	30
135030	1.0	10	AT1G07510,AT1G15140,AT1G15820,AT1G50250,AT2G20270,AT2G24020,AT2G35040,AT2G42220,AT2G42975,AT2G43010,AT3G24590,AT3G58010,AT4G13010,AT5G16660,AT5G21430,AT5G23890,AT5G52970	79	108	17	30
98318	1.0	5	AT3G15360,AT1G06690,AT3G22690,AT1G23740,AT5G52970,AT1G31180,AT2G40760,AT3G26580,AT2G43010,AT1G30510,AT2G37230,AT1G79230,AT4G01900,AT5G42070,AT1G67280,AT3G57680,AT5G23890,AT1G29920,AT4G20820,AT3G55330,AT5G42765,AT3G10130,AT1G10170,AT1G74710,AT1G15820,AT5G12470,AT4G35770,AT2G24020,AT1G42960	71	89	29	19
98311	1.0	7	AT3G15360,AT1G06690,AT3G22690,AT1G23740,AT5G52970,AT4G13670,AT2G40760,AT3G26580,AT2G43010,AT1G30510,AT2G37230,AT5G42070,AT1G67280,AT3G57680,AT5G23890,AT1G29920,AT4G20820,AT3G55330,AT5G42765,AT3G10130,AT1G10170,AT1G74710,AT1G15820,AT5G12470,AT4G35770,AT2G24020,AT1G42960,AT1G55370	71	89	28	19
83542	1.0	7	AT1G14590,AT1G17850,AT1G31180,AT1G66670,AT2G27290,AT3G10470,AT3G26580,AT4G31560,AT5G42070	68	98	9	31
270	1.0	3	AT1G02560,AT1G03160,AT1G07510,AT1G12250,AT1G14150,AT1G14345,AT1G15820,AT1G17850,AT1G29920,AT1G51110,AT1G54050,AT1G56500,AT1G66670,AT1G67280,AT1G67700,AT1G72640,AT1G74710,AT1G75690,AT1G79230,AT1G80030,AT2G17630,AT2G20260,AT2G20270,AT2G26800,AT2G27290,AT2G29500,AT2G30950,AT2G37660,AT2G40760,AT3G08920,AT3G10470,AT3G22690,AT3G26580,AT3G28850,AT3G55330,AT3G57680,AT3G58010,AT4G04020,AT4G13670,AT4G19830,AT4G20820,AT4G33010,AT4G35770,AT4G39460,AT5G01500,AT5G03455,AT5G12470,AT5G13120,AT5G15250,AT5G16150,AT5G19370,AT5G19500,AT5G20140,AT5G39830,AT5G42070,AT5G42270,AT5G52970,AT5G53170	49	61	58	13
