parent	child
0	5632
0	5633
0	2563
0	2565
0	2567
0	2568
0	2569
0	3083
0	3085
0	3086
0	4525
0	541
0	542
0	773
0	4642
0	5155
0	4644
0	4645
0	4134
0	4139
0	4140
0	4142
0	561
0	4147
0	1076
0	1077
0	1078
0	1079
0	1080
0	5690
0	1083
0	5692
0	5693
0	2110
0	2111
0	2112
0	2114
0	2115
0	4764
0	1621
0	1622
0	1623
0	5050
0	2577
0	3690
0	3691
0	3692
0	3693
0	5742
0	5743
0	5744
0	3698
0	5242
0	5243
0	5244
0	5246
0	5247
0	5248
0	4522
0	644
0	278
0	647
0	648
0	2412
0	4749
0	4750
0	4751
0	656
0	451
0	277
0	5782
0	5783
0	2713
0	2714
0	2716
0	2717
0	2718
0	3696
0	3234
0	3235
0	3236
0	3237
0	3238
0	3239
0	3240
0	3241
0	5490
0	4270
0	4272
0	4273
0	4274
0	4275
0	4276
0	5833
0	184
0	185
0	186
0	187
0	188
0	5826
0	5827
0	5828
0	5830
0	5831
0	201
0	5154
0	2596
0	5327
0	5328
0	5329
0	2262
0	5156
0	2267
0	2269
0	5854
0	5855
0	5858
0	5859
0	5860
0	4646
0	5869
0	1260
0	1261
0	1262
0	1263
0	1264
0	4849
0	1266
0	4851
0	1268
0	366
0	4137
0	5873
0	1790
0	768
0	1793
0	1794
0	1795
0	772
0	1797
0	3858
0	3859
0	276
0	3861
0	3862
0	279
0	2840
0	5874
0	2842
0	2843
0	2845
0	2846
0	5407
0	5409
0	5410
0	5411
0	4394
0	4395
0	4396
0	4397
0	4398
0	4399
0	4400
0	4401
0	3381
0	3383
0	1792
0	3386
0	3387
0	3392
0	4943
0	3384
0	4946
0	4947
0	915
0	2410
0	5484
0	2413
0	5486
0	2415
0	2416
0	370
0	2963
0	3081
0	5694
0	5485
0	5497
0	5695
0	5741
0	908
0	5158
0	910
0	911
0	912
0	913
0	2964
0	2965
0	2966
0	2967
0	2968
0	5786
0	364
0	5787
0	1444
0	4005
0	1958
0	1265
0	4008
0	1449
0	1450
0	1451
0	4524
0	4850
0	4526
0	4527
0	5556
0	5557
0	5558
0	5560
0	5049
0	5562
0	5051
0	5055
0	449
0	5059
0	452
0	3527
0	3528
0	3530
0	3531
0	3532
0	3533
0	1959
0	5870
0	4523
0	1445
0	769
0	4006
0	4945
0	1447
0	5629
0	1448
0	5853
0	1960
0	3863
0	766
0	4009
0	5626
0	5631
0	4010
0	1957
5491	5453
5491	5422
5491	5525
2060	2077
4111	4121
4111	4115
4440	4487
4441	4452
2075	2087
2077	2080
2080	2106
2736	2745
2736	2609
5593	5598
5593	5527
4137	4162
4137	4035
4139	4151
4140	4146
4786	4806
4142	4018
4142	4148
4142	4175
4147	4159
4148	4166
4148	4023
2106	2107
2107	2109
2110	2128
2111	1961
2111	2125
2112	2146
2112	1964
2112	1839
2112	2138
2114	1977
2115	1096
4165	4181
2123	2127
2125	1976
2127	2165
4178	4243
4178	4046
4183	4192
4184	4193
2138	2140
3087	3154
2140	2150
2140	1991
5486	5492
5486	5500
4192	4245
4193	4210
2146	2033
2146	2217
2146	1706
2146	1873
2146	2069
2146	2185
5186	5187
2150	2001
2150	2163
5140	5148
5579	5581
5051	5064
5051	4952
5051	5058
5485	5498
5485	5415
4243	4253
4243	4111
5828	5795
5828	5838
4253	4121
4253	4266
4806	4738
4806	4710
4806	4810
4806	4628
4806	4602
4806	4509
4264	4267
2217	2223
4267	4269
4270	4162
2223	2224
2224	2240
4273	4146
4274	4281
4274	4148
2419	1681
2419	2426
4276	4151
4276	4279
4279	4293
184	189
185	191
186	192
187	190
188	200
189	197
190	199
192	204
192	206
199	208
199	205
200	209
201	203
4298	4320
4298	4181
203	217
206	212
206	215
4644	4532
208	214
212	216
212	213
213	232
213	221
214	218
215	222
216	231
217	223
218	225
2267	2138
221	224
222	236
222	253
224	234
224	230
225	266
2276	2284
230	237
230	246
231	244
234	238
237	247
238	252
4339	4356
244	259
5844	5815
5503	5436
5503	5517
252	265
253	274
4356	4383
5055	4146
5055	5061
265	273
274	275
276	282
276	190
277	191
278	288
278	290
279	284
282	289
282	292
282	199
284	200
284	293
3316	3353
4383	4387
288	296
288	206
289	300
289	205
290	204
292	208
292	299
293	209
296	216
296	305
296	298
296	212
298	307
298	213
299	304
299	214
4397	4409
4399	4441
304	218
305	318
305	231
307	221
307	311
4406	4421
311	224
311	316
4409	4293
4409	4446
2363	2369
2363	2217
316	230
318	259
318	231
318	244
3693	3705
3693	3417
2369	2370
2369	2223
2370	2224
2370	2386
5744	5745
5744	5699
5744	5748
5744	5747
4421	4431
5858	5863
5858	5861
5858	5839
2386	2240
2386	2390
2390	2395
4446	4321
4446	4482
5058	5072
5058	4959
5740	5688
4649	4538
4649	4659
364	282
364	371
364	373
366	367
2416	2419
2416	2276
2416	2421
370	288
370	380
371	377
371	379
371	374
371	289
373	384
373	292
374	383
2424	2434
2426	2146
2426	1839
2426	2449
2426	2292
2426	2459
379	385
379	300
380	296
380	382
382	402
382	298
384	299
385	396
385	300
4487	4492
4487	4509
5868	5852
5527	5459
5527	5532
4162	4035
2447	2524
2449	2460
3140	3176
3140	3015
2459	2498
2460	2499
4166	4178
4166	4046
4523	4532
4524	4533
4524	4566
4524	4441
4524	4440
4524	4537
4524	4405
4525	4408
4525	4529
4529	4293
4529	4555
4529	4446
4529	4540
2803	2835
4533	4538
4537	4545
4537	4421
4538	4549
5743	5769
5743	5698
449	367
449	455
451	458
451	371
451	459
4549	4553
455	460
455	373
458	377
458	463
459	380
459	462
459	481
460	384
460	466
462	482
462	469
462	382
463	470
463	471
466	476
469	473
470	506
471	484
473	480
473	396
473	485
476	516
480	498
480	495
482	402
482	492
485	491
5497	5436
5497	5503
491	504
4571	4482
4571	4615
504	518
506	526
4181	4183
4864	4873
4864	4773
518	522
2567	2573
2567	2421
2567	2583
2568	2447
522	527
2573	2584
526	529
527	540
4628	4509
4628	4631
2609	2649
2584	2609
541	563
541	548
541	455
4642	4679
4642	4682
4642	4555
4642	4440
4642	4690
4642	4566
4642	4441
4642	4571
4642	4669
548	460
548	567
4645	4649
4645	4533
4648	4537
4648	4654
553	554
554	565
5694	5648
5694	5698
4654	4545
4654	4667
2607	2635
2607	2460
565	624
4667	4668
4668	4678
4669	4738
4669	4566
4669	4710
4669	4628
4669	4602
4669	4509
3497	3353
3497	3502
5754	5709
4678	4703
4679	4482
4679	4615
4682	4718
4690	4725
2649	2669
4700	4727
2655	2664
4706	4712
2664	2666
2666	2686
5596	5529
5596	5620
2835	2836
2686	2695
644	548
644	653
644	655
648	649
648	553
649	658
649	554
653	567
653	661
653	671
4750	4760
4750	4649
4750	4757
655	672
656	563
658	709
658	565
2499	2503
4851	4757
4851	4855
661	665
661	670
661	567
4760	4700
4760	4766
665	677
2714	2721
2716	2725
2716	2722
2716	2573
2716	2734
2717	2575
670	673
671	688
673	692
2722	2746
4891	4919
2724	2738
2724	2583
2503	2529
5683	5622
2738	2755
692	704
2745	2776
2745	2609
2745	2756
2746	2775
5556	5603
5556	5453
5556	5492
5556	5525
704	710
5692	5640
2755	2770
709	624
710	712
712	714
712	735
714	762
4661	4553
4661	4706
4766	4700
3533	3535
4899	4906
4899	4916
4899	4810
2775	2796
2776	2779
2779	2649
2779	2797
2779	2791
735	744
4832	4837
5243	5160
5243	5259
4837	4846
4838	4741
744	755
5244	5193
2797	2800
2797	2669
2800	2803
4849	4754
4850	4859
4850	4532
5135	5140
5135	4837
4855	4864
4855	4891
4855	4877
4855	4890
4855	4763
2412	2447
762	763
763	765
766	649
766	774
766	783
767	777
768	785
5855	5868
5855	5836
772	776
772	790
772	655
773	792
774	658
774	835
783	787
785	803
785	796
2836	2838
790	672
2842	2848
2842	2721
796	810
2846	2859
2846	2725
4895	4899
4895	4803
2848	2746
2848	2869
803	826
810	872
2869	2746
2869	2899
4916	4928
4916	4824
4928	4932
4928	4838
3552	3586
3552	3411
3552	3573
835	709
835	847
4932	4940
4932	4838
4932	4935
4941	4846
4945	4952
4946	4146
2899	2775
2899	2919
5693	5696
5693	5642
4952	4959
4959	4971
2919	2931
2919	2796
4602	4628
4602	4509
4602	4487
4971	4977
4977	5010
2931	2949
4803	4808
4803	4706
4985	5033
5758	5732
4245	4264
2949	2952
5281	5297
908	931
908	774
911	776
912	777
913	930
913	942
913	944
913	785
913	918
913	796
5010	5032
915	783
915	919
2965	2715
918	969
919	787
2968	2860
2968	2734
2968	2969
921	932
921	948
921	790
2973	2978
2973	2980
2973	2869
2975	2990
930	803
930	957
931	983
932	939
2981	2997
5032	5034
5034	5046
939	950
4873	4786
4873	4895
3570	3580
3570	3428
942	872
942	810
942	1039
944	1014
948	951
2997	3036
950	995
957	1000
957	826
3010	2899
3010	3015
5059	5068
5061	5076
3015	3037
3015	2919
5064	5091
5069	4967
5072	5081
5072	4971
3576	3432
3576	3605
983	1008
983	835
5081	4977
5081	5114
4943	4967
4943	4919
4943	4855
4943	5048
4943	4890
4943	4891
3037	3041
3037	3047
3037	2919
3041	3044
3044	3071
3047	2931
3443	3497
3443	3316
1008	1026
1008	847
4398	4281
4398	4405
3580	3482
5289	5302
5114	5010
5115	5130
3071	3077
2421	2424
2421	2284
3081	3089
3081	2969
5130	4832
5130	5135
3083	3151
4808	4712
4808	4838
3085	3094
3086	2860
3086	3150
3086	3087
3086	3091
1039	872
1039	1044
3091	3104
3091	2980
3091	3133
3094	3218
2564	2575
3104	3108
4272	2564
5154	5193
5154	5060
5154	5159
5155	5061
3108	3190
5158	5160
5158	5064
5158	5163
5159	5068
5160	5069
4400	4406
4275	2969
1076	930
1076	942
1076	944
1076	785
1076	1108
1076	796
1077	931
1078	1100
1078	1092
1078	918
1079	1088
1079	921
1079	1095
1080	1089
1080	1113
5178	5186
5178	5091
5178	5180
1083	1096
3133	3010
3133	3140
5566	5586
5566	5579
5566	5500
1088	1116
5187	5225
5187	5213
1092	1120
1095	932
1095	1149
5833	5736
5833	5769
5833	5850
1100	1144
1100	969
3154	3187
1108	1124
1108	942
5356	5364
4281	4166
4281	4286
1113	1148
4947	4859
1116	948
5213	5226
1120	1162
1124	872
1124	1039
1124	1223
2577	2601
2577	2146
3176	3037
3176	3183
5225	5237
4967	4985
4967	4877
3183	3041
3183	3188
3188	3224
3188	3044
4286	4298
4286	4166
1144	1184
1144	969
5242	5258
5163	5178
5163	5091
5246	5163
5246	5252
5246	5254
3605	3668
5252	5178
5252	5261
4890	4925
5254	5184
5254	5271
1162	1177
5261	5265
5261	5178
5265	5281
3224	3230
3224	3071
3230	3077
3230	3231
3231	3233
3235	3242
3235	3087
3236	3150
3237	3089
3239	3258
3239	3091
3240	3257
3240	3094
3241	3293
2972	2859
2972	2981
5836	5852
5297	5301
5301	5305
5301	5303
5302	5325
5303	5321
5303	5323
3257	3316
3258	3133
4405	4440
4405	4286
1223	1228
1223	1039
5259	5289
1228	1044
5328	5338
5328	5252
5329	5350
5329	5254
5329	5271
5336	5370
5336	5259
5336	5356
2596	2449
2596	2607
5338	5340
5338	5261
5340	5359
3293	3151
5156	5184
3383	3417
3383	3418
5745	5771
5745	5732
5745	5758
2292	2363
2292	1863
5350	5371
1260	1113
1262	1088
1262	1274
1262	1279
1263	1089
1264	944
1264	796
1264	1108
1264	942
1266	1092
1266	1276
1266	1270
1268	1321
1268	1095
2601	2217
2601	2033
2601	2069
2601	2655
1274	1312
1274	1100
5371	5404
1276	1120
1276	1291
1279	1288
2262	2276
5382	5302
1288	1315
1288	1116
1288	1319
1291	1120
1291	1333
3353	3357
5407	5350
1312	1144
1312	1354
1312	1335
5409	5258
5409	5412
5410	5336
5410	5439
1319	1338
1321	1149
5422	5453
5422	5271
2269	2128
4545	4431
4659	4661
4659	4670
4659	4549
1333	1162
1333	1348
1335	1383
5433	5359
3387	3413
3390	3401
3392	3258
3392	3443
3392	3397
4320	4339
1348	1177
1348	1364
3397	3405
5446	5448
5446	5370
5448	5459
5448	5372
3401	3406
1354	1184
1354	1378
3405	3416
3405	3411
3406	3410
3410	3433
3411	3445
1364	1390
3413	3293
3416	3432
3417	3428
3418	3422
4751	4762
3422	3439
1378	1384
3428	3482
3428	3508
3433	3464
4810	4824
4810	4710
1390	1398
5490	5491
5490	5422
5490	5271
2963	2970
5492	5501
3445	3453
1398	1400
1400	1403
2964	2848
2964	2973
5498	5506
5498	5439
5500	5519
3453	3463
5696	5705
5696	5645
5506	5514
5506	5439
2966	2975
3463	3472
5514	5516
5514	5446
2967	2859
2967	2972
5516	5448
5516	5527
5517	5449
5517	5554
5525	5457
5526	5529
2969	2734
5529	5552
5701	5736
4824	4832
1444	767
1445	1454
1445	1270
1447	1452
1448	1488
1448	1522
1448	1274
1449	1276
1451	1458
1451	1279
1452	1470
1452	1521
1454	1466
4749	4648
4749	4754
3597	3610
3597	3453
1458	1288
1458	1476
1458	1460
1458	1486
1460	1483
1460	1517
5436	5449
1470	1544
5567	5503
3521	3377
5570	5578
5570	5506
1476	1315
3527	3534
3528	3560
3357	3377
3357	3218
3530	3537
3530	3417
3532	3413
1486	1504
1486	1319
1488	1312
1488	1523
3537	3417
3537	3570
3537	3548
3537	3397
5586	5592
5586	5519
5592	5616
5592	5602
5592	5596
5592	5526
2980	3010
2980	2996
2980	2869
3548	3552
3548	3576
3548	3416
3548	3405
5370	5289
5370	5372
5598	5617
5598	5532
1504	1520
1504	1338
5602	5622
4006	3866
4006	4035
3560	3418
3560	3564
5372	5302
5372	5382
3564	3648
3564	3422
1517	1518
1520	1532
1521	1548
1523	1354
1523	1549
3573	3596
5626	5258
1532	1572
5629	5649
5629	5566
5631	5640
5632	5648
5633	5642
5633	5570
3586	3597
3586	3445
1544	1581
5642	5578
5642	5645
1549	1378
1549	1555
5649	5586
5649	5655
1555	1384
2990	3005
5655	5592
5655	5666
5655	5659
5657	5593
5657	5670
3610	3631
3610	3463
5659	5596
5666	5602
5666	5683
5670	5688
1581	1582
1582	1598
4008	3739
3502	3521
3502	3357
2996	3002
5690	5701
5645	5657
5645	5582
5697	5709
5697	5710
5698	5648
5699	5704
5699	5649
5699	5732
5704	5714
5704	5655
5705	5712
5705	5720
5705	5657
4566	4602
4566	4452
5710	5739
5712	5722
4009	4018
5714	5666
1621	1625
1622	1631
1623	1458
1623	1644
1623	1639
5720	5740
5720	5670
1625	1661
5722	5731
5050	5060
5050	5069
4555	4571
4555	4446
5578	5514
5578	5582
1639	1476
1639	1645
3690	3739
3690	3534
3691	3707
3691	3535
1644	1488
1644	1681
1644	1662
5742	5697
5742	5754
3005	3038
4712	4741
3698	3753
3699	3560
5748	5752
5748	5704
5752	5775
3705	3548
3705	3710
1661	1675
1662	1680
1662	1737
1662	1504
1664	1679
5562	5570
5562	5498
5562	5567
3692	3560
3692	3699
1675	1688
1677	1521
1677	1706
1679	1700
1680	1520
1680	1690
1681	1523
5782	5736
5782	5769
5783	5747
1688	1703
1690	1532
1690	1711
