term_id	sign_score	level	annotation_gene	start_time	end_time	geneSize	time_size
73399	0.02165	2	AT3G25480,AT5G19500,AT5G59250,AT2G42220,AT1G75690,AT1G50460,AT4G27700,AT5G16150,AT1G22020,AT1G56500,AT3G58010,AT4G39460,AT3G15840,AT4G38380	67	77	14	11
73398	0.03788	2	AT1G22020,AT1G50460,AT1G56500,AT1G75690,AT3G15840,AT3G25480,AT3G28850,AT3G58010,AT4G27700,AT4G39460,AT5G19500,AT5G59250	67	77	12	11
73462	0.00848	1	AT3G15360,AT2G43010,AT2G42220,AT1G23740,AT5G52970,AT4G13670,AT3G24590,AT2G37230,AT5G21430,AT1G30510,AT3G22690,AT2G42975,AT4G39730,AT4G13010,AT1G07510,AT1G10170,AT5G16660,AT2G22360,AT1G29920,AT1G50250,AT4G20820,AT1G15820,AT5G12470,AT2G24020,AT1G42960	67	77	25	11
28991	0.01462	9	AT1G22020,AT1G75690,AT3G25480,AT3G28850,AT3G58010,AT5G19500	59	77	6	19
28998	0.02632	8	AT1G22020,AT1G75690,AT3G15840,AT3G25480,AT3G28850,AT5G19500	59	77	6	19
132643	0.00903	2	AT1G06690,AT1G07510,AT1G10170,AT1G15140,AT1G15820,AT1G20810,AT1G29920,AT1G30510,AT1G42960,AT1G50250,AT1G52220,AT1G54500,AT1G55370,AT1G79230,AT1G79450,AT2G20270,AT2G21160,AT2G22360,AT2G24020,AT2G35040,AT2G37230,AT2G42220,AT2G42975,AT2G43010,AT3G15360,AT3G24590,AT3G53560,AT3G55330,AT3G57680,AT3G58010,AT3G60370,AT4G13010,AT4G13670,AT4G20820,AT4G24930,AT4G35770,AT4G38380,AT4G39460,AT4G39730,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G23890,AT5G52970,AT5G53490	79	89	47	11
61177	0.00595	1	AT1G14590,AT1G17850,AT1G27510,AT1G66670,AT1G67280,AT1G74710,AT2G27290,AT3G10130,AT3G10470,AT3G26580,AT3G47060,AT5G02160,AT5G23890,AT5G42765	65	76	14	12
117788	0.01569	1	AT3G10470,AT1G54580,AT5G39830,AT5G03455,AT1G14590,AT1G76760,AT5G20140,AT5G13120,AT1G12250,AT1G54050,AT4G18370,AT4G04020,AT4G01050,AT1G80030,AT4G39960,AT1G18730,AT3G15110	75	84	17	10
82997	0.00733	1	AT1G50460,AT1G54500,AT3G25480,AT3G58010,AT4G38380,AT5G16150,AT5G19500	68	93	7	26
135036	0.00635	9	AT1G07510,AT1G15140,AT1G15820,AT1G50250,AT1G52220,AT2G22360,AT2G24020,AT2G35040,AT2G42220,AT2G42975,AT2G43010,AT3G24590,AT3G58010,AT4G13010,AT4G38380,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G23890,AT5G52970	79	108	21	30
