parent	child
82223	83196
272	278
272	288
272	282
272	295
272	293
274	295
274	293
276	416
276	409
278	407
278	454
278	411
100014	100512
128293	128455
95792	96026
46792	46965
46790	46969
46790	46963
21618	22020
21610	21946
154272	154326
154271	154453
153556	153782
154279	154341
101355	101530
134341	134833
134341	134607
113318	113548
113318	113540
113311	113546
113311	113473
113317	113466
113316	113480
113316	113429
37799	38291
70662	70833
112958	113058
83476	84333
79391	79627
156655	157522
156653	157522
156653	156944
156653	156942
129452	130195
129452	131217
136117	137091
136115	136154
109448	109547
109443	109548
109440	109545
156030	156143
156030	156149
76884	77310
109198	109356
109196	109243
109196	109244
109196	109247
109197	109242
109197	109244
65082	65163
65082	65400
65083	65396
52811	52885
52811	52874
46568	46607
52813	52890
22672	22950
160880	161383
77027	77408
77027	78295
77027	77417
77027	77167
77027	77149
22019	22566
114448	114718
114448	114668
98454	101315
98454	101144
98454	98748
101028	101307
93358	93990
101533	102115
101533	102114
101533	102810
101533	102111
101530	102115
101530	102114
101530	102807
101530	102810
153129	153217
64020	65078
27652	27871
74220	75360
74220	75388
74221	74565
80108	80284
80108	80262
21932	23216
21932	22790
21932	22321
46304	46429
46304	46572
21287	22751
21288	22751
42488	43520
42333	42673
138186	138433
45301	45571
45303	45568
45303	45715
45302	45718
45302	45571
7213	7639
7213	7615
7213	7510
70833	71434
70830	71434
41176	41725
41177	41743
41177	41792
41177	41790
102369	102564
37300	37801
24149	24422
83287	84246
119217	119386
119214	119668
119215	119673
147196	147320
147196	147322
147196	147312
147196	147222
690	885
47687	47901
698	903
698	909
698	912
37299	37799
37299	37787
92357	92788
92357	94828
96088	96525
96088	96335
87908	88020
22247	22460
22247	22432
22245	22460
22244	22460
22242	22432
22241	22413
22241	22460
97685	99135
100031	100236
100032	100238
100033	100234
140853	142475
41793	42048
41793	42034
1094	1224
1094	1230
22813	22968
22810	22967
3535	3644
3535	3643
149813	150142
116106	116339
94176	94521
94172	94821
113557	113829
70649	70833
70649	70830
113555	113729
113554	113859
113553	113710
113553	113718
102555	102767
102557	102689
70644	70838
70644	70827
113558	113720
113558	113717
113558	113718
106641	106797
102773	102847
102772	103135
38199	38398
41541	41673
106700	106810
106700	106978
40948	41785
40948	41201
40948	41176
109468	109723
109468	109551
109468	109717
15118	15281
15118	15261
109467	109709
109467	109551
109467	109717
25897	26293
52836	52883
52836	52897
52836	52890
60927	61206
60927	61127
60927	61108
126480	128176
31968	32249
4742	4759
4745	4764
4745	4768
4745	4773
4744	4760
4744	4747
4744	4745
4744	4759
32241	33197
32247	33200
32249	33198
5860	6051
116359	116572
116359	116579
145015	145128
25563	25787
25563	25883
74209	75368
74209	75332
74204	75723
74207	75721
74207	75723
74207	75382
74203	75328
74203	75367
6184	6334
6183	6337
6183	6748
6188	6560
6188	6332
45329	46352
45329	46346
45329	45530
52219	53109
105928	106255
105928	106261
45322	46346
97475	97741
97478	97753
6234	6702
160743	160846
21408	21491
21409	21596
21407	21874
21402	21932
21402	21918
122487	122580
122489	122561
119231	119583
137309	137898
94976	95785
122226	125069
122226	122554
122226	125094
122222	122518
72577	73272
122229	122556
91188	91276
91181	91262
145577	147049
5670	5918
5678	5972
89003	89284
23719	25467
23715	24725
82158	82298
82153	82232
82153	82223
82153	82405
82153	82439
82153	82415
82153	82280
82153	82448
131886	132054
100238	100295
100236	100329
100234	100328
107912	107977
158348	158616
25714	26352
100055	100514
21874	22321
24445	24727
105565	105656
105565	105649
141472	142466
160216	160848
22830	22952
102572	102783
102572	102695
102571	102689
102571	102782
102570	102855
60693	60848
60693	61360
60693	60905
113536	113829
113539	113720
113538	113685
5382	6184
105402	105664
105402	105644
105401	105664
105401	105644
112914	112969
112917	113131
112917	113041
112917	113053
33722	34162
106663	106860
106663	107487
106664	107489
106664	106855
125914	126046
29762	29940
156348	156653
147523	149285
108866	109042
108866	109122
143067	143144
143067	143146
143062	143146
143063	143148
119007	119043
131652	131852
31492	31687
21902	22266
155196	155201
77069	77376
4760	4793
4762	4775
4762	4925
4764	4795
86268	86751
86268	86466
4768	4789
4768	4783
4768	4800
4768	4801
4768	5565
4768	4824
4768	5371
4768	4820
4768	4821
4768	5680
4768	5148
4768	5670
4768	4799
4768	5677
4768	4792
4768	5366
4768	4816
4768	5576
4768	5575
4768	5369
4768	5919
4768	4853
26293	27650
26293	28014
26293	27927
26293	27926
145389	145820
145388	145532
77795	78376
77795	80131
104580	105183
82367	82667
61271	61569
27218	29772
25509	25772
25509	25564
25509	25565
25509	25775
25508	25563
25508	25631
25508	25565
25508	25564
25508	25619
25508	25635
25508	25571
25508	25626
25502	25644
25502	25525
25502	25529
25505	25772
25505	25564
25505	25565
25505	25775
25504	25772
25504	25564
25504	25565
25504	25775
25507	25563
25507	25571
25507	25565
25507	25564
25506	25772
25506	25564
25506	25565
25506	25775
152879	153556
152878	152954
152878	153045
152870	152914
152870	152909
152875	152959
152874	152954
152874	153039
98414	101147
98414	98454
4880	5031
4880	5027
52144	52428
119583	120575
97498	97817
70307	70851
70306	70650
42997	43044
42997	43036
139892	139973
42999	44076
21469	21653
21462	21646
37432	37574
37433	37575
37433	37569
45613	46621
45612	46625
45612	46619
122208	122354
144979	145211
144979	145210
144975	145063
144974	145213
144974	145215
144976	145107
144976	145066
115722	115970
115722	115990
144973	145230
89025	89284
114890	115985
71091	72501
132510	133059
161776	161843
161777	161818
103749	104035
161772	161842
161779	161820
156154	156655
67335	67613
67335	67599
67335	67629
156156	157526
145745	145833
