parent	child
0	1024
0	1025
0	1026
0	2563
0	1028
0	2565
0	1452
0	2562
0	4781
0	532
0	533
0	536
0	537
0	538
0	1455
0	1450
0	5665
0	5666
0	5667
0	5668
0	1574
0	1576
0	1577
0	5895
0	5372
0	4662
0	5897
0	4664
0	4666
0	3643
0	3644
0	3646
0	3647
0	5186
0	5188
0	5189
0	5190
0	5191
0	5192
0	5193
0	3170
0	4174
0	2127
0	2128
0	184
0	4179
0	4180
0	2318
0	2702
0	5595
0	3169
0	3171
0	3172
0	3174
0	5735
0	5736
0	5737
0	5738
0	5739
0	5740
0	5741
0	5742
0	423
0	5749
0	647
0	649
0	650
0	651
0	2700
0	2701
0	1166
0	2703
0	2704
0	1169
0	1172
0	5272
0	5273
0	5275
0	5276
0	5277
0	1989
0	4550
0	1702
0	4775
0	4776
0	4777
0	4778
0	4779
0	5804
0	5805
0	2853
0	183
0	4792
0	185
0	186
0	187
0	189
0	2848
0	3781
0	5087
0	3784
0	3785
0	3787
0	3788
0	2564
0	1315
0	5845
0	5846
0	5847
0	4312
0	4313
0	4314
0	4315
0	4316
0	5853
0	5855
0	891
0	2276
0	2277
0	2278
0	2281
0	5671
0	893
0	5672
0	894
0	5878
0	5368
0	5369
0	5882
0	5371
0	764
0	765
0	766
0	767
0	768
0	3332
0	3335
0	3336
0	3337
0	3338
0	5900
0	5901
0	5902
0	4880
0	5848
0	4883
0	4885
0	5849
0	1310
0	1312
0	2851
0	1316
0	1317
0	2854
0	3016
0	5852
0	5670
0	302
0	305
0	306
0	307
0	1168
0	1849
0	1850
0	1851
0	1852
0	1854
0	5447
0	5449
0	5450
0	5451
0	5453
0	3918
0	3920
0	3921
0	3923
0	3924
0	4437
0	4438
0	4439
0	4440
0	5604
0	3012
0	314
0	3937
0	4667
0	2705
0	1170
0	5608
0	2418
0	2419
0	2420
0	2421
0	2422
0	2424
0	890
0	4987
0	4988
0	4989
0	4990
0	895
0	896
0	2454
0	901
0	5799
0	5000
0	5523
0	5524
0	5525
0	5526
0	5527
0	3014
0	5529
0	420
0	421
0	422
0	3495
0	3496
0	3498
0	3500
0	1453
0	1454
0	3503
0	313
0	1462
0	2488
0	1986
0	1987
0	1988
