term_id	sign_score	level	annotation_gene	start_time	end_time	geneSize	time_size
6262	1.0	3	AT1G15140,AT1G15820,AT1G74710,AT2G20270,AT2G35040,AT3G28850,AT3G58010,AT4G38380,AT5G16150,AT5G16660,AT5G19500,AT5G52970	95	107	12	13
2428	1.0	4	AT1G22020,AT1G50460,AT3G15840,AT3G25480,AT4G16155,AT5G19500,AT5G53170,AT5G59250	64	78	8	15
5525	1.0	4	AT1G15140,AT1G15820,AT1G74710,AT2G20270,AT4G38380	86	107	5	22
2442	1.0	4	AT1G22450,AT1G51350,AT1G75690,AT3G28850,AT4G27700	64	79	5	16
3839	1.0	7	AT1G29920,AT1G42960,AT2G43010,AT3G15360,AT3G57680,AT4G20820	73	97	6	25
4643	1.0	6	AT2G42220,AT2G42975,AT4G13010,AT4G13670,AT5G19500,AT5G52970	79	100	6	22
4654	1.0	6	AT1G07510,AT1G15140,AT1G15820,AT1G50250,AT2G20270,AT2G24020,AT3G24590,AT4G38380,AT5G12470	79	103	9	25
4656	1.0	7	AT2G42975,AT4G13010,AT4G13670,AT5G19500,AT5G52970	79	103	5	25
2650	1.0	7	AT1G27510,AT2G40100,AT4G37925,AT5G35170,AT5G62720	65	90	5	26
4182	1.0	3	AT1G54500,AT2G22360,AT2G35040,AT3G58010,AT4G13670,AT4G38380,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G53170	76	89	11	14
4818	1.0	3	AT1G22450,AT1G75690,AT4G27700,AT5G52440,AT5G53170	81	92	5	12
4593	1.0	5	AT1G07510,AT1G15140,AT1G15820,AT1G50250,AT2G20270,AT2G24020,AT2G42220,AT2G42975,AT3G24590,AT4G13010,AT4G13670,AT4G38380,AT5G12470,AT5G19500,AT5G52970	79	94	15	16
3194	1.0	3	AT1G15140,AT1G20810,AT1G51110,AT1G74070,AT3G46780,AT3G53560,AT4G28025,AT5G53490	69	81	8	13
4834	1.0	4	AT1G07510,AT1G15140,AT1G15820,AT1G50250,AT2G20270,AT2G24020,AT2G42220,AT2G42975,AT3G24590,AT4G13010,AT4G13670,AT4G38380,AT5G12470,AT5G19500,AT5G35170,AT5G52970	81	94	16	14
4885	1.0	5	AT2G42220,AT2G42975,AT4G13010,AT4G13670,AT5G19500,AT5G35170,AT5G52970	81	100	7	20
2860	1.0	2	AT1G22020,AT1G50460,AT3G15840,AT3G25480,AT3G46780,AT4G16155,AT5G19500,AT5G53170,AT5G59250	67	77	9	11
3214	1.0	6	AT1G22020,AT1G42960,AT1G51350,AT3G15840,AT4G13670,AT5G16660	69	83	6	15
3029	1.0	4	AT1G50460,AT3G25480,AT5G16150,AT5G19500,AT5G59250	68	80	5	13
3051	1.0	5	AT1G22020,AT1G42960,AT3G15840,AT4G13670,AT4G16155,AT5G16660	68	82	6	15
3055	1.0	2	AT1G20810,AT1G51110,AT3G46780,AT3G53560,AT5G53490	68	82	5	15
3065	1.0	6	AT1G22020,AT1G42960,AT3G15840,AT4G13670,AT5G16660	68	83	5	16
3191	1.0	4	AT1G22020,AT1G22450,AT1G42960,AT1G51350,AT3G15840,AT3G60370,AT4G13670,AT4G16155,AT5G16660	69	81	9	13
3198	1.0	5	AT1G22020,AT1G22450,AT1G42960,AT1G51350,AT3G15840,AT4G13670,AT4G16155,AT5G16660	69	82	8	14
3199	1.0	4	AT1G15140,AT1G20810,AT1G51110,AT3G46780,AT3G53560,AT5G53490	69	82	6	14
1265	1.0	6	AT1G22020,AT2G42220,AT2G42975,AT3G25480,AT3G58010,AT4G13010,AT4G38380,AT4G39460,AT5G12470,AT5G16660,AT5G19500	57	73	11	17
