term_id	sign_score	level	annotation_gene	start_time	end_time	geneSize	time_size
154271	0.00833	1	AT2G17630,AT5G19370,AT2G30695,AT2G37660,AT1G12250,AT1G80030,AT5G01500,AT1G14150,AT4G37925,AT2G40100,AT5G42070,AT1G76760	92	101	12	10
153556	0.09375	2	AT1G03160,AT1G16880,AT1G67700,AT2G20260,AT2G29500,AT3G08920	91	106	6	16
154279	0.01	1	AT3G55330,AT3G60370,AT1G54050,AT1G55370,AT4G13670,AT4G39960,AT5G13120,AT1G67280,AT4G24750,AT1G10170,AT4G35770,AT2G40400,AT2G01918,AT3G10470,AT5G53170,AT4G31560,AT1G42960,AT1G54580,AT1G31180,AT5G39830,AT5G20140,AT2G27290,AT2G30950,AT1G14590,AT3G10130,AT1G66670,AT3G47060,AT5G15250,AT4G18370,AT4G01050,AT4G39460,AT1G18730,AT5G03455,AT3G15110,AT3G26580,AT5G52780,AT4G23890,AT1G72640,AT4G01900,AT1G17850	92	101	40	10
101355	0.00884	1	AT3G46780,AT1G50460,AT4G39460,AT3G25480,AT3G58010,AT5G16150,AT2G42975,AT1G07510,AT2G42220,AT1G50250,AT5G16660,AT1G54500,AT3G24590,AT5G12470,AT4G13010,AT2G22360,AT5G21430,AT2G43010,AT1G22020,AT4G39730,AT5G59250,AT4G13670,AT1G42960,AT4G38380,AT1G29920,AT5G19500,AT1G15820,AT1G20810,AT4G20820,AT3G15360,AT1G30510,AT2G37230,AT1G15140,AT2G21160,AT1G79450,AT3G53560,AT1G74070,AT1G79230,AT5G53490,AT4G24930,AT3G26080,AT4G28025,AT3G10130,AT3G55330,AT2G24020,AT5G52970,AT3G57680,AT3G22690,AT3G15840	73	82	49	10
134341	0.00758	1	AT3G10470,AT4G04020,AT4G18370,AT5G02160,AT5G15250,AT5G20140,AT5G35170,AT5G52780	83	93	8	11
113319	0.00595	5	AT1G07510,AT1G15140,AT1G15820,AT1G20810,AT1G29920,AT1G30510,AT1G42960,AT1G50250,AT1G54500,AT1G79230,AT1G79450,AT2G20270,AT2G21160,AT2G22360,AT2G24020,AT2G37230,AT2G42220,AT2G42975,AT2G43010,AT3G15360,AT3G22690,AT3G24590,AT3G46780,AT3G53560,AT3G55330,AT3G57680,AT3G58010,AT3G60370,AT4G13010,AT4G13670,AT4G20820,AT4G24930,AT4G35770,AT4G38380,AT4G39460,AT4G39730,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G23890,AT5G52970,AT5G53490	76	89	44	14
113318	0.00582	5	AT1G07510,AT1G15140,AT1G15820,AT1G20810,AT1G29920,AT1G30510,AT1G42960,AT1G50250,AT1G50460,AT1G54500,AT1G79230,AT1G79450,AT2G20270,AT2G21160,AT2G22360,AT2G24020,AT2G37230,AT2G42220,AT2G42975,AT2G43010,AT3G15360,AT3G22690,AT3G24590,AT3G25480,AT3G46780,AT3G53560,AT3G55330,AT3G57680,AT3G58010,AT3G60370,AT4G13010,AT4G13670,AT4G20820,AT4G24930,AT4G38380,AT4G39460,AT4G39730,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G23890,AT5G52970,AT5G53490	76	89	45	14
125012	0.01042	2	AT1G14150,AT2G26800,AT2G30950,AT3G01440,AT3G47060	79	110	5	32
113311	0.01071	4	AT1G06690,AT1G07510,AT1G10170,AT1G15140,AT1G15820,AT1G29920,AT1G30510,AT1G42960,AT1G50250,AT1G52220,AT1G55370,AT1G79230,AT1G79450,AT2G20270,AT2G21160,AT2G22360,AT2G24020,AT2G35040,AT2G37230,AT2G42220,AT2G42975,AT2G43010,AT3G15360,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT3G60370,AT4G13010,AT4G13670,AT4G20820,AT4G24930,AT4G35770,AT4G39460,AT4G39730,AT5G12470,AT5G16660,AT5G21430,AT5G23890,AT5G52970	76	89	40	14
113317	0.00612	5	AT3G15360,AT1G06690,AT3G22690,AT1G23740,AT5G52970,AT4G13670,AT2G21160,AT3G24590,AT2G40760,AT2G37230,AT2G43010,AT1G30510,AT1G55370,AT1G79230,AT4G39730,AT1G79450,AT1G15140,AT4G24930,AT1G52220,AT1G07510,AT1G10170,AT5G23890,AT1G29920,AT2G20270,AT4G20820,AT3G55330,AT3G10130,AT3G57680,AT1G74710,AT1G15820,AT5G12470,AT4G35770,AT2G24020,AT1G42960,AT3G26080	76	89	35	14
113316	0.00649	5	AT1G07510,AT1G15140,AT1G15820,AT1G20810,AT1G29920,AT1G30510,AT1G42960,AT1G50250,AT1G50460,AT1G52220,AT1G54500,AT1G79230,AT1G79450,AT2G20270,AT2G21160,AT2G22360,AT2G24020,AT2G37230,AT2G42220,AT2G42975,AT2G43010,AT3G15360,AT3G22690,AT3G24590,AT3G53560,AT3G55330,AT3G57680,AT3G58010,AT3G60370,AT4G13010,AT4G13670,AT4G20820,AT4G24930,AT4G38380,AT4G39460,AT4G39730,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G23890,AT5G52970,AT5G53490	76	89	44	14
139938	0.00833	1	AT1G18730,AT1G54050,AT1G54580,AT1G66670,AT1G72640,AT3G10470,AT4G31560,AT5G13120,AT5G15250,AT5G39830	84	111	10	28
37799	0.0375	7	AT1G14150,AT2G20260,AT2G29500,AT2G37660,AT2G44990,AT3G01440,AT3G08920,AT3G15110	60	79	8	20
24082	0.00889	4	AT1G14150,AT2G20260,AT2G29500,AT3G01440,AT3G15110,AT4G37925	57	81	6	25
139933	0.00758	1	AT1G54050,AT1G54580,AT1G66670,AT1G72640,AT3G10470,AT4G31560,AT5G03455,AT5G13120,AT5G15250,AT5G20140,AT5G39830	84	111	11	28
24086	0.02933	6	AT1G12250,AT1G76760,AT1G80030,AT4G24750,AT5G03455	57	81	5	25
139937	0.00733	1	AT1G17850,AT1G18730,AT1G54050,AT1G54580,AT1G66670,AT1G67280,AT1G72640,AT2G27290,AT3G10470,AT3G26580,AT4G31560,AT5G13120,AT5G39830	84	111	13	28
116122	0.01111	2	AT1G02560,AT1G14150,AT1G27510,AT2G17630,AT2G20260,AT2G29500,AT2G37660,AT2G40100,AT2G44990,AT3G08920,AT3G47060,AT4G23890,AT4G37925,AT5G35170,AT5G62720	77	88	15	12
70662	0.00957	1	AT1G14590,AT1G17850,AT1G54050,AT1G55370,AT1G66670,AT1G67280,AT1G72640,AT1G74710,AT2G27290,AT3G10470,AT3G26580,AT4G04020,AT4G18370,AT4G24750,AT4G39960,AT5G20140,AT5G23890,AT5G42765,AT5G62720	67	77	19	11
112958	0.01042	1	AT1G02560,AT1G14150,AT1G27510,AT2G01918,AT2G17630,AT2G20260,AT2G26800,AT2G40100,AT2G41330,AT2G44990,AT3G01440,AT3G08920,AT3G47060,AT4G23890,AT4G37925,AT5G62720	76	87	16	12
157387	0.01157	1	AT1G14150,AT2G26800,AT2G40100,AT3G01440,AT4G18370,AT4G37925,AT5G19370,AT5G42070	93	110	8	18
83476	0.00649	4	AT3G15360,AT1G06690,AT5G42070,AT3G22690,AT1G23740,AT5G52970,AT1G67280,AT1G31180,AT3G57680,AT5G23890,AT2G40760,AT2G22360,AT1G30510,AT4G20820,AT2G37230,AT3G55330,AT1G79230,AT3G10130,AT1G10170,AT4G35770,AT2G24020,AT1G42960	69	82	22	14
79391	0.00763	5	AT1G07510,AT1G15820,AT1G29920,AT1G30510,AT1G42960,AT1G50250,AT2G22360,AT2G24020,AT2G37230,AT2G42975,AT2G43010,AT3G15360,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT4G13670,AT4G20820,AT4G39730,AT5G12470,AT5G21430,AT5G42070,AT5G52970	68	86	23	19
79390	0.0061	4	AT1G07510,AT1G10170,AT1G15820,AT1G23740,AT1G29920,AT1G30510,AT1G42960,AT1G50250,AT2G22360,AT2G24020,AT2G37230,AT2G42220,AT2G42975,AT2G43010,AT3G15360,AT3G22690,AT3G24590,AT3G57680,AT4G20820,AT4G39730,AT5G12470,AT5G21430,AT5G42070	68	86	23	19
156655	0.04762	2	AT1G02560,AT1G03160,AT1G16880,AT1G67700,AT2G20260,AT2G29500,AT2G44990,AT5G01500	93	106	8	14
156653	0.06085	2	AT1G03160,AT2G20260,AT3G08920,AT1G02560,AT1G67700,AT2G29500,AT1G16880,AT1G14345,AT2G44990	93	106	9	14
129452	0.01754	8	AT1G12250,AT1G80030,AT2G17630,AT2G20260,AT2G37660,AT2G40100,AT4G37925,AT5G01500,AT5G19370	81	99	9	19
40966	0.01389	3	AT1G02560,AT1G74710,AT2G17630,AT2G26800,AT2G40100,AT2G41330,AT2G44990,AT3G15110,AT3G47060,AT4G23890,AT4G27700,AT5G01500,AT5G02160,AT5G13120,AT5G15250,AT5G19370,AT5G39830,AT5G52780	61	72	18	12
40964	0.02083	3	AT1G02560,AT1G14150,AT1G18730,AT2G17630,AT2G26800,AT2G40100,AT2G41330,AT2G44990,AT3G15110,AT3G47060,AT4G23890,AT4G27700,AT5G01500,AT5G02160,AT5G13120,AT5G15250,AT5G19370,AT5G39830,AT5G42270,AT5G52780	61	72	20	12
29768	0.00758	4	AT3G15360,AT1G06690,AT3G22690,AT5G52970,AT1G15820,AT2G40760,AT2G24020,AT1G42960	58	101	8	44
40960	0.02951	3	AT1G02560,AT1G14150,AT1G18730,AT2G20260,AT2G26800,AT2G29500,AT2G41330,AT2G44990,AT3G01440,AT3G15110,AT4G23890,AT4G27700,AT4G37925,AT5G35170,AT5G42270,AT5G52780	61	72	16	12
29766	0.01082	7	AT1G07510,AT1G42960,AT3G15360,AT3G57680,AT4G13670,AT5G21430,AT5G52970	58	101	7	44
40968	0.02053	3	AT1G02560,AT1G14150,AT1G18730,AT2G17630,AT2G20260,AT2G26800,AT2G29500,AT2G40100,AT2G41330,AT2G44990,AT3G15110,AT3G47060,AT4G23890,AT4G27700,AT4G37925,AT5G01500,AT5G13120,AT5G15250,AT5G19370,AT5G35170,AT5G39830,AT5G42270,AT5G52780	61	72	23	12
83616	0.0119	4	AT1G17850,AT1G72640,AT2G27290,AT2G40100,AT3G10470,AT4G04020,AT4G18370,AT4G23890,AT4G39960,AT5G13120,AT5G15250,AT5G20140	69	82	12	14
136117	0.01082	4	AT1G14150,AT2G26800,AT2G30950,AT3G01440,AT3G47060,AT4G04020,AT4G23890	83	104	7	22
136115	0.00505	3	AT3G10470,AT4G04020,AT4G18370,AT5G15250,AT5G20140,AT5G52780	83	104	6	22
109448	0.00641	1	AT1G06690,AT1G07510,AT1G10170,AT1G15820,AT1G23740,AT1G29920,AT1G30510,AT1G42960,AT1G50250,AT1G52220,AT1G55370,AT1G66670,AT1G79230,AT1G79450,AT2G20270,AT2G21160,AT2G24020,AT2G37230,AT2G40400,AT2G40760,AT2G42220,AT2G42975,AT2G43010,AT3G10130,AT3G15360,AT3G22690,AT3G24590,AT3G26080,AT3G55330,AT3G57680,AT4G20820,AT4G24930,AT4G35770,AT4G39730,AT5G12470,AT5G21430,AT5G23890,AT5G42070,AT5G52970	75	86	39	12
109443	0.00833	1	AT1G06690,AT1G10170,AT1G17850,AT1G23740,AT1G55370,AT1G66670,AT1G74710,AT2G20270,AT2G40400,AT2G40760,AT3G10130,AT3G15360,AT3G22690,AT3G55330,AT4G24750,AT4G35770,AT5G23890,AT5G42070,AT5G42765,AT5G52970	75	86	20	12
109440	0.0108	1	AT1G06690,AT1G10170,AT1G23740,AT1G52220,AT1G55370,AT1G66670,AT2G20270,AT2G40400,AT2G40760,AT3G10130,AT3G15360,AT3G22690,AT3G55330,AT4G24750,AT4G35770,AT5G23890,AT5G42070,AT5G52970	75	86	18	12
161619	0.00517	1	AT1G06690,AT1G07510,AT1G10170,AT1G14590,AT1G15820,AT1G17850,AT1G18730,AT1G29920,AT1G42960,AT1G54050,AT1G54580,AT1G67280,AT1G72640,AT1G76760,AT2G20270,AT2G26800,AT2G27290,AT2G30950,AT2G40760,AT2G43010,AT3G01440,AT3G10470,AT3G22690,AT3G26580,AT3G47060,AT3G55330,AT3G57680,AT4G13670,AT4G20820,AT4G24750,AT4G31560,AT4G35770,AT4G39460,AT5G03455,AT5G12470,AT5G13120,AT5G15250,AT5G20140,AT5G39830,AT5G42765,AT5G52780	98	108	41	11
161618	0.00505	1	AT1G06690,AT1G07510,AT1G10170,AT1G14590,AT1G15820,AT1G17850,AT1G18730,AT1G29920,AT1G42960,AT1G54050,AT1G54580,AT1G67280,AT1G72640,AT1G76760,AT2G20270,AT2G27290,AT2G30950,AT2G40760,AT2G43010,AT3G01440,AT3G10470,AT3G22690,AT3G24590,AT3G47060,AT3G55330,AT3G57680,AT4G13670,AT4G20820,AT4G24750,AT4G31560,AT4G35770,AT4G39460,AT4G39960,AT5G03455,AT5G12470,AT5G13120,AT5G15250,AT5G20140,AT5G23890,AT5G39830,AT5G42765,AT5G52780	98	108	42	11
156030	0.00758	1	AT1G12250,AT1G14150,AT1G76760,AT1G80030,AT2G30695,AT2G37660,AT2G40100,AT3G01440,AT4G04020,AT4G37925,AT5G19370,AT5G42070	93	103	12	11
22953	0.01852	5	AT1G42960,AT2G22360,AT3G15360,AT3G60370,AT5G12470,AT5G16660,AT5G53170	57	74	7	18
76884	0.00786	2	AT1G18730,AT1G27510,AT1G55370,AT1G72640,AT2G01918,AT2G26800,AT2G27290,AT2G30950,AT2G40100,AT2G40400,AT2G41330,AT3G10470,AT3G47060,AT4G04020,AT4G18370,AT4G23890,AT4G24750,AT4G37925,AT4G39960,AT5G02160,AT5G03455,AT5G08540,AT5G13120,AT5G15250,AT5G20140,AT5G39830,AT5G52780	68	78	27	11
47673	0.01667	7	AT1G55370,AT2G20270,AT2G27290,AT3G10470,AT4G04020,AT4G18370,AT4G24750,AT5G20140	62	81	8	20
622	0.02183	6	AT1G12250,AT1G66670,AT1G67280,AT1G80030,AT2G35040,AT3G26580,AT4G19830,AT5G03455	49	69	8	21
109198	0.01075	1	AT5G20140,AT5G39830,AT1G14590,AT2G40400,AT1G80030,AT2G40760,AT1G72640,AT3G26580,AT1G54580,AT4G04020,AT5G13120,AT1G54050,AT1G31180,AT4G01900,AT1G17850,AT1G18730,AT4G31560,AT5G03455,AT3G10470,AT3G15110,AT1G67280,AT4G39960,AT4G01050,AT4G24750,AT5G08540,AT2G27290,AT3G10130,AT1G74710,AT4G18370,AT1G66670,AT5G42765	75	84	31	10
82050	0.00758	10	AT1G29920,AT1G42960,AT2G43010,AT3G55330,AT3G57680,AT4G13670,AT4G35770	68	111	7	44
15281	0.0117	6	AT1G55370,AT1G67280,AT1G80030,AT2G27290,AT2G30950,AT4G04020,AT4G39960,AT5G23890,AT5G42765	55	73	9	19
109196	0.01149	1	AT1G12250,AT2G27290,AT3G10470,AT4G31560,AT4G39960,AT1G54580,AT1G31180,AT4G24750,AT5G39830,AT5G20140,AT1G72640,AT5G03455,AT5G08540,AT5G13120,AT1G14590,AT1G54050,AT4G18370,AT4G04020,AT4G01050,AT1G18730,AT1G67280,AT3G15110,AT3G26580,AT1G80030,AT4G01900,AT5G42765,AT1G74710,AT1G17850,AT2G40400	75	84	29	10
109197	0.01282	1	AT1G12250,AT2G27290,AT3G10470,AT4G31560,AT4G39960,AT1G54580,AT1G31180,AT4G24750,AT5G39830,AT5G20140,AT1G72640,AT5G03455,AT5G08540,AT5G13120,AT1G14590,AT1G54050,AT4G18370,AT4G04020,AT4G01050,AT1G18730,AT1G67280,AT3G15110,AT3G26580,AT1G80030,AT4G01900,AT1G76760	75	84	26	10
119043	0.01429	10	AT5G19500,AT1G50460,AT3G46780,AT1G52220,AT5G16150,AT2G35040,AT2G22360,AT5G21430	77	111	8	35
65081	0.00801	2	AT1G07510,AT1G15820,AT1G29920,AT1G42960,AT1G50250,AT3G15360,AT3G24590,AT5G12470,AT5G21430	65	101	9	37
65082	0.01001	5	AT3G15360,AT3G55330,AT5G52970,AT1G07510,AT3G57680,AT4G13670,AT3G24590,AT4G35770,AT1G42960	65	101	9	37
65083	0.00655	3	AT3G15360,AT3G55330,AT1G29920,AT1G07510,AT3G57680,AT1G50250,AT1G15820,AT3G24590,AT2G24020,AT1G42960,AT5G21430	65	101	11	37
52811	0.03885	7	AT3G08920,AT5G19370,AT5G01500,AT3G15110,AT1G80030,AT2G29500,AT1G12250,AT2G17630,AT1G02560,AT2G20260,AT2G37660,AT1G14150,AT1G76760,AT2G44990	63	81	14	19
46568	0.01556	4	AT1G12250,AT1G72640,AT1G76760,AT1G80030,AT2G30950,AT2G40400,AT4G18370,AT4G24750,AT5G03455,AT5G20140	62	76	10	15
52813	0.01435	4	AT5G39830,AT3G01440,AT5G19370,AT5G01500,AT3G15110,AT4G23890,AT1G80030,AT2G29500,AT1G12250,AT2G26800,AT5G15250,AT2G41330,AT2G17630,AT5G13120,AT2G20260,AT2G30950,AT1G27510,AT1G14150,AT5G35170,AT1G76760,AT4G37925,AT2G44990	63	81	22	19
52812	0.00965	6	AT1G12250,AT1G14150,AT1G27510,AT1G76760,AT1G80030,AT2G17630,AT2G26800,AT2G30950,AT2G41330,AT2G44990,AT3G47060,AT4G23890,AT4G37925,AT5G03455,AT5G13120,AT5G15250,AT5G19370,AT5G20140,AT5G35170,AT5G39830	63	81	20	19
52817	0.01108	6	AT5G20140,AT5G03455,AT5G39830,AT4G23890,AT1G80030,AT1G12250,AT2G26800,AT5G15250,AT2G41330,AT2G17630,AT5G13120,AT2G20270,AT2G30950,AT4G24750,AT1G14150,AT5G35170,AT3G47060,AT4G37925,AT2G44990	63	81	19	19
22672	0.01056	4	AT1G07510,AT1G15820,AT1G29920,AT1G42960,AT1G50250,AT2G42975,AT3G15360,AT4G13010,AT4G38380,AT4G39460,AT5G12470,AT5G16660,AT5G53170	57	73	13	17
50670	0.05208	3	AT3G15360,AT4G27700,AT5G53170,AT4G13670,AT3G60370,AT5G12470,AT2G22360,AT1G42960	63	74	8	12
154866	0.01235	4	AT1G06690,AT1G07510,AT1G17850,AT1G29920,AT1G42960,AT1G67280,AT1G74710,AT2G20270,AT2G27290,AT2G40760,AT2G43010,AT3G10130,AT3G15110,AT3G22690,AT3G55330,AT3G57680,AT4G01050,AT4G13670,AT4G24750,AT4G35770,AT4G39460,AT4G39960,AT5G12470,AT5G13120,AT5G23890,AT5G42765,AT5G53170	92	105	27	14
160880	0.02778	1	AT1G03160,AT2G20260,AT1G14345,AT1G16880,AT2G29500,AT2G37660,AT1G67700,AT1G02560,AT4G37925,AT1G80030,AT2G44990,AT5G01500	97	106	12	10
160887	0.06333	1	AT3G15840,AT2G37400,AT4G19830,AT1G20810,AT1G54500,AT4G39730,AT1G74070,AT3G15360,AT1G78915,AT1G16790	97	106	10	10
160885	0.00667	1	AT3G15840,AT2G37400,AT4G19830,AT1G20810,AT1G54500,AT1G21750,AT1G65260,AT3G15360,AT1G74070,AT4G38100	97	106	10	10
160884	0.03333	1	AT3G15840,AT2G37400,AT4G19830,AT1G20810,AT1G54500,AT1G21750,AT1G65260,AT3G15360,AT1G74070,AT1G78915,AT1G16790	97	106	11	10
160888	0.03704	1	AT3G15840,AT2G37400,AT4G19830,AT1G20810,AT1G54500,AT4G39730,AT1G74070,AT3G15360,AT4G38100	97	106	9	10
77027	0.00519	2	AT1G06690,AT1G07510,AT1G10170,AT1G15820,AT1G23740,AT1G29920,AT1G30510,AT1G31180,AT1G42960,AT1G50250,AT1G66670,AT1G67280,AT1G79230,AT2G22360,AT2G24020,AT2G37230,AT2G40760,AT2G43010,AT3G10130,AT3G15360,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT3G60370,AT4G01050,AT4G01900,AT4G13670,AT4G20820,AT4G24930,AT4G31560,AT4G35770,AT5G21430,AT5G42070,AT5G52970	68	78	35	11
22019	0.00733	4	AT1G12250,AT1G55370,AT1G67280,AT1G76760,AT1G80030,AT2G27290,AT2G30950,AT2G40400,AT4G04020,AT4G39960,AT5G02160,AT5G23890,AT5G42765	57	70	13	14
31909	0.01176	4	AT1G50460,AT1G51350,AT3G15840,AT3G25480,AT3G46780	59	75	5	17
114448	0.04611	8	AT1G50460,AT2G22360,AT2G35040,AT3G25480,AT3G46780,AT3G58010,AT4G16155,AT4G38380,AT5G16150,AT5G19500,AT5G53170	76	98	11	23
161828	0.00768	3	AT1G06690,AT1G14150,AT1G17850,AT1G18730,AT1G29920,AT1G42960,AT1G54050,AT1G54580,AT1G66670,AT1G67280,AT1G72640,AT2G26800,AT2G27290,AT2G30950,AT2G40760,AT3G10470,AT3G22690,AT3G26580,AT3G47060,AT3G55330,AT4G13670,AT4G18370,AT4G20820,AT4G31560,AT4G35770,AT4G39460,AT5G03455,AT5G13120,AT5G15250,AT5G20140,AT5G39830	98	111	31	14
