term_id	sign_score	level	annotation_gene	start_time	end_time	geneSize	time_size
2058	1.0	9	AT1G07510,AT1G15820,AT1G50250,AT2G24020,AT2G42975,AT2G43010,AT3G24590,AT3G55330,AT3G57680,AT4G13010,AT5G12470,AT5G52970	63	84	12	22
2120	1.0	12	AT1G07510,AT1G15820,AT2G43010,AT3G24590,AT3G57680	63	103	5	41
4310	1.0	9	AT1G15140,AT2G24020,AT4G13010,AT4G38380,AT5G16150	78	107	5	30
4433	1.0	10	AT1G15140,AT2G24020,AT4G13010,AT4G38380,AT5G16150,AT5G19500	79	107	6	29
4444	1.0	2	AT1G20810,AT2G21160,AT2G37230,AT3G26080,AT5G53490	80	90	5	11
4823	1.0	5	AT1G07510,AT1G15820,AT1G29920,AT1G74710,AT2G20270,AT2G40760,AT2G43010,AT3G15360,AT3G22690,AT3G24590,AT3G57680,AT4G20820,AT4G24930,AT5G12470,AT5G23890,AT5G52970	83	97	16	15
4876	1.0	7	AT1G07510,AT1G15820,AT1G74710,AT2G20270,AT2G43010,AT5G52970	83	106	6	24
4878	1.0	8	AT1G07510,AT1G15820,AT1G74710,AT2G20270,AT5G52970	83	107	5	25
815	1.0	5	AT1G23740,AT1G50460,AT2G42220,AT3G15840,AT3G25480,AT3G46780,AT4G16155	54	68	7	15
4916	1.0	3	AT1G30510,AT1G51110,AT2G21160,AT3G53560,AT5G53490	84	96	5	13
822	1.0	6	AT1G23740,AT1G50460,AT2G42220,AT3G25480,AT4G16155	54	69	5	16
2909	1.0	5	AT2G42975,AT3G58010,AT4G13010,AT4G38380,AT5G12470,AT5G16150,AT5G52970	69	85	7	17
5289	1.0	3	AT1G51110,AT2G21160,AT2G37230,AT3G15840,AT3G25480,AT5G53490	88	99	6	12
5115	1.0	4	AT1G07510,AT1G15820,AT1G27510,AT1G29920,AT1G74710,AT2G20270,AT2G40760,AT2G43010,AT3G10130,AT3G22690,AT3G24590,AT3G57680,AT4G20820,AT5G12470,AT5G23890,AT5G52970	86	98	16	13
5140	1.0	5	AT1G07510,AT1G15820,AT1G27510,AT1G29920,AT1G74710,AT2G20270,AT2G40760,AT2G43010,AT3G22690,AT3G24590,AT3G57680,AT4G20820,AT5G12470,AT5G23890,AT5G52970	86	101	15	16
3931	1.0	2	AT1G15140,AT1G20810,AT1G50460,AT1G74070,AT2G37230,AT3G53560,AT5G19500,AT5G53490	76	86	8	11
5286	1.0	2	AT1G51110,AT2G21160,AT2G37230,AT3G15840,AT3G25480,AT5G35170,AT5G53490	88	98	7	11
5311	1.0	3	AT1G06690,AT1G07510,AT1G15820,AT1G27510,AT1G29920,AT1G74710,AT2G20270,AT2G40760,AT2G43010,AT3G22690,AT3G24590,AT3G57680,AT4G13670,AT4G20820,AT5G12470,AT5G23890,AT5G52970	88	101	17	14
3792	1.0	2	AT1G03850,AT1G20810,AT1G51110,AT1G74070,AT1G79230,AT2G21160,AT3G26080,AT3G53560,AT4G24930,AT4G28025,AT5G53490	75	85	11	11
1294	1.0	10	AT1G22020,AT1G22450,AT1G42960,AT3G25480,AT4G13670,AT4G39460,AT5G16660,AT5G59250	57	84	8	28
1431	1.0	10	AT1G07510,AT1G50250,AT2G42975,AT4G13010,AT5G12470,AT5G52970	58	84	6	27
5363	1.0	6	AT1G06690,AT1G29920,AT3G22690,AT3G57680,AT4G13670,AT5G12470	88	107	6	20
5437	1.0	6	AT1G07510,AT1G15820,AT1G74710,AT2G20270,AT2G43010,AT5G16660,AT5G52970	89	106	7	18
3662	1.0	2	AT1G20810,AT1G79230,AT2G21160,AT3G53560,AT4G24930,AT5G53490	74	85	6	12
5711	1.0	4	AT1G07510,AT1G15820,AT1G74710,AT2G20270,AT2G35040,AT2G43010,AT5G16660,AT5G52970	93	106	8	14
5733	1.0	5	AT1G07510,AT1G15820,AT1G74710,AT2G20270,AT2G35040,AT5G16660,AT5G52970	93	107	7	15
1674	1.0	7	AT1G22020,AT1G22450,AT1G42960,AT3G25480,AT4G13670,AT4G27700,AT4G39460,AT5G16660,AT5G59250	60	84	9	25
5741	1.0	1	AT1G54500,AT5G35170,AT1G20810,AT3G15360,AT1G74880,AT3G15840,AT3G25480	94	103	7	10
1681	1.0	8	AT1G22020,AT1G22450,AT1G42960,AT4G13670,AT4G27700,AT4G39460,AT5G16660,AT5G59250	60	85	8	26
1696	1.0	6	AT1G15820,AT2G24020,AT3G24590,AT3G55330,AT3G57680	60	90	5	31
5747	1.0	2	AT1G20810,AT1G54500,AT3G15360,AT3G15840,AT3G25480,AT5G35170	94	104	6	11
5687	1.0	2	AT1G20810,AT1G54500,AT3G15360,AT3G15840,AT3G25480	93	104	5	12
5781	1.0	3	AT1G54500,AT3G15360,AT3G15840,AT3G25480,AT5G35170	94	106	5	13
5445	1.0	7	AT1G07510,AT1G15820,AT1G74710,AT2G20270,AT5G16660,AT5G52970	89	107	6	19
1993	1.0	2	AT1G30510,AT1G31180,AT1G79230,AT2G20270,AT3G10130,AT3G22690,AT4G20820,AT4G24930	63	73	8	11
2000	1.0	3	AT1G30510,AT1G31180,AT1G79230,AT3G10130,AT3G22690,AT4G20820,AT4G24930	63	74	7	12
2022	1.0	4	AT1G30510,AT1G31180,AT3G10130,AT3G22690,AT4G20820,AT4G24930	63	77	6	15
3921	0.9947	1	AT1G79230,AT1G20810,AT1G50460,AT1G30510,AT1G74070,AT3G53560,AT5G53490,AT1G03850,AT3G46780,AT1G79450,AT4G28025,AT5G19500,AT3G26080,AT2G37230,AT2G21160,AT4G24930,AT1G15140,AT1G51110,AT3G25480	76	85	19	10
984	0.9943	6	AT1G42960,AT3G15360,AT3G60370,AT4G13670,AT5G12470,AT5G16660,AT5G21430,AT5G52970	55	76	8	22
4864	0.9932	6	AT1G07510,AT1G15820,AT1G29920,AT1G74710,AT2G20270,AT2G40760,AT2G43010,AT3G22690,AT3G24590,AT3G57680,AT4G20820,AT5G12470,AT5G23890,AT5G52970	83	103	14	21
1664	0.9931	6	AT1G22020,AT1G22450,AT1G42960,AT3G25480,AT3G58010,AT4G13670,AT4G27700,AT4G38380,AT4G39460,AT5G16660,AT5G19500,AT5G59250	60	83	12	24
5894	0.993	2	AT1G07510,AT1G15140,AT1G15820,AT1G22020,AT1G22450,AT1G51350,AT1G52220,AT1G74710,AT1G75690,AT2G20270,AT2G22360,AT2G24020,AT2G35040,AT3G21055,AT3G28850,AT3G46780,AT4G13010,AT4G16155,AT4G28025,AT4G38380,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G52440,AT5G52970	97	107	26	11
1292	0.9929	10	AT1G50250,AT2G42975,AT4G13010,AT5G12470,AT5G52970	57	84	5	28
4051	0.9917	1	AT4G38380,AT1G54500,AT1G20810,AT3G58010,AT1G50460,AT1G74070,AT3G53560,AT5G53490,AT5G16150,AT5G19500,AT2G37230,AT1G15140	77	86	12	10
5022	0.9915	3	AT1G07510,AT1G15820,AT1G23740,AT1G29920,AT1G74710,AT1G79230,AT2G20270,AT2G40760,AT2G43010,AT3G15360,AT3G22690,AT3G24590,AT3G57680,AT4G20820,AT4G24930,AT5G12470,AT5G23890,AT5G52970	85	97	18	13
4432	0.9898	9	AT1G15140,AT2G24020,AT3G58010,AT4G13010,AT4G38380,AT5G16150,AT5G19500	79	106	7	28
5335	0.9883	4	AT1G06690,AT1G07510,AT1G15820,AT1G29920,AT1G74710,AT2G20270,AT2G40760,AT2G43010,AT3G22690,AT3G24590,AT3G57680,AT4G13670,AT4G20820,AT5G12470,AT5G23890,AT5G52970	88	103	16	16
2489	0.9868	4	AT1G22020,AT1G22450,AT1G42960,AT1G51350,AT1G54500,AT1G75690,AT3G15840,AT3G25480,AT3G28850,AT4G13670,AT4G16155,AT4G27700,AT4G39460,AT5G16660,AT5G53170,AT5G59250	66	84	16	19
2898	0.9853	4	AT1G07510,AT1G15820,AT1G50250,AT1G50460,AT2G24020,AT2G42975,AT2G43010,AT3G24590,AT3G55330,AT3G57680,AT3G58010,AT4G13010,AT4G38380,AT5G12470,AT5G16150,AT5G19500,AT5G52970	69	84	17	16
558	0.9846	3	AT1G23740,AT1G50460,AT2G26340,AT2G42220,AT4G28025	52	64	5	13
2585	0.9838	3	AT1G22020,AT1G22450,AT1G42960,AT1G50460,AT1G51350,AT1G54500,AT1G75690,AT3G15840,AT3G25480,AT3G28850,AT3G46780,AT3G58010,AT4G13670,AT4G16155,AT4G27700,AT4G38380,AT4G39460,AT5G16150,AT5G16660,AT5G19500,AT5G53170,AT5G59250	67	80	22	14
2357	0.9833	5	AT1G22020,AT1G22450,AT1G42960,AT1G51350,AT1G54500,AT1G75690,AT3G15840,AT3G25480,AT3G28850,AT4G13670,AT4G16155,AT4G27700,AT4G39460,AT5G16660,AT5G59250	65	84	15	20
4145	0.9802	8	AT1G07510,AT1G15820,AT1G29920,AT1G74710,AT2G40760,AT2G43010,AT3G22690,AT3G24590,AT3G57680,AT4G20820,AT4G24930,AT5G23890	77	97	12	21
2570	0.9773	2	AT1G22020,AT1G22450,AT1G42960,AT1G50460,AT1G51350,AT1G54500,AT1G75690,AT3G15840,AT3G21055,AT3G25480,AT3G28850,AT3G46780,AT3G58010,AT4G13670,AT4G16155,AT4G27700,AT4G38380,AT4G39460,AT5G01220,AT5G16150,AT5G16660,AT5G19500,AT5G53170,AT5G59250	67	77	24	11
2496	0.9767	5	AT1G22020,AT1G22450,AT1G42960,AT1G51350,AT1G54500,AT1G75690,AT3G15840,AT3G28850,AT4G13670,AT4G16155,AT4G27700,AT4G39460,AT5G16660,AT5G53170,AT5G59250	66	85	15	20
3206	0.9762	4	AT1G07510,AT1G15820,AT1G50250,AT1G50460,AT2G20270,AT2G24020,AT2G42975,AT2G43010,AT3G24590,AT3G55330,AT3G57680,AT3G58010,AT4G13010,AT4G38380,AT5G12470,AT5G16150,AT5G19500,AT5G52970	71	84	18	14
2758	0.9758	4	AT1G22020,AT1G22450,AT1G42960,AT1G51350,AT1G54500,AT1G75690,AT2G35040,AT3G15840,AT3G25480,AT3G28850,AT4G13670,AT4G16155,AT4G27700,AT4G39460,AT5G16660,AT5G53170,AT5G59250	68	84	17	17
1298	0.9754	11	AT1G22020,AT1G22450,AT1G42960,AT4G13670,AT4G39460,AT5G16660,AT5G59250	57	85	7	29
4054	0.974	2	AT1G15140,AT1G20810,AT1G54500,AT2G37230,AT3G58010,AT4G38380,AT5G16150	77	87	7	11
1286	0.9731	9	AT1G22020,AT1G22450,AT1G42960,AT3G25480,AT3G58010,AT4G13670,AT4G38380,AT4G39460,AT5G16660,AT5G19500,AT5G59250	57	83	11	27
4135	0.9688	7	AT1G07510,AT1G15820,AT1G29920,AT1G50250,AT1G74710,AT2G24020,AT2G40760,AT2G42975,AT2G43010,AT3G22690,AT3G24590,AT3G57680,AT4G13010,AT4G20820,AT4G24930,AT5G23890	77	96	16	20
2346	0.9684	4	AT1G22020,AT1G22450,AT1G42960,AT1G50460,AT1G51350,AT1G54500,AT1G75690,AT3G15840,AT3G25480,AT3G28850,AT3G58010,AT4G13670,AT4G16155,AT4G27700,AT4G38380,AT4G39460,AT5G16150,AT5G16660,AT5G19500,AT5G59250	65	83	20	19
2475	0.9683	3	AT1G22020,AT1G22450,AT1G42960,AT1G50460,AT1G51350,AT1G54500,AT1G75690,AT3G15840,AT3G25480,AT3G28850,AT3G58010,AT4G13670,AT4G16155,AT4G27700,AT4G38380,AT4G39460,AT5G16150,AT5G16660,AT5G19500,AT5G53170,AT5G59250	66	83	21	18
5732	0.9667	6	AT1G15140,AT1G22020,AT1G22450,AT1G51350,AT1G52220,AT1G75690,AT2G22360,AT2G24020,AT3G28850,AT3G46780,AT4G13010,AT4G16155,AT4G38380,AT5G16150,AT5G19500,AT5G21430	93	107	16	15
5865	0.9667	3	AT2G30695,AT3G15360,AT3G15840,AT3G25480,AT5G35170	96	107	5	12
2363	0.966	6	AT1G22020,AT1G22450,AT1G42960,AT1G51350,AT1G54500,AT1G75690,AT3G15840,AT3G28850,AT4G13670,AT4G16155,AT4G27700,AT4G39460,AT5G16660,AT5G59250	65	85	14	21
2765	0.9653	5	AT1G22020,AT1G22450,AT1G42960,AT1G51350,AT1G54500,AT1G75690,AT2G35040,AT3G15840,AT3G28850,AT4G13670,AT4G16155,AT4G27700,AT4G39460,AT5G16660,AT5G53170,AT5G59250	68	85	16	18
4905	0.9643	2	AT1G23740,AT1G30510,AT1G51110,AT1G79230,AT2G21160,AT3G53560,AT5G53490	84	95	7	12
2721	0.9632	2	AT1G22020,AT1G22450,AT1G42960,AT1G50460,AT1G51350,AT1G54500,AT1G75690,AT2G35040,AT3G15840,AT3G25480,AT3G28850,AT3G46780,AT3G58010,AT4G13670,AT4G16155,AT4G27700,AT4G38380,AT4G39460,AT5G16150,AT5G16660,AT5G19500,AT5G53170,AT5G59250	68	80	23	13
4132	0.9628	6	AT1G06690,AT1G07510,AT1G15820,AT1G29920,AT1G50250,AT1G74710,AT2G24020,AT2G40760,AT2G42975,AT2G43010,AT3G22690,AT3G24590,AT3G57680,AT4G13010,AT4G20820,AT4G24930,AT5G23890	77	95	17	19
5855	0.9628	1	AT1G06690,AT1G07510,AT1G15820,AT1G17850,AT1G29920,AT1G42960,AT1G67700,AT1G74710,AT2G20270,AT2G30950,AT2G35040,AT2G40100,AT2G43010,AT3G10470,AT3G22690,AT3G57680,AT4G13670,AT5G12470,AT5G15250,AT5G16660,AT5G52970,AT5G53170	96	106	22	11
858	0.9627	6	AT1G42960,AT3G15360,AT3G60370,AT5G12470,AT5G16660,AT5G21430,AT5G52970	54	76	7	23
1938	0.9627	7	AT1G22020,AT1G22450,AT1G42960,AT1G51350,AT1G75690,AT3G15840,AT3G25480,AT3G28850,AT4G13670,AT4G16155,AT4G27700,AT4G39460,AT5G16660,AT5G59250	62	84	14	23
2889	0.9583	3	AT1G29920,AT1G30510,AT1G79230,AT2G37230,AT3G22690,AT3G46780,AT4G20820,AT4G39730	69	83	8	15
2055	0.9574	6	AT1G22020,AT1G22450,AT1G42960,AT1G50460,AT1G51350,AT1G75690,AT3G15840,AT3G25480,AT3G28850,AT3G58010,AT4G13670,AT4G16155,AT4G27700,AT4G38380,AT4G39460,AT5G16150,AT5G16660,AT5G19500,AT5G59250	63	83	19	21
2746	0.9574	3	AT1G22020,AT1G22450,AT1G42960,AT1G50460,AT1G51350,AT1G54500,AT1G75690,AT2G35040,AT3G15840,AT3G25480,AT3G28850,AT3G58010,AT4G13670,AT4G16155,AT4G27700,AT4G38380,AT4G39460,AT5G16150,AT5G16660,AT5G19500,AT5G53170,AT5G59250	68	83	22	16
2504	0.9571	6	AT1G22020,AT1G22450,AT1G51350,AT1G75690,AT3G15840,AT3G28850,AT4G16155,AT4G27700,AT5G53170,AT5G59250	66	86	10	21
942	0.9563	5	AT1G15820,AT1G42960,AT3G15360,AT3G55330,AT3G60370,AT4G13670,AT5G12470,AT5G16660,AT5G21430,AT5G52970	55	70	10	16
236	0.9556	6	AT2G42975,AT4G13010,AT4G39460,AT5G52440,AT5G53170	49	66	5	18
3264	0.9556	5	AT1G07510,AT1G15820,AT1G50250,AT2G20270,AT2G24020,AT2G43010,AT3G24590,AT3G55330,AT3G57680	71	90	9	20
2088	0.9554	10	AT1G07510,AT1G15820,AT1G50250,AT2G24020,AT2G43010,AT3G24590,AT3G55330,AT3G57680	63	90	8	28
4812	0.9554	4	AT1G07510,AT1G15140,AT1G15820,AT1G29920,AT1G50250,AT1G50460,AT1G74710,AT2G20270,AT2G22360,AT2G24020,AT2G35040,AT2G40760,AT2G42220,AT2G42975,AT2G43010,AT3G15360,AT3G22690,AT3G24590,AT3G57680,AT3G58010,AT4G13010,AT4G20820,AT4G24930,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G23890,AT5G35170,AT5G52970	83	96	32	14
4493	0.9542	4	AT2G20270,AT2G22360,AT2G35040,AT2G42220,AT3G15360,AT5G12470,AT5G16660,AT5G21430,AT5G52970	80	96	9	17
4309	0.954	8	AT1G15140,AT2G24020,AT3G58010,AT4G13010,AT4G38380,AT5G16150	78	106	6	29
1928	0.9519	6	AT1G22020,AT1G22450,AT1G42960,AT1G51350,AT1G75690,AT3G15840,AT3G25480,AT3G28850,AT3G58010,AT4G13670,AT4G16155,AT4G27700,AT4G38380,AT4G39460,AT5G16660,AT5G19500,AT5G59250	62	83	17	22
5466	0.9516	3	AT1G06690,AT1G07510,AT1G15140,AT1G15820,AT1G27510,AT1G29920,AT1G50250,AT1G50460,AT1G74710,AT2G20270,AT2G24020,AT2G40760,AT2G42220,AT2G42975,AT2G43010,AT3G22690,AT3G24590,AT3G57680,AT3G58010,AT4G13010,AT4G13670,AT4G20820,AT4G24930,AT4G27700,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G23890,AT5G52970	90	101	31	12
3638	0.9501	9	AT1G07510,AT1G15820,AT1G29920,AT1G74710,AT2G40760,AT2G43010,AT3G22690,AT3G24590,AT3G57680,AT4G20820,AT5G23890	73	103	11	31
3802	0.95	3	AT1G79230,AT2G21160,AT3G26080,AT4G24930,AT4G28025	75	86	5	12
4075	0.9487	3	AT1G15140,AT1G20810,AT2G37230,AT3G58010,AT4G38380,AT5G16150	77	89	6	13
357	0.9485	8	AT1G15140,AT1G30510,AT1G31180,AT1G79450,AT2G43010,AT4G24930,AT4G31560,AT5G53490	50	66	8	17
5003	0.9485	2	AT1G07510,AT1G15140,AT1G15820,AT1G23740,AT1G29920,AT1G50250,AT1G50460,AT1G74710,AT1G79230,AT2G20270,AT2G22360,AT2G24020,AT2G35040,AT2G40760,AT2G42220,AT2G42975,AT2G43010,AT3G15360,AT3G22690,AT3G24590,AT3G57680,AT3G58010,AT4G13010,AT4G20820,AT4G24930,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G23890,AT5G35170,AT5G52970	85	96	34	12
