parent	child
73399	73621
73398	73621
73462	73941
73462	73955
132648	132753
132643	132762
132643	132775
132644	132790
132644	132757
132644	132769
61177	62883
117788	118010
135030	135200
98318	98615
125870	125932
270	287
271	296
271	302
117524	117724
275	304
146152	146489
146152	146378
146152	146369
146152	146501
146152	146388
146152	146373
153773	153893
95794	96586
95791	95973
95791	95981
150607	150783
150600	150649
150600	150690
64902	66051
134611	134825
44799	45028
44799	45056
44791	44905
44791	44891
44792	45024
44792	44903
44797	45055
44797	45064
113316	113924
113316	113933
135969	136312
135969	136314
138046	138822
138046	138159
116123	116439
157072	157353
68175	68960
62884	63273
62884	63223
62881	63213
62880	63286
62880	63269
62880	63152
62883	63272
62883	63220
58212	58311
58212	58281
62888	63224
95922	96523
95922	96118
95922	96206
95922	96105
76622	77314
76623	79143
76626	76951
13050	13193
13054	14132
91061	91408
122388	122913
122388	122908
122388	123193
122388	123194
122386	122913
122386	123194
122386	123193
122386	122908
122386	122530
62087	62633
87105	87767
87107	87762
83619	83729
83619	83722
133525	133603
40740	41156
133527	133600
133523	133602
147699	147916
147695	147850
147695	147864
146179	146320
147693	147850
116263	116372
161618	161892
123386	123527
123382	123509
123382	123646
161610	161682
31233	31556
31238	31759
620	704
12837	12876
12837	12875
12837	12863
12837	12867
12837	12879
12837	12859
12837	12983
12837	12880
12837	12857
12837	12982
12836	12876
12836	12871
12836	12879
12836	12880
12834	12876
12834	12875
12834	12863
12834	12871
12834	12867
12834	12879
12834	12880
12839	12875
12839	12863
12839	12880
12839	12859
12839	12983
12839	12982
12839	12857
65884	66048
7454	7498
95941	96198
95941	96184
7452	7498
7452	7494
92269	92929
133839	134002
133839	134006
133839	134103
133839	134109
50416	50888
50416	50856
50416	50707
50416	50827
50416	50613
50416	50519
150381	150464
23654	26206
23654	24318
84901	85140
84902	85201
84902	85619
84902	85206
84903	85604
84903	85202
84903	85204
84903	90209
84903	90210
84903	85619
84903	85199
84905	90210
84905	90209
4737	4825
4737	4867
77280	77406
92085	92839
92085	92822
160883	160999
160881	161003
160885	161000
86217	86319
86217	86346
93652	94229
395	892
395	901
395	573
395	577
395	576
395	739
141330	141522
31908	32238
31908	32233
31908	32234
31908	32242
31908	33861
31908	32919
31908	32277
31908	32228
31909	32238
31909	32233
31909	32234
31909	32242
31909	33861
31909	32919
31909	32277
31909	32228
4725	4759
4725	4772
4725	4780
31905	32242
31905	32919
31907	32242
31907	32919
31907	32234
4720	4769
4720	4777
4720	4779
31903	32119
31903	32008
31903	32125
31903	31994
3749	3780
98105	98321
98105	99289
98107	98732
4621	4638
4622	4968
90812	91109
90812	91062
90812	91163
90816	91059
90815	91061
90815	91108
19561	19865
51103	51249
51103	51252
51103	51248
20885	21971
60019	60387
25542	25878
146319	146435
146318	146433
113148	113961
113148	113964
113144	113983
113144	113923
113144	113843
113144	113862
113144	113881
113144	113530
113144	115063
113144	113462
113144	113882
113144	113536
113144	113654
113144	114957
113144	113469
113144	113481
113144	113652
113144	113482
113144	113577
113144	113895
113144	113690
113144	113889
113144	113877
113144	113878
113144	113859
113144	116036
113144	113516
113144	113474
113144	113520
113144	113885
113144	115064
113144	113886
113144	113496
113144	113888
113144	113479
113144	113905
113145	113438
113145	113330
113145	113437
146311	146426
113147	113209
113147	113961
113147	113749
113147	113998
146317	146436
113141	113433
113141	113428
113141	113426
113141	113437
113142	113433
113142	113437
113142	113438
135203	135284
46301	46730
46304	46748
46305	46734
46307	47270
48227	48462
133752	133852
133751	133860
133750	133850
133757	133852
133757	133845
133757	133839
133754	133854
133754	133844
6214	6362
6218	6370
15871	16003
15871	15989
15871	15984
15871	15982
15871	15990
15871	15980
24142	25545
63273	63400
130998	131088
147995	148946
115019	115357
115019	115480
115010	115240
115010	115231
115011	115497
115011	115361
30620	30951
115015	115374
115015	115336
115016	115370
115016	115351
26818	26970
26819	26967
114539	114980
114539	114976
164995	165059
164995	165049
164995	165099
164995	165053
164995	165051
164995	165046
164995	165055
164995	165090
164999	165044
164998	165181
164998	165029
28429	28716
28429	28720
697	1024
697	776
695	1015
695	1020
28425	28717
28425	28721
698	1015
699	771
699	773
13840	13980
13840	14063
77561	78011
77563	78016
77565	77994
77565	78004
31933	32145
5617	5774
115276	115440
88957	89062
88955	90302
62147	62623
136320	136401
136322	136366
113577	113989
151977	152191
151975	152161
43854	45580
74035	77359
115907	116153
27399	27521
27396	27531
73449	74261
150597	150686
258	284
258	277
253	283
253	275
250	270
98593	98744
98593	98767
98590	98733
153710	153896
69993	71573
152990	153920
152990	153137
19321	19558
152997	153900
57412	57960
150620	150653
150620	150644
67046	68362
146309	146933
146309	146938
3682	3735
3681	3753
23346	23511
132951	133106
132951	133113
135417	135559
135414	135575
135414	135573
135414	135551
135412	135563
74686	76068
152190	152337
85670	86105
85670	86223
85670	86217
85670	86036
85670	86183
152661	152757
85675	86245
135419	135578
135419	135572
160270	160819
160270	160518
147851	147895
147850	147894
147857	147934
160275	160883
160275	160518
160275	160885
134093	134496
116109	116475
116109	116322
116109	116320
116109	116482
116109	116281
116109	116549
116101	116287
116101	116283
87291	87451
87290	87816
87290	87460
87290	87474
133325	133760
113889	115023
113888	114664
146105	146302
146102	146297
146102	146310
113319	113968
142757	142797
94568	94758
48059	48283
48059	50431
48059	48272
48059	48280
48059	48526
129431	129770
129432	129864
129432	129772
129436	129772
161583	162293
115480	115996
161585	161990
113312	113695
132492	132643
132491	132655
132491	132644
97917	101411
97917	101564
97917	101406
97917	101414
97917	101579
97916	98332
97916	98333
97916	98335
97916	98311
161638	161898
29122	30173
78130	78363
78130	78362
147874	147919
12859	13154
12857	13163
12857	13153
12857	13188
50476	50744
95963	96083
95963	96027
92530	92714
116126	116446
116126	116548
13980	14259
124161	124457
124161	124366
124161	124891
155462	155609
155464	155610
86241	86355
86245	86360
4741	4876
4741	5930
32242	32608
32242	32600
32242	32604
32242	32575
32242	32590
32242	32595
16001	16143
16001	16014
5865	6214
96434	96746
94361	94652
94361	94490
94361	94638
94361	95719
116350	116550
110216	113135
96746	97579
96746	97628
96746	97595
153105	153611
141862	142802
141862	142772
141863	142028
141867	142806
141867	142772
36366	36571
152850	153022
85440	85679
85440	85753
49154	49644
48784	49698
48784	49401
49156	49696
49157	50425
49157	49646
49157	49659
90297	90349
90297	90337
8867	9070
8860	9033
122483	122639
122487	122697
26837	26947
26837	26958
96709	97542
26839	26944
108694	109330
108694	109015
63208	63444
68635	68948
68637	68969
138304	138391
41156	41662
96460	96749
88156	88326
92839	93646
92839	93086
108470	109656
54032	54204
54032	54199
54032	54201
79723	80505
28402	29000
28402	28798
28402	28695
28406	29002
28404	29002
28404	28694
115073	115261
115073	115721
115079	115258
31556	31759
147712	147851
306	317
165132	165174
55124	59580
66045	66382
66045	66378
66045	66314
66045	66375
28427	28723
28427	28719
136303	136410
136301	136373
115985	116101
124877	125432
150820	150942
87920	89012
92182	92230
140263	140466
140263	140471
130686	131498
130686	130904
140298	140380
140298	140950
140298	140955
140295	140540
140291	140540
140291	140536
98608	98745
98609	98775
131088	131634
131088	132450
19047	19244
19935	19991
19241	19698
42788	42910
42780	42911
42780	42909
236	263
236	268
64638	65409
64638	64881
140870	141067
125661	125689
125663	125691
150649	151404
150649	150881
150649	150911
150649	150904
150649	150906
150649	150920
150643	150809
150643	150796
150646	150799
150644	150799
141472	142613
162368	162430
99959	100090
99958	100275
99958	100278
99958	100281
99958	100414
99958	100418
99958	100426
99954	100270
99954	100287
99954	100112
99954	100283
99957	100287
99957	100176
99957	100162
99950	100285
99950	100284
99953	100287
99953	100176
99953	100162
99952	100277
99952	100114
160218	160448
61555	61910
22830	23222
22830	23201
22830	23196
22830	23199
22830	23211
22831	23215
22831	24803
22831	24797
22831	24799
22831	27295
22831	23208
22831	23416
22831	23427
22832	23426
22832	23416
22832	23427
22832	23174
22833	24799
22833	23214
22833	23207
22833	24034
22833	23535
22833	23418
22833	24051
22833	23199
22833	23223
22833	23425
22833	23427
22833	23538
22833	24043
22833	23562
22835	23418
22835	23199
22835	23222
22835	23425
22835	23218
22835	23191
22836	23218
22836	23222
22836	23425
22836	23427
22836	23418
22837	23201
22837	23211
22837	23218
22837	23199
22837	23222
22837	23196
22837	23418
53955	54092
53955	54188
54201	54543
80444	80914
80444	81144
125440	125604
146430	146942
146435	146745
27828	28410
48074	48095
48071	48272
48071	48280
48071	50431
797	877
39632	39904
39633	39899
39633	39903
67141	67568
67140	67806
71573	72653
1132	1179
159999	161038
78118	78369
78118	78365
78119	78230
78119	78383
78119	78367
78115	78446
78116	78363
78116	78362
78116	78232
78116	78385
78117	78361
78117	78368
78117	78367
8501	8688
8500	8859
12875	12985
12875	13045
8502	8687
12871	12989
86320	87441
86320	87012
86320	86769
7498	8404
7494	7643
27610	27789
27610	27782
122844	123219
122844	123129
114154	114629
114154	114632
4766	4931
4766	5187
4766	4922
4766	4963
4766	7037
4766	4952
4766	6749
4766	6748
4766	4926
4769	4931
4769	4926
4769	4838
4769	4833
4769	4952
4769	4922
4769	4848
4769	4859
4769	4858
4769	4862
4769	4860
4769	4853
4769	4864
4769	4843
77062	77380
124891	125502
124891	125440
124893	125436
124149	124457
14055	14446
32919	35130
32919	35124
124096	124266
94349	94652
94349	94638
78230	79000
116375	116928
94345	94686
94345	94650
94345	94470
94345	94657
94345	94645
94344	94466
94344	94682
94344	94647
124099	124380
116372	117775
110237	111117
110233	111132
155449	155500
94638	95519
94638	94917
7366	7410
42373	42579
42373	44014
42373	42574
42373	42565
42373	42404
42373	42568
42373	47926
42376	42579
42376	42578
42376	44014
42376	42420
42376	42404
42376	42869
42376	42868
42378	42579
42378	42578
42378	44014
42378	42420
42378	42404
42378	42869
42378	42868
4886	5028
4886	4990
4886	5011
13839	14044
13839	14277
52142	52614
114635	114903
97490	99074
97490	98785
113271	113602
114632	114897
114632	114919
142126	142757
147952	150060
147952	148640
147952	148177
147950	150060
141731	141895
141737	142126
141737	142726
159691	159727
87895	88210
164224	164443
164221	164430
157209	158312
162971	163123
95949	96215
95949	96677
95949	96480
162975	163104
162974	163107
162976	163109
54011	54106
108419	109835
27452	27730
27452	27608
115058	115513
115058	115516
115058	116907
115058	116973
115058	116965
115058	116902
115058	116152
115058	116881
115058	116899
115058	115983
115056	115983
67558	68064
67558	68049
115052	115507
115053	115502
114897	114990
132519	132856
132519	132688
132519	132984
132514	132633
132512	132641
132513	132632
132510	132639
147775	147857
103036	103332
103036	103303
103036	103216
23222	23424
23223	23419
23224	23420
136366	136550
30951	31259
30952	31246
73621	73998
74078	74436
74078	74407
74073	74402
74073	74853
74073	74427
123860	124077
73955	77062
73955	76816
73956	74888
117544	117718
217	245
215	236
32707	32927
211	236
22171	22404
22171	22390
158321	158391
46734	47275
46730	47126
46730	47205
46730	47274
75306	75427
75307	75427
90444	90841
162300	162344
90447	90847
162306	162351
162307	162352
162304	162349
162309	162363
43101	43659
43101	44085
43101	43664
43101	44084
99970	100084
99977	100087
99977	100318
97535	98753
97535	98749
97535	98766
5011	5137
5011	5180
5017	5140
116140	116886
116140	116350
116146	116286
116146	116281
116145	116475
116145	116271
116145	116482
116145	116281
116149	116272
13307	13825
85544	86267
74956	75359
152400	152491
152400	152497
152400	152504
125604	125660
911	948
113516	113842
912	947
912	942
58903	59572
58903	59412
58903	59400
58906	59572
58906	59640
124080	124237
124080	124268
99289	99955
146145	146489
146145	146369
146145	146501
146145	146373
125932	126095
80467	81131
85104	85522
85104	85398
133674	134399
132989	133415
132989	133140
27592	28718
132983	133413
132984	133415
48019	48227
48014	48124
48015	48128
48015	48124
107480	108412
107481	108427
137805	138046
39617	39686
29702	29721
54221	54819
506	686
506	536
506	526
506	532
506	548
506	549
507	548
507	686
507	532
507	526
54020	54196
37886	38230
37886	38228
37886	38229
501	560
115554	115984
115554	115985
115553	115980
115553	115993
76245	76918
133854	134009
133854	134102
133854	134001
133854	134005
133854	134025
133854	134100
133854	134482
133854	133976
133856	134009
156890	156925
151328	151525
1112	1132
47275	47485
47270	47493
26502	26841
86223	86319
86223	86346
79229	79247
79228	79246
38228	38930
38228	38718
38228	38715
38229	38930
38229	38715
73546	73876
73546	73921
73547	73956
73543	73924
95871	96480
95871	96215
95871	96498
95871	96677
95871	96699
114171	114628
114171	114629
114171	114625
114174	114452
114174	114460
114174	114914
4789	4962
4789	4926
4789	4808
4789	4963
4789	7037
4789	6749
4789	6748
4789	4961
4789	6096
150935	151253
114179	114438
10008	10048
10008	10078
10008	10051
10008	10039
10008	10035
10008	10024
10008	10037
4783	4922
4783	5187
4783	4931
4783	6749
4783	7037
4783	4952
4783	4963
4783	6748
4783	4926
4780	4931
4780	4876
4780	4926
4780	4838
4780	4830
4780	4858
4780	4922
4780	4848
4780	4859
4780	5930
4780	4862
4780	4860
4780	4853
4780	4952
4780	4864
4780	4843
148012	148148
32938	33288
32938	33089
150329	150375
150329	150378
124079	124096
124079	124269
64773	67025
110258	111097
110252	111089
74792	75306
74792	75217
150499	150616
61298	62470
61298	62123
61295	62880
61295	62450
199	245
199	240
196	255
190	203
190	215
190	211
193	205
192	217
192	199
42358	42513
42358	42550
42358	42528
42358	42500
42358	42505
42357	42942
42421	42649
42421	42622
42350	42749
12791	13925
12791	13054
12791	13002
98163	98610
98163	98303
60604	61305
162535	162669
162535	163141
16957	17865
117537	117730
117536	117713
122913	123185
32008	32310
32008	32313
122911	122986
141827	142644
105305	106262
122916	123618
105307	105536
113708	113979
113708	113916
63290	63409
63290	63450
854	923
854	927
855	911
147970	148207
134468	134824
134468	135091
44014	44754
26873	26954
133111	133233
133111	133247
44013	44753
133113	133231
133113	133387
147602	147874
27477	27828
27476	27778
62162	62880
62162	62877
66918	67026
132538	132873
132530	132903
132534	132890
132537	135160
132537	132890
111282	111404
111282	111392
133091	133391
133091	133223
23201	23548
23201	23534
23207	24034
23207	24799
23207	24051
23207	24043
23207	23413
23208	23415
493	542
493	549
493	544
107195	107364
113544	113769
8333	8493
8330	8500
8330	8694
111420	112854
57406	58324
100270	101397
100270	100654
100277	101379
100275	101597
100278	101597
73978	74815
32092	32317
32092	32651
32092	32641
158303	158389
133414	133601
81131	81933
81136	81936
100090	100323
100090	101287
24803	26140
1665	1686
1663	1683
153886	153919
146312	146429
146310	146940
5033	5141
5030	5146
13321	13837
153083	153378
153083	153680
113067	113095
972	1018
972	1309
90390	90763
90390	90533
90393	92046
90393	90705
162185	162309
90396	92103
90396	90694
152429	152509
152429	152508
19284	19494
19284	19480
76811	78002
163939	163969
163939	163991
163932	164339
163932	164431
163932	164256
163932	164006
163932	164459
163932	164455
125483	125670
60845	61555
161562	161707
161562	162348
83693	83975
129107	129140
129108	129430
29270	29342
115391	115562
15177	15333
15172	15331
113935	114082
113935	114416
113935	114828
113935	115015
113937	114081
113937	114165
113937	114163
113937	114148
113932	114081
113938	114171
113938	114154
113938	114142
113938	114165
113938	114148
1686	1702
1688	1704
115576	116553
115576	115722
137754	137805
84980	87922
24787	25807
13929	14137
114377	114707
114377	114720
13925	14139
13925	14134
114371	114569
114371	114714
160775	160994
108352	109884
160804	161001
31986	32940
318	395
318	409
318	363
318	359
318	413
95858	96677
13693	13831
95854	96739
95855	96248
95855	96235
317	350
317	361
114117	114367
114117	114462
19070	19136
19070	19115
19070	19151
19070	19117
27789	27993
116562	117607
124053	124106
23417	23594
23417	26748
23417	23651
23413	23591
23419	23592
23418	23594
76914	77023
76913	77013
163876	163880
76918	77017
76919	77036
87441	88156
135280	135309
135287	135317
42405	44013
93862	95578
112949	113066
112949	113121
61948	62899
61941	62891
159107	159220
125546	125686
49718	50404
49718	50396
49718	50390
49712	50438
49710	50436
116266	116367
22959	23307
116262	116360
158478	159107
116261	116927
877	1226
877	1312
877	992
877	987
877	1370
877	1009
877	1014
22950	23107
22950	23113
158472	158590
4848	4893
4848	4890
4848	4896
4843	4893
4843	4890
4843	4896
5202	5739
5202	5352
5202	5756
76287	76447
164914	164977
164910	164971
164913	164976
14346	15177
11197	11517
11199	11676
122530	122911
27413	28247
27413	29825
27412	28247
27412	29825
27415	28247
45927	46629
45927	46332
40009	41172
40009	40747
73501	73691
73501	73653
1092	1223
29510	31238
136410	136507
8683	9028
8683	8855
87459	88636
87457	88156
87451	88626
30623	30952
110861	111115
117729	117756
117724	117752
117720	117749
117721	117750
101411	101578
115984	116117
111404	111676
111404	112756
115983	116149
115980	116146
73994	74956
73994	74811
73994	74898
73994	75371
107203	107370
107203	107346
107203	107503
73993	74996
66027	66373
66027	66316
66027	66363
66023	66371
66023	66370
66023	66316
32972	34663
61551	61948
22425	22725
114587	114954
5786	5931
165087	165194
116450	117731
116452	117740
90409	90679
99939	100418
99939	100414
99939	100331
99939	100090
99939	100426
90402	90552
19991	20885
19997	22164
19999	20305
19999	21972
19228	19785
19228	19548
97579	97916
97579	97879
97579	98302
97578	97890
97573	97880
97573	97851
97574	98318
97574	98608
148346	148610
23592	23693
124551	125483
125596	125710
64254	64429
85140	85685
85140	85400
134210	135164
139997	140186
135490	135747
45028	45145
45024	45195
23595	23693
135354	135417
135354	135406
135354	135412
135354	135413
135354	135409
135354	135421
135354	135519
135354	135517
33741	34948
115378	115540
44192	44803
86318	87008
86318	87457
86318	86748
86318	87283
44197	44804
42745	43650
107196	107423
107194	107364
113911	114694
113911	114677
1667	1689
132946	133104
132946	133111
132941	133217
132941	133219
132940	133216
132940	133212
1661	1680
1661	1673
590	811
590	737
596	697
599	713
599	695
115513	115757
115516	115758
162856	163105
3387	3681
3387	3550
3388	3637
3388	3552
76062	76251
76062	76914
76060	76919
76060	76245
76061	76811
76061	76246
76065	76248
76065	77039
164709	164946
76068	76834
76068	76254
76069	78116
76069	78017
122695	122930
122695	122811
28486	28573
28486	28955
68062	68645
76286	77075
143009	143308
93085	94232
114132	114438
42744	43016
42744	44289
42744	43018
123161	123393
123161	123382
132763	132939
132762	132965
132762	132952
132762	132958
31759	31814
23432	23556
23432	23552
23430	23556
75371	75804
75371	75807
74756	75205
161089	161184
92822	93638
92822	93076
92829	93652
135358	135417
135358	135406
135358	135412
135358	135413
135358	135409
135358	135421
93087	93286
93087	93304
93083	93432
60387	60475
50390	50460
50390	50515
50390	50452
142847	142953
142847	143119
6106	6356
50888	52333
152582	152991
152582	152988
152587	152992
152587	152997
135413	135593
125789	126057
16449	17200
16449	17068
16449	16957
65423	66027
65423	65983
65421	66046
65421	65884
132605	132826
75484	77072
162287	162339
162286	162329
49736	50409
152761	152985
22937	23093
22936	23108
22936	23185
138161	138810
78127	78443
78127	78446
78127	78444
116247	116364
4862	4876
4862	5930
4860	4876
90211	90325
4864	4876
4864	5930
90212	90342
164932	164965
13153	13307
13153	13302
60610	61295
60610	61298
152137	152283
138387	138481
138386	139113
138386	138479
13158	13302
113749	113996
113749	113993
38715	38920
91103	91315
91103	91343
94466	95441
94466	94679
48173	48403
122515	122834
122511	122697
67065	68358
67060	67561
162817	163078
29092	30159
133159	133284
146223	146317
146222	146312
146222	146308
68948	69123
68948	69225
68948	69391
12998	13187
12999	13171
103050	103303
79672	80467
455	1118
455	603
30542	30590
16443	16957
26740	26843
92108	92530
92450	92619
123174	123377
123174	123358
131000	131097
131003	131088
145793	146259
50133	50427
107220	107463
28955	29260
28957	29324
28957	29691
36272	36400
153766	153930
43702	47322
122323	122553
122323	122825
122323	122515
122323	122844
116475	117515
116473	117742
73248	73314
35411	35500
35411	35468
73241	73751
73243	73462
73243	73475
73242	73753
73244	73528
73244	73522
73244	73471
73244	73499
73247	73522
73247	73499
73246	73472
73246	73501
16297	16437
93415	94210
60934	61462
164716	164885
164716	164932
64264	66929
60930	61476
60930	61456
101366	101575
163017	163116
91408	92614
91408	91843
113689	113909
107429	108512
10122	10284
113683	113988
113683	113936
107423	108510
152398	152497
37021	37886
49692	50434
49692	49710
49697	49718
49696	49749
49696	49718
49695	49718
44181	44811
80912	81150
80912	81116
80917	81136
113974	115733
113976	114694
113976	114677
132965	133218
132965	133336
142224	142737
164890	164957
164891	164896
133217	133325
573	753
573	754
577	760
576	753
133219	133800
24210	25117
24210	25543
3364	3576
3364	3586
112883	113124
3366	3574
164768	164947
115352	115505
115351	115494
164766	164945
132838	132933
116264	116375
156870	156905
115538	115994
115538	115999
132743	132941
93648	94226
89293	89632
93646	94218
93641	94228
23632	26218
23632	26220
74774	75351
140177	140212
163834	163880
23983	24092
76951	79144
115828	116032
350	404
350	397
73528	73648
73528	73689
73528	73631
73528	73702
73528	73713
73528	73694
100199	100746
359	416
359	411
358	414
358	401
358	408
61181	62884
61181	62775
113699	113988
113699	113928
42440	42788
142821	142888
142820	142882
142820	142913
69548	71034
153968	154040
153968	154055
153968	154035
153968	154037
120069	120216
120069	120320
153965	154054
153965	154037
153611	153811
152569	152798
152569	152711
152569	152707
152568	152798
152568	152711
152568	152704
152568	152707
152568	152800
60614	61129
61989	62821
65409	66045
65409	65900
65409	65961
158557	158672
158557	158605
15979	16014
26163	26496
135355	135460
135355	135468
135357	135463
135357	135467
135356	135461
135356	135414
46253	46745
46251	46730
125502	125663
42911	43702
42910	43281
152707	152850
158433	158484
134198	135097
60583	60630
4808	4956
162009	162278
62450	62863
113765	114265
113763	114524
113763	114932
113763	115080
122287	122321
122287	122323
122287	124079
136190	136333
122281	124079
122280	122314
122280	122310
54092	56307
122289	122374
87008	88642
67004	67044
163608	163876
152509	152655
68964	69030
68961	69035
68961	69042
68963	69039
70927	73107
70927	73220
70926	73213
152508	152654
29002	31377
29002	29356
29002	29164
123483	123611
123485	123617
78071	78224
108497	109846
108497	109518
7586	7700
7586	7679
108340	109884
108340	110233
44185	44817
91108	91408
50732	51101
159705	159738
50734	51097
114819	115049
77382	77985
77386	77575
77386	78007
150621	150734
150621	150644
151420	151572
3198	3368
3198	3364
3198	3375
3198	3299
3198	3294
3198	3366
86360	86964
86367	87144
86367	87163
100099	101396
19159	19347
19159	19321
19159	19327
86033	86407
3994	4040
19151	19351
19151	19329
73265	73399
73260	73340
94208	94313
114677	115011
114676	115053
93432	94221
51609	51721
51608	52025
65877	66057
140540	141202
140540	142589
101649	102070
69378	69497
69378	69531
69379	69503
25119	25538
130083	130513
64810	66132
64810	66118
80206	80544
80206	80557
101386	101585
135109	135318
49149	49736
49149	49639
164424	164453
140450	141069
85679	85864
85679	86091
85679	86217
85679	86252
85679	86027
10147	10271
10147	11040
10149	10410
10148	10410
152668	152761
163297	163343
63447	64151
137888	138022
137883	138021
137883	138280
137883	138030
163298	163740
142027	142203
37002	38031
37000	37072
138286	138386
138280	138387
138280	138390
141053	141094
152191	152285
152191	152337
62863	63289
113954	114458
113954	114174
113954	114165
113954	114148
152194	152289
113958	114179
80978	81149
3207	3368
3207	3364
3207	3375
3207	3721
3207	3366
147859	147934
147859	147933
45064	45127
45065	45138
162810	163017
559	754
558	617
58324	59576
28568	29266
28568	29261
79000	79259
38952	39426
79009	79239
5455	5528
5455	5525
5455	5527
5457	5533
59583	59812
59583	59805
115332	116031
115336	115475
59588	59805
59588	59872
5533	5728
5535	5729
28695	28800
143519	144296
19785	19955
19785	19940
83722	83984
83722	83814
83729	84827
83729	83984
161107	161211
161106	161225
7697	7802
73894	74073
7698	7801
7698	7804
98766	99107
7526	7553
7526	7566
7526	7564
7526	7551
7527	7566
7527	7564
7527	7563
7527	7560
7527	7553
7527	7551
7525	7566
7525	7564
7525	7558
7525	7553
7525	7551
7528	7566
7528	7563
7528	7560
7529	7586
375	513
375	455
376	512
32641	32950
74823	74960
74823	75344
74823	74973
12710	12828
12710	12824
12710	12816
12710	12837
12710	12834
12710	12842
12710	12843
12710	12839
12710	12820
88630	89471
12715	12839
12715	12816
12715	12837
12715	12836
12715	12826
12715	12822
142809	143276
92006	93099
101249	101461
60836	61539
60836	61555
60836	61551
69562	70238
26491	26740
26496	27305
26496	26842
69566	70240
75990	77700
75990	77084
158572	158673
26140	26163
26140	26214
141209	141542
26143	26163
141202	141472
55229	57386
55229	57388
96016	96742
96016	96464
96016	96434
158418	158596
158417	158597
158417	158593
158416	158597
162026	162299
4825	5786
4825	4984
101447	101608
125743	126092
125743	125867
125743	125789
125743	125870
125742	125867
125742	125870
101448	101601
125748	126092
125748	125789
13193	13693
13193	14563
13193	13824
13192	13693
13192	13824
13195	13693
13195	13824
85510	85665
85510	85632
85513	85666
85513	85633
34949	35411
34949	35402
34948	35399
34948	35400
95766	95937
95767	95893
95765	95886
95762	95924
95762	95911
95762	95935
95761	95934
95761	95922
95761	95909
95768	95939
95769	96011
95769	95854
95769	96021
78011	78120
78015	78126
78014	78128
78017	78130
37769	40729
115475	115995
79632	80476
59581	60019
34412	34478
146916	147594
146916	147267
123608	124052
159769	159943
159769	159948
159762	159803
19941	20533
159766	159949
159766	159944
159767	159937
159767	161051
140248	140291
61687	63954
61687	63956
151402	152166
151401	152199
151400	151572
151407	151975
151405	151987
151405	151982
151404	151574
414	739
414	892
414	901
414	559
416	573
416	577
416	576
417	892
417	901
417	573
417	577
417	576
417	739
410	559
410	506
410	493
410	507
410	485
410	505
410	501
411	573
411	577
411	576
411	506
411	507
413	892
413	901
413	573
413	577
413	576
413	739
86345	87283
86346	87290
86347	87140
132461	132524
165024	165164
165024	165160
165022	165155
165022	165158
165021	165200
165021	165159
94228	94358
94229	94359
116439	117537
73285	73754
73281	74110
73281	74098
73281	74107
73281	74769
73280	74110
73280	74098
73280	73351
73282	75468
73282	74734
114694	115019
114696	114856
114690	115052
114693	115501
19286	19477
101634	101853
101634	106970
101634	107088
101634	106967
101630	104243
101630	102956
101632	106970
101632	107088
101632	101911
101632	101812
101632	101932
101632	101821
101632	106967
61531	65891
127035	127229
61539	61896
74107	74701
74105	74852
74104	74860
74103	79139
118009	118460
118009	118466
118004	118243
74109	74758
135162	135298
135164	135291
82889	83008
39904	40012
39903	40748
80481	81169
80481	84820
80481	84816
80481	84804
80481	84688
145426	145587
145426	146064
145426	145576
145426	145589
145426	145520
80484	81756
