parent	child
106821	107313
125794	126107
168567	168627
168562	168619
137360	137421
137493	137558
137493	137563
137365	137419
79742	80267
91433	91813
57018	57279
91438	91812
115058	115751
115058	115766
30372	30568
126584	127635
126582	127188
126582	127634
89029	89059
89029	89327
188488	188547
188484	188528
5650	5740
5650	5893
5650	5731
5650	6913
129604	129780
129602	129780
129601	129671
129601	129780
118693	118732
23737	23968
130910	131334
130910	131331
82174	82692
44103	44207
44103	44191
117066	117461
166462	166686
166468	167485
119617	119948
98624	99590
119618	120295
119618	119700
184349	184403
180453	180611
100215	101082
100215	100461
100216	100322
100216	101082
100216	100354
217	230
211	227
219	228
6085	6150
6082	6143
81666	81807
81664	81791
81664	81808
162306	162466
90448	92722
90448	92152
134326	134566
135981	136191
94138	94727
94138	95614
128985	129562
910	1024
116759	117061
106680	106952
129167	129259
129167	129424
129166	129246
129166	129435
129168	129436
11814	11830
11814	11828
11814	11838
11815	11828
11813	11828
109933	110034
94065	94231
107156	108844
33567	33759
95253	95358
86618	86747
86618	87515
86619	86766
86619	86752
86619	86782
126113	126591
126112	126566
126112	126541
126112	126549
86612	86773
86613	86784
86611	86852
86617	86754
86617	87345
86617	86768
86617	88933
86617	87869
86614	86783
136170	136849
136172	137174
154802	155042
154802	155086
160796	160955
28612	28823
28612	28814
28611	28831
28616	28830
28617	28830
28617	28835
172412	172687
93627	94358
93627	94351
93627	93894
93627	94504
93627	93808
70052	72461
138714	140974
86828	87507
86828	87215
198	217
198	219
86825	88346
74530	74796
74530	74794
56333	56563
182202	183116
24122	24165
125035	125217
63296	63671
851	887
45362	45638
175140	175239
175140	175421
175140	175419
175140	175425
175140	175415
90169	90614
81187	81664
81187	81655
94427	95990
115703	116119
115703	115883
142500	142970
126566	127182
126566	127567
89049	89283
126561	127184
126561	127185
126561	127553
183123	183157
44193	44531
44193	44570
183127	183193
137340	137388
129621	129755
129622	129755
137349	137401
23757	23974
23758	23962
23758	23939
87475	87866
87475	87669
87475	87876
495	673
6473	6640
6473	6648
6472	6507
141597	141745
141597	141871
15366	15534
6475	6509
15365	15537
113096	113469
127969	128672
127969	128880
127969	129168
111429	112816
184360	184414
119631	119683
39073	39364
56431	56574
180476	180618
180478	180616
180478	180635
180479	180617
69245	69523
162320	162674
96645	97146
96645	97102
80268	81082
80268	81274
80265	81286
80265	81078
80264	81282
80267	81279
80267	81080
80266	81275
80262	81275
1089	1222
153332	154324
163056	164061
153910	154620
153910	154621
29272	29776
109911	110028
142264	142481
142261	142982
142261	142500
33581	33758
8866	8893
8866	8898
86635	86969
86636	86969
86637	86970
28582	28759
129811	129900
129811	129984
129811	129943
129810	129981
129810	129983
129810	129906
129810	129986
5593	5599
5593	5613
5593	5600
5593	5603
5593	5602
5599	5633
72783	73093
172471	172927
172471	173043
130567	130855
130567	130933
130562	131518
130562	133897
183665	183800
87866	87992
183668	184418
23415	23723
23413	23865
23940	25150
23940	24973
23940	25173
82635	82756
82632	86591
82632	82731
27250	27524
120249	120680
120249	120683
120245	121075
120245	121038
120244	120652
120246	121077
120246	121028
9130	9244
6815	7149
124942	125233
125013	125338
128021	128311
125016	125310
125015	125337
63642	63929
872	984
2030	2044
2030	2038
175121	175257
175121	175504
175127	175418
175127	175239
175127	175421
175127	175424
115766	118693
115766	118708
126548	127903
126548	127404
126549	127405
126549	127889
126098	127128
126098	129486
83468	83907
1092	1134
126541	127405
15695	17280
15695	16294
29041	29212
23774	23968
23774	23962
8682	8700
6450	6669
6453	6585
6453	6563
8681	9123
8681	8728
8681	8700
8681	8736
8681	8735
8681	8733
6455	6680
6455	6669
89600	89961
88339	89457
88334	89461
39092	39392
39093	39391
130957	131582
51434	52242
142982	143896
155742	157022
155742	157024
142984	144586
181235	181392
69268	69848
69268	69537
5784	6473
5784	6099
5784	5921
5784	5805
5784	6101
5786	6033
5786	5933
5786	5935
5786	6082
5786	6035
5787	5935
5787	5933
5787	5976
5783	5811
93298	93675
5788	5827
5788	5935
5788	5933
5788	6033
5788	6082
5788	5976
5788	6035
184773	184893
184770	184887
184770	185672
184775	184891
184775	185683
38870	39091
130040	130237
152918	153571
152918	153576
24860	25505
24860	25424
152917	153575
48632	49523
134813	134926
87215	88337
134814	134924
40954	41061
29776	30397
80423	80917
45027	45362
