Parent	Child
226	188
198	189
216	200
219	201
221	202
218	203
217	204
224	205
225	206
234	207
224	209
216	210
218	211
234	212
217	213
219	214
240	215
236	216
242	217
240	218
240	219
239	220
262	221
238	222
238	223
236	224
238	225
235	226
241	228
236	229
236	230
236	231
239	232
242	233
242	234
263	235
256	236
257	237
255	238
275	239
268	240
275	241
258	242
265	243
271	244
258	245
258	247
254	248
255	249
268	251
261	252
288	253
277	254
280	255
286	256
301	258
277	259
280	260
276	261
295	262
288	263
345	264
284	265
276	267
291	268
281	271
321	275
306	276
301	277
304	279
302	280
301	282
302	284
304	285
307	286
310	288
302	290
303	291
303	293
327	294
312	295
335	296
333	299
332	300
325	301
316	302
331	303
321	304
316	305
319	306
324	307
325	310
347	312
325	314
335	315
341	316
325	319
352	321
429	322
365	323
325	324
351	325
342	326
354	331
350	332
369	333
359	334
361	335
351	336
343	337
351	338
350	339
391	341
352	342
369	344
374	345
354	347
369	349
366	350
378	351
367	352
385	354
378	355
360	356
396	357
360	359
381	360
411	361
391	365
375	366
374	367
397	368
412	369
412	370
390	373
398	374
392	375
411	377
391	378
403	379
399	381
387	382
396	383
403	384
402	385
402	386
422	387
399	388
395	389
429	390
402	391
398	392
430	395
419	396
426	397
405	398
413	399
415	402
409	403
422	404
441	405
415	407
413	408
419	409
423	411
428	412
451	413
428	414
431	415
430	417
431	419
432	420
451	421
451	422
451	423
435	424
451	425
444	426
451	428
446	429
435	430
451	431
451	432
451	433
444	434
451	435
451	436
451	437
444	438
446	440
451	441
451	442
451	443
451	444
451	445
451	446
451	447
451	448
451	449
451	450
