Parent	Child
188	184
193	187
194	188
190	189
208	194
208	199
214	202
209	203
225	204
218	208
225	218
222	219
221	220
231	222
233	224
237	225
237	226
256	230
236	231
256	233
246	235
241	236
242	237
240	239
249	241
250	242
256	244
247	245
251	246
257	247
253	249
252	250
262	251
264	252
259	253
261	254
262	256
274	257
269	258
279	259
270	262
270	263
283	264
271	267
278	268
280	269
282	270
283	271
302	273
295	274
282	275
295	277
293	278
301	279
295	280
298	281
302	282
302	283
294	284
293	285
298	286
298	288
298	289
302	290
302	291
302	293
302	294
302	295
302	296
302	297
302	298
302	299
302	300
302	301
