Parent	Child
212	188
213	192
206	195
229	205
229	206
236	208
227	209
227	210
229	211
228	212
235	213
235	214
236	215
232	217
243	218
242	219
227	220
228	221
236	222
228	224
253	225
228	226
246	227
272	228
253	229
253	230
258	231
243	232
265	233
242	235
240	236
245	237
241	238
273	240
273	241
258	242
274	243
270	244
267	245
262	246
257	247
272	248
272	249
278	250
272	251
259	252
257	253
258	254
265	255
281	257
276	258
297	259
281	260
281	261
281	262
281	264
310	265
276	267
278	268
281	269
286	270
276	272
277	273
286	274
294	276
297	277
324	279
296	281
294	282
294	284
310	285
298	286
294	287
297	288
320	291
323	292
306	293
315	294
316	295
309	296
309	297
319	298
315	299
373	300
303	302
328	303
324	305
314	306
315	308
338	309
328	310
373	312
327	314
346	315
325	316
328	319
388	320
355	321
348	323
343	324
333	325
334	326
335	327
355	328
355	329
388	330
341	332
349	333
344	334
347	335
355	338
348	339
388	341
375	343
377	344
367	346
359	347
358	348
359	349
362	350
374	351
367	355
377	356
376	358
361	359
373	361
379	362
378	364
373	365
377	366
387	367
376	368
377	370
418	371
381	372
387	373
394	374
381	375
403	376
404	377
405	378
399	379
394	380
426	381
403	382
391	383
393	384
391	386
407	387
410	388
402	389
395	390
418	391
410	392
408	393
426	394
408	395
405	396
426	398
426	399
405	401
407	402
426	403
407	404
426	405
426	406
418	407
426	408
426	410
426	411
417	412
418	413
426	414
426	417
426	418
426	419
426	420
426	421
426	422
426	423
426	424
426	425
